Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
10/09/2024,748.3105(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/16/2024,11/04/2024,Individual Standards Evaluated,Medium High,Yes,An inspection of the operation was completed. The operation did not provide documentation on how the home complies with this standard. ,
09/13/2024,748.3105(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/20/2024,10/09/2024,Individual Standards Evaluated,Medium High,Yes,"On 7/19/2024, a fire inspection was completed with the following concerns: 
1. Check electrical permit for service to storage building- will check during R-4 inspection
Media closet door not accessible- complete
Occupant of the home must verify fire alarm coverage, have current codes and be the contact for alarm company.
2. Fire alarm is scheduled to be inspected the week of July 22-26.
Note for future R-4 occupancy use:
Fire alarm/ Sprinkler system will need to be upgraded to R-4 requirements if housing more than 5 residents. Sprinkler and fire
alarm plans will need to be submitted to the town for R-4 occupancy.

An extension will be provided until 9/20/2024 to allow the operation to obtain a fire inspection without corrections. ",
07/19/2024,748.1337(b)(1)(A)(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/25/2024,10/17/2024,Individual Standards Evaluated,Medium Low,Yes,A child's Initial Service Plan did not document plans to meet their medical needs.,"RCCR received documentation to support medical plans are included in a child's service plan such as a plan for medical, dental, hearing and TB exams. "
07/19/2024,748.1349(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/25/2024,10/17/2024,Individual Standards Evaluated,Low,Yes,"An Initial Service Plan was not signed by the child, and there was no documentation of a refusal.",RCCR received documentation to support a initial signed service plan by the child. 
07/19/2024,748.1331(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/25/2024,10/17/2024,Individual Standards Evaluated,Medium Low,Yes,A Preliminary Service Plan did not address immediate supervision needs. ,RCCR received documentation to support supervision needs were included in a child's preliminary service plan by stating the child will have 1:2 supervision ratio.
07/03/2024,748.3001(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/10/2024,07/08/2024,Individual Standards Evaluated,Medium High,Yes,Health Inspection was not completed at the operation's new location. ,RCCR received documentation via email to support a sanitation health inspection was completed at the operation on 7/5/2024.
07/03/2024,748.3105(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/13/2024,09/13/2024,Individual Standards Evaluated,Medium High,Yes,"On 06/28/2024 a fire inspection was performed.  3 violations were noted, and the inspection failed due to 1. not having 7 or fewer children, 2. access to water heater blocked. 3. fire extinguishers are not mounted 4. fire escape plan not written 5. electric systems not in good condition 6. garage storage is not in compliance. ",
03/12/2024,748.3603(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/26/2024,04/15/2024,Individual Standards Evaluated,High,No,The operation's pool is not enclosed.,Operation has a 6ft fence enclosing the pool. There are sand bags holding the fence down on the inside/outisde of fence and a lock on the fence to prevent access to the pool. 
03/12/2024,748.3603(j) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/26/2024,03/15/2024,Individual Standards Evaluated,High,No,The door leading to the pool from the dining room can be opened by a teen and the sensor was not on.,The operation provided a documentation from the fire department stating the back exit door can not have a lock or be blocked.
03/12/2024,748.3603(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/26/2024,03/25/2024,Individual Standards Evaluated,Medium High,No,This standard was not in compliance during the inspection.,The operation has purchased a 6ft fence and it is currently installed. 
03/12/2024,748.3101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/02/2024,03/25/2024,Individual Standards Evaluated,Medium High,Yes,"Documentation was received to support a fire inspection was requested, however the fire inspections are delayed per the fire department. ",The operation received a fire inspection. Fire inspection documentation was received. 
03/02/2024,748.3061(2) - Safety and Emergency Practices,Safety and Emergency Practices,No,03/16/2024,03/12/2024,O:Safety and Emergency Practices,Medium High,No,The inspection form was not provided upon inspection.,"A gas inspection was completed on March 5, 2024. At that time a gas leak was identified and an estimate to correct the leak was provided. "
03/02/2024,748.3603(d) - Physical Site,Physical Site,No,03/04/2024,03/12/2024,P:Physical Site,High,Yes,The operation's pool is not enclosed.,
03/02/2024,748.3603(i) - Physical Site,Physical Site,No,03/04/2024,03/12/2024,P:Physical Site,Medium High,No,This standard was not in compliance during the inspection.,
03/02/2024,748.3101(2) - Safety and Emergency Practices,Safety and Emergency Practices,No,03/04/2024,03/12/2024,O:Safety and Emergency Practices,Medium High,No,The inspection form was not provided upon inspection.,
03/02/2024,748.3603(j) - Physical Site,Physical Site,No,03/04/2024,03/12/2024,P:Physical Site,High,Yes,The door leading to the pool from the dining room can be opened by a teen and the sensor was not on.,
02/04/2024,748.949(b)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/12/2024,04/15/2024,Individual Standards Evaluated,Medium Low,Yes,The certificate for EBI training does not document the training hours.,"A compliance plan was not received by the compliance date. An email was sent to the administrator to send compliance plan by the end of the day, 4/15/2024. The operation sent updated EBI record with training hours."
02/04/2024,748.1205(a)(10) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/12/2024,04/15/2024,Individual Standards Evaluated,Medium High,Yes,The admission assessment does not document the known contraindications for the child in care. ,"A compliance plan was not received by the compliance date. An email was sent to the administrator to send compliance plan by the end of the day, 4/15/2024. The operation submitted documentation with ""N/A"" listed for known contraindications."
02/03/2024,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,05/16/2024,,Individual Standards Evaluated,Medium High,Yes,A child in care did not receive medication as instructed for 2 days. ,
01/17/2024,748.3603(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/07/2024,03/02/2024,Individual Standards Evaluated,High,No,The operation's pool is not enclosed by a 6 ft fence.,
01/17/2024,748.3603(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/07/2024,03/02/2024,Individual Standards Evaluated,Medium High,No,The swimming pool fence has slats towards the opposite side of the pool.,
01/17/2024,748.3101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/07/2024,03/02/2024,Individual Standards Evaluated,Medium High,Yes,Last approved fire inspection was June 2022.,
12/27/2023,748.3603(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/10/2024,01/17/2024,Individual Standards Evaluated,Medium High,No,The swimming pool fence has slats towards the opposite side of the pool.,
12/27/2023,748.3061(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/10/2024,03/02/2024,Individual Standards Evaluated,Medium High,No,Last approved gas inspection was  04/23/2021.,
12/27/2023,748.3603(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/10/2024,01/17/2024,Individual Standards Evaluated,High,No,The operation's pool is not enclosed by a 6 ft fence.,
12/27/2023,748.3101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/10/2024,01/17/2024,Individual Standards Evaluated,Medium High,No,Last approved fire inspection was June 2022.,
12/21/2023,748.3301(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/28/2023,01/17/2024,Individual Standards Evaluated,High,Yes,"During inspection, an outlet was found to be missing a cover in the closet located in youth bedroom two. ",During a follow up inspection the light outlet in bedroom 2 was observed to be covered. 
12/21/2023,748.3443(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/28/2023,01/17/2024,Individual Standards Evaluated,Medium,No,"During a walkthough of the operation, the freezer was found to be missing a thermometer. ",Thermometer was observed in freezer.
12/12/2023,748.399(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/14/2024,04/04/2024,Individual Standards Evaluated,Medium,Yes,"During the investigation, medication logs for a child were requested from the operation on 2/2/2024 and were not provided. ",The operation sent the requested medication logs via email. 
12/12/2023,748.1437(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/14/2024,03/02/2024,Individual Standards Evaluated,Medium,Yes,"During the investigation, it was determined that a child in care's discharge medication information was missing information on the reason the medication was prescribed and the dosage of the medication. ",This standard was found compliant.
12/12/2023,748.2101(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/14/2024,03/02/2024,Individual Standards Evaluated,Medium,Yes,"During the investigation, it was determined that there were two children discharged from the facility who currently had their medications present at MiOwn home. ",This standard was compliant at inspection.
10/27/2023,748.153(3)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/27/2023,10/20/2023,Individual Standards Evaluated,Medium High,Yes,The operation does not have an Administrator. ,Regulations verified through the internal portal that the assigned administrator completed the exam on 10/20/23. 
08/31/2023,748.153(3)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/15/2023,09/15/2023,Individual Standards Evaluated,Medium High,Yes,Administrator position is vacant. ,A person was hired to fill the position. 
07/12/2023,748.3603(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/15/2023,12/27/2023,Individual Standards Evaluated,High,Yes,The operation's pool is not enclosed by a 6 ft fence.,
07/12/2023,748.363(6) - Reports and Record Keeping,Reports and Record Keeping,No,07/19/2023,,D:Reports and Record Keeping,Medium,No,2 of 2 staff files did not have Licensing Affidavit for Applicants for Employment form.,
07/12/2023,748.3603(e) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/15/2023,09/27/2023,Individual Standards Evaluated,High,Yes,Child bedroom has a door that leads to outdoor pool.,"The owner communicated via email the operation is looking for quotes for to add a pool fence. The compliance date has been updated to 8/15/2023. During an inspection on 9/27/23 RCCR observed the bedroom leading to the pool is no longer being used as a bedroom. The room is currently being used as storage. 

Contact was made with R.Wyatt on 8/31/2023. Due to a lack of notification or updates pertaining to the installation of pool fence the operation was recited. During the contact it was discussed that a new compliance date will be issued to ensure the operation has mitigated risk. Compliance date is set for 9/15/2023.

A follow up inspection was completed on 9/27/23. During the inspection RCCR observed the bedroom with access to the pool as being locked. The operation has removed all children from the room. The room is currently being used as clothing storage."
05/30/2023,748.3603(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/02/2023,03/02/2024,Individual Standards Evaluated,Medium High,Yes,"The fence surrounding the pool is not 
in compliance. The slats are facing 
outside of the property.",
07/07/2022,748.2101(1) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,08/15/2022,,Individual Standards Evaluated,High,Yes,There was prescription medication not locked up and assessable to children.  It was locked up at inspection. ,
07/07/2022,748.2051(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/16/2022,02/09/2023,Individual Standards Evaluated,Medium High,Yes,The documentation from the child's doctor that was provided expired in 07/16/2020 and the other form that was also provided was dated on 08/22/2022.  ,A compliance plan was received from Rachel Wyatt via email. In regard to standard 748.2051(3) Case Managers and LCCA at MIOWN HOME will ensure that all documentation will be updated monthly during the audit of clients records. 
07/07/2022,748.2051(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/16/2022,02/09/2023,Individual Standards Evaluated,Medium,Yes,The service plan did not address the requirements for a child that self medicates.,A compliance plan was received from Rachel Wyatt via email. In regard to standard 748.2051(2) Case Managers and LCCA at MIOWN HOME will ensure the administration of self-medication is provide in the service plan for each clients files that qualify. 
05/18/2022,748.399(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/06/2022,07/06/2022,Individual Standards Evaluated,Medium,No,Copy of the unauthorized absence annual log was requested but never received. Multiple requests were made via phone call and emails. ,The operation submitted a copy of the annual review log.
05/13/2022,748.309 - Individual Standards Evaluated,Individual Standards Evaluated,No,06/10/2022,06/10/2022,Individual Standards Evaluated,Medium,Yes,Operation failed to notify Statewide Intake about this incident until four days after the incident had occurred. ,"Please Note: RCCR Inspector, is not requiring follow up as this deficiency is a result of the director failing to follow her own policy that she has instituted at the operation to contact Statewide Intake regarding any serious incidents. Staff at the operation has been trained to call in serious incidents. Director failed to follow proper protocol in reporting incident. "
05/12/2022,748.151(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/06/2022,06/06/2022,Individual Standards Evaluated,Medium,Yes,MiOwn home notified that the Administrator's position was vacant on 12/31/21. On 03/09/2022 a deficiency for the Administrator vacancy was issued. 30 days was provided to obtain compliance. On 04/06/2022 the operation submitted a variance for standard number 748.533(a)(5). On 05/05/2022 the variance was denied. The operation has not obtained an Administrator.  ,Operation has new administrator who meets required qualifications. Administrator has been added to controlling person list and is listed in CLASS as active administrator. Administrator will start on 06/06/2022
04/07/2022,745.4151(c)(4)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/14/2022,04/14/2022,Individual Standards Evaluated,High,Yes,A review of an employee file showed that file did not have required mandatory drug screening. ,Operation provided a copy of required Drug Screening to bring employee into compliance with required standard
04/07/2022,748.363(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/14/2022,04/14/2022,Individual Standards Evaluated,Medium,Yes,A review of an employee file did not have a cleared tuberculosis screening,Operation provided a copy of required TB Screening to bring employee in compliance with Standard
03/09/2022,748.151(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/09/2022,05/12/2022,Individual Standards Evaluated,Medium,Yes,MiOwn home notified that their Administrator's position was vacant on 12/31/21.,
01/24/2022,745.4151(c)(4)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/28/2022,01/27/2022,Individual Standards Evaluated,High,Yes,"During a review of an employee file, it was discovered that a contract employee who was then subsequently hired as a regular employee failed to have a required drug test prior to starting to work at the operation",Operation submitted drug test results for employee to meet compliance. 
12/07/2021,HRC42.063(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/20/2022,01/18/2022,Individual Standards Evaluated,High,Yes,During an investigation at your operation it was discovered that a resident was able to get on the roof and no incident report was documented by your operation as required. ,Follow-up by RCCR Inspector was completed on 1/24/22.  The operation provided signed in sheets as well to verify that they went over reporting incident.  The operation has a policy in place for reporting incidents and forwarded the policy to licensing.  The operation stated that they went over reporting requirements with all staff. All room were moved to the first floor of the facilty
11/19/2021,748.2051(3) - Medication,Medication,No,12/10/2021,12/10/2021,L:Medication,Medium High,Yes,A review of medication indicated that a child in care is able to administer his own medication and keep the medication with him at all times. Documentation from a medical provider is needed,Operation submitted updated policy to ensure that any youth who has to take self administered medication will have documentation prior from a health care provider as well as documentation in child file. The child associated to this deficiency was discharge. 
11/19/2021,748.2851(b) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,12/03/2021,12/06/2021,N:Emergency Behavior Intervention,Medium,Yes,A review of a EBI incident at the operation did not show documentation of a post discussion with child care staff,Operation submitted revised report showing that the post discussing required did not take place due to the OV being placed in police custody. 
11/19/2021,748.2855(a)(6) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,12/03/2021,12/06/2021,N:Emergency Behavior Intervention,Medium,Yes,A review of a child file were EBI was administered did not record the length of time child was in the restraint,Operation submitted updated EBI report outlining the length of time child was in restraint
07/08/2021,748.103(b)(7) - Organization and Administration,Organization and Administration,No,07/22/2021,08/09/2021,C:Organization and Administration,Medium,Yes,The discipline procedures does not prohibit the use of threatening corporal punishment.  ,"Updates were included to add a.	Staff may never use or threaten to use corporal punishment with any youth in care. Corporal punishment is the infliction of physical pain on any part of a 
youths body as a means of controlling or managing the youths behavior."
07/08/2021,748.115(4) - Organization and Administration,Organization and Administration,No,07/22/2021,08/09/2021,C:Organization and Administration,Medium,No,This standards is not addressed in the policies and procedures. ,"Updates were made to state that: h.	In order to avoid escalating situations in which disciplinary measures have to be taken, it is important for staff to nurture and stimulate the youth in care and promptly respond to and meet their needs. Youth who are stimulated by a structured and organized environment, and are encourages and supported, are less likely to engage in behaviors that require consequences.
i.	To create a nurturing environment, staff should: always be present, both verbally and non-verbally, in each interaction with a child; provide comfort and support when/if needed and in a timely manner; provide a safe physical, mental, and social environment; and promote healthy boundaries and relationships with peers and adults. j.To provide stimulation, it is important for staff to follow the program schedule at all times. This allows youth to develop a routine and provides a structured, organized environment to allow the youth to thrive. The program schedule also provides youth with ample opportunities for activity and stimulation on a daily basis. 
"
07/08/2021,748.903(c)(9) - Training and Professional Development,Training and Professional Development,No,07/22/2021,08/09/2021,F:Training and Professional Development,Medium High,Yes,EBI ciriculum was submitted. There were no visual representation of the holds. ,The operation submitted photographs of EBI techniques which will be used at the operation. All are in compliance with standards. 
07/08/2021,745.903(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/22/2021,08/09/2021,Individual Standards Evaluated,High,Yes,The Administrator will require a controlling person's form. ,The operation submitted appropriate controlling persons forms.
07/08/2021,745.243 - Individual Standards Evaluated,Individual Standards Evaluated,Yes,07/08/2021,,Individual Standards Evaluated,High,No,The application states that protective and supportive devices will be used. It was explained that this is not being offered as a part of the restraint process. ,
07/08/2021,748.107(1) - Organization and Administration,Organization and Administration,No,07/22/2021,08/09/2021,C:Organization and Administration,Medium,No,The policy has a statement for youth served but does not have a policy for conflict of interest for childrens families found on page 14.,"Policies were updated to state that I.	All employees (and owners, contractors and volunteers, if applicable) are prohibited from having contact or any form of relationship with a youth and/or their family outside of their scope of responsibilities at MiOWN Home, including when a youth is no longer in our care. 
a.   Staff are prohibited from doing personal favors for youth and/or their families.
b.   If a staff member knows a youth and/or their family or has a pre-existing       personal relationship with the youth and/or their family prior to the youth and       familys involvement with MiOWN Home, the employee must immediately disclose this information so that the appropriate steps can be 
taken to mitigate a potential conflict of interest or the appearance of a conflict of interest. This notification must be in writing to the child care administrator. 
"
07/08/2021,748.101(1) - Organization and Administration,Organization and Administration,No,07/22/2021,08/09/2021,C:Organization and Administration,Low,Yes,The operation plan does not include names for the governing body members. ,Updates were included to add the governing body's names and it corresponds with the controlling persons forms submitted. 
07/08/2021,748.101(2)(B) - Organization and Administration,Organization and Administration,No,07/22/2021,08/09/2021,C:Organization and Administration,Medium,No,The purpose of this rule is to ensure that your operation is financially in the position to care for children without immediate reimbursements. Documentation to support adequate funds was last generated 02/2021. It is recommended that statements represent the most current statement period. ,The operation submitted an updated budget and verification of funds. 
07/08/2021,748.3105(b) - Safety and Emergency Practices,Safety and Emergency Practices,No,07/22/2021,07/09/2021,O:Safety and Emergency Practices,Medium High,Yes,The fire inspection documents violations that require corrections. It also indicates that the inspection was completed for a foster home. ,An approved fire inspection was completed on 07/09/2021.
07/08/2021,748.1111(a)(2) - Children's Rights,Children's Rights,No,07/22/2021,08/09/2021,H:Children's Rights,Medium,Yes,The policies and procedure documented on page 29 state that a child's phone calls may be screened with a notification only. ,"Policies were updated to include: a.	Youth may make phone calls to their families and friends on a regular basis. 
i.	Phone calls made by youth to their families and friends will last for a standard determination of time to ensure all youth in care have the opportunity to make calls. 
ii.	Some limitations may be placed on the frequency and duration of family telephone calls in order to allow for fair use of the telephone by all youth in the program.
iii.	If a family situation requires more frequent contacts, the case manager or designee, facilitates the contacts.
b.	In order to verify approved contacts, and update families on the youths progress, each phone call begins and ends with staff speaking to the party the youth has called. Staff members do not listen to telephone conversations (please see the policy titled Child Rights for further information).
"
07/08/2021,748.105(3)(C) - Organization and Administration,Organization and Administration,No,07/22/2021,08/09/2021,C:Organization and Administration,Medium,Yes,The Administrator does not live in the area. The Administrator will be present 30 hours a week. The staffing plan should support how this will be accomplished. ,"The staffing plan was updated to explain how the rule will be met, by 3 days a week, 10 hours a day. It is in compliance with standards. "
07/08/2021,748.3601(1) - Physical Site,Physical Site,No,07/22/2021,08/18/2021,P:Physical Site,High,Yes,The operation has 1 life saving device. An additional one should be purchased. ,The operation submitted receipts and photographs of a rescue pole. 
