Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
11/09/2023,748.303(e)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/08/2024,02/08/2024,Individual Standards Evaluated,Medium,Yes,Resident in care was taken to dental office for dental repair and not reported within the required time frame.,"Unity Childrens Home understands the above standard rule regarding reporting and documenting serious incidents within 24 hours of the occurrence. Administrative staff, supervisors and direct care staff met on 1/25/2024 to discuss the protocol regarding reporting serious incidents and other occurrences.  In addition, the policy regarding documenting, and communicating these occurrences were reviewed. Staff were given a refresher on the information that is and is not reportable but may still require documentation. Serious Incidents are shared and reviewed by assigned staff on each shift with the administrative staff. This sharing and communicating of information will allow for assurance that no incidents are being missed that warrants reporting. A follow up training of serious incidents and reporting is scheduled for 2/9/2024."
11/09/2023,748.311(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/08/2024,02/08/2024,Individual Standards Evaluated,Medium,Yes,Serious incident reports received are missing pertinent information.,"Unity Childrens Home understands the above standard rule regarding reporting and documenting serious incidents within 24 hours of the occurrence. Administrative staff, supervisors and direct care staff met on 1/25/2024 to discuss the protocol regarding reporting serious incidents and other occurrences.  In addition, the policy regarding documenting, and communicating these occurrences were reviewed. Staff were given a refresher on the information that is and is not reportable but may still require documentation. Serious Incidents are shared and reviewed by assigned staff on each shift with the administrative staff. This sharing and communicating of information will allow for assurance that no incidents are being missed that warrants reporting. A follow up training of serious incidents and reporting is scheduled for 2/9/2024."
11/03/2023,748.3353(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/24/2025,05/20/2025,Individual Standards Evaluated,Medium Low,No,Records reviewed on all six residents. There was not an individualized statement within each child's service plan indicating the need of a camera within the bedrooms. ,The administrator stated that the operation understands the importance of adhering to minimum standards of the State regarding the use of video camera for supervising children. The administrator stated that children service plan moving forward shall clearly state the justification for camera use in the bedrooms. follow up by inspection was completed during HM inspection at the facility.
10/22/2023,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/22/2023,12/22/2023,Individual Standards Evaluated,Medium High,Yes,It was found that a child was not provided a prescribed pre diabetic medication for a month due to the medication not being delivered.,"Written correction was sent via email. In the correction, the operation stated that it understands the importance of ensuring medications are delivered or picked up in time to avoid missed dosages. The agency protocol for receiving and delivery of medications has been reviewed in a meeting conducted on 12/21/2023 with required staff. The agency assigned staff will complete an overview of medications prescribed by physicians and psychiatrists for the assigned children at each medication consultation. The medication logs will be reviewed to ensure the medication, dosage, time, and RX follow the medication prescription. Follow up by inspection will be conducted due to the standard being Medium-High weighted. Follow up by inspection was also conducted.  "
10/16/2023,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/24/2024,01/24/2024,Individual Standards Evaluated,High,Yes,It was determined a staff member has fallen asleep while being responsible for children in care with significant high risk behaviors. ,"The operation sent its written correction via email. In its correction, it stated that Unity Childrens Home understands the requirements for newly hired and tenured employees to understand and be trained in maltreatment of children. It is with hope that an understanding of the symptoms and risk factors for children surrounding this trauma is understood and complied with by everyone. Unity Childrens Home has a zero policy regarding any employee violating childrens rights. Staff are made aware that minimum standard violations can result in dismissal from the agency.  Employees are scheduled to revisit the policy regarding Childrens Rights to be free of abuse, neglect, and exploitation on 1/25/2024.

2 staff were interviewed during an inspection, and they confirmed that they participated in the refresher training dealing on policy, children's right and supervision on 1-25-24 at the facility. Copy of the training sign in sheet was viewed. 2 children were interviewed, and they stated that staff members are always supervising them at the facility."
10/16/2023,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/24/2024,01/24/2024,Individual Standards Evaluated,High,Yes,It was determined that a staff member neglected to appropriately supervise children with high-risk behaviors. ,"The operation sent its written correction via email. In its responds, it stated that all staff have been trained in supervision to help create a more caring and supportive environment. However, additional training is scheduled for 1/25/2024, to ensure all staff are aware of the supervision policy and to reiterate the imperative need to continuously provide direct supervision.  Impromptu checks into the facility will continue to be provided so that communication, problem solving, and increased teamwork remain effective.

2 staff were interviewed during an inspection and they both confirmed that they participated in a supervision refresher training at the operation. Administrator also confirmed that the supervision training took place on 1-25-24. Copy of the staff sign in sheet for the training was viewed. "
10/02/2023,748.2001(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/07/2023,12/05/2023,Individual Standards Evaluated,High,Yes,"During the course of the investigation, it was determined that consent was not obtained for medication.","Unity Childrens Home understands the above standard rule regarding obtaining written consent for administering routine, preventive, and emergency medications. Unity follows strict medication guidelines to ensure the agency remains in compliance with minimum standard rules. The agency will continue to ensure that medications have general written consents.  "
09/11/2023,748.535(3)(F) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/20/2024,02/20/2024,Individual Standards Evaluated,Medium,Yes,The administrator was made aware of a child in care not receiving a prescribed medication but the child in care was still not receiving the medication two weeks after meeting.  ,"The Administrator understands the responsibilities and applicable rules of Chapter 748. To ensure compliance the Administrator will complete weekly facility checks, document any rules violations, consistently apply policies and procedures, meet with treatment team members bi-monthly, and invest in training. Compliance rules affect everyone so setting an example and making sure everyone is accountable will instill a positive culture of compliance, avoiding issues from inconsistency. "
09/11/2023,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/20/2024,02/20/2024,Individual Standards Evaluated,Medium,Yes,Program Manager stated in her interview that she prefills the medical form 2403.  ,"Unity Childrens Home will not accept or utilize forms specifically (K905-2403) that are prefilled from DFPS regarding their clients. Each client will have an individualized form completed the day of an appointment by a Unity Home designated member of staff. This information and instructions on how to complete the required form was completed with designated staff on February 9, 2024.  This will ensure a more thorough review of the form after noted services by the medical provider have been documented.  "
09/11/2023,748.1337(b)(1)(D)(viii) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/20/2024,02/20/2024,Individual Standards Evaluated,Medium,Yes,One prescribed medication was not listed in the child in care's service plan.  ,"Unity Childrens Home required the treatment team members that include the Clinical Director and Case Managers to review the specific minimum standard noted above to ensure comprehension regarding instructions on conditions to meet special needs of children they are assigned to. The review was conducted via a meeting on 2/19/2024. Communication and documentation of this information is required with DFPS (Department of Family and Protective Services) workers. This communication should be related to services, behavior analysis, education, and medical needs at the minimum. This interchange of information will reflect in all plans to ensure the actions needed are noted to meet the clients mental and physical needs and to remain in compliance with minimum standards."
09/11/2023,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/20/2024,02/20/2024,Individual Standards Evaluated,Medium High,Yes,"One medication, prescribed by a healthcare professional, was not administered to the child in care.","Unity Childrens Home staff members receive ongoing training and information through continuing education and in-service training. Some information included in the training includes: The purpose of the medication, benefits and risks associated with medication use, contraindications. Side effects, missed doses, potential implications of diet and exercise when using medications, and the importance of taking medications as prescribed, including, when applicable, the identification of potential obstacles to adherence. All staff were required to complete Medication Training by February 20, 2024, to ensure that they received education to develop effective consistent medication reconciliation and the important role they play in the process. Training will be required every 6 months to ensure that this process eliminates unnecessary redundancies in this standard area. In addition, pharmacy changes occurred, and the health care provider process was revisited to identify the policy and procedures after an appointment. "
09/11/2023,748.1437(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/20/2024,02/20/2024,Individual Standards Evaluated,Medium,Yes,One prescribed medication was not included in the child in care's discharge paperwork.  ,"Unity Childrens Home understands the importance of including prescribed medication in the child in cares discharge paperwork. Staff designated have been re-trained regarding the policy of medication administration and the documentation of accurate records. Training on this refresher medication policy was completed on 1/22/2024. The implementation of this process ensures that roles are clearly defined and responsibilities for medication administration and documentation reconciliation.  In addition, weekly medication checks that ensure the process(medication(s) prescribed, discontinued, refilled) meets all pertinent regulatory requirements are assigned which helps strengthen the importance of this process. "
08/28/2023,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/23/2024,02/21/2024,Individual Standards Evaluated,High,Yes,Multiple sources reported witnessing staff sleeping or resting their eyes while supervising children including children with high risk behaviors. ,"Unity Childrens Home understands the importance of caregiver(s) to provide supervision necessary to ensure each childs safety and well-being. Training was completed for all staff regarding supervision on 2/9/2024. Training covered positioning, scanning, being alert and able to see or hear the child for immediate assistance. Staff were explained that supervision provides a supportive, and positive work environment. Unity provided an inphograpic for all staff as a visual aide to remind them of the 24-hour awake all shift policy. This will help communicate information quickly and clearly. The polices will be reviewed every 6 months with staff to reiterate continuous supervision and monitoring of youth. "
08/28/2023,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/23/2024,02/21/2024,Individual Standards Evaluated,High,Yes,Staff was observed asleep while supervising children with high-risk behavior putting them in substantial risk of harm. ,"Unity Childrens Home completed training on 2/9/2024, that retrained direct care staff and administrative staff on how imperative it is to understand the childrens rights and adhere to minimum standard. Childrens rights were reviewed and discussed. The Administrator and other designees will complete unannounced visits to the facility to ensure programmatic compliance and checking on children(s) safety and security. In addition, training on reporting significant occurrences was reviewed with staff. Unity has established a tracking system for reportable incidents.
"
07/17/2023,748.363(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/21/2023,07/27/2023,Individual Standards Evaluated,Medium,No,"Upon review of the personnel  records, one of the caregiver was missing an affadavit. ",A copy of the affidavit for staff was received. 
05/18/2023,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/07/2023,07/12/2023,Individual Standards Evaluated,Medium High,Yes,A caregiver used profane language and directed it toward a child in care when speaking to the child. ,"A caregiver used profane language and directed it toward a child in care when speaking to the child. 

4 children were interviewed on discipline, hair pulling, being threatened by staff, and punishhment. No children made any outcries of such. No concerns were found during the interviews. "
05/18/2023,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/07/2023,07/12/2023,Individual Standards Evaluated,High,Yes,"A caregiver pulled the hair of a child in care, grabbed the child by the neck and threatened the child. ","A caregiver pulled the hair of a child in care, grabbed the child by the neck and threatened the child. 

4 children were interviewed on discipline, hair pulling, being threatened by staff, and punishhment. No children made any outcries of such. No concerns were found during the interviews. "
05/17/2023,748.1339(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/24/2023,12/19/2023,Individual Standards Evaluated,Low,No,Four of four records reviewed did not contain a signature from the DFPS caseworker.,
05/17/2023,748.395(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/24/2023,12/19/2023,Individual Standards Evaluated,Low,No,"Four of four records reviewed did not contain a copy of the admission assessment, preliminary, or daily progress notes. Three of the four records did not have any updated incidents reports from 2022.",
05/17/2023,748.311(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/24/2023,12/19/2023,Individual Standards Evaluated,Medium,No,"The reports are not detailed in what interventions the caregivers actually used. It is mostly stated that staff redirects the children but does not specify how. For a fight, it was stated that the residents were separated but does not specify how.",
05/17/2023,748.1583(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/17/2023,12/19/2023,Individual Standards Evaluated,Medium,No,One of four caregivers started in 2020 but his TB test was from 2013. It was not indicated in his employee binder that he previously worked for any other RTC/GRO/CPA.,
05/17/2023,748.2151(g) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/24/2023,12/19/2023,Individual Standards Evaluated,Medium Low,No,Four of four records did not include their past medication records. ,
04/29/2023,748.303(a)(6)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/04/2023,07/14/2023,Individual Standards Evaluated,Medium,Yes,Operational employees did not notify Licensing of police responding to an incident at the operation.,An email was received from the operation's administrator which included the response to the citation issued. The response provided indicated the operation disagrees with the citation but was informed to report any time law enforcement responds to the operation to be on the safe side. The response indicated the operation will maintain compliance regarding this in the future.
04/22/2023,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/04/2023,08/23/2023,Individual Standards Evaluated,Medium,No,"The Administrator failed to mention the injury sustained by a resident (a brace on her right wrist for 7 days), as a result of a physical altercation, when she made a report to the Abuse and Neglect hotline.","Unity Childrens Home understands and cooperates with reporting incidents according to minimum standards. In review of the above deficiency, it was determined that the incident was reported to the hotline in advance of the youth returning from the Emergency visit. Administrators have now been informed to make Licensing aware of any event where additional pertinent information is received after statewide intake has been notified in all reportable cases and within 24 hours of obtaining additional information regarding the occurrences. In the noted investigation records reviewed clearly indicate the times of the notifications, so at the onset report the LCCA did in fact make true and reportable facts to the statewide hotline.      "
04/12/2023,748.3353(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/08/2023,06/21/2023,Individual Standards Evaluated,Medium Low,No,The operation placed video cameras in the bedrooms and therapy room without prior approval from each girls treatment team per minimum standards.  ,The video camera is no longer visible in the therapy room but is visible in the children's bedroom.  Cameras will need to be removed from the bedrooms immediately.  
04/12/2023,748.1101(b)(3)(E) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/26/2023,07/17/2023,Individual Standards Evaluated,Medium,No,"The purpose of this rule is to ensure the privacy of the child while in therapy.  During the inspection, a camera was observed in the therapy room and requested to be remove prior to leaving the operation.  

The operation did remove the camera in the therapy treatment room prior to licensing leaving the inspection.  ","During the follow-up, the operation confirmed that letters will be sent to the caregivers for their approval of the cameras being in the children room.  Cameras will not be live until letters are approved.    "
04/12/2023,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/08/2023,07/17/2023,Individual Standards Evaluated,Medium High,No,The operation did not make a prudent judgement when placing camera in to bedrooms without prior approval from treatment team.,"During the follow-up, the operation confirmed that letters will be sent to the caregivers for their approval of the cameras being in the children room.  Cameras will not be live until letters are approved.    "
09/30/2022,748.455(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/07/2022,10/20/2022,Individual Standards Evaluated,Medium High,Yes,A child's file was reviewed; there was no unauthorized debriefing documentation. The administrative staff were unable to produce to requested documentation prior to the conclusion of the inspection. ,The operation made the necessary changes to the unauthorized absence form. The treatment team will ensure this form is being completed if a child leaves the operation and comes back. 
09/30/2022,748.453(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/07/2022,10/20/2022,Individual Standards Evaluated,Medium,No,The unauthorized absence log was observed missing the required information. The log was also observed with untrue/inaccurate information documented. ,The operation has made the necessary changes to the unauthorized absence form. A copy of this form was provided to review. 
09/20/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/19/2023,03/23/2023,Individual Standards Evaluated,High,Yes,Investigation interviews indicate care givers became aware on 09-18-2022 of allegations of a care giver being sexually in appropriate in the presence of children in care and there was a miscommunication among the care givers resulting in this care giver being able to return to work with no restrictions or precautions in place until 09-19-2022 when an additional similar allegation prompted the operation to implement a plan.,Investigation interviews indicate care givers became aware on 09-18-2022 of allegations of a care giver being sexually in appropriate in the presence of children in care and there was a miscommunication among the care givers resulting in this care giver being able to return to work with no restrictions or precautions in place until 09-19-2022 when an additional similar allegation prompted the operation to implement a plan.
02/18/2022,748.1101(b)(7) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/26/2022,07/14/2022,Individual Standards Evaluated,High,Yes,"According to the operation, a child in care was asked to write a statement regarding a report made by the child in an effort to not put anyone in any type of litigation.",When interviewing 3 girl it was apparent that they are not being coerced from informing third parties about incidents at their placement. 
02/09/2022,748.191(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,02/09/2022,,Individual Standards Evaluated,Medium High,Yes,Upon inspection of facility the evacuation plan was not posted in any of the units or around the facility (CI),
02/09/2022,748.3369(e) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/28/2022,03/18/2022,Individual Standards Evaluated,High,Yes,During the walk through of the facility it was noticed that two bunkbeds did not have a bedrail on the top bunk ,During the walk through of the facility it was noticed that two bunkbeds did not have a bedrail on the top bunk 
02/09/2022,748.2151(d) - Medication,Medication,Yes,02/09/2022,,L:Medication,Medium High,Yes,"During inspection it was noticed that medication for a child in care was not logged correctly. There were two medication logs for one medication, stating there were 3 pills left on one log and 28 on another log. The pill card or script card had 1 pill. (CI)",
02/09/2022,748.3441(m) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,02/09/2022,,Individual Standards Evaluated,Medium High,No,"During walkthrough of kitchen, it was noticed that meat in the refrigerator was not properly thawed. Food was seen opened and bleeding on a sliver pan in the refrigerator. Photo was taken. (CI)",
02/09/2022,748.1333 - Individual Standards Evaluated,Individual Standards Evaluated,No,02/11/2022,03/18/2022,Individual Standards Evaluated,Medium,Yes,1 out of 4 files reviewed does not have a signature of the treatment director ,1 out of 4 files reviewed does not have a signature of the treatment director 
02/09/2022,748.3301(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/25/2022,03/18/2022,Individual Standards Evaluated,High,Yes,"During the walk through of the facility it was noticed that doors were broken, graffiti was on the unit walls/ doors, and walls were not in good repair","During the walk through of the facility it was noticed that doors were broken, graffiti was on the unit walls/ doors, and walls were not in good repair"
01/28/2022,748.3365(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,01/28/2022,,Individual Standards Evaluated,Medium,No,During the walk through it was observed that 5 beds were missing cover protectors in the girls unit. ,
06/23/2021,748.3441(m) - Physical Site,Physical Site,Yes,06/23/2021,,P:Physical Site,Medium High,Yes,It was observed during the inspection that raw frozen chicken legs were being thawed in the sink. The staff moved the chincken legs from the sink in to the refrigerator. ,
04/10/2021,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/30/2021,05/20/2021,Individual Standards Evaluated,Medium High,Yes,6 of 6 children interviewed stated staff use profanity towards them and around them including slip ups.,6 of 6 children interviewed stated staff use profanity towards them and around them including slip ups.
04/06/2021,748.2301(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/06/2021,10/22/2021,Individual Standards Evaluated,High,Yes,Four out of six clients stated that staff have made inappropriate comments towards children about their sexual identity. Three out of Six staff denied making inappropriate comments towards children about their sexual identity. Three out of six staff agreed calling children by their government would prevent any confusion and would not accommodate a child who wanted to be called a derogatory word as their name.,"I received an email from Ms. Harriet Callion stating ""Iam informing that I have submitted for an Administrative Review for the above Investigation #.  I have attached the Letter that correlates with my Administrative Review Request."" This will be readdressed after the administrative reviewed.  During inspection 3841259 I interviewed child at the operation referring to the follow up and a separate investigation. During the interview of 3 children there was no concerns noted as to inappropriate comments made by staff. "
03/08/2021,748.151(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/06/2021,09/09/2021,Individual Standards Evaluated,Medium,No,"The facility does not allow restraints on the floor. Staff and residents confirmed restraints take place on the floor.

 


",During a phone conversation the operation stated that they will be admin reviewing the citation and will not provide a comply to the deficiency. 
01/21/2021,748.2307(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/29/2021,04/22/2021,Individual Standards Evaluated,High,No,4 of 6 girls interviewed stated that demeaning and unnecessary behavior from staff is continuing at the facility. ,"4 of the 7 children did not report any harsh, cruel, unusual, unnecessary, demeaning, or humiliating discipline or punishment."
12/07/2020,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/01/2021,06/02/2022,Individual Standards Evaluated,High,Yes,Witnesses saw staff hit/punch the child while laying on the asphalt.,The staff were relieved in of their duties on 4/1/21. Additionally three children were interviewed and all expressed there not being any type of physical discipline/corporal punishment at the operation. 
12/07/2020,748.2461(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/01/2021,06/02/2022,Individual Standards Evaluated,High,Yes,Witnesses observed staff laying on top of child in the supine position while the child was on the asphalt.,"Three children who have recently been restrained where interviewed and all three expressed that their restraint were done appropriately. Additionally, on 4/25/22 there was an all staff training regarding emergency behavior intervention."
12/07/2020,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/01/2021,06/02/2022,Individual Standards Evaluated,High,Yes,A/N ruled that a child in care was physically abused by 2 different staffs.,The staff were relieved in of their duties on 4/1/21. Additionally three children were interviewed and all expressed there not being any type of physical discipline/corporal punishment at the operation. 
10/23/2020,748.2307(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/13/2021,01/14/2021,Individual Standards Evaluated,High,Yes,Three out of four collateral children reported to witness Mr. Rashad Price push Biah after she assaulted Mr. Price. ,"Response:
Unity will continue to provide specific training regarding Emergency Behavior Intervention and Behavior Management as it pertains to standard requirements to all the staff.  The specific citation indicate that staff pushed the resident after she assaulted him.  The youth involved has a history of assault/aggression in her known history.  The staff is aware of appropriate restraint techniques and have been informed when residents invade his boundaries, to use precaution and use restraint as a last alternative.  Mr. Price reported it was not his intent to harm or push this youth but, to prevent this youth from further assault on him and to reduce the need for a restraint.  The expectation is for him to continue to use appropriate judgement when engaging with a combative youth.  

Due to the nature of the deficiency a physical follow will be obtained at the facility on 1/21/21. "
10/06/2020,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/16/2021,03/01/2021,Individual Standards Evaluated,High,Yes,Child self-harmed and it went unnoticed. ,"Unity Childrens Home understands and acknowledges the importance of maintaining visible ongoing supervision to all our residents.  The ratio was not mentioned as a concern nor a resident self-harming during this investigation.  However, all staff receives ongoing, mandatory, and appropriate training as it relates to supervision of assigned residents.  This child reportedly self-injured which does not indicate she was not adequately supervised due to the superficial cuts possibly being in a less conspicuous placement on the youth.  The Unity team will continue to provide scenarios to our childcare staff for help to better monitor cases where possibly the childs rights can be violated when completing visible checks. In addition, Treatment Team members will ensure too identify high risk behaviors prior to placement and collectively provide a Safety Plan specific to the childs needs and behaviors.  The Muti-Disciplinary Treatment Team meetings that are scheduled quarterly will continue and discussion of the childs case will be held bi-weekly.  Unity Childrens Home plans to continue providing adequate supervision within the staff to child ratio.  The agency will continue to develop and improve attention to collaborative process."
