Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
09/27/2024,748.3101(2) - Safety and Emergency Practices,Safety and Emergency Practices,No,10/04/2024,10/07/2024,O:Safety and Emergency Practices,Medium High,Yes,The last fire inspection was conducted on 09/12/24.,"To address the citation regarding fire inspections, we will schedule a fire inspection within the next month to ensure compliance with the requirement for annual inspections. Documentation of the inspection date will be maintained for future reference. Additionally, we will establish a reminder system to schedule inspections annually, ensuring they occur within the required timeframe. We will also create informational materials about fire safety protocols to raise awareness among all staff members. A photo was provided "
09/27/2024,748.3001(b) - Safety and Emergency Practices,Safety and Emergency Practices,No,10/04/2024,10/15/2024,O:Safety and Emergency Practices,Medium,Yes,The last health inspection was competed on 02/24/2023,"To address the sanitation inspection requirement, we will schedule a sanitation inspection with the local health department within the next month. A record of the inspection results and any corrective actions taken will be maintained to ensure accountability. We will also develop a routine schedule for future sanitation inspections to ensure ongoing compliance with health ordinances. We will provide resources and guidelines for staff to ensure they understand the sanitation standards and practices necessary to maintain a clean and safe environment for children. Photos were provided."
09/19/2024,748.311(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/23/2024,11/17/2024,Individual Standards Evaluated,Medium,Yes,Serious incident report reviewed didn't include time of incident. ,"To correct the documentation issues noted in the citation, we will enhance our incident reporting protocols to ensure all serious incidents are documented with accurate time and date. Staff will receive training on proper documentation practices, and a standardized incident report form will be introduced. Regular audits will be conducted to ensure compliance and completeness in incident reporting, fostering accountability and improving our overall documentation process"
09/19/2024,748.2307(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/17/2024,10/17/2024,Individual Standards Evaluated,Medium High,Yes,Staff member yelled and used profane language towards child in care. ,"To address the citation regarding prohibited punishments, our facility will implement mandatory training for staff on positive behavior support and trauma-informed care. This training will emphasize the harms of humiliating, shaming, or ridiculing children, promoting constructive disciplinary techniques instead. Clear guidelines have been established prohibiting any form of emotional punishment, with regular supervision to ensure compliance. Violations will result in immediate corrective action, and children will be encouraged to voice concerns about staff behavior.

Follow-up Interviews were also conducted "
04/15/2024,745.8411(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/10/2024,05/13/2024,Individual Standards Evaluated,High,Yes,Investigator had to request the documents three different times.  Originally request 04/18/2024 and not received until 04/24/2024.,"An email was sent with the following corrective action. Alijah House is committed to rectifying the recent citation under standard 745.411(b)(4),
which emphasizes the necessity of not delaying or preventing inspections or investigations.
Our corrective action plan we will ensure that all requested documents are supplied within
24 hours of a request. If there's a need to source documents externally, we will request an
extension within the 24-hour period.
To facilitate this, we have assigned a point of contact (KhaRaven Guevara or Tony Rodgers)
to handle document requests and communicate protocols to all staV. We've established a
clear process for document retrieval and trained our staV accordingly. Additionally, a
formal protocol for extension requests is in place. If an extension is needed, we will submit
the request with 24 hours of the initial request of documents.
We will keep a detailed log of all document requests and actions taken, monitor
compliance through regular internal audits, and include standard 745.411(b)(4)
compliance in staV performance evaluations. The plan will be reviewed and adjusted semiannually
to ensure continuous adherence to the residential childcare minimum standards"
04/10/2024,748.1005 - Individual Standards Evaluated,Individual Standards Evaluated,No,05/08/2024,05/08/2024,Individual Standards Evaluated,Medium High,Yes,Interviews confirm six children were being supervised by one staff. It was reported that an additional staff on shift was in the office until the end of the incident. ,"Standard 748.1005-Child/caregiver ratio-Each group must have enough caregivers for that
group who are not caring for other children or doing administrative work.
Alijah House staE will keep standard ratio for each group. Care staE will not perform any
administrative work including gathering documents needed to complete daily progress
notes if forms run out.

Follow-up is placed in Chrono."
02/06/2024,745.651(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/13/2024,02/15/2024,Individual Standards Evaluated,Medium,Yes,An employee was unemployed for a month and was still listed has active in the system. ,"To ensure timely and accurate validation of background checks for staff members associated with children's services, including the prompt deactivation of individuals who are no longer associated with our operation.
	Steps: Review the existing policy regarding background check validation and the deactivation process for staff members.
	Revise the policy to include clear guidelines and timeframes for validating background checks and deactivating individuals no longer associated with the operation, adhering to the seven-day timeline. Implement a system for documenting background check validation activities and the status of staff members.
	Maintain accurate records of background check expiration dates, validation dates, and deactivation actions.
	Ensure that records are easily accessible and regularly reviewed for compliance. Establish a clear process for notifying relevant personnel, such as HR representatives or department heads, when a staff member leaves the organization.
	Ensure that notifications trigger the initiation of the background check validation and deactivation process within the designated timeframe. Conduct periodic audits or checks to assess the effectiveness of the background check validation and deactivation process.
	Identify any areas of non-compliance or opportunities for improvement.
	Take corrective actions as necessary to address issues and enhance the overall effectiveness of the process. Foster a culture of continuous improvement by soliciting feedback from staff members and licensing reps regarding the background check validation and deactivation process.
	Use feedback to identify areas for enhancement and implement changes as appropriate.
By implementing this corrective action plan, we aim to ensure compliance with standard rule 745.651(1) regarding background check validation and the timely deactivation of individuals who are no longer associated with our operation. This will help mitigate potential risks and maintain the integrity of our children's services programs.






"
02/06/2024,"748.1205(a)(14) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,02/13/2024,02/15/2024,"I:Admission, Service Planning, Discharge",Low,No,One out of three youth files reviewed did not include suicide screening documentation.,"To implement policies and procedures for conducting suicide screening during admissions for children at Alijah House, in compliance with standard rule 748.1205 sub-category(a)(14)
	Review existing admission policies and procedures to assess the inclusion of suicide screening protocols.
	Develop a comprehensive policy specifically addressing suicide screening at admissions, outlining the screening tool to be utilized and the process for administration. Research and select a validated suicide screening tool appropriate for children's admissions.
	Ensure that the selected screening tool aligns with best practices in suicide risk assessment and is sensitive to the needs of children. Provide training to admissions staff on the implementation of the suicide screening tool.
	Educate staff on recognizing signs of suicidal ideation and appropriate responses during the admissions process.
	Ensure that staff members are equipped with the knowledge and skills necessary to conduct screenings sensitively and effectively. Integrate the suicide screening process seamlessly into the existing admissions workflow.
	Determine the optimal timing and context for administering the screening tool to ensure thorough assessment while respecting the child's privacy and comfort
	Establish protocols for documenting the results of suicide screenings in the child's admission records.
	Ensure that screening documentation is thorough, accurate, and maintained in a secure and confidential manner.
	Implement mechanisms for securely storing and accessing screening records in compliance with privacy regulations. Develop a clear protocol for responding to positive suicide screens during the admissions process.
	Define roles and responsibilities for staff members involved in responding to and addressing suicidal risk.
	Establish procedures for immediate intervention, including contacting appropriate mental health professionals and ensuring the safety and well-being of the child. Implement mechanisms for ongoing monitoring and evaluation of the suicide screening process.
	Collect feedback from staff members and stakeholders regarding the effectiveness and feasibility of the screening procedures.
	Regularly review screening data and outcomes to identify trends, areas for improvement, and opportunities to enhance the process. Conduct regular audits or reviews to assess compliance with the suicide screening policy and procedures.
	Generate reports summarizing screening outcomes, response protocols, and any identified areas for improvement.
	Provide reports to relevant stakeholders, regulatory agencies, or accreditation bodies as required
By implementing this corrective action plan, Alijah House aims to ensure the effective implementation of suicide screening protocols during admissions, thereby promoting the safety and well-being of children under our care and ensuring compliance with standard rule 748.1205 sub-category(a)(14)








"
12/06/2023,748.681(2) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,12/06/2023,,Individual Standards Evaluated,Medium,Yes,One out of two files reviewed did not have a HS diploma in the file. The diploma was printed out and put in the file. ,
12/06/2023,748.1501(a)(4) - Child Care,Child Care,No,12/15/2023,12/29/2023,J:Child Care,Medium High,Yes,The child's file was missing the required dental exam. ,"correctives: Ensure timely and appropriate dental care for children in care, in compliance with 748.1501(a)(4).
Action Plan
1.
Immediate Assessment:

Assess each child's dental health status promptly.
2.
Clear Protocols:

Establish and communicate clear dental care protocols.
3.
Education and Communication:

Educate caregivers and staff on oral hygiene and the importance to ensue that children in care get their hygiene needs taken care of in a timely manner

Establish communication channels for dental care updates.
4.
Partnerships with Professionals:

Form partnerships with local dental professionals for check-ups.
5.
Recordkeeping and Compliance:

Implement centralized recordkeeping.

Regularly monitor and ensure compliance with dental care schedules.
6.
Continuous Training:

Provide ongoing staff training on dental health awareness.
7.
Transparent Reporting:

Establish transparent reporting to caregivers and administrators.
8.
Regular Review:

Periodically review and enhance dental care protocols.
This action plan prioritizes immediate assessment, clear protocols, and ongoing communication to ensure compliance with dental care requirements for children in care at Alijah House Children Services.

Attached with the correctives were documentation that showed the dental appointment was on 12/07/23"
12/06/2023,748.981(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/15/2023,12/29/2023,Individual Standards Evaluated,Medium High,Yes,In one out of two files reviewed did not have CPR/first aid training. ,"Correctives:Objective: Ensure new caregivers obtain first-aid and CPR certification within 90 days of employment.
Action Steps
1.
Enhanced Onboarding:
a.
Update onboarding to identify caregivers without first-aid certification.
b.
Clearly communicate the certification requirement during hiring.
2.
Collaborative Training:
a.
Collaborate with certified organizations for an effective first-aid-CPR program.
b.
Ensure flexibility in scheduling and interactive sessions.
3.
Streamlined Certification:
a.
Implement an efficient certification process, utilizing digital verification.
4.
Proactive Tracking:
a.
Monitor compliance actively within the 90-day timeframe.
b.
Offer support and resources for timely certification.
5.
Integrated Orientation:
a.
Integrate certification information into a comprehensive orientation process.
6.
Centralized Recordkeeping:
a.
Establish a centralized system for accurate and accessible recordkeeping.
7.
Continuous Improvement:
a.
Collect caregiver feedback for ongoing program enhancements.
b.
Periodically evaluate and refine the training process.
By implementing these refined strategies, Alijah House Children Services can enhance the efficiency and effectiveness of the first-aid-CPR training process, ensuring that new caregivers are certified within the required 90-day timeframe. This approach supports a culture of safety and preparedness within the organization.

An updated photo of the CPR certificate/card was also attached to the email."
12/06/2023,748.1207(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/15/2023,12/29/2023,Individual Standards Evaluated,High,Yes,Two out of three child files reviewed had primary medical consenters that are no longer employed at the facility. ,"Correctives: Ensure placement agreements include a medical consent form signed by a person legally authorized by the Texas Family Code to provide consent, in compliance with 748.1207(a)(2).
Action Steps
1.
Review and Identify Gaps:

Immediately review existing placement agreements to identify gaps in including the required medical consent form.
2.
Policy Update:

Update policies and procedures to explicitly mandate the inclusion of the medical consent form in all placement agreements.
3.
Training and Awareness:

Conduct training sessions for staff on the importance of including the medical consent form in placement agreements.

Raise awareness among staff about the legal requirements under the Texas Family Code.
4.
Template Revision:

Revise placement agreement templates to include a specific section for the medical consent form.

Ensure the language aligns with legal requirements.
5.
Legal Consultation:

Seek legal consultation to confirm the appropriateness and completeness of the medical consent form language.
6.
Communication with Authorized Individuals:

Establish clear communication channels with individuals legally authorized under the Texas Family Code to provide consent.

Provide necessary information and documentation requirements to facilitate timely consent.
7.
Recordkeeping and Audits:

Implement a robust recordkeeping system to track the inclusion of medical consent forms in placement agreements.

Conduct regular internal audits to ensure ongoing compliance.
8.
Immediate Corrections:

Develop a protocol for immediate correction if a placement agreement is identified without the required medical consent form.
9.
Ongoing Compliance Checks:

Integrate regular compliance checks into the placement agreement review process to prevent future lapses.
10.
Feedback Loop:

Establish a feedback loop for staff to report any challenges or concerns related to including the medical consent form.

Use feedback to continuously improve the implementation of the corrective action plan.
This corrective action plan emphasizes immediate review, policy updates, staff training, and ongoing compliance measures to rectify and prevent non-compliance with the placement agreement requirement at Alijah House Children Services.

Also attached were updated Attachemennt B forms."
12/06/2023,748.1539(b) - Child Care,Child Care,No,12/15/2023,12/29/2023,J:Child Care,Medium Low,Yes,Two out of 3 files reviewed did not have the child's immunization records. ,"Correctives:Maintain current immunization records for each child in care, including exemptions or exceptions, in compliance with 748.1539(b).
Action Steps
1.
Record Review and Update:

Immediately review and update immunization records for all children in care.
2.
Documentation Protocol:

Establish a standardized documentation protocol for immunization records, ensuring completeness and accuracy.
3.
Exemption Monitoring:

Monitor and document any exemptions or exceptions to immunization requirements for individual children.
4.
Communication with Caregivers:

Communicate clearly with caregivers about the importance of providing up-to-date immunization records.
5.
Regular Audits:

Conduct regular audits of immunization records to ensure ongoing compliance.
6.
Staff Training:

Provide staff with training on the importance of maintaining current and accurate immunization records.
7.
Digital Recordkeeping:

Implement a digital recordkeeping system for easy access and efficient updates.
8.
Immediate Action on Non-Compliance:

Develop a response plan for immediate action if any child's immunization records are found to be non-compliant.
This correction action plan prioritizes record review, documentation protocols, and ongoing communication to ensure compliance with immunization standards at Alijah House Children Services."
12/06/2023,748.505(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/06/2023,08/29/2024,Individual Standards Evaluated,High,Yes,One out of two records reviewed did not have a TB test. ,Correctives: On 12/07/24 the staff had an updated TB-Skin test. 
12/06/2023,745.8411(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/15/2023,12/29/2023,Individual Standards Evaluated,High,Yes,Licensing waited for over an hour for the LCCA and/or staff to arrive at the facility for the inspection. ,"Correctives:To ensure that responsibilities are attended to promptly without delaying or preventing inspections or investigations by having a designated individual available at the facility or within a 30-minute response time.
Action Steps: 1. Designate On-site Staff: Identify and designate responsible staff members who will be present at the facility during operational hours and who can respond within 30 minutes during non-operational hours. 2. Establish Contact Protocols: Implement a communication system that ensures designated staff members can be reached promptly in case of inspections, investigations, or urgent matters. 3. Training and Awareness: Conduct training sessions to educate all staff about the importance of timely response to inspections or investigations, emphasizing their roles and responsibilities. 4. Rotation Schedule: Develop a rotation schedule to ensure adequate coverage at all times, including weekends, holidays, and after business hours, ensuring there's always someone available or reachable within the specified time frame. 5. Contingency Plans: Develop contingency plans for situations where designated staff members might be unavailable due to unforeseen circumstances. This may include designated alternates or clear escalation procedures. 6. Review and Adaptation: Regularly review the effectiveness of the plan and make necessary adjustments based on feedback, changes in staff, or any incidents that occur.
By implementing this corrective action plan, Alijah House Children Services can ensure compliance with the specified standard, maintaining operational readiness for inspections and investigations without delay."
12/06/2023,748.2003(b)(5) - Medication,Medication,No,12/15/2023,12/29/2023,L:Medication,Medium High,Yes, The child in care did not take the medication as prescribed. The child has not taken the medication Amantadine 100mg since 11/28/23.,"Correctives: To ensure accurate administration of prescription medication, verify children take medications as prescribed, and maintain a timely refill process. Additionally, to address situations where refills cannot be obtained, requiring an emergency medication review by a psychiatrist, even if an appointment is scheduled for a later date, in compliance with standard rule 748.2003(B)(5).
Action Steps: 1. Medication Request Protocol: - Establish a standardized procedure for medication requests ensuring they are made within a specified time frame prior to the end of the prescription period. - Train staff to accurately communicate and document medication requests promptly. 2. Refill Management: - Initiate refills within one week of the ending prescription to allow sufficient time for processing and administration continuity. - Implement a tracking system to monitor refill status and ensure timely refills. 3. Emergency Refill Situations: - Develop a protocol for scenarios where a refill cannot be filled. - Mandate an immediate call to the prescribing psychiatrist for an emergency medication review, regardless of any previously scheduled appointments, as stipulated by standard rule 748.2003(B)(5). 4. Psychiatrist Engagement: - Educate staff about the critical importance of promptly engaging the psychiatrist in emergency refill situations. - Establish clear communication channels for emergency consultations with the psychiatrist. 5. Documentation and Reporting: - Create a comprehensive documentation process to record all medication administration, refill requests, and emergency situations requiring psychiatrist involvement. - Establish a reporting system to monitor the effectiveness of the protocol and identify potential issues. 6. Regular Review and Adaptation: - Conduct regular reviews of the protocol's effectiveness and make necessary adjustments based on feedback, changing circumstances, or encountered incidents, ensuring continuous compliance with standard rule 748.2003(B)(5).
By implementing and adhering to this protocol, Alijah House Children's Services will ensure compliance with standard rule 748.2003(B)(5) while facilitating accurate medication administration, timely refills, and appropriate emergency actions when refills cannot be obtained. This will contribute significantly to the safety and well-being of the children under care."
11/08/2023,748.605(c) - Personnel,Personnel,No,11/09/2023,11/10/2023,E:Personnel,Medium,Yes,The staff file was missing the required education qualifications.,Documents were received by email and uploaded to the document's library.
11/08/2023,748.930(b)(4) - Training and Professional Development,Training and Professional Development,No,11/09/2023,11/10/2023,F:Training and Professional Development,Medium High,Yes,One of the three staff files reviewed transportation certification expired.,Documents were received by email and uploaded to the document's library.
11/08/2023,748.505(b)(4) - Personnel,Personnel,No,11/09/2023,11/10/2023,E:Personnel,Medium,Yes,One of the three files reviewed was missing the required signed affidavit.,Documents were received by email and uploaded to the document's library.
11/08/2023,748.981(a)(1) - Training and Professional Development,Training and Professional Development,No,11/09/2023,11/10/2023,F:Training and Professional Development,Medium High,Yes,One of the three staff files reviewed did not have a current CPR certification.,Documents were received by email and uploaded to the document's library.
08/08/2023,"748.1335 - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,08/15/2023,08/11/2023,"I:Admission, Service Planning, Discharge",Medium Low,Yes,The operation did not complete the child's service plan withing the 45-day requirement. ,The operation provided a copy of the child's completed service plan.  
02/27/2023,748.161(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/13/2023,03/10/2023,Individual Standards Evaluated,Medium,Yes,The operation failed to properly pay their administrative. ,"Corrections was sent by email from operation owner stating:

Good Evening: 

Our corrected plan of action for 748.161 (a)(1) Fiscal requirements-pay employees timely are as follows:

Alijah House has contracted with Gusto Payroll and  Human Resources Corporation on February 1, 2023 to handle all payroll and human resource operations. Employees will be receiving their checks via direct deposit on the 1st and 15th of each month. This system will allow us to have proper documentation of any issues that may arise with payroll or any other personnel issues.
"
02/06/2023,748.363(6) - Reports and Record Keeping,Reports and Record Keeping,No,02/13/2023,02/07/2023,D:Reports and Record Keeping,Medium,No,Missing from employee file,"The administrator emailed a copy of the signed affidavit. 
Documents were uploaded to share-point. "
02/06/2023,748.2755(a)(1) - Emergency Behavior Intervention,Emergency Behavior Intervention,Yes,02/06/2023,,N:Emergency Behavior Intervention,Medium High,Yes,There was not a policy that mention simultaneous interventions and the use of mechanical restraints/emergency medication.,
02/06/2023,748.1823(1) - Child Care,Child Care,Yes,02/06/2023,,J:Child Care,Medium High,Yes,There is no policy indicating the use of emergency behavior intervention regarding a pregnant child.,
02/06/2023,748.2753(a)(1) - Emergency Behavior Intervention,Emergency Behavior Intervention,Yes,02/06/2023,,N:Emergency Behavior Intervention,Medium High,Yes,The policy does not mention Simultaneous Intervention.,
02/06/2023,748.563(c) - Personnel,Personnel,Yes,02/13/2023,,E:Personnel,Medium,No,A PLSP must be hired/designated for the operation.,
02/06/2023,748.455(a)(1) - Reports and Record Keeping,Reports and Record Keeping,No,02/20/2023,02/07/2023,D:Reports and Record Keeping,Medium,Yes,The operation did not provide the debriefing information form that is required for unauthorized absences. ,A copy of the debriefing document was emailed and met the minimum standard requirements.
02/06/2023,748.109(1) - Organization and Administration,Organization and Administration,Yes,02/06/2023,,C:Organization and Administration,Medium,No,The policy is missing information about Emotional Disorders in the Admissions Policy. ,
02/06/2023,748.3233(b)(3) - Safety and Emergency Practices,Safety and Emergency Practices,Yes,02/06/2023,,O:Safety and Emergency Practices,Medium High,Yes,Evacuation diagram does not indicate a designated meeting area inside the home.,
02/06/2023,745.4151(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,02/06/2023,,Individual Standards Evaluated,High,No,Indication of personnel being drug tested should also be included in the personnel policy.,
02/06/2023,748.119(1) - Organization and Administration,Organization and Administration,Yes,02/06/2023,,C:Organization and Administration,Medium Low,Yes,The policy was missing the volunteers job description. ,
02/06/2023,748.111(1) - Organization and Administration,Organization and Administration,Yes,02/06/2023,,C:Organization and Administration,Medium,No,The policy does not include information about Visitation rights.,
02/06/2023,748.345(1) - Reports and Record Keeping,Reports and Record Keeping,No,02/13/2023,02/07/2023,D:Reports and Record Keeping,Low,No,Policy doesn't indicate which files will be electronic versus paper.,An email was sent with the missing policy details regarding electronic versus paper. The policy met minimum requirements.
