Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
01/09/2024,748.3353(b)(1) - Physical Site,Physical Site,No,01/23/2024,02/28/2024,P:Physical Site,Medium Low,Yes,It was found in a child's file that the caseworker did not consent the use of a video camera .,Revised Admission assessment was emailed to inspector on 12/17/2022 at 12:10 am. The revision address 748.3353: Monitoring devices (see the revision in the document library of Ayanti RTC.
02/01/2023,748.2151(b)(1) - Medication,Medication,No,02/15/2023,02/09/2023,L:Medication,Medium High,Yes,During the 3rd initial monitoring inspection 6 children in care medication records were reviewed. it was discovered that 3 of the children in care cumulative records were not updated correctly. 3 out of 6 Medication logs reviewed had a different number of pills listed from the prescription package.,"Ayanti GRO administrator provided  the inspector the medication test used to obtain feedback from the medication administration training conducted at Ayanti to cure the deficiency cited on 2/1. I have also attached the list of employees and the score obtained.

Also, I am in the process of purchasing a secure hippa complaint electronic platform where caregivers will be able to document, and medication count will be updated as the information is  imputed in the system. This will provide several more layers of safety, decrease potential for medication errors, and improve record keeping for each child entire record.
"
12/09/2022,745.651(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/16/2022,12/19/2022,Individual Standards Evaluated,Medium,Yes,"During the inspection, it was found that since the operation opened in April (9 mths), they have never validated their employee list.",On 12/13/2022 the facility validated the background list. Please see the people list with the date of 12/13/2022 and an updated personnel master listed on 12/19/2022. The updated master list is in the CCR digital storage.
12/09/2022,745.651(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/16/2022,12/19/2022,Individual Standards Evaluated,Medium,Yes,"During the inspection, it was found that 4 employees who no longer worked at the operation were still active in the People's List after 7 days.",On 12/17/2022 and 12/19/2022 Ms. Fisher provided the inspector by email with an updated Personal Master list with information pertaining to the 4 employer that are no longer employed by Ayanti. a copy is located in CCR digital storage.  
12/09/2022,748.911(a) - Training and Professional Development,Training and Professional Development,No,12/16/2022,12/17/2022,F:Training and Professional Development,High,Yes,"During inspection, it was found that 1 of 4 staff records reviewed did not have a First Aid certificate.","Follow up information was emailed to inspector on 12/17/2022 at 12:10 am. the emailed stated the following:  An employee is missing the first aid certification- the employee has been provided with 14 calendar days as of 12/13/22 (12/27/22) to complete the first aid training. Failure to provide a copy of the said document within the allotted time will result in termination of employment. In the meanwhile, the employee will not be able to provide care to the children independently. This employee will work with another competent employee at all times until the certification is obtained. The letter will be placed in the CCL Storage under the facility's name. "
12/09/2022,"748.1217(c)(3) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,12/16/2022,12/17/2022,"I:Admission, Service Planning, Discharge",Low,Yes,"During the inspection, 1 of 5 reviewed records was found to not have information of neonatal history.","On 12/17/2022 Ms. Fisher emailed the inspector at 12:10 am a revised Treatment Center
Admission Assessment for the child in care Neonatal History. (A copy of the revision will be placed in the CCR digital storage under the agency's name and inspection number that occurred on 12/09/2022. 
"
12/09/2022,"748.1217(c)(6) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,12/16/2022,12/17/2022,"I:Admission, Service Planning, Discharge",Low,Yes,"During the inspection, it was noticed in 1 of 5 reviewed records that there was no previous school history.",Revised Admission assessment was emailed to inspector on 12/17/2022 at 12:10 am. The revision address in the child school history: (see the revision in the CCR digital storage section of Ayanti Monitoring inspection follow up section. 
12/09/2022,"748.1217(b)(15) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,12/16/2022,12/17/2022,"I:Admission, Service Planning, Discharge",Low,Yes,"During the inspection, it was found that the admission assessment did not mention the child s understanding of placement in 1 of 5 records.","Revised Admission assessment was emailed to inspector on 12/17/2022 at 12:10 am.  
State the child's understanding of the placement: I have included this information in the document reviewed by the rep. Please find it in blue. I will request a review of this item because the information is there available in the admission package, just not in the specific section the rep reviewed. It was also signed by the child. (See revised copy in the CCR digital storage under Ayanti's Monitoring inspection follow-up section.  
"
04/08/2022,748.109(2) - Organization and Administration,Organization and Administration,No,04/13/2022,04/13/2022,C:Organization and Administration,Medium,Yes,"At the time of review, admission polices did not state the type of behaviors the operation accepts. ","Operation owner emailed corrected admission polices that now include behaviors accepted at the facility. 

New policy document added to SharePoint.   "
04/08/2022,748.3301(i) - Physical Site,Physical Site,Yes,04/13/2022,,P:Physical Site,Medium High,Yes,During the inspection two hanging poles in the closets upstairs were lose and easily removeable. ,
