Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
06/28/2021,748.685(c)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/26/2021,08/13/2021,Individual Standards Evaluated,Medium High,Yes,A child with a history of high risk behaviors for sexually acting out was not adequately supervised by staff. ,"Operation administrator emailed the safety plan that was implemented on 6/24/2021. The plan includes several requirements such as closer supervision, education on inappropriate contact/boundaries, outings, and reporting/documentation. The staff member involved in this investigation no longer works at the operation. "
02/04/2021,748.949(b)(4) - Training and Professional Development,Training and Professional Development,No,02/11/2021,02/11/2021,F:Training and Professional Development,Medium Low,No,Training certificates for EBI and CPR/First Aid in one employee file do not include the trainers qualifications.,"Operation administrator emailed and stated that they implemented a new learning management system and are working with the developers to correct the certificates that are awarded, to ensure that all certificates include the essential elements including the trainers qualifications. Certificate for the one employee have been corrected and now includes the trainers qualifications. "
02/04/2021,748.2151(c)(5) - Medication,Medication,No,02/11/2021,02/11/2021,L:Medication,Medium High,Yes,One medication log did not include the month and year and one medication log noted the incorrect month. ,Operation administrator emailed and stated that the program supervisors completed a campus medication documentation audit to ensure all documentation was correct. The program supervisors will now audit medication documentation logs at the beginning of each month to ensure that the documentation is correct.
11/25/2020,748.2307(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/08/2021,02/08/2021,Individual Standards Evaluated,High,Yes,Two caregivers picked up a child by the wrists and legs and carried her to another room. ,"Operation director stated that the staff member had been on suspension since the beginning of the investigation and has been terminated due to the results of the investigation. A staff meeting was held with the remaining staff on 12/2/2020 that addressed the use of emergency behavior intervention, prohibited discipline measures, and the proper use of discipline and short personal restraints.  The staff reviewed in depth the standard and ACH policy and procedures regarding discipline and emergency behavior intervention as well as childs rights. The staff also completed SAMA refreshers supporting their effective use of our emergency behavior intervention for containment if it becomes necessary to use it.  They completed those trainings on December 8th and December 15th."
11/25/2020,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/08/2021,02/08/2021,Individual Standards Evaluated,High,Yes,A caregiver at the operation dragged a 9 year old across the floor by her arm and legs which could have caused serious harm externally. ,Operation director stated that the staff member had been on suspension since the beginning of the investigation and has been terminated due to the results of the investigation. 
09/09/2020,748.931(a)(1)(B)(iii) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/31/2022,11/23/2020,Individual Standards Evaluated,Medium High,No,A caregiver last received EBI training on 11/1/2019 and has not received any additional training within the last 6 months. ,Operation director stated that the staff member involved in the incident no longer works at the operation. This was verified in CLASS as the staff member was made inactive on 11/23/2020. A safety plan was implemented and requires all behavioral care staff to be retrained in Emergency Behavior Intervention Techniques by 1/13/2020.
09/09/2020,748.2551(c)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/31/2022,11/23/2020,Individual Standards Evaluated,High,Yes,A caregiver placed a child in an uncomfortable position by placing her arm around his neck and pulling his hair. ,Operation director stated that the staff member involved in the incident no longer works at the operation. This was verified in CLASS as the staff member was made inactive on 11/23/2020. A safety plan was implemented and requires all behavioral care staff to be retrained in Emergency Behavior Intervention Techniques by 1/13/2021.
09/09/2020,748.2553(2)(C) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/31/2022,11/23/2020,Individual Standards Evaluated,Medium High,No,A caregiver continued to hold a child in a restraint when they were not a danger to themselves or others. ,Operation director stated that the staff member involved in the incident no longer works at the operation. This was verified in CLASS as the staff member was made inactive on 11/23/2020. A safety plan was implemented and requires all behavioral care staff to be retrained in Emergency Behavior Intervention Techniques by 1/13/2021.
09/09/2020,748.2463(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/31/2022,11/23/2020,Individual Standards Evaluated,Medium High,No,A caregiver pulled a child by the arm to force him to follow her instructions. ,Operation director stated that the staff member involved in the incident no longer works at the operation. This was verified in CLASS as the staff member was made inactive on 11/23/2020. A safety plan was implemented and requires all behavioral care staff to be retrained in Emergency Behavior Intervention Techniques by 1/13/2021.
09/09/2020,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/31/2022,11/23/2020,Individual Standards Evaluated,High,Yes,"A 9 year old was grabbed by the arm and hair and inappropriately restrained, causing the child to be placed at risk of substantial injury. ",Operation director stated that the staff member involved in the incident no longer works at the operation. This was verified in CLASS as the staff member was made inactive on 11/23/2020. A safety plan was implemented and requires all behavioral care staff to be retrained in Emergency Behavior Intervention Techniques by 1/13/2021.
09/09/2020,748.2551(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/31/2022,11/23/2020,Individual Standards Evaluated,Medium High,No,A caregiver implemented a restraint when there was no emergency situation and the child posed no risk to himself or others. ,Operation director stated that the staff member involved in the incident no longer works at the operation. This was verified in CLASS as the staff member was made inactive on 11/23/2020. A safety plan was implemented and requires all behavioral care staff to be retrained in Emergency Behavior Intervention Techniques by 1/13/2021.
