Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
10/21/2022,748.303(a)(5)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/12/2022,12/12/2022,Individual Standards Evaluated,Medium High,Yes,The operation failed to report sexual abuse against a child in care by another resident.,The operation sent a statement stating they will ensure to report all sexual aggression incidents to the required entities.
09/21/2022,745.8641 - Individual Standards Evaluated,Individual Standards Evaluated,Yes,09/21/2022,,Individual Standards Evaluated,High,Yes,"Condition 1: Condition Met/Partially Due
Condition 2: Condition Met
Condition 3: not due
Condition 4:  Condition Met
Condition 5: Condition Met/Partially due
Condition 6: Condition Met
Condition 7: Condition Met

Per condition 1 and condition 5, the operation was supposed to provide documentation to Licensing by 9/1/2022. This documentation was received late on 9/8/2022 and 9/13/2022.",
09/06/2022,745.8641 - Individual Standards Evaluated,Individual Standards Evaluated,No,09/08/2022,09/08/2022,Individual Standards Evaluated,High,Yes,"Condition 1: not due
Condition 2: not due
Condition 3: not due
Condition 4:  Condition Met
Condition 5: not due
Condition 6: Deficient/not met
Condition 7: Condition Met

The operation did not provide all required documentation to meet the condition regarding physical site repairs (Condition 6). The operation has not provided a sufficient plan to meet the requirements of Condition 6, a physical site tracking log, and other documentation.","The operation sent an email that contained their physical site tracking log, action plan, maintenance request form and checklist to satisfy condition #6."
08/29/2022,745.8641 - Individual Standards Evaluated,Individual Standards Evaluated,No,09/02/2022,09/06/2022,Individual Standards Evaluated,High,Yes,"Condition 1: not due
Condition 2: not due
Condition 3: not due
Condition 4:  Condition Met
Condition 5: not due
Condition 6: Deficient/not met
Condition 7: Deficient/not met

The operation did not have the probation notice posted near the entrance or anywhere in the operation. This was corrected once it was brought to the Director and Administrator's attention. Condition 7 states that the Administrator must submit to RCCR by 5:00 p.m. each Friday his/her schedule for the following week. The operation has not been providing their schedule by 5:00pm each Friday. Instead, it has been provided after the deadline at various times. 
The operation did not provide all required documentation to  meet the condition  regarding physical site repairs (Condition 6). The operation also did not provide it once it was developed.",
07/01/2022,748.1341(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/05/2022,08/31/2022,Individual Standards Evaluated,Low,Yes,Operation failed to send the required 14-day planning review notice in a timely manner.,"The operation sent an email stating, ""This notice was required within 7 days but we missed the standard being updated to 14 days. We have since started giving 14 days notice."""
07/01/2022,748.303(a)(5)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/31/2022,08/31/2022,Individual Standards Evaluated,Medium High,Yes,The operation failed to report multiple serious incidents to licensing. ,"The operation sent an email stating, ""We have since implemented reporting serious incident reports within 24hrs."""
06/29/2022,748.2151(c)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/18/2022,08/27/2022,Individual Standards Evaluated,Medium,Yes,During review of medication records -A.H. On 1/11/22 and 1/26/2022 Dr. Thompson did a medication review for the child and he was prescribed Trazodone 100 mg 1 tab @ PM (PRN). Medication log reviewed for January shows the staff incorrectly wrote the wrong strength. On 2/8/2022 Dr. Thompson did a medication review for the child and changed the Trazodone 100mg to 50mg 1 tab @ PM (PRN). February and March Medication log shows the staff gave the correct dosage and strength for the child.,The agency responded on today with the corrections once they were made aware it wasn't sent but they were aware about the citation and made corrections for it not to occur in the future. An email of a new structed form was created to implement mistakes from being made with the client's information and any changes that should occur by the doctor and pharmacy. 
06/24/2022,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/05/2022,08/08/2022,Individual Standards Evaluated,Medium High,Yes,A caregiver displayed a lack of self -control when he punched a hole in a wall. ,On 8/8/22 the administrator sent an email in response to the citation. The administrator stated the staff in question was coached and has been terminated. The rest of the team were also trained on self control  as well as all new hires.
06/16/2022,748.2151(c)(3) - Medication,Medication,No,06/23/2022,07/05/2022,L:Medication,Medium,No,Several medication records reviewed were missing the reason the medication was prescribed.,The operation stated they will be sure to include this information going forward and will update the records as needed.
06/02/2022,748.3303(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,06/02/2022,,Individual Standards Evaluated,Medium,Yes,There is a hole in a wall in the children's bedroom downstairs. The restroom downstairs has strong urine ordor.,
03/31/2022,748.1101(b)(4)(A)(vii) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/02/2022,07/18/2022,Individual Standards Evaluated,Medium High,Yes,"Staff recorded an exchange between an adult asking a child what day the incident occurred, the child says that he believes it occurred on a Friday, and is then asked how he was ""scratched"" and then the adult says that ""he scratches himself, then why are you saying they scratched you.""","The operation provided a corrective action plan stating, ""moving forward, all children in care will be discouraged from discussing any ongoing investigation with staff."""
03/05/2022,748.2301(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/29/2022,07/28/2022,Individual Standards Evaluated,High,Yes,A caregiver slammed a child in care to the ground as a form of discipline which caused the child physical pain.,"The director stated although he does not believe the allegations are true, the staff in question is no longer employed at the operation."
03/05/2022,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/29/2022,07/28/2022,Individual Standards Evaluated,High,Yes,"A caregiver failed to adhere to the child's rights to be free of abuse, neglect, and exploitation as defined in Texas Family Code 261.401 when the caregiver put a child in care at risk of physical harm when he slammed the child to the ground.
","The director stated although he does not believe the allegations are true, the staff in question is no longer employed at the operation."
03/05/2022,748.3301(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/03/2022,07/28/2022,Individual Standards Evaluated,Medium,Yes,One of the bedrooms smelled of urine.,The Director stated all rooms have been cleaned.
02/18/2022,748.2203(c) - Medication,Medication,Yes,02/18/2022,,L:Medication,Medium High,Yes,1 of the 6 children's medication records reviewed contained medication errors and there was no documentation of the errors.,
02/11/2022,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/14/2022,02/11/2022,Individual Standards Evaluated,High,No,"All residents interviewed stated they have either been hit by the staff or witnessed the staff hit another resident. Also, a staff stated they have heard the same staff yell at children in care and 3 of the 4 children interviewed stated the staff yells at them./Operation need to provide corrective action plan",
02/11/2022,748.2605(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/14/2022,02/11/2022,Individual Standards Evaluated,High,No,Personal restraint documentation reviewed states that a prone restraint was performed on a child in care but it does not indicate it was used as a transitional hold./Operation need to provide corrective action plan,
02/11/2022,748.2553(2)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/14/2022,02/11/2022,Individual Standards Evaluated,High,No,One personal restraint documentation reviewed stated a child in care was restrained in the prone position for 5 minutes/Operation need to provide corrective action plan.,
01/12/2022,748.3307(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/21/2022,01/28/2022,Individual Standards Evaluated,Medium High,No,During the walk through it was observed that the 1st floor master bathroom was missing 4 light bulbs over the sink. ,The operation sent a picture of the master bathroom with all 4 lights.
01/11/2022,748.2307(10) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/20/2022,04/19/2022,Individual Standards Evaluated,High,Yes,A caregiver placed a child in a closet as a method of discipline.,The operation sent an email stating they had an inservice about the operation's discipline policy with the staff.
01/11/2022,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/20/2022,04/19/2022,Individual Standards Evaluated,High,Yes,A caregiver  used hitting as a method of discipline. ,The operation sent an email stating they had an inservice about the operation's discipline policy with the staff.
01/06/2022,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/21/2022,02/11/2022,Individual Standards Evaluated,High,Yes,"All residents interviewed stated they have either been hit by the staff or witnessed the staff hit another resident. Also, a staff stated they have heard the same staff yell at children in care and 3 of the 4 children interviewed stated the staff yells at them.",
01/06/2022,748.505(b)(2) - Personnel,Personnel,No,01/13/2022,02/11/2022,E:Personnel,High,Yes,2 of the 3 staff files reviewed did not have a record of a TB screening,
01/06/2022,748.2553(2)(B) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,01/10/2022,02/11/2022,N:Emergency Behavior Intervention,High,Yes,One personal restraint documentation reviewed stated a child in care was restrained in the prone position for 5 minutes,
01/06/2022,748.2003(b)(11) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/13/2022,02/11/2022,Individual Standards Evaluated,Medium High,Yes,Medication record documentation states that a child in care was administered 2 separate medications that belonged to another person.,
01/06/2022,748.2605(b)(1) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,01/10/2022,02/11/2022,N:Emergency Behavior Intervention,High,Yes,Personal restraint documentation reviewed states that a prone restraint was performed on a child in care but it does not indicate it was used as a transitional hold.,
12/18/2021,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/20/2022,02/18/2022,Individual Standards Evaluated,Medium High,Yes,Staff did not demonstrate prudent judgment when 2 residents were administered medications after the medications had been discontinued by the provider.,"The operation stated when the medication errors occurred, there was a new staff that just didn't do so well with paying attention to detail. The staff was let go."
12/18/2021,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/13/2022,02/18/2022,Individual Standards Evaluated,Medium High,Yes,"Several children's medication records reviewed shows that a children missed at least 1 dosage of medication. Also, a child's record reviewed shows that a child in care was not receiving the correct medication dosage.",The director stated they have been double and triple checking the medication logs to ensure there are no more mistakes and missed dosages. He has also created a log for staff to keep up with refills.
12/18/2021,748.2203(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/20/2022,02/18/2022,Individual Standards Evaluated,Medium High,Yes,Several child records shows that children missed at least 1 dosage and there is no documentation as to why.,The director stated he and the administrator have been working to ensure these mistakes do not happen again. He is in constant contact with the pharmacy to ensure medications are refilled on time.
12/18/2021,748.2151(c)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/20/2022,02/18/2022,Individual Standards Evaluated,Medium High,Yes,1 medication record reviewed was missing the time the medication was administered and the staff's initial/signature.,The director stated all staff have been retrained on medications so he's not sure why there keeps being errors but he has had a meeting with his staff regarding the medications.
12/18/2021,748.2101(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/20/2022,02/18/2022,Individual Standards Evaluated,Medium High,Yes,2 medication records reviewed shows that medication was not disposed of after being discontinued.,"The operation stated when the medication errors occurred, there was a new staff that just didn't do so well with paying attention to detail. The staff was let go."
12/15/2021,748.3307(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/17/2021,01/12/2022,Individual Standards Evaluated,Medium High,No,During the walk through it was observed that the 1st floor master bathroom was missing 4 light bulbs over the sink. ,
12/15/2021,748.3301(f) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/29/2021,01/06/2022,Individual Standards Evaluated,Medium High,No,During the walk through at the operation it was observed that the bathrooms upstairs and downstairs had a urine smell. The backyard had a a pile of (10) rocks right outside the door (photos taken).  The walls of the operation have writing through out the operation/home.  12/22 was provided due to the walls and writing. ,A walkthrough was conducted and the hole in the backyard was observed to be filled in with dirt and the rocks were gone. The urine smell was also gone from the bathrooms.
12/15/2021,748.3443(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/17/2021,01/06/2022,Individual Standards Evaluated,Medium,Yes,"The thermometer in the refrigerator was above 40 degrees (photo taken).  Additionally, during the walk through the deep freezer stored in the garage did not have a thermometer.  The Freezer attached to the refrigerator did not have a thermometer (photo taken).",A walkthrough was conducted and a thermometer was observed in the refrigerator.
12/10/2021,748.2605(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/05/2022,04/07/2022,Individual Standards Evaluated,High,Yes,"3 children described restraints with their hands behind their back and being placed on their stomachs, 2 of the children stated that this is how restraints are done. 1 staff member stated that restraints were done with hands behind their backs. A different staff stated that she placed one of the childrens hands behind their back to retrieve a comb. The child stated that he was on the floor with his hands behind his back. ",The operation sent an email stating they have had an in-service about proper restraints with staff. 
12/01/2021,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/08/2022,05/03/2022,Individual Standards Evaluated,High,Yes,2 caregivers used corporal punishment on children in care when they punched the child/ren.,Both staff are no longer working at the operation. The operation has majority new staff and has ensured that all staff are trained. 
12/01/2021,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/08/2022,05/03/2022,Individual Standards Evaluated,High,Yes,"Caregivers failed to adhere to the child's rights to be free of abuse, neglect, and exploitation as defined in Texas Family Code 261.401 when 2 caregivers caused physical harm and injury to children in care.",The operation has retrained all staff. Both staff are no longer working at the operation.
12/01/2021,748.535(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/10/2022,05/03/2022,Individual Standards Evaluated,Medium High,Yes,"The child-care administrator failed to provide oversight of staffing patterns, which resulted in the systematic failure, which in turn facilitated the physical abuse of a child in care by a caregiver that was previously believed to have physically abused a child in care before.",Both staff are no longer working at the operation. The operation has majority new staff and has ensured that all staff are trained. 
11/29/2021,748.2307(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/07/2022,01/07/2022,Individual Standards Evaluated,High,No,3 of the 3 children interviewed stated that a staff member pinches and pulls on the residents.,The director stated the staff has been removed from the schedule.
11/16/2021,748.1693(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/11/2022,01/06/2022,Individual Standards Evaluated,High,No,"During initial walkthrough the refrigerator contained no food of substance, when addressed, staff stated the residents were having left over from the day before, there was no food cooking and only a cake in the refrigerator. ",The refrigerator was observed to be filled with different foods. There is a separate refrigerator/freezer in the garage that has a variety of food.
11/16/2021,748.3701(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/11/2022,01/06/2022,Individual Standards Evaluated,Medium Low,No,"While conducting interviews, children stated they are allowed to play shooting games. During the walkthrough, a PS4 was observed with video games rated MA and 17. These are not appropriate to the children's needs.","During my inspection, the video games were not present. "
11/16/2021,748.1101(b)(3)(G) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/11/2022,01/06/2022,Individual Standards Evaluated,Medium,No,It was learned during an interview at the children's school that a child in care arrived to school wearing a female's blouse. All residents at the operation are boys. The school provided the child with a change of clothing.,"During a walkthrough of the operation, I looked at the children's clothing. There were no concerns."
07/28/2021,748.2151(c)(6) - Medication,Medication,No,08/02/2021,08/02/2021,L:Medication,Medium,No,A new staff member is not documenting his name and signature on the medication records.,The operation stated via email that this is a new employee and that this employee has since been retrained on medication records.
07/28/2021,748.2855(a)(4) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,08/02/2021,08/02/2021,N:Emergency Behavior Intervention,Medium,No,One restraint report reviewed did not include the type of restraint that was used.   ,The operation stated via email that all staff have been retrained on EBI documentation.
07/28/2021,748.1583(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/02/2021,08/02/2021,Individual Standards Evaluated,Medium,No,One child record reviewed did not have a documented TB test.,"The child is scheduled to have his TB exam Wednesday August 4, 2021."
07/28/2021,748.2151(d) - Medication,Medication,No,08/02/2021,08/02/2021,L:Medication,Medium High,No,Several children's medication records reviewed did not have an accurate count.,"The operation stated, ""MAR and medications will be reviewed weekly for accuracy. All staff also re-trained"""
07/28/2021,748.2951(d) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,08/02/2021,08/02/2021,N:Emergency Behavior Intervention,Medium,No,The operation does not have an overall operation evaluation for emergency behavior interventions.  ,"The operation provided an email stating, "" In the year 2020, a total of 10 personal restraints were documented. For the most part,
children were successfully redirected with de-escalation and short personal restraints.
There weren't any incidences of physical injuries or any other negative side effects on
the childs behavior or emotional development resulting from the emergency behavior
interventions. All staff were trained on the safe use of emergency behavior intervention
as well as proper documentation. It was also reinforced that EBI should always be that
resort, staff should always try to de-escalate situations before they get out of hand. The
importance of keeping child(ren) safe during all forms of restraints was also discussed.
All staff are up-to-date with their SAMA training."""
07/28/2021,748.2003(b)(3) - Medication,Medication,No,07/28/2021,08/02/2021,L:Medication,Medium High,Yes,Several children's medication record reviewed showed that children either missed doses of their medication or were not given at the correct time.,"The operation stated, ""MAR and medications will be reviewed weekly for accuracy. All staff also re-trained"""
07/28/2021,748.2853(1) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,08/02/2021,08/02/2021,N:Emergency Behavior Intervention,Medium Low,No,There was no documentation regarding a post restraint discussion. ,The operation stated that all staff have been retrained on EBI.
07/28/2021,745.641 - Individual Standards Evaluated,Individual Standards Evaluated,No,07/28/2021,07/29/2021,Individual Standards Evaluated,High,Yes,"Caregiver with a pending background check was present at the operation, supervising children and administering medication.  ","As of today, 7/29/2021, CBCU has granted the staff member a provisional with conditions."
05/28/2021,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/28/2021,07/28/2021,Individual Standards Evaluated,Medium High,Yes,A caregiver failed to show prudent judgement when she slept while on shift. The caregiver was the only adult at the facility at the time and was responsible for the safety and well being of all the children,Has a camera that she uses to check on the staff at night. They're also planning to add a second staff to night shift. The staff is no longer on shift. The staff is no longer employed here.
05/28/2021,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/28/2021,04/18/2022,Individual Standards Evaluated,High,Yes,"A caregiver failed to adhere to the child's rights to be free of abuse, neglect, and exploitation as defined in Texas Family Code 261.401 when the caregiver failed to properly supervise the children due to sleeping while on shift.",The operation stated the particular staff in question is no longer employed at the operation.
05/28/2021,748.3(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/28/2021,04/18/2022,Individual Standards Evaluated,High,Yes,"The permit holder failed to ensure compliance with minimum standards and rules and also failed to follow the conditions of a safety plan. 
",The operation stated that since receiving this citation they have been on stop of safety plans and ensuring they are being followed.
05/27/2021,748.399(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/01/2021,05/27/2021,Individual Standards Evaluated,Medium,No,"CCI was unable to retrieve or view records while at the operation. Also, requested documentation was not immediately available.",I spoke to Director Raphael Solawon via telephone regarding the deficiency. He stated his treatment director was supposed to be at the operation to assist. He stated going forward he will ensure records are always available for review when he's not available at the operation.
05/27/2021,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/01/2021,05/27/2021,Individual Standards Evaluated,Medium High,No,"While at the operation, CCI heard staff yelling and cursing at and in the presence of children.","I had a phone conversation with Director Raphael Solawon, he stated he spoke to the employee about this behavior, and although the employee denied using profane language, he stated he would ensure it did not happen again."
05/27/2021,748.3301(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/03/2021,07/28/2021,Individual Standards Evaluated,Medium High,Yes,"There is a white shelf in one of the residents closets  downstairs that has a broken bottom shelf and the side is cracked as well. There is a basketball goal in the backyard that has a broken backboard, with sharp pieces of hard plastic surrounded the frame of the backboard. ",
05/26/2021,748.3391(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/16/2021,06/17/2021,Individual Standards Evaluated,Medium High,No,During a walk though of the facility 2 out of the 4 bathrooms observed had toilets that where filthy and bathrooms held really strong urine odors. ,The operation sent pictures via email of the corrected deficiencies.
05/14/2021,748.2151(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/18/2021,06/08/2021,Individual Standards Evaluated,Medium High,Yes,There were 5 medication records missing for 3 children in care. There was no way to confirm that the medication was administrated.,"""All staff have been re-trained on proper documentation of medication whether given or not. A bi-weekly audit of the MAR will also be conducted."""
05/14/2021,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/04/2021,06/08/2021,Individual Standards Evaluated,Medium High,Yes,"While reviewing medication records it was determined that 4 children did not receive their medication because the refills were not made in a timely manner. As a result, medication was not administered daily as instructed. There was also 1 child who did not receive the correct dosage, the medication was to be given once a day but was given twice a day by staff. . ","""All staff have been trained to notify the treatment team whenever a child is left with less 10 days supply of any medication to allow an ample time for refill. A bi-weekly audit of the MAR and
medication supply would also be done as a backup for this."""
05/14/2021,748.2101(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/18/2021,06/08/2021,Individual Standards Evaluated,Medium High,Yes,From medication records it was determined that 2 children were given medication that was discontinued. ,"""The medication storage was reviewed and reorganized to ensure that all discontinued
medications are immediately separated from current/active medications. The MAR will also be
kept up-to-date in compliance with the Med review."""
05/05/2021,748.2461(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/25/2021,01/06/2022,Individual Standards Evaluated,High,Yes,EBI documentation stated that a prone restraint was used on a child in care.,Staff have been educated on how to document correctly.
04/29/2021,748.3021 - Individual Standards Evaluated,Individual Standards Evaluated,No,05/04/2021,05/05/2021,Individual Standards Evaluated,Medium High,Yes,"During a visit at the operation, CCI observed an electric saw sitting just outside the front door of the operation. ",A follow up inspection was conducted at the operation. There were no dangerous tools or items left out. The Executive Director stated he has been making sure to tell contractors not to leave their tools laying around.
04/14/2021,748.2003(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/19/2021,05/05/2021,Individual Standards Evaluated,Medium,Yes,Several staff stated the night shift pops out the 8am medication at night and the staff on day shift administers them.,The Executive Director stated he had a meeting with his staff and advised them that they can no longer pop the medication out at night for the morning shift to administer.
04/14/2021,748.3303 - Individual Standards Evaluated,Individual Standards Evaluated,Yes,04/19/2021,,Individual Standards Evaluated,Medium High,Yes,All windows in the bedrooms and living quarters are nailed shut.,
04/14/2021,748.2151(c)(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/19/2021,05/05/2021,Individual Standards Evaluated,Medium,Yes,Night shift staff are signing the medication logs when it is the day shift staff that administers them.,2 medication records were reviewed. Compliance met
04/06/2021,745.635(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/16/2021,05/05/2021,Individual Standards Evaluated,High,Yes,A staff member has violated the conditions of a background check by administering medications and transporting children in care.,I spoke with the Executive Director and he stated he advised the staff member not to touch the medication at all and has assigned other staff the responsibility of transporting. I also spoke with 2 children in care that stated she has not administered them medication and has not transported them anywhere.
03/18/2021,748.1386(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/27/2021,05/05/2021,Individual Standards Evaluated,Medium Low,Yes,One of the service planned reviewed appeared to be copied and pasted. The verbiage in the service plan does not match the RTC.,"The Executive Director stated he is unsure how that happened with the service plan, but going forward he will ensure to double check the service plans so that it doesn't happen again."
03/18/2021,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/04/2021,05/05/2021,Individual Standards Evaluated,High,Yes,After conducting several interviews it was learned that a staff member falls asleep during the night shift.,A follow up inspection was conducted on 5/5/2021. Supervision was observed. There were no concerns.
02/20/2021,748.685(c)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/12/2021,04/14/2021,Individual Standards Evaluated,Medium High,Yes,Multiple staff and residents stated that 2 children in care have a habit of running away.,I observed supervision during an investigation inspection on 4/14/2021.
01/13/2021,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/17/2021,03/18/2021,Individual Standards Evaluated,Medium High,Yes,A caregiver antagonized children in care by using abusive language.,I completed an inspection at the operation and spoke with the director. The director stated he is providing additional training to all staff to prevent any situations like this from occurring again.
01/13/2021,748.2461(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/17/2021,03/18/2021,Individual Standards Evaluated,High,Yes,"During a restraint by a caregiver, a child in care was slammed to the ground and held down on his stomach with his arms behind his back  while the caregiver used her bodyweight to keep the child down, causing the child pain.",I completed an inspection at the operation and spoke to the director. He stated he is providing additional EBI training for all staff.
01/13/2021,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/12/2021,03/18/2021,Individual Standards Evaluated,High,Yes,"A caregiver failed to adhere to the child's rights to be free of abuse, neglect, and exploitation as defined in Texas Family Code 261.401 when the caregiver caused physical harm and injury to a child when performing an improper restraint.
",The operation provided a safety plan and also stated they will provide additional EBI training for all employees.
01/13/2021,748.2455(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/17/2021,03/18/2021,Individual Standards Evaluated,Medium High,Yes,"The caregivers failed to attempt to de-escalate a situation before performing a restraint on a child in care.
",I completed an inspection at the operation and spoke to the director. He stated he is providing additional EBI training for all staff.
01/13/2021,748.2551(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/17/2021,03/18/2021,Individual Standards Evaluated,High,Yes,The caregiver failed to use the minimal amount of force when slamming the child to the ground causing the child to have an injury under his eye.,I completed an inspection at the operation and spoke to the director. He stated he is providing additional EBI training for all staff.
01/13/2021,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/17/2021,03/18/2021,Individual Standards Evaluated,High,Yes,"A caregiver used corporal punishment on a child when she wrestled with the child and slammed the child to the ground.
",I completed an inspection at the operation and spoke to the director. He stated he is providing additional EBI training for all staff.
