Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
10/02/2023,748.399(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/09/2023,10/13/2023,Individual Standards Evaluated,Medium,No,"Records were not in the files after 30 days of occurrence. The Inspector arrived at the facility at 1030am, completed file records were not provided to the Inspector until 3pm.","Kismet stated:
748.399(a) Records Available for Licensing-all active records immediately available for review and reproduction. (Weight: Medium)

	Records were not in the files after 30 days of occurrence. The inspector arrived at the facility at 1030am, completed file records were not provided to the inspector until 3pm. 	10/9/2023	All records will be made available for licensing immediately upon request. Also, Kismet will ensure that all records are electronically available for immediate production. This is to streamline the approach to document management and efficiency. This will allow access to the information needed quickly and reliably, improving overall productivity that ensures documentation is available in each childs eRecord prior to the 30-day occurrence. All access to eFiles and eRecords will be made available to licensing upon request. Kimset Residential will adopt best practices to also ensure that all records are assembled prior to the childs 30 days of placement at the operation. Also, all documents will be filed within 14 days of occurrence in each child manual file. 
"
07/06/2023,748.1103(a) - Children's Rights,Children's Rights,No,07/13/2023,07/26/2023,H:Children's Rights,Medium,No,One out of five child files are missing signed child's rights. ,"Kismet stated: The child's rights form was unavailable because the file was locked in the office. Moving forward, Permit Holder Angie Bacon now has ""a copy of her office key now just in case she forget to put the files in the file room.  All documents are also scanned and saved in our Google drive for immediate access."""
07/06/2023,748.399(a) - Reports and Record Keeping,Reports and Record Keeping,No,07/13/2023,07/26/2023,D:Reports and Record Keeping,Medium,No,"Three out of five children's files were unavailable at the time of inspection. They were on site, but in a locked room in which present staff did not have a key.","Kismet stated: Permit Holder Angie Bacon now has ""a copy of her office key now just in case she forget to put the files in the file room.  All documents are also scanned and saved in our Google drive for immediate access."""
07/06/2023,748.2101(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,07/06/2023,,Individual Standards Evaluated,Medium High,Yes,"Medications are located in a locked closet. However, the black file cabinet containing Schedule II medications was unlocked with the key inside the lock. ",
05/04/2023,748.3301(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/19/2023,05/19/2023,Individual Standards Evaluated,Medium,No,"A walk through of the facility revealed that there is an unpleasant odor emanating from the toilet and bathrooms in the girl's quarters. There is a need to regularly the grass in the backyard. A leaning pole at the backyard, behind the admin building, needs to be fixed.",Work orders were sent to address the issues pertaining to physical site.
05/04/2023,748.3115(2) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,05/12/2023,,Individual Standards Evaluated,Medium,No,No fire extinguisher was placed in the hallway area where a fire extinguisher should have been placed. The fire extinguisher was eventually placed in the designated area and was inspected to be in good working condition.,
04/13/2023,748.2151(d) - Medication,Medication,No,04/20/2023,04/19/2023,L:Medication,Medium High,Yes,"1 of 1 medication logs had two medications, Aripiprazole and Hydroxyzine, with medication log counts and actual pill counts that didnt match.","The Administrator will ensure that all medication passers will receive an in depth 2-hour medication refresher training on Thursday, April 20th.  The 2-hour training will be instructor led by Nidhin Joseph, Pharmacist and Larrina Rogers, ED.  The Administrator will file all certificates in the staff records and provide copies to CCR staff Ms. Barriere.
As part of the CAP starting 4/20/23; the ED or designee will review the medications and logs daily for accuracy.   
"
04/13/2023,748.2203(c) - Medication,Medication,No,04/20/2023,04/19/2023,L:Medication,Medium High,Yes,A medication error that occurred on 4/6/23 was not documented until 4/13/23.,"A medication error form was placed in the file at the time of inspection visit.  All medication passers will receive an in depth 2-hour medication refresher training on Thursday, April 20th.  The 2-hour training will be instructor led by Nidhin Joseph, Pharmacist and Larrina Rogers, ED.  
The Administrator will file all certificates in the staff records and provide copies to CCR staff Ms. Barriere.

As part of the CAP starting 4/20/23; the ED or designee will review the medications and logs daily for accuracy.   
"
04/02/2023,748.303(a)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/23/2023,06/26/2023,Individual Standards Evaluated,Medium High,Yes,The incident that warranted medical treatment for the children on 3/31/23 was not reported to licensing until 4/2/23,"Kismet stated:
Residential and Administrative staff have been made aware of that the EMS is considered a Medical Professional and if treatment is provided by this entity, it must be reported within 24hrs.  This will also be reiterated in our all staff meeting on Wednesday June 28th.
"
10/19/2022,748.533(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/21/2022,10/21/2022,Individual Standards Evaluated,Medium Low,Yes,The current Administrator was employed at another-non-contiguous operation. ,"Administrative Review is being requested for this citation.

Administrator is not employed as an Administrator at any other residential childcare operation. Administrator will only be the LCAA for the current operation unless another Administrator assumes that role in the further. If this does occur the Inspector will be notified within the appropriate timeframe according to the Minimum Standards.

"
10/04/2022,748.3351(5) - Physical Site,Physical Site,No,10/11/2022,10/10/2022,P:Physical Site,Medium Low,No,Bedroom windows did not have a covering for privacy.,"On 10/27/2022 a physical follow-up was conducted and compliance is met.

The Administrator met with the Contractor who stated he will have all the coverings on the windows by 10/15/22 for the childrens privacy. A in person follow will be conducted to ensure compliance has been met."
10/04/2022,748.455(a) - Reports and Record Keeping,Reports and Record Keeping,No,10/11/2022,10/10/2022,D:Reports and Record Keeping,Medium High,No,Debriefing form not available for review. ,"Kismet stated:
The debriefing form has been placed in the unauthorized absences binder and the mock child file. Please see attached form."
