Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
06/24/2024,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/05/2024,08/02/2024,Individual Standards Evaluated,High,Yes,This deficiency was noted as part of a DFPS investigation.,"On 8/2/24, the operation submitted corrections stating the staff in question was not permitted sole supervision of residents through the investigation.  She and all other staff were retrained in safe handling, storage, and usage of harmful chemicals and the expectations of supervision for residents on restriction status as reflected in their policies.  The staff was written up.  These topics will continue to be covered with the Residential Directors and House Directors during group meetings and one-on-one meetings so they may continue to review them with staff.   The staff member specified in the incident was terminated on 8/2/24.  "
06/24/2024,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/05/2024,08/02/2024,Individual Standards Evaluated,High,Yes,"During the DFPS investigation, it was discovered the operation failed to properly supervise children in care, resulting in the children being able to ""cheek"" medications as well as crushing and snorting medications brought home from the hospital. ","The operation submitted a correction plan on 8/2/24 stating they have conducted a retraining with all staff regarding how to do medication checks after a child has taken their meds.  The house in question has also added the additional step of utilizing a flashlight to look in the children's mouths.  The staff involved in the incident were written up, and one of those staff has been terminated.  The operation will continue to train and review the importance of being aware with all residential staff and remind them to keep their senses heightened when children have been off property.  "
06/24/2024,748.3421(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/05/2024,08/14/2024,Individual Standards Evaluated,Medium High,Yes,"During the DFPS investigation, it was discovered the operation failed to secure poisonous cleaning supplies, allowing children unsupervised access.","On 8/14/24, an unannounced follow-up inspection confirmed chemicals were properly stored.  No concerns were noted regarding hazardous materials.  This brings this standard into compliance.

On 8/2/24, the operation provided a correction plan stating the administration retrained all staff on the importance of supervision for residents using harmful chemicals with all staff as well as supervision expectations for residents on restriction status utilizing harmful chemicals.  The operation terminated the employment of the staff responsible for the incident.  "
06/20/2024,748.3301(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/30/2024,06/26/2024,Individual Standards Evaluated,Medium,No,"During the investigation inspection, there was mold/mildew observed in the bathroom of the East House and Old Lodge. There was also sheet rock damage observed a bathroom located in the East House. ","The Executive Director/Administrator provided an email with the operation's plan for correcting the deficiency. He advised they will reiterate with residential staff, House Directors and Residential Directors that all damage and any mildew needs to be communicated through a maintenance request to the appropriate maintenance staff.  I will remind maintenance staff that all orders need to be handled in a timely manner.  We will also remind the Residential Directors to be looking for these things as they check houses and report anything to maintenance staff as well. Photos were provided to confirm corrections were made to mold and sheet rock. "
06/20/2024,748.3443(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/30/2024,06/26/2024,Individual Standards Evaluated,Medium,No,"During the investigation inspection, there was potatoes stored on the pantry floor of New Lodge and Vickie's House. ",The Executive Director/Administrator provided an email with the operation's plan for correcting the deficiency. He advised they have already and will continue to remind the residential staff that food cannot be stored on the floor.  They will continue to monitor through routine inspections.  The maintenance staff have been asked to add shelving to the floor to eliminate this issue. Photos were provided to confirm corrections were made and food is no longer stored on the floor of the pantry. 
06/20/2024,748.3397(d)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/30/2024,07/02/2024,Individual Standards Evaluated,Medium Low,No,"During the investigation inspection, it was observed the four showers located in the East House only had lukewarm/room temperature water for the children to shower. ","During the investigation inspection, it was observed the four showers located in the East House only had lukewarm/room temperature water for the children to shower. During the follow up inspection, the deficiency was observed to have been corrected. "
06/20/2024,748.3443(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/30/2024,06/26/2024,Individual Standards Evaluated,Medium,No,"During the investigation inspection, the thermometer located in the East House freezer indicated the freezer was at 16 degrees Fahrenheit, and not at the required 0 degree Fahrenheit or below.  Additionally, the thermometer located in Vickie's House refrigerator indicated the refrigerator was at 45 degrees Fahrenheit, and not at the required 40 degree Fahrenheit or below.  ",The Executive Director/Administrator provided an email with the operation's plan for correcting the deficiency. He advised they will issue a reminder to all house staff and Residential staff to look at the temperature of the refrigerators and freezers as they are pulling out food to prepare and report any changes from the 40 degrees for the refrigerator and 0 degrees for the freezer so that appropriate actions can be taken.  They replaced the refrigerator at Vickis to help solve this issue. Photos were provided to confirm corrections were made address thermometers were at the required temperatures. 
06/20/2024,748.2101(1) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,06/20/2024,,Individual Standards Evaluated,High,Yes,"During the investigation inspection, there was a first aid kit stored, unlocked and accessible to children, in the bathroom of the East House. The first aid kid contained topical creams and cold compress both of which were labeled to keep out of reach of children. ",
05/01/2024,748.2101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/23/2024,07/31/2024,Individual Standards Evaluated,High,Yes,"This concern arose during the course of the DFPS investigation, based on a review of the evidence obtained, a staff member failed to secure a box of over-the-counter medication stored in the staff office, resulting in a resident accessing and ingesting the medication without supervision.",A walk though of the staff office in the East House was completed on this day. There were no medications observed. The staff who had the OTC mediation is no longer employeed with the operation. 
05/01/2024,748.151(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/23/2024,07/23/2024,Individual Standards Evaluated,Medium,No,"This concern arose during the course of the DFPS investigation, based on a review of the evidence obtained, a safety plan established on 5/16/24 indicated a specific staff member would not administer restraints until the close of the ongoing investigation, but documentation indicates the staff member engaged in a restraint on 6/11/24.","The operation  provided proof of writing-up the staff that completed a restraint while prohibited by safety plan, and indicated the operation would review restraint expectations with him and all staff members.  The responsible staff was noted as being prohibited from utilizing EBI except in emergency situations wherein a child's life may be in danger.  "
05/01/2024,748.2551(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/23/2024,07/23/2024,Individual Standards Evaluated,High,Yes,"This concern arose during the course of the DFPS investigation, based on a review of the evidence obtained, a staff member restrained a child about the head or throat area during a restraint.  ",The operation indicated they would meet with the responsible staff and provided proof of write-up for said staff.  He will not be allowed to intervene with EBI in any circumstances other than a clear emergency. Administration will review restraint expectations with all staff.  
05/01/2024,748.2463(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/23/2024,07/23/2024,Individual Standards Evaluated,Medium High,Yes,"This concern arose during the course of the DFPS investigation, based on a review of the evidence obtained, a staff member utilized restraint as a means to gain compliance from a child that refused to leave a peer's room.","The operation indicated they would meet with the responsible staff, and he will be written-up.  He will not be allowed to intervene with EBI in any circumstances other than a clear emergency.  The operation will review the appropriate reasons to utilize restraints with all staff."
05/01/2024,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/23/2024,07/23/2024,Individual Standards Evaluated,Medium High,Yes,"During the ANE investigation, it was discovered that five of six residents interviewed reported staff cursing and yelling at them.",The operation provided a written plan to write-up the staff in question and will review expectations for appropriate communications.  The operation also offers small groups for the staff to attend that provide counseling options for staff members.  The administration will also offer additional training.  The staff self-terminated employment following the meeting.  
05/01/2024,748.2455(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/23/2024,07/23/2024,Individual Standards Evaluated,Medium High,Yes,"This concern arose during the course of the DFPS investigation, based on a review of the evidence obtained, staff initiated restraints for in non-emergency situations.","The operation indicated they would meet with the responsible staff, and he will be written-up.  He will not be allowed to intervene with EBI in any circumstances other than a clear emergency.  The operation will review the requirement of an emergency situation when initiating EBI with all staff.  "
03/18/2024,"748.1223(a) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,03/28/2024,03/27/2024,"I:Admission, Service Planning, Discharge",Medium,No,"During the inspection, I observed one child's initial medical exam was completed 24 days past the 30 days from admission date.  ","On 3/27/24, the operation provided an email accounting of their shift in protocol, unify medical appointments under a single person to ensure important deadlines were not missed.  He noted this referenced file predated that protocol shift and this new procedure will prevent recurrence of this issue in the future.  A copy of this email can be found in Document Library.  This brings this standard into compliance."
03/18/2024,748.3391(a) - Physical Site,Physical Site,No,03/28/2024,03/27/2024,P:Physical Site,Medium High,Yes,"During the inspection, I observed a drainage issue in the sink of one cottage, a toilet holding human waste that did not cycle when tested in another cabin, and a cracked shower stall in a third cabin.  None of these repairs had work orders filed on them at the time of the inspection.  ","On 3/27/24, the operation provided pictures and a narrative detailing the repairs completed on the sink, toilet, and shower, bringing this standard into compliance.    A copy of this email and pictures can be found in Document Library.  "
03/18/2024,748.3443(b)(1) - Physical Site,Physical Site,No,03/25/2024,03/25/2024,P:Physical Site,Medium,No,"During the inspection, I observed three refrigerator thermometers reading in excess of the permitted 40 degrees, and one deep freeze unit lacked a thermometer.  ","On 3/25/24, the operation emailed photo proof of the refrigeration units being replaced or new thermometers installed and showing temperatures in range.    A copy of these pictures can be found in Document Library.  This brings this standard into compliance."
03/18/2024,748.3301(f) - Physical Site,Physical Site,Yes,03/18/2024,,P:Physical Site,Medium High,Yes,"During the walkthrough, I observed an open water valve recess outside a cottage lacking a protective cover, creating a tripping hazard.  The operation replaced this cover at the time of the inspection.",
03/18/2024,748.3301(a)(2) - Physical Site,Physical Site,No,03/28/2024,03/27/2024,P:Physical Site,Medium,No,"During the walkthrough, I observed excessive dust and cobwebs and cracked paint near the ceiling in one of the bedrooms.  ","On 3/27/24, the operation provided an email and photographic evidence of the correction to the dust and cobweb issue noted in the citation.  A copy of this email and pictures can be found in Document Library.  This brings this standard into compliance.  "
09/20/2023,748.2151(c)(6) - Medication,Medication,No,09/29/2023,09/26/2023,L:Medication,Medium,No,"During the monitoring inspection, one child's medication record was reviewed and observed to be missing the full name of the person who administered the medication. ","On 9/26/23, the operation emailed proof of medication documentation re-training for the staff responsible for medication administration.  This should mitigate the risk of recidivism and brings the standard into compliance."
09/20/2023,748.3117(a) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,09/20/2023,,Individual Standards Evaluated,Medium,No,"During the walkthrough, I observed that one of the fire extinguishers in a resident cabin lacked a tag or documentation denoting when it was last serviced.  The operation replaced the fire extinguisher during the walkthrough with one that was properly tagged.  ",
09/20/2023,748.3365(b)(2) - Physical Site,Physical Site,Yes,09/20/2023,,P:Physical Site,Medium,No,"During the inspection, I observed two beds without protective mattress covers.  The operation replaced the mattress covers during the inspection.",
09/20/2023,748.2151(d) - Medication,Medication,No,09/29/2023,09/29/2023,L:Medication,Medium High,Yes,"During the monitoring inspection, it was observed that two children's medication record and actual medication count did not match. The medication record reflected there were 4 doses remaining while the package only contained 2 doses and another child's medication record indicated 3 doses remaining but the package contained 4 doses.","During follow up inspection, all 6 medication records reviewed showed accurate counts with no issues in documentation.  This standard is now in compliance."
09/20/2023,748.3301(a)(2) - Physical Site,Physical Site,No,09/29/2023,09/26/2023,P:Physical Site,Medium,No,"During the inspection, I observed a cottage cabinet with a hole broken through it that staff reported being there over two weeks.  The lights in the laundry room of one cabin were burned out and were replaced by the operation during the walkthrough.  ","on 9/26/23, the operation emailed proof of the repaired cabinet in the form of pictures documenting the repair.  This brings this standard into compliance."
09/20/2023,745.621(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/22/2023,09/20/2023,Individual Standards Evaluated,High,Yes,"During the inspection, I observed that one of the maintenance staff hired on 5/1/23 does not have an initial background upon hire with the facility.","Following the inspection, the operation administrator provided me with email confirmation that he entered the staff's background check, and I verified in the system that the check has been entered.  Administrator noted that the staff would not be returning to the operation until background check results were received. "
09/20/2023,748.3443(b)(1) - Physical Site,Physical Site,Yes,09/20/2023,,P:Physical Site,Medium,No,"During the inspection, I observed a mini fridge in one of the cabins that exhibited a thermometer reading of 50 degrees Fahrenheit.  The operation turned down the temperature in the unit during the inspection to correct the temperature.  ",
07/19/2023,748.303(a)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/15/2023,08/14/2023,Individual Standards Evaluated,Medium High,Yes,"In reviewing the documentation and investigation interviews, I observed that the operation failed to report the serious accidental injury of a resident within 24 hours.  ","On 8/14/23, the operation provided a written plan of correction indicating that operation staff would be retrained on reporting procedures and time frames.  It states that all incidents are to be reported to the Residential Director on-call, and then reported to one of two Directors of Residential Living and one of them will report to the Executive Director.  The administrator clarifies in the text that he will inform his staff that the reporting timeframe begins at the time of the incident.  He also indicated that this training would occur on 8/14/23, and the individual that failed to report the incident in a timely manner will be reprimanded with a possible financial penalty depending on the outcome of the Administrative Penalty.  A copy of this plan is stored in RCCR digital storage for this investigation."
07/06/2023,748.3421(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/13/2023,07/25/2023,Individual Standards Evaluated,Medium High,No,"During the investigation inspection, there was a jug of mop solution located under the kitchen sink, unlocked, in the New Lodge Home. ",
03/02/2023,748.3365(a) - Physical Site,Physical Site,No,03/16/2023,03/16/2023,P:Physical Site,Medium,No,"During the inspection, I observed four mattresses on the floor of loft areas in the cabins.  ","During the inspection, I observed that the cabin mattresses have been fitted with risers that raise the beds off the floor of the loft sleeping areas."
03/02/2023,748.3301(a)(2) - Physical Site,Physical Site,No,03/10/2023,03/16/2023,P:Physical Site,Medium,No,"During the inspection, I observed a light switch in one cottage with a missing face plate, and a cabinet door in another cottage had a faulty hinge.","During the inspection, I observed the light switch and cabinets were repaired and in good condition.  "
03/02/2023,748.3443(b)(1) - Physical Site,Physical Site,No,03/10/2023,03/16/2023,P:Physical Site,Medium,No,"During the inspection, I observed two refrigerators without requisite thermometers.  ","During the inspection, I observed that the refrigerator thermometers had been replaced and were functioning properly."
09/28/2022,748.863(a)(3) - Training and Professional Development,Training and Professional Development,No,10/05/2022,10/05/2022,F:Training and Professional Development,Medium High,No,"In one of six employee records reviewed, the caregiver employee did not receive 16 hours of EBI preservice training.  Only two hours were documented for the employee in the file.",The operation provided documentation showing the missing EBI training for the caregiver's file.
09/28/2022,748.3301(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/05/2022,10/12/2022,Individual Standards Evaluated,Medium,No,"During the walkthrough, I observed holes in the drywall in the bedroom of one lodge and the downstairs bathroom of the second lodge.",I observed the locations in where the holes were previously located in the cottages.  The operation has patched the holes and the walls are now in good repair.
09/28/2022,748.930(b)(3) - Training and Professional Development,Training and Professional Development,No,10/05/2022,10/05/2022,F:Training and Professional Development,Medium High,No,"In one of the six employee files read, the record did not reflect the employee receiving annual Normalcy training in the past two years.",The operation provided an email detailing measures to ensure each staff member receives Normalcy training annually by providing regularly scheduled opportunities twice a year and requiring all applicable staff to participate.
06/05/2022,748.685(c)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/15/2022,07/14/2022,Individual Standards Evaluated,Medium High,No,"The purpose of this rule is to protect the health, safety and well being of children in care by ensuring that caregivers are provided and are informed of all the child's needs, medical conditions and any other information of the children they are supervising.  ","Email received from the agency.
Correction:  The agency we will continue to have the allergies listed on the outside of the childs notebook, written on the initial assessment, verbally communicated to the intake house staff, and a memo will be put in all staffs mailboxes today directing them to communicate to any staff coming into the intake about the childs allergy and communicating to the staff of another house that the resident may visit about the allergy as well.  The memo will be distributed July 14th, 2022.  "
05/10/2022,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/22/2022,06/16/2022,Individual Standards Evaluated,Medium High,No,"A Staff Member was provoking / antagonizing the child in care by raising her voice and saying things such as oh your pissed off, theres the door and your mad at me so why dont you hit me.",We will address with our staff in our Monday morning training meetings what is the appropriate way to interact with kids and how to engage with them in a manner that is not provoking.  We will do this over the next two weeks to ensure that we cover all residential staff members.  We also just completed a staff training week last week where we covered a lot of these types of topics as well
03/31/2022,748.1501(a)(1) - Child Care,Child Care,No,04/14/2022,04/14/2022,J:Child Care,Medium,Yes," (2) out of (6) records reviewed were missing a dental examination. One record indicated that an appointment was rescheduled, however, there was not an appointment scheduled.  ",The operation will maintain all dental care as noted by treating doctors. The child that was missing the appointment has a future appointment scheduled. 
03/31/2022,"748.1341(a) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,04/14/2022,04/14/2022,"I:Admission, Service Planning, Discharge",Low,Yes,In 4 of 4 records reviewed there was not a documented notice given for the child service planning meeting.,"An email template was provided of the email that will be sent out to parents at least two weeks prior to the service plan being due. The Director of Counseling has set up a schedule on the computer indicating when service plans are due and  reminders to send to families. The Director of Counseling is the sole person in charge of ensuring this happens, so that it only passes through one individual. "
03/31/2022,748.3233(b)(2) - Safety and Emergency Practices,Safety and Emergency Practices,No,04/14/2022,04/14/2022,O:Safety and Emergency Practices,Medium High,Yes,"(1) of the (2) homes inspected had emergency evacuation and relocation diagrams that did not include designated location outside of the building. Also, the designated meeting place for weather disaster was not included. This is a separate standard, but all designated meeting areas for emergency evacuation should be included on the diagram. ",An email was sent with attached diagrams reflecting emergency evacuation routes for all houses with meeting places noted on the diagram.  
12/05/2021,748.309 - Individual Standards Evaluated,Individual Standards Evaluated,No,01/19/2022,01/13/2022,Individual Standards Evaluated,Medium,Yes,A child drank hand sanitizer and had to be taken to the Emergency Room.  Staff failed to report this incident to the hotline.,"Brooke Lane of Heartlight sent an email stating that they would be upholding standard 748.309, and that they would be reporting all serious incidents according to the standard."
11/16/2021,748.2551(f) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,11/23/2021,03/31/2022,N:Emergency Behavior Intervention,Medium High,No,Two of the eight emergency behavior intervention records reviewed showed that caregivers failed to re-explain every 15 minutes what the child needed to do in order to be released from the intervention.,"New training was done to  re-teach staff how to do restraints, and how to report any restraints.  See digital storage."
11/16/2021,748.2855(a)(5) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,11/23/2021,11/22/2021,N:Emergency Behavior Intervention,Medium,No,Six out of the eight emergency behavior interventions records reviewed showed no time of the incident. ,"New training was done to  re-teach staff how to do restraints, and how to report any restraints.  See digital storage."
11/16/2021,748.3365(b)(2) - Physical Site,Physical Site,No,11/23/2021,11/22/2021,P:Physical Site,Medium,No,Two cabins were inspected and one bed was missing a mattress protector; and another bed was missing a pillowcase. ,Pictures were sent of the mattress protectors and bedding on the beds that.
11/16/2021,748.303(a)(11)(A) - Reports and Record Keeping,Reports and Record Keeping,No,11/23/2021,11/22/2021,D:Reports and Record Keeping,Medium High,No,There were two unreported suicide attempts on 3/7 and 3/8/2021.,New training was done to  re-teach staff What needs to be reported - and what the time frames are.
06/13/2021,748.303(a)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/27/2021,09/23/2021,Individual Standards Evaluated,Medium High,Yes,"The operation failed to report a child in care was taken to the hospital for an allergic reaction to a known nut allergy, that warrant treatment by a medical professional.","The operation scheduled a meeting with all regional directors, who are on-call and typically the ones that are making the reports to the hotline number when these types of situation arise, to discuss not only filing in the appropriate time frame, but also communicating in the operation chain of command  effectively so that this type of thing doesnt get missed again."
01/30/2021,748.3351(1) - Physical Site,Physical Site,No,02/01/2021,02/02/2021,P:Physical Site,Medium High,Yes,"Window blinds, floor tiles, cabinet pulls, outlet covers, two  commode flushing concerns, loose commode lid and broken flat screen TV were noted during the walkthrough.   ","2/1/2021 Some documentation was submited (photo) of the most pressing safety concern - - broken Flat Screen with glass shards exposed.  Photo was submitted showing the TV has been removed to the dumpster.   Other corrections are underway and will be submitted tomorrow.   Some items required a plumber and a work order will be submitted.   

2/10/2021 a final invoice was provided to day confirming that the leak over the sink has been fixed.   

All photos and involce are stored in the share drive digital storage under Reg. 04/Heartlight/After Hours . . . folder for 2021.  "
