Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
01/31/2025,748.505(b)(2) - Personnel,Personnel,No,02/14/2025,05/29/2025,E:Personnel,High,Yes,"During files being reviewed during inspection, a staff member file did not have a tuberculosis screening showing the employee is free of contagious TB.",Employee has submitted a copy of TB screening showing that employee is free of TB. The agency requests a TB screening after the prospective employees background check is approved. 
01/31/2025,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/14/2025,05/29/2025,Individual Standards Evaluated,Medium,No,"During inspection staff files were observed to be missing current and updated files, documents, and mandatory paperwork needed prior to hire and re-hire. ",Operation has initiated a file for all records as needed. The case manager is responsible for creating and maintaining all files. The files are reviewed monthly by the administrator to ensure compliance. 
01/31/2025,748.681(2) - Personnel,Personnel,No,02/14/2025,05/29/2025,E:Personnel,Medium,No,"During inspection a staff member was observed to have no documentation or verification of education from a high school, college, or equivalency.","Staff concerned have submitted a High School Diploma. The agency requires new employees to submit this document prior to having access to children. The administrator checks the file for the documents prior to orientation. 
"
01/31/2025,745.4151(c)(4)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/14/2025,05/29/2025,Individual Standards Evaluated,High,Yes,During inspection staff members files were reviewed and there was no current drug test prior to date of hire and re-hire.,All employees concerned have submitted a negative drug screening. A drug test is requested by the agency prior to a new employee having access to children and randomly. The administrator checks the file for the results prior to the new employee being allowed to begin orientation. 
01/31/2025,748.363(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/14/2025,05/29/2025,Individual Standards Evaluated,Medium,No,It was found during the inspection that a job description was not included in staffs' file.,All staff concerned have signed personnel record and same placed in their files. The case manager will ensure a job description is included in all files. The files will be reviewed monthly by the administrator to ensure compliance.
01/31/2025,748.363(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/14/2025,05/29/2025,Individual Standards Evaluated,Medium,No,During the inspection a staff member file was observed to have no current record of TB screening conducted prior to re-hire.,Staff concerned has submitted a clear TB test indicating staff remains free of TB. The HR person is responsible for filing the document and the administrator or designee checks the file to ensure that all required documents are present prior to person starting their job.  
12/14/2024,748.3301(i) - Physical Site,Physical Site,No,12/20/2024,01/24/2025,P:Physical Site,Medium High,Yes,Multiple mattresses on the top bunks were observed to have the bottoms ripped out of them. ,The operation has come into compliance with this standard. 
04/25/2024,745.621(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/01/2024,05/01/2024,Individual Standards Evaluated,High,Yes,An contract worker does not have an active background check. ,South Texas Adolescent Rehabilitation and Education RTC (STAREIHOUSE) will maintain and monitor compliance by conducting periodic background checks and eligibility records by the Administrator. 
02/14/2024,748.3351(1) - Physical Site,Physical Site,Yes,02/14/2024,,P:Physical Site,Medium High,Yes,Two showers at the operation had mildrew built up around the showers corners. ,
02/14/2024,748.4083(a) - Transportation,Transportation,No,02/21/2024,02/14/2024,R:Transportation,Medium High,Yes,One of the 16 seats in the van the children are transported in has a seat belt that does not buckle. ,"The seat belt has been ordered for replacement and will arrive within 4-7 business days.

An in person inspection was conducted at the operation where the seat belt was observed to working correctly. "
12/11/2023,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/16/2024,02/09/2024,Individual Standards Evaluated,Medium High,Yes,Staff is using profane language towards children and around children. ,Compliance response received on 2/9/23: All the staff at STAREI HOUSE has been instructed to refrain from using language that may be considered profane while present in the home
05/11/2023,748.2151(b)(1) - Medication,Medication,No,05/17/2023,07/12/2023,L:Medication,Medium High,Yes,"In review of seven child medication records, there were four discrepancies found in the pill count vs. the medication log. ",The operation has come into compliance with this standard. 
04/27/2023,748.1381(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/12/2023,06/02/2023,Individual Standards Evaluated,Medium Low,No,Three of three children files reviewed did not consist of an updated service plan.,Received an email confirmation from the operation stating all updated service plans has been placed in their respective file binders.
10/25/2022,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/13/2022,12/29/2022,Individual Standards Evaluated,Medium,Yes,The logs to document the nightly checks that were required for the safety plan were pre-filled.  One staff admitted that logs were regularly pre-filled.  ,This standard has been reviewed and is now in compliance. 
10/25/2022,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/13/2022,12/29/2022,Individual Standards Evaluated,Medium High,Yes,Both staff were interviewed multiple times and continued to be inconsistent with their stories about the whereabouts of one of the staff.,This standard has been reviewed and is now in compliance. 
10/25/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/13/2022,12/29/2022,Individual Standards Evaluated,High,Yes,A safety plan requiring two staff members be present at night was not followed when   there was only one staff member inside the operation for a period of time on . ,This standard has been reviewed and is now in compliance. 
07/15/2022,748.3001(a)(2) - Safety and Emergency Practices,Safety and Emergency Practices,No,07/25/2022,07/25/2022,O:Safety and Emergency Practices,Medium High,Yes,The operation has not had a sanitation/Health inspection completed. ,The operation has submitted a copy of the last health inspection that they have had completed and meets compliances.  
07/15/2022,748.981(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/25/2022,06/01/2022,Individual Standards Evaluated,Medium High,Yes,First aid/ CPR certification expired 6/1/22.,The operations was able to provide me with an updates copy of the staff members CPR/ First Aid card. 
07/15/2022,748.453(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/25/2022,07/25/2022,Individual Standards Evaluated,Medium,No,The operation has not developed an unauthorized absence log. ,The operation was able to send me the Unauthorized absence form that they will be using for their log. 
03/22/2022,748.303(a)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/05/2022,03/28/2022,Individual Standards Evaluated,Medium High,Yes,Operation did not report the Serious incident timely to the hotline timely. The child sustained injury on March 7th and was taken to the doctor on March 8th. The doctor refereed the child for an Xray of his hand on March 11th and the Xray was completed on March 14th and the result indicated the child sustained fracture to his finger and was referred to orthopedic for a higher level of care. The operation did not report the incident to the hotline until March 21st which is 14 days after the incident.,"Follow up by phone call was conducted on 3/28/22 with the operation Administrator.

Written corrections were submitted by the agency on 4/1/22. The agency stated that it will report any incident to the state hotline on a timely manner according to the minimum standard. 
"
09/20/2021,748.3391(a) - Physical Site,Physical Site,No,10/20/2021,11/12/2021,P:Physical Site,Medium High,Yes,The shower in one of the bathrooms has mold and the sink in that same bathroom is not draining properly.,The operations emailed over photos that the mold in bathroom has been cleaned away. Photos have been uploaded to into sharepoint
09/20/2021,748.3301(f) - Physical Site,Physical Site,Yes,09/20/2021,,P:Physical Site,Medium High,Yes,The backyard of the operation has two broken wooden planks on the fence,
09/20/2021,748.4083(a) - Transportation,Transportation,No,10/20/2021,11/12/2021,R:Transportation,Medium High,Yes,The last row in the 12 passenger van had one seat belt that would not pull out and one of the seats buckle is broken,The operation has emailed photos of the seat buckles in the 12 passenger van that has been fixed. Photos have been uploaded into SharePoint. 
01/28/2021,748.4041 - Transportation,Transportation,No,02/11/2021,02/19/2021,R:Transportation,High,Yes,During a tour of the facilities van it was noticed that two seat belts did not work ,"Administrator Ms. Keisha Roberts Emailed me pictures of each row of the van having seat belts that buckle, meeting compliance. All photos of the seats and the receipt for the work, have been uploaded for sharepoint. "
