Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
06/29/2023,748.363(5) - Reports and Record Keeping,Reports and Record Keeping,No,07/14/2023,07/10/2023,D:Reports and Record Keeping,Medium,Yes,The TB test results were not available for review in one staff record. ,RCCR Inspector reviewed the TB test results for the staff member missing the TB test. It was completed on 7/5/23 and the results 0n 7/7/23 were negative. A copy is in the sharedrive.
06/29/2023,745.4151(c)(4)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/14/2023,07/10/2023,Individual Standards Evaluated,High,Yes,The Drug test results were not available to review in one staff record. ,RCCR Inspector reviewed the test results for the staff member missing the drug test. It was completed on 7/9/23 and the results were negative. A copy is in the sharedrive.
03/27/2023,748.151(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/26/2023,04/03/2023,Individual Standards Evaluated,High,Yes,The operation does not have an administrator currently. ,The owner and the new administrator sent an email stating that the operation has a new administrator. 
03/23/2023,748.109(1) - Organization and Administration,Organization and Administration,No,04/14/2023,04/05/2023,C:Organization and Administration,Medium,Yes,The admission polices did not include the goals or services provided by the operation.,The owner sent a copy of the update policies to include the admission policies with the goals or services provided by the operation.
03/23/2023,748.3701(b) - Recreation Activities,Recreation Activities,No,04/14/2023,04/04/2023,Q:Recreation Activities,Low,Yes,The operation does not have a written plan for their indoor or outdoor recreation for children.,Th owner sent a copy of the operation's outdoor recreation for the children.
03/23/2023,748.121 - Organization and Administration,Organization and Administration,No,04/14/2023,04/05/2023,C:Organization and Administration,Medium High,Yes,"The agency did not have policies to address the abuse and neglect standard.
",The owner sent a copy of the operation's updated  abuse and neglect polices. 
03/23/2023,748.115 - Organization and Administration,Organization and Administration,No,04/14/2023,04/14/2023,C:Organization and Administration,Medium,Yes,"The operation's discipline policies did not address Guide caregivers and employees in the methods used for the discipline of children, integrate trauma informed care into the care, treatment, and management of each child, measures for positive responses to appropriate behavior, or the importance of nurturing behavior, stimulation, and promptly meeting the childs needs.",The owner sent updated policies to include the discipline polices. A copy of the complete policies has been uploaded to the sharedrive. 
03/23/2023,748.105(1) - Organization and Administration,Organization and Administration,No,04/14/2023,04/04/2023,C:Organization and Administration,Medium,Yes,"The organizational chart did not include all the positions for the operation. Also, the policies did not include all the written descriptions for all the positions listed on the chart.",The owner sent a copy of the updated organizational chart to address the current positions and written positions in the policies. 
03/23/2023,748.4201(a) - Emergency Care,Emergency Care,No,04/14/2023,04/06/2023,S:Emergency Care,Medium Low,No,The operation did not address the admission services for emergency care.,The owner updated the 2960 for the operation. The operation will not be offering emergency services. 
03/23/2023,748.3233(b)(2) - Safety and Emergency Practices,Safety and Emergency Practices,No,04/14/2023,04/03/2023,O:Safety and Emergency Practices,Medium High,Yes,The emergency diagrams did not contain areas outside the operation for staff and children meet. ,Th owner sent updated emergency diagrams to show the areas outside the operation for staff and children meet. 
