Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
12/19/2022,748.1335 - Individual Standards Evaluated,Individual Standards Evaluated,No,12/30/2022,01/05/2023,Individual Standards Evaluated,Medium Low,No,One of four children's records reviewed were missing child's initial service plan.,Operation submitted an approved correction action plan indicating the Director of Clinical Services will instruct all clinicians regarding initial service planning and completion requirements within 45 days of admission.
12/19/2022,748.1331(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/30/2022,01/05/2023,Individual Standards Evaluated,Medium Low,No,Two out of four children's record reviewed were missing preliminary service.,"Operation submitted a correction action plan indicating effective immediately, Director of Clinical Services will instruct all clinicians to complete preliminary service plan that addresses immediate needs of a child, supervision requirements, enrolling in school, or obtaining needed medical care or clothing within 72 hours."
12/19/2022,748.1101(b)(3)(K) - Children's Rights,Children's Rights,No,12/30/2022,01/05/2023,H:Children's Rights,Medium Low,No,Four out of four children's records reviewed were missing protection from unnecessary search information within the child's rights policy.,Operation submitted a correction action plan indicating effective immediately the client's bill of rights will be updated. 
08/09/2022,748.2307(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/17/2022,10/17/2022,Individual Standards Evaluated,High,Yes,"A staff unnecessarily grabbed, pulled, and pushed a child as a means to get the child to comply. ",Staff was restrained on EBI training 10/4/22. Additional training was provided for all the staff. Three children who were interviewed stated there has been no form of physical discipline at the operation. 
12/30/2021,748.2851(b)(5) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,01/06/2022,06/07/2022,N:Emergency Behavior Intervention,Medium,Yes,During the inspection EBI reports were reviewed. Four of the four EBI reports reviewed were missing post discussions that included what a child can do to avoid EBI in the future and how a caregiver can assist. One child interviewed stated that they did not have a post discussion on ways that EBI can be avoided in the future. ,EBI reports were modified to include post discussion with the children. Additional EBI training for all staff was conducted on 2/2/22 and 2/9/22. Both children interviewed expressed restraints being done appropriately and having a post-discussion with staff regarding the restraint. 
09/29/2021,748.3393(b)(1) - Physical Site,Physical Site,No,10/06/2021,06/07/2022,P:Physical Site,Medium Low,Yes,"During the walkthrough, it was observed that 1/3 restrooms was out of order for 1 week, leaving 21 residents to utilize 2 occupiable restrooms. ",All toilets were working properly and there were enough bathroom facilities for the children currently placed there. 
09/01/2021,748.151(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/26/2021,11/17/2021,Individual Standards Evaluated,Medium,Yes,A child's self-harming injuries were not documented and staff were not aware of them. Staff did not follow procedure the operations procedure of checking the sleeves when taking medication. ,"CCR inspector received the following information from the LCCA: Effective immediately, the nursing department will meet with each direct care staff member that resides over the med administrating and explain to them the importance of making sure they are following all polices and procedures of the operation during med administering. The nursing department will warrant the importance on checking the sleeves of the residents when the residents are administering  their meds.  "
09/01/2021,748.2101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/17/2021,11/17/2021,Individual Standards Evaluated,High,Yes,A child in care was able to obtain a container of medication that was placed within arms reach and subsequently ingested a number of pills from the medication container.  ,"CCR Inspector received the following information from the LCCA: Effective immediately the nursing department will  meet with direct care staff that resides over the administrating of the medications. Since the residents administer their own meds, the staff member residing over the med administrating will make sure all of the bottled medications caps are secured on the bottle and the blister packs are all stored away out of reach from the residents.    "
08/13/2021,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/10/2021,12/10/2021,Individual Standards Evaluated,High,Yes,"During interviewing, it was found that there are some blind spots in video surveillance when supervising children in care. Children also admitted that staff is not always able to see them when they want their actions to be concealed.",A physical follow up was conducted on 12/10/21 where supervision was observed. A written response on an updated policy regarding supervision and the surveillance cameras was received on 12/08/21. 
06/04/2021,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/15/2021,09/14/2021,Individual Standards Evaluated,High,Yes,Witness stated that they've overheard staff make statements that she would hit the victim child. ,A written follow up was received via email on 9/14/21 containing documents where staff were trained concerning proper disciplinary measures. A physical follow up was conducted on 9/29/21 during the operation's routine inspection. Children were interviewed concerning discipline. There were no concerns.  
04/12/2021,748.303(a)(5)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/04/2021,05/27/2021,Individual Standards Evaluated,Medium High,Yes,A child in care reported a grievance to the operation and it was not reported to licensing until 4 days later. ,"An email was received entailing the way in which the operation is to come into compliance and correct what has been deemed as deficient. The operation have made the proper corrections to educate staff and administration to ensure it does not occur again. 

The most effective corrective action we made was completing the training titled Recognizing and Reporting Child Sexual Abuse: A Training for Caregivers. This training was required and completed for all care providers (therapists, nurses, direct care, and administration). This new training will be a part of the annual training curriculum moving forward
"
01/27/2021,748.3(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/17/2021,12/10/2021,Individual Standards Evaluated,High,Yes,"Staff were being allowed to execute procedures that do not align with the policies regarding supervision- specifically, room check policy. This lead to child being able to attempt self-harm. 

",A follow up inspection was conducted at the operation to observe the operation's method of supervision following an update to their policies. There were no concerns. Compliance is met. 
01/27/2021,748.105(3)(C) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/17/2021,12/08/2021,Individual Standards Evaluated,Medium,Yes,The Agency must ensure sufficient staff to address emergency situations where children attempt self-harm and require professional medical attention.,"The operation has made adjustments to their policy that include the following as it concerns medical emergencies:
In the event of  a serious illness or injury, 911 is to be called immediately. Non-Medical is to render appropriate first-aid until emergency personnel arrives. Medical decisions are not to be made by any non-medical staff. Non- medical staff may assist with incident reporting. Medical situations where self-harm is attempted & require professional medical attention, will be handled by a licensed medical professional. A physical follow up was conducted on 12/10/21. There were no concerns. "
