Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
07/30/2024,748.3365(c)(1) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,07/30/2024,,Individual Standards Evaluated,Medium,Yes,"During the walkthrough today, 1 childs pillow in side 3 was missing case and also 2 childrens pillow in side 4 was missing cases. Staff was informed about it and she corrected the concern.",
07/30/2024,748.930(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/05/2024,08/05/2024,Individual Standards Evaluated,Medium High,Yes,"During the review of one staff file, It was noted that the last annual Truama training was taken on 6-29-22.","The operation sent its correction. In the correction, it stated that executive director went over the form with office assistant to ensure she is checking on staff training due dates. Follow up by inspection will be completed later."
07/30/2024,748.930(b)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/05/2024,08/05/2024,Individual Standards Evaluated,Medium High,Yes,"During the review of staff file, it was observd that annual psychotropic medication training was last taken on 6-29-22","The operation sent its correction. In the correction, it stated that executive director went over the form with office assistant to ensure she is checking on staff training due dates. Follow up by inspection will be completed later."
07/30/2024,748.930(b)(1)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/05/2024,08/05/2024,Individual Standards Evaluated,Medium High,Yes,"During the review of staff file, it was noted that the last time the EBI annual training was last taken on 4-10-23.","The operation sent its correction. In the correction, it stated that executive director went over the form with office assistant to ensure she is checking on staff training due dates. Follow up by inspection will be completed later."
07/30/2024,748.363(13) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/05/2024,08/05/2024,Individual Standards Evaluated,Medium Low,Yes,"During the review of one staff file, no information regarding annual perfomance evaluation was observed in the file. ","The operation sent its written correction. In its correction, it stated that executive director and office assistant will work together and continue to review staff files to ensure annual performance are completed timely. Follow up by inspection will be completed later."
07/30/2024,748.930(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/05/2024,08/05/2024,Individual Standards Evaluated,Medium High,Yes,It was observed during the review of staff file that the Annual Normalcy training was last taken by staff on 6-29-22 ,"The operation sent its correction. In the correction, it stated that executive director went over the form with office assistant to ensure she is checking on staff training due dates. "
07/16/2024,748.3301(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/19/2024,07/26/2024,Individual Standards Evaluated,Medium,Yes,"During the walkthrough of the facility, open ceiling was observed in staff restroom downstairs and operation staff was notified about this issue months ago and the hole has not been closed. Missing and damaged floor tiles were noticed inside the children room and common area upstairs. Damaged sheet rock wall was observed by the stairs. Also, rotten window wood frame was observed in the children room and stair area. ",All physical site issues identified during inspection 4010304 was observed to be corrected during the inspection follow up.
07/16/2024,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,07/16/2024,,Individual Standards Evaluated,Medium,Yes,2 different dates of hire was observed during the review of one staff file. The date of hire on the employee orientation checklist says 1-25-25 while the date of hire on the staff list for the staff says 2-9-24. This was corrected at inspection. ,
07/16/2024,748.3365(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/17/2024,07/26/2024,Individual Standards Evaluated,Medium,Yes,"During the walkthrough of the facility upstairs, we observed a child sleeping on a damaged bed. The mattress of the bed appears to be damaged and not looking comfortable for the child.",The resident bed frame has been repaired by the operation. 
06/06/2024,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/30/2024,08/29/2024,Individual Standards Evaluated,Medium High,Yes,"A staff member entered a child's room during sleeping hours and engaged in physical contact.  Although conflicting statements were provided regarding the nature of the contact, a prudent caregiver would not allow themselves to be in a situation where physical contact with a child, alone in a bedroom, after sleeping hours could be misconstrued.  ","The administrator sent the written correction via email. In its correction, she stated that all staff members were told anytime a client is awake in the bedrooms during sleeping hours and need to talk, staff is to call your coworker on duty so it will be two staff in the room to ensure your safety and the safety of a client at Shamar Hope Haven RTC. During the month of August the staff will not be added to the schedule. For the month of September, he will not be added to the schedule. I have decided for his safety that I will not allow him to return back to work at this time, he will be taken off the staff list. If you have any questions, feel free to contact us."
05/28/2024,748.2151(c)(2) - Medication,Medication,No,05/31/2024,06/05/2024,L:Medication,Medium,Yes,"During the review of children medication record, one childs medication log for CYCLOBENZAPINE 5MG was observed without the name of the prescribing physician",Operation provided me with copy of the corrected medication log with name of the prescribing physician.
05/28/2024,748.2151(a) - Medication,Medication,No,05/31/2024,06/05/2024,L:Medication,Medium High,Yes,"During the review of children medication record, multiple children medication record for May 27th PM medication and May 28th AM medication was missing and all the children were at school during the inspection.","The operation provided me with a corrected medication log with proper dates, times, mane and signature of staff that administered the medication. Copy of the corrected med log was presented to me."
05/28/2024,"748.1335 - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,05/31/2024,06/05/2024,"I:Admission, Service Planning, Discharge",Medium Low,Yes,"During the review of one childs file, it was discovered that the child initial service plan has not been completed by the operation. Child was admitted on 4-2-24.",The operation provided me with a copy of the child's completed initial service plan. 
05/28/2024,748.930(b)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/04/2024,06/05/2024,Individual Standards Evaluated,Medium High,Yes,"During the review of staff files, 1 direct care staff did not have current psychotropic medication training. Staff last training was on 10-7-22.",The operation provided me with copy of the staff psychotropic medication training certificate which was conducted after the citation.
05/28/2024,748.3301(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/31/2024,06/05/2024,Individual Standards Evaluated,High,Yes,"During the walkthrough of the facility today, several physical site issues were identified such as damaged wall in the children room and common area, Damaged ceiling in staff restroom and peeling paints inside the children rooms.","The operation has repaired all physical site issues identified. Walls, restroom roof and window blinds have been repaired and or replaced. "
02/27/2024,748.393(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,02/27/2024,,Individual Standards Evaluated,Medium,Yes,"During the review of 1 childs file today, different date of placement was observed. The child date of placement in the childrens list and youth intake documentation sheet says 1-25-24 while the date of placement in his preliminary service plan says 1-26-24. The error was corrected by treatment director.",
09/30/2023,748.685(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/20/2023,11/28/2023,Individual Standards Evaluated,High,Yes,Staff failed to intervene timely during the time 2 children were engaged in physical altercation at the facility and one of them sustained bloody nose and required medical attention. EMS was called and victim child was provided medical care.,"1 staff was interviewed, and he stated that refresher training on November the 10th with all direct care staff on how to intervene timely whenever residents are engaged in verbal altercation before it gets physical. The operation also provided me with written correction."
09/12/2023,748.685(c)(2) - Personnel,Personnel,No,09/12/2023,09/16/2023,E:Personnel,High,Yes,"During walkthrough inspection, a pair of scissors was observed in childrens bathroom. Scissors were removed by staff upon request.",Follow up was completed at the operation today. No scissors were observed in the children restroom and room. 
08/31/2023,748.2003(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/01/2023,09/12/2023,Individual Standards Evaluated,Medium High,Yes,"Upon inspection of facility, it was noted that medication is being stored in a separate container without label instructions. Currently the separate containers have only child's name and am/pm for the weeks medication. It is noted that medication is stored in two separate locations. ","Upon inspection of facility, it was noted that medication is being stored in a separate container without label instructions. Currently the separate containers have only child's name and am/pm for the weeks medication. It is noted that medication is stored in two separate locations. "
07/25/2023,748.685(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/27/2023,09/28/2023,Individual Standards Evaluated,High,Yes,Staff was not able to intervene as the children gained access to a chemical due to staff driving. One staff and two residents confirmed hand sanitizer was kept in the van and the sanitizer came from the van.,"3 children were interviewed, and they confirmed there is always staff at the facility supervising them at all times. Operation management also held a meeting with staff to ensure that they are providing adequate supervision and always aware of children ongoing activity at the facility."
07/25/2023,748.685(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/27/2023,09/28/2023,Individual Standards Evaluated,Medium High,Yes,Children gained access to a bottle of hand sanitizer and were able to ingest it. ,3 children and 2 staff were interviewed and they stated that there has not been any hand sanitizer in the van since the hand sanitizer incident. Operations manager also had a meeting with staff advising them to ensure there is no sanitizer in the van and also kids must be supervised at all times when using hand sanitizer in the building and also advised staff to ensure they are providing adequate supervision of kids at all times.
05/13/2023,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/19/2023,07/24/2023,Individual Standards Evaluated,Medium High,Yes,Staff used profanity while supervising kids at the facility. ,"Administrator sent the written correction via email. In the email, the Administrator stated that she and the Program Director will go over minimum standard that addresses prudent judgement, self-control while on duty and to ensure such incident which resulted to the citation does not occur again. These issues will be addressed during the next staff meeting on August 10th, 2023, according to her."
04/26/2023,748.3101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/10/2023,05/17/2023,Individual Standards Evaluated,Medium High,Yes,"During todays inspection, it was observed that the operation fire inspection expired on March 26th, 2023. The operation paid for the fire inspection today April 26th, 2023 and they are hoping the inspection will be completed by next week.",The operation emailed me a copy of City of Houston Fire Inspection certificate for 2710 Truxillo with Approved comment in the Inspection report. Inspection was completed on 05-10-23.
03/27/2023,748.1341(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/04/2023,04/03/2023,Individual Standards Evaluated,Low,Yes,"The operation was not able to provide inspector with evidence that 2 week's notice was sent to DFPS caseworker. The operation is given till 4:30pm tomorrow 3-28-23 to send HM Inspector evidence confirming that the 2 weeks prior notice was sent to DFPS caseworker. By 4:30pm on 3-28-23, the operation was still not able to provide Inspector with evidence that the 2 weeks prior notice was sent to DFPS Caseworker.",The operation Administrator sent a written correction via email and stated that Shamar Hope Haven Program Director and caseworker will ensure that service plans letter of invite are sent to DFPS caseworkers timely for initial and review planning meetings.
01/31/2023,748.535(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/01/2023,02/01/2023,Individual Standards Evaluated,Medium High,Yes,"During a review conducted on January 31, 2023, it was determined that: 

(1)    your operations administrator failed to ensure compliance with the current HM Plan(s); and 

(2)    12 months had elapsed since the effective date of the plan.

As you know, the heightened monitoring plans for your operation included a specific planned end date at the 12-month mark by which your operation was expected to meet all heightened monitoring criteria necessary to move out of active heightened monitoring to a phase of post plan monitoring.  As a direct result of the administrators failure to ensure timely compliance with heightened monitoring plans, your operation is now unable to successfully move to post-plan monitoring.  Furthermore, your operations planned end date must now be revised, and the period of heightened monitoring must be extended.

Further details of the failure of your operations administrator to ensure compliance include the following: 
- Operation was unable to meet compliance with Medium-High or High weighted licensing citations, including having an open investigation(s). 

Finding: 748.535(2)  The licensed administrator must ensure the operation complies with current heightened monitoring plans.

","An HM extension was approved effective January 31, 2023.  In conjunction with this extension, a new deadline was established by which all requirements must be completed by your GRO in order for the operation to be released from its HM plan and move to the Post-plan Monitoring Stage of HM.  Because the extended deadline is now effective, HHSC has determined that the operation is compliant with the requirements of 26 TAC 748.535(2).  The HM deadline for your operation has been extended by 6 months and the new deadline is 8/1/2023.  "
11/21/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/29/2022,12/27/2022,Individual Standards Evaluated,High,Yes,During the course of the investigation staff were not present when children walked out of the front door and were gone for 3 hrs. Staff could not remember they were when children went AWOL.  ,"An email was sent with an action plan to make sure they are in compliance. 

*Uploaded in SharePoint*"
07/29/2022,748.535(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/30/2022,07/30/2022,Individual Standards Evaluated,Medium High,Yes,"During a review conducted on July 29, 2022, it was determined that: 

(1)	your operations administrator failed to ensure compliance with the current HM Plan(s); and 

(2)	12 months had elapsed since the effective date of the plan.

As you know, the heightened monitoring plans for your operation included a specific planned end date at the 12-month mark by which your operation was expected to meet all heightened monitoring criteria necessary to move out of active heightened monitoring to a phase of post plan monitoring.  As a direct result of the administrators failure to ensure timely compliance with heightened monitoring plans, your operation is now unable to successfully move to post-plan monitoring.  Furthermore, your operations planned end date must now be revised, and the period of heightened monitoring must be extended.

Further details of the failure of your operations administrator to ensure compliance include the following: 

-	Your operation received a High-weighted citation in a pattern/trend category on June 6, 2022. Specifically, the operation was cited for 748.3301(a)(1)  Living Space and Physical Environment. 

-	Operation failed to demonstrate 6 months of successive compliance with the standard and contract requirements that led to heightened monitoring; and

-	Operation was unable to meet compliance with Medium-High or High weighted licensing citations. 
Finding: 748.535(2)  The licensed administrator must ensure the operation complies with current heightened monitoring plans.

","An HM extension was approved effective 07/29/2022.  In conjunction with this extension, a new deadline was established by which all requirements must be completed by your GRO in order for the operation to be released from its HM plan and move to the Post-plan Monitoring Stage of HM.  Because the extended deadline is now effective, HHSC has determined that the operation is compliant with the requirements of 26 TAC 748.535(2).  The HM deadline for your operation has been extended by 6 months and the new deadline is 01/30/2023.  "
06/06/2022,748.3301(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,06/06/2022,,Individual Standards Evaluated,High,Yes,"Inspector observed open electrical switch outlet on the kitchen wall and also exposed kitchen vent cable which was not properly secured. However, the issues were corrected at inspection.",
02/08/2022,748.2855(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/15/2022,04/12/2022,Individual Standards Evaluated,Medium,Yes,A child was restrained but the incident was not appropriately documented on the EBI Report. ,Written corrections were submitted to CCR on 4/12/22. Operation conducted training on 4/11/22 with all staff. Signing sheet for the training was received. 
02/02/2022,748.3301(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/09/2022,02/15/2022,Individual Standards Evaluated,High,Yes,"During the walkthrough of the facility, Inspector observed a hole on the wall in the childrens room upstairs. ",Follow up to the citation was completed on 2-15-22. It was discovered that the operation has repaired the damaged wall inside the children room which resulted to the citation during HM inspection on 2-2-22. Photo of the repair was taken and will be uploaded in SharePoint. 
02/01/2022,745.641 - Individual Standards Evaluated,Individual Standards Evaluated,No,02/03/2022,02/03/2022,Individual Standards Evaluated,High,Yes,The operation allowed a contracted group therapist to work in the presence of children before receiving a cleared background check determination.,Written corrections were submitted by the operation on 2/3/22. Administrator will review list closer to ensure no names are omitted. Background check was submitted. 
02/01/2022,748.4041 - Transportation,Transportation,No,02/08/2022,03/03/2022,R:Transportation,High,Yes,The van has only 8 operable seat belts out of a total of 14 seats. ,Operation submitted written corrections on 2/3/22. Van was repair on 2/14/22. A follow up inspection was done on 3/3/22 during HM visit.   
12/20/2021,748.1331(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/28/2021,01/06/2022,Individual Standards Evaluated,Medium Low,Yes,It was observed during the review of a childs file that the 72 hours preliminary service plan was missing. The child was admitted on 12-3-21 and was confirmed by the Administrator that the preliminary service plan has not been completed.,Copy of the missing preliminary service plan from last HM inspection on 12-20-21 with signatures was provided to me during HM inspection today. Photo of the document was taken and will be uploaded. 
10/27/2021,748.4001(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/28/2021,11/11/2021,Individual Standards Evaluated,High,Yes,"The van used to transport children had ripped seats, where the metal frame was showing and rear vent covers. The check engine, air bag, and tire pressure maintenance lights were illuminated and the A/C was not working. The Registration and Inspection documents for the van were also expired.","The facility provided the corrections to the investigator on November 11, 2021 showing that the van had passed the state inspection. Documents will be loaded into the system. 

In addition, photos from the inspection dated 2/1/22 show the seats have been repaired and there were no lights on the dash when the vehicle was started."
10/14/2021,748.3301(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/29/2021,10/28/2021,Individual Standards Evaluated,High,Yes,"During the walkthrough at the operation, mold was observed in the children restroom bathtub, stained ceiling in staff restroom from water leak, open electrical outlets in unit 4 area and peeling paint was observed in the wall.","During the follow up at the operation on 10-28-21, I observed all the issues identified in the narrative above has been corrected. Spoke with the administrator and she stated that the operation is going to ensure that all issues identified during the walkthrough is included in the walkthrough check list to avoid future citation."
10/07/2021,748.3365(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/08/2021,10/22/2021,Individual Standards Evaluated,Medium,No,It was observed that a child in care did not have a matress protector on their bed.,"Licensing rep, Carla McGowen completed a walk though of the facility. All beds had covers."
08/17/2021,748.2605(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/01/2021,01/18/2022,Individual Standards Evaluated,High,Yes,"According to the investigation, a child was placed in a supine position for more than 1 minute. ",children were interviewed and no concerns were reported regarding restrains.
08/17/2021,748.681(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/06/2021,03/09/2022,Individual Standards Evaluated,Medium Low,No,"According to the investigation, staff member was age 20 caring for children 13 years and older. ",The operation provided a correction action plan stating no staff will be allowed to work at Shamar Hope Haven RTC unless they are 21 years effective 1/1/22 to avoid this citation in the future. 
08/17/2021,748.861(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/22/2022,03/11/2022,Individual Standards Evaluated,Medium,Yes,"According to the investigation, a new staff was left
alone with children in care",Shamar Hope provided a statement regarding this citation. Shamar Hope stated: We will continue to do Pre -Service Training for all new hired caregivers and doing their first 40 hours of training they will observe but will not be allowed to be left along nor be responsible for a group of children. Once the staff has completed the 40 hours of observation a certificate will be file in their file.  
08/17/2021,748.863(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/06/2021,03/09/2022,Individual Standards Evaluated,Medium High,Yes,"Based on the observation of the investigation,
two staff did not have their 8 hours of training
with their initial 90 days.",The corrective action plan states all case workers will receive their 8 hours of EBI training and 4 hours of pre-service & rest within 90 days while working with clients. The facility will make sure the training is in their file once completed within the time frame. 
07/20/2021,748.3395(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,07/20/2021,,Individual Standards Evaluated,Medium,Yes,It was observed during the walkthrough that there was no hand washing soap in side 3 restroom.,
07/20/2021,748.3397(a) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,07/20/2021,,Individual Standards Evaluated,Medium,Yes,Side 3  restroom was observed without a shower curtain during the walkthrough,
03/04/2021,748.151(3) - Organization and Administration,Organization and Administration,No,03/10/2021,03/10/2021,C:Organization and Administration,Medium,Yes,"Work orders are not formatted to accurately reflect the time, dates and person creating work. ",Old form was updated to reflect the changes.
09/09/2020,748.1531(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/20/2020,02/02/2021,Individual Standards Evaluated,Medium High,No,There was no documentation of the victim going to his follow-up appointment. It was confirmed by the victim's CPS caseworker that the victim did not go to his follow-up appointment because the operation forgot to take him.,"A physical follow took place on 2/2/21 to confirm documentation was present in 3 of 3 files reviewed. 
--Carla McGowen"
09/09/2020,748.2307(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/20/2020,02/02/2021,Individual Standards Evaluated,Medium High,No,"3 of the 5 residents interviewed, 1 staff, and 1 school staff member has heard other staff members both yell at a resident and/or shame a resident for his sexual preference",3 of 3 children were interviewed and denied prohibited punishment being used. Interviews are available in the chronology. 
