Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
06/30/2021,748.1101(b)(4)(A)(vii) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/11/2021,08/27/2021,Individual Standards Evaluated,Medium High,Yes,A caregiver did not deny when questioned and was overheard by multiple individuals informing a child in care that they would force the child to throw up their food if the child did not comply. ,"After informing the Administrator of the citation, it was expressed that OP will question children in care on safety and interactions with staff to ensure fair treatment is implemented towards children by staff. 

Administrator sent the following response in email regarding how the OP will meet compliance from the citation issued above:

""Until the admin review, I will have our safety committee lead scan me the SAC (student advocacy committee) meeting notes to review weekly.  During the meetings the students can express any concerns, etc."""
04/19/2021,748.3301(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/30/2021,05/03/2021,Individual Standards Evaluated,High,No,Three of the five showers in one building were in need of cleaning. The counters next to one stove were in need of cleaning. ,
04/03/2021,748.3301(a) - Physical Site,Physical Site,No,04/16/2021,04/19/2021,P:Physical Site,High,No,The stoves and areas around the stoves were greasy and the floor was dirty and black with grease. Several of the showers in the chaparral building had think mildew in the corners. ,
02/24/2021,748.2307(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/31/2021,03/31/2021,Individual Standards Evaluated,High,No,"A staff member was observed to have hit a child in the back of the head, the staff member also physically picked the child up and moved them.",Administrator stated the staff would be terminated. Administrator stated she would provide this in writing. 
02/11/2021,748.3301(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/11/2021,02/11/2021,Individual Standards Evaluated,High,No,Grease build up and mold were observed on the floor and side of a refrigerator and cabinet. ,An email was provided stating the operation has corrected the issue. 
02/11/2021,748.3391(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/11/2021,02/11/2021,Individual Standards Evaluated,Medium High,Yes,Feces was observed to be in the shower that children use. This was corrected at the time of the visit.,An email was provided stating the operation has corrected the issue. 
12/10/2020,748.2151(c)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/14/2020,12/14/2020,Individual Standards Evaluated,Medium High,Yes,A child's medication record did not have the time the medication was administered and staff did not sign that they issued the medication. ,"An email was sent to the HM Inspector by the Program director. Program Director stated the following as how the operation came in to compliance. 
PD sent out a memo to all staff members with a reminder to pay closer attention when assisting with medications and backing medications to ensure the time and signature are included.  Robin Hill, med coordinator will monitor and collaborate with RN and PD to address any issues."
10/15/2020,748.1583(a) - Child Care,Child Care,No,11/08/2020,10/26/2020,J:Child Care,Medium,Yes,"Of the two child files reviewed during this inspection, neither had record of a documented tuberculosis screening. Both children were over the age of one year. ","The following response was received by the operation's administrator: These tests were completed, but were accidentally purged after a recent internal audit. The operation is creating a Quality Improvement Team to review binders for completion every 3 months to prevent this circumstance from happening again. The first meeting will occur on 11/11/2020."
10/15/2020,748.1545(b) - Child Care,Child Care,No,10/29/2020,10/26/2020,J:Child Care,Medium Low,Yes,"Of the two child files reviewed, both files lacked documentation noting the children have received a hearing screening. One child has been admitted to the operation for approximately 11 months, while the other child has been admitted to the operation for approximately 9 months. ","The following response was received by the operation's administrator: These screenings were completed, but were not properly documented. The operation is creating a Quality Improvement Team to review binders for completion every 3 months to prevent this circumstance from occurring again. The first meeting will occur on 11/11/2020."
10/15/2020,"748.1209(a) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,10/29/2020,10/26/2020,"I:Admission, Service Planning, Discharge",Medium Low,Yes,"Of the two child files reviewed, both files lacked documentation noting the child was provided orientation within seven days of admission, such as a statement signed and dated reflecting orientation was reviewed with the child.",The following response was received by the operation's administrator: This is already the operation's standard practice. The operation's Director of Clinical Management reviewed the importance of ensuring students sign the document to the best of their ability to prove they were shown and explained the document.
10/15/2020,"748.1219(1)(A)(ii) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,10/29/2020,10/23/2020,"I:Admission, Service Planning, Discharge",Medium High,Yes,"Of the two child files reviewed, one file noted the psychosocial assessment was completed by the child's parent, and the other noted the child's psychosocial assessment was completed by a CPS worker in another state. ","This deficiency was clarified with the operation's administrator and director of clinical management during a call on 10/23/2020. The operation noted the document titled ""psychosocial assessment"" captures the elements of an admission assessment, and is not being used by the operation to comply with the requirements according to this standard. The timeframes associated with securing a psychosocial assessment was discussed, as well as how minimum standards defines the aforementioned assessment. The operation's administrator and director of clinical management will be responsible for ensuring a child's psychosocial assessment is conducted within the required timeframes, and information captured on the respective admission assessment. Additionally, the document titled ""psychosocial assessment"" will be amended to reflect its purpose: to obtain required pre-admission information. "
