Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
02/08/2024,748.453(a)(6) - Reports and Record Keeping,Reports and Record Keeping,No,02/15/2024,02/15/2024,D:Reports and Record Keeping,Medium,Yes,"The operation's unauthorized absence log was  incomplete. The log was missing the age of the child, gender of the child, date of admission, when the child returned, which caregiver was responsible for the child at the time of the unauthorized absence, the intake number and if law enforcement was contacted.","All staff completed a training for Unauthorized Absence Log documentation on February 14, 2024. Staff were retrained to correctly document the Unauthorized Absence Log with the information outlined in Minimum Standards. Inspector reviewed the sign-in sheet with all staff signatures to verify this training was completed. The operation corrected the current Unauthorized Absence Log that Inspector reviewed for compliance. "
05/23/2023,748.2307(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/24/2023,08/02/2023,Individual Standards Evaluated,Medium High,Yes,A staff member uses yelling as a form of discipline with the children in care.,A staff member uses yelling as a form of discipline with the children in care.
05/21/2023,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/30/2023,07/07/2023,Individual Standards Evaluated,Medium High,Yes,Operation staff failed to use prudent judgement when children in care were denied access to the facility. ,A phone call with the Administrator of the operation was held to discuss compliance. It was stated that an all-staff meeting was held to review the general responsibility and duties of each staff member while in ratio. The minimum standards and definitions of normalcy and prudent judgment were discussed during the meeting so there is a clearing understand for each staff member.
05/21/2023,748.535(3)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/30/2023,07/07/2023,Individual Standards Evaluated,Medium High,Yes,Administrator was made aware of an unforeseen circumstance and failed to implement a plan for proper supervision. ,A phone call with the Administrator of the operation was held to discuss compliance. It was stated that an all-staff meeting was held to review the general responsibility and duties of each staff member while in ratio. 
03/30/2023,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/05/2023,06/02/2023,Individual Standards Evaluated,Medium High,No,A staff member leaned in with her body and forcefully spoke to a child after an altercation. ,"An unannounced inspection was conducted at the operation. A discussion with the Administrator took place; the Administrator stated that there was a meeting with the Ombudsman representative to discuss Child's Rights, I was informed that they the children in care have access to 2 cell phones and 1 landline (which were observed) to make phone calls anytime they want. It was also stated that during the meeting yelling was discussed and they talked about the difference between yelling at a child and being stern/directing the room with a heightened voice. Staff were interviewed to confirm the meeting and discussions. "
06/08/2022,"748.1215(b) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,06/17/2022,06/15/2022,"I:Admission, Service Planning, Discharge",Low,Yes,While reviewing the children files one of the records did not have a signature for the PLSP on the admission assessment. ,"An email was received from the administrator with details of the new procedure for attaining signatures for all required parties; Each admission is to be processed through a formatted and standardized admission packet with all required documents, with each document reviewed with the youth and their caseworker at the time of admission. All parties will be required to sign documents at the time of admission. The Residential Supervisor will audit all admissions documents to ensure that all documents are completed and signed within 24 hours of the youth's admission into the program.
"
06/08/2022,748.453(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/17/2022,06/14/2022,Individual Standards Evaluated,Medium,Yes,The unauthorized absence log was not available for review when requested during the inspection. ,An email was received from the administrator with an unauthorized absence log. The log has a space for all required documentation requirements per minimum standards. The administrator reviewed the procedure with staff during a staff meeting conducted on 6/9/22 to utilize the log per minimum standard requirements. 
11/26/2021,748.2307(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/27/2022,01/27/2022,Individual Standards Evaluated,High,Yes,"As a form of discipline, operation staff pulled a child's mattress to the floor while the child was still on it. ","An email was received from the administrator of the operation. She stated that the all staff members have been re trained on appropriate discipline techniques as well as managing difficult behavior methods (SAMA and Love & Logic) new courses have been added as well (How to help children with challenging behaviors, High-Risk Behaviors in Young People and Staying the Course with addressing Behaviors
Positive Behavior Intervention and Support). The caregivers directly involved in the incident were counseled about how to better address behavioral challenges. An inspection was completed on 2-1-22 to ensure compliance, there were no concerns observed. "
08/03/2021,748.453(c) - Reports and Record Keeping,Reports and Record Keeping,No,08/13/2021,08/10/2021,D:Reports and Record Keeping,Medium,Yes,The operation did not have an unauthorized absence annual summary log. ,An email was received from the administrator of the operation. They provided a log that shows all of the required information for the unauthorized absences. The operation will use this log moving forward. 
03/25/2021,748.3365(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/26/2021,03/26/2021,Individual Standards Evaluated,Medium,Yes,A resident has been sleeping on a mattress that is placed directly on the floor ,"The operation's administrator sent the following email to the inspector and the operation's licensing rep, along with photos showing that the child has been moved back into a bedroom with a window and the child's mattress is now on a bed frame and off the floor. 

The resident was moved into a bedroom,  on 3/25/2021 at approx 6:35.  Attached please find the photos of the bedrooms as requested. At the time of the photo the resident was still putting their items away and preparing the room.

"
03/25/2021,748.3351(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/26/2021,03/26/2021,Individual Standards Evaluated,Low,Yes,A resident has been placed in a room with no window or access to natural light,"The operation's administrator sent the following email to the inspector and the operation's licensing rep, along with photos showing that the child has been moved back into a bedroom with a window and the child's mattress is now on a bed frame and off the floor. 

The resident was moved into a bedroom,  on 3/25/2021 at approx 6:35.  Attached please find the photos of the bedrooms as requested. At the time of the photo the resident was still putting their items away and preparing the room.

"
03/22/2021,748.2307(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/14/2022,01/14/2022,Individual Standards Evaluated,High,Yes,A child was placed in isolation with no contact allowed with other residents as a form of punishment. ,"An extension was granted due AR request. 

An inspection was conducted at the operation. A walk through of the area where the child was isolated was completed. There was a discussion with the Case Manager that all staff have been informed of proper searches of a child in care, upper management will conduct the search, there will be 2 staff present and there will be a male staff member available if a boy needs to be searched (because all upper management are female). All staff have been advised that they are not to seclude a child and should use other methods such as a search if the need arises or a heightened supervision of 1 on 1. "
03/22/2021,748.685(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/14/2022,01/14/2022,Individual Standards Evaluated,High,Yes,A child with a history of substance abuse was not properly supervised when allowed to leave the operation to attend work. This provided the child with an opportunity to purchase a firearm and engage in drug use. ,"An extension was granted due AR request. 

An inspection was conducted at the operation. There was a discussion with the Case Manager that all staff have been informed of any child with a high risk behavior history has to be checked on hourly with either a phone call, drive there or text a picture and they also receive all work schedules."
02/06/2021,748.3001(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/25/2021,03/09/2021,Individual Standards Evaluated,Medium High,Yes,The inspection was late. The last date the inspection was conducted 01/29/2019. The agency provided the current inspection form dated 10/05/2020. ,"E-mail received from Administrator stating moving forward to ensure that all systems are inspected in a timely manner a written matrix was published with the respective due dates, well as the calendar alarms were set as task confirming the inspection dates.
"
11/08/2020,748.685(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/12/2020,12/08/2020,Individual Standards Evaluated,High,Yes,"A staff did not follow their policies regarding a youth returning a razor that is checked out during showers and required to check back into the staff after use. This allowed the youth to use the razor and inflicted self-harm.  
","Agency sent an e-mail stating: 
All razors provided to Residents must be signed in and out by both the resident and staff. All razors are single-use razors and are to be disposed of after single use by the resident.  Before staff issues a razor to a resident, the resident must initial the razor sign out log, with the date and time that the razor was signed outstaff will also initial that the razor was issued. 
The resident is required to return the razor with staff initialing the time of return and disposal of the razor.

The resident should be allowed ample time to use the razor for personal grooming and hygiene; however, if the staff deems that the resident has had more than ample time (over 45 mins), staff should retrieve the razor from the resident.
"
10/25/2020,748.3353(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/28/2020,12/28/2020,Individual Standards Evaluated,Medium Low,Yes,A monitoring device video/taped a child in their sleeping quarters.,"Within the facility, any room utilized as a temporary bedroom for quarantine COVID19 exposure or positive COVID19 cases, the cameras are disabled during use as a temporary bedroom. 
This policy's exception is with the child's caseworker written approval for the camera to remain while in quarantine and temporary bedroom area.

Any video recording of a child from the temporary bedroom(s) were deleted from history of the carmera system.
"
10/25/2020,748.3353(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/28/2020,12/28/2020,Individual Standards Evaluated,Medium Low,Yes,A child's service plan did not specify a camera can be use in a child's bedroom.,"Within the facility, any room utilized as a temporary bedroom for quarantine COVID19 exposure or positive COVID19 cases, the cameras are disabled during use as a temporary bedroom. 
This policy's exception is with the child's caseworker written approval for the camera to remain while in quarantine and temporary bedroom area.

Any video recording of a child from the temporary bedroom(s) were deleted from history of the carmera system.
"
