Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
03/20/2025,748.3303 - Individual Standards Evaluated,Individual Standards Evaluated,No,03/27/2025,03/28/2025,Individual Standards Evaluated,Medium High,Yes,A bedroom window where a child in care currently resides in has been boarded up (interior) for approximately three months. There is no mechanical ventilation system. ,A bedroom window where a child in care currently resides in has been boarded up (interior) for approximately three months. There is no mechanical ventilation system. 
12/05/2024,HRC42.056(g) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/13/2024,12/13/2024,Individual Standards Evaluated,High,Yes,An employee has worked with the facility since September and never received an eligible status stating that he was cleared to work at the facility. ,"Received a corrective action plan from administrator stating that :RediCare administrator and office manager will ensure that all persons are completely cleared from required background checks, before providing direct care or have direct access to children. "
12/05/2024,745.4151(c)(4)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/13/2024,12/13/2024,Individual Standards Evaluated,High,Yes,A staff member at the facility has worked with the operation for about two months and never had a completed drug test. ," Received a corrective action plan from the administrator stating that RediCare administrator and office manager will ensure that pre-hire applicants have cleared drug test results, as part of their pre-employment testing. "
11/07/2024,748.1101(b)(4)(A)(v) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/07/2025,03/27/2025,Individual Standards Evaluated,Medium High,Yes,A staff member told a child in care they would not make it in the military due to their sexuality.,Monthly schedule was reviewed and the staff is no longer present. 
11/07/2024,748.685(c)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/07/2025,03/27/2025,Individual Standards Evaluated,Medium High,Yes,Multiple children in care reported staff sleeping on air mattress.,Walk through was completed. A chair was observed where staff sit when children sleep. 
11/07/2024,748.1101(b)(3)(E) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/07/2025,03/27/2025,Individual Standards Evaluated,Medium,Yes,Multiple children in care are not being allowed to use the phone to call caseworkers and attorneys. Multiple caseworkers are having issues getting ahold of the facility. ,The facility now provides the children a community phone that each can take a turn to make calls on to their casemanagers or attorneys daily.
09/16/2024,748.393(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/30/2024,10/25/2024,Individual Standards Evaluated,Medium,No,I was observing the child's safety plan and noticed another child's name documented in it.,Redicare GRO will ensure all child records are accurate at all times. Redicare GRO has retrained all staff in the facility in following all child services plans accurately. All Redicare current resident's documentation has been corrected and updated. Lauren Y. is no longer with Redicare.
09/16/2024,748.685(c)(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/30/2024,10/25/2024,Individual Standards Evaluated,Medium,No,The child's service plan is not being followed.,Redicare GRO will ensure all child records are accurate at all times. Redicare GRO has retrained all staff in the facility in following all child services plans accurately. All Redicare current resident's documentation has been corrected and updated. Lauren Y. is no longer with Redicare.
09/13/2024,748.363(11) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/20/2024,09/20/2024,Individual Standards Evaluated,High,Yes,"During a review of personnel records, four employees were missing proof of request for background checks. ",The facilities office manager sent over corrections on 9/23 with proof of one of the staff's requests for background checks. 
09/13/2024,748.1103(d) - Children's Rights,Children's Rights,No,09/20/2024,09/20/2024,H:Children's Rights,Medium,Yes,"During a review of one of the child's files, a child in care was missing her signature on her child's right form. ","Received corrective action plan from administrator. The child has reviewed and signed the acknowledgement of their rights- Moving forward the childs signature of acknowledgement, is added to the intake checklist. And monitored by both RediCare office manager and administrator."
09/13/2024,748.3319(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/20/2024,09/20/2024,Individual Standards Evaluated,Medium,Yes,The facility did not have a required no trespassing sign posted. ,The facilities office manager sent over a photo of the facility now having a no trespassing sign posted on 9/20 . 
09/13/2024,748.753(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/20/2024,09/20/2024,Individual Standards Evaluated,Medium,Yes,"During a review of personnel files, four employees were missing documentation of reference checks. ",The facilities administrator sent over corrections on 9/20 with proof of reference check for one of the staff. 
04/17/2024,748.881(2) - Training and Professional Development,Training and Professional Development,No,05/01/2024,05/07/2024,F:Training and Professional Development,Medium High,Yes,One out of three employee files reviewed did not contain all required components for the pre-service training curriculum.,"A CAP was received via email on May 7, 2024 indicating the operation has created a checklist for pre-service trainings to ensure they are all completed timely."
04/17/2024,748.531(a)(2) - Personnel,Personnel,No,05/01/2024,04/18/2024,E:Personnel,Medium,Yes,The operation's administrator has had an expired LCCA license for almost 2 months.,"An email was received from the operation's administrator providing a copy of the payment receipt for the LCCA renewal. This is the last task needed to complete the administrator's renewal packet.
A CAP was received via email on May 7, 2024 indicating the operation is anticipating on hiring a second LCCA to assist with the duties of an LCCA for the operation."
04/17/2024,748.393(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/01/2024,05/07/2024,Individual Standards Evaluated,Medium,No,One out of three child files reviewed contained conflicting names with signatures on a medical consenter form. The same child file also did not include the child's signature on the service plan. A few files reviewed contained other documents in them pertaining to other individuals.,"A CAP was received via email on May 7, 2024 indicating the operation completed an audit on all child files and moving forward the administrator and office staff will conduct an audit of the files on a monthly basis."
04/17/2024,748.363(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/01/2024,05/02/2024,Individual Standards Evaluated,Medium,No,One out of three employee files reviewed did not contain a copy of TB test results or a signed & notarized affidavit for employment.,"An email was received from the operation which included a copy of the missing TB test from the employee's file.
A CAP was received via email on May 7, 2024 indicating the operation will maintain a checklist for employee files to ensure all required documents are completed and placed in the file timely. "
04/17/2024,748.753(d)(1) - Personnel,Personnel,No,05/01/2024,05/07/2024,E:Personnel,Medium Low,No,Two out of three employee files reviewed did not contain documentation of the reference and employment checks being completed.,"A CAP was received via email on May 7, 2024 indicating the operation has included a reference form to the application packet for all new applicants."
04/17/2024,748.1205(a)(7) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/01/2024,05/07/2024,Individual Standards Evaluated,Medium High,Yes,Two out of three child files reviewed did not contain a copy of the child's immunization record or any documentation indicating attempts to obtain it.,"A CAP was received via email on May 7, 2024 indicating the operation will begin sending emails to request missing documents to show tangible verification of the requests."
04/17/2024,748.930(a)(2) - Training and Professional Development,Training and Professional Development,No,05/01/2024,05/07/2024,F:Training and Professional Development,Medium High,Yes,One out of three employee files reviewed did not contain the required 50 hours for annual training.,"A CAP was received via email on May 7, 2024 indicating all employees missing training hours have scheduled their trainings to get caught up."
03/07/2024,748.3101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/21/2024,03/22/2024,Individual Standards Evaluated,Medium High,Yes,The fire extinguishers upstairs and downstairs were both last inspected about 14 months ago evidenced by their tags which is over the required inspection timeframe.,Corrected.
02/12/2024,748.2953(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/12/2024,02/12/2024,Individual Standards Evaluated,Medium,No,The operation has not entered EBI data in their provider portal for Quarter 4 of 2023.,The EBI report was generated in CLASS in which it displayed the missing quarter's information.
01/09/2024,748.561(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/12/2024,01/17/2024,Individual Standards Evaluated,Medium Low,No,One out of four youth files reviewed did not contain a discharge summary.,One out of four youth files reviewed did not contain a discharge summary.
01/09/2024,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/12/2024,01/16/2024,Individual Standards Evaluated,Medium,No,One out of four youth files reviewed referenced another youth throughout their service plan and contained wrong admission dates on different documents in the file.,An email was received from the operation's administrator which included a corrective action plan indicating the document has been corrected and the error was addressed. It also indicated a review of files will be completed for accuracy. A copy of the updated service plan was also provided.
01/09/2024,748.1215(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/12/2024,01/17/2024,Individual Standards Evaluated,Low,No,Three out of four youth in care files reviewed did not contain an admission assessment that included the majority of the required information.,Three out of four youth in care files reviewed did not contain an admission assessment that included the majority of the required information.
01/03/2024,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/04/2024,03/05/2024,Individual Standards Evaluated,High,Yes,This standard was found deficient as part of a DFPS investigation.,Corrected.
01/03/2024,748.2151(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/04/2024,03/07/2024,Individual Standards Evaluated,Medium High,Yes,One medication record reviewed did not include the daily count.,Corrected.
01/03/2024,748.2203(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/04/2024,03/07/2024,Individual Standards Evaluated,Medium High,Yes,Documentation was not completed for a medication count error.,Corrected.
01/03/2024,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/04/2024,03/05/2024,Individual Standards Evaluated,Medium High,Yes,A caregiver didn't demonstrate prudent judgement when leaving medications unattended which resulted in a youth in care ingesting unprescribed medications.,Corrected.
11/28/2023,748.2151(a) - Medication,Medication,No,12/12/2023,12/13/2023,L:Medication,Medium High,Yes,Three out of three youth medication files reviewed contained count errors versus the actual remaining count of medications administered. One out of the three files reviewed had a medication dosage documented incorrectly.,"An email was received from the operation's administrator that included a CAP indicating all staff are scheduled for a retraining of medication administration. After inquiring about the scheduled date, it was stated the training is scheduled for December 28, 2023."
11/28/2023,748.561(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/12/2023,01/09/2024,Individual Standards Evaluated,Medium Low,No,One out of four youth files reviewed did not contain a discharge summary.,
11/28/2023,"748.1331(a) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,12/12/2023,12/13/2023,"I:Admission, Service Planning, Discharge",Medium Low,No,Two out of four youth files reviewed contained a preliminary service plan that was completed more than the required 72 hours after their admission date.,An email was received from the operation's administrator that included a corrective action plan indicating the office supervisor will be responsible for ensuring service plans are completed timely moving forward.
11/28/2023,"748.1333 - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,12/12/2023,12/20/2023,"I:Admission, Service Planning, Discharge",Medium,No,One out of four youth files reviewed contained a preliminary service plan that was not signed by a treatment director or a PLSP.,An email was received from the operation that included a copy of the signature page for the service plan showing the correct signatures on it.
11/28/2023,"748.1215(b) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,12/12/2023,01/09/2024,"I:Admission, Service Planning, Discharge",Low,No,Three out of four youth in care files reviewed did not contain an admission assessment that included the majority of the required information.,
11/28/2023,748.2101(2) - Medication,Medication,Yes,11/28/2023,,L:Medication,High,Yes,"During the inspection, there was observed a youth's nasal spray in an unlocked drawer in the kitchen.",
11/28/2023,748.1583(a) - Child Care,Child Care,No,12/12/2023,12/20/2023,J:Child Care,Medium,No,One out of four youth files reviewed did not contain documentation to show that the youth had a TB skin test.,An email was received from the operation that included a copy of the TB skin tests that were originally missing.
11/28/2023,748.125(d)(4)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/12/2023,12/20/2023,Individual Standards Evaluated,Medium,No,Two out of four youth files reviewed did not contain a suicide screening from admission.,An email was received from the operation that included a copy of the missing suicide screenings.
11/28/2023,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/12/2023,01/09/2024,Individual Standards Evaluated,Medium,No,One out of four youth files reviewed referenced another youth throughout their service plan and contained wrong admission dates on different documents in the file.,
11/28/2023,748.751(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/12/2023,12/13/2023,Individual Standards Evaluated,Medium Low,No,Three out of three employee files reviewed did not contain documentation of the results of the reference and employment history checks.,An email was received from the operation's administrator that included the newly created form for pre-employment screenings to be utilized by the operation. The email also included a corrective action plan indicating the new form will be in every employee's file moving forward.
11/28/2023,748.125(c)(1)(C) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/12/2023,12/13/2023,Individual Standards Evaluated,Medium,No,Three out of three employee files reviewed did not contain verification of suicide training being completed.,"An email was received from the operation's administrator that included a corrective action plan indicating all staff were trained at once on suicide prevention. The email also included a training log dated December 1, 2023 that included the signatures of all the employees present."
08/23/2023,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/30/2023,11/01/2023,Individual Standards Evaluated,Medium,Yes,It was determined that a signature on the medical consent form was not signed by person listed. ,"An email was received from the operation's administrator, Tamra Oliver, that included a corrective action plan indicating a conference was held on October 24, 2023 with employees to ensure they don't sign documents for other people."
01/14/2023,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/17/2023,03/18/2023,Individual Standards Evaluated,Medium High,Yes,Staff admitted to intentionally giving a child in care medication earlier than the child was supposed to receive the medication. ,Corrected by in service training being completed.
01/14/2023,748.2151(c)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/17/2023,03/18/2023,Individual Standards Evaluated,Medium High,Yes,"The medication logs reviewed are prefilled for 7am and 7pm, which is not the time that multiple residence are receiving medication. The date that a resident was given medication at 2pm is still listed as being given at 7pm. ",Corrected by in service training being completed.
12/21/2022,748.3117(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/04/2023,01/05/2023,Individual Standards Evaluated,Medium,No,Two fire extinguishers were observed to have an outdated annual inspection.,"The operation has called and scheduled for the fire extinguishers in the home to be inspected. They have a date set for Friday, January 6, 2023."
12/21/2022,748.2101(1) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,12/21/2022,,Individual Standards Evaluated,High,Yes,Refrigerated medication was observed to be kept unlocked in the refrigerator.,
12/21/2022,748.601 - Individual Standards Evaluated,Individual Standards Evaluated,No,01/04/2023,01/05/2023,Individual Standards Evaluated,Medium High,Yes,"During inspection, it was verified that the treatment directdor doesn't work 32 hours per week. The treatment doctor works an average of 20 hours a week. ",The operation stated they are in the process of hiring another Treatment Director and have submitted the individual's background check already.
12/21/2022,748.930(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/04/2023,01/05/2023,Individual Standards Evaluated,Medium High,Yes,"During inspection, 3 of 4 records reviewed showed personnel with less than 50 hours of annual training.",The operation has taken additional trainings collectively which now equals to the required 50 hours for the staff who have been employed longer than one year.
12/21/2022,748.949(b)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/04/2023,01/03/2023,Individual Standards Evaluated,Medium Low,No,"During review of records, it was found that 3 out of 4 records reviewed lacked documentation showing the amount of time caregivers attended transportation training.","An email was received from the operation's administrator, Tamra Oliver, which included the trainings logs for all caregivers at the operation. The training log indicated each training the caregivers completed to include the number of hours per each training."
12/06/2022,748.601 - Personnel,Personnel,No,12/20/2022,12/21/2022,E:Personnel,Medium High,Yes,The treatment director was said to only work about 20 hours per week instead of full-time hours.,
12/06/2022,748.930(a)(2) - Training and Professional Development,Training and Professional Development,No,12/20/2022,12/21/2022,F:Training and Professional Development,Medium High,Yes,"During inspection, 3 of 4 records reviewed showed personnel with less than 50 hours of annual training.",
12/06/2022,748.863(a)(3) - Training and Professional Development,Training and Professional Development,No,12/20/2022,12/21/2022,F:Training and Professional Development,Medium High,Yes,"During inspection, it was noticed that 1 of 4 personnel records has only 8 hrs of EBI training completed within a month of hire but lacks the other 8 hrs of EBI training within 90 days.",Required 16 hrs of annual training completed by all employees. Documents verifying EBI training sent to operation representative. 
12/06/2022,748.3239(a) - Safety and Emergency Practices,Safety and Emergency Practices,No,12/20/2022,12/21/2022,O:Safety and Emergency Practices,Medium,Yes,There was only one fire drill documented as completed in an annual timeframe. There was no severe weather drill documented as completed. The fire drill was indicated to be completed over the required three minutes.,Most recent fire drill was done 12/6/22.  Calendar created to remind staff to complete fire drill. Staff have planned to complete fire drill monthly to get children in care used to the activity.
12/06/2022,748.930(b)(1)(A) - Training and Professional ,Training and Professional Development,No,12/20/2022,12/21/2022,F:Training and Professional Development,Medium High,Yes,"During inspection, 1 of 4 records indicated personnel's last EBI training had been completed over 6 mths ago.","EBI training was held for staff, including the staff member that was missing the 4 hrs of pre-service EBI training. An EBI training sign-in sheet was sent to inspector for verification. "
12/06/2022,748.4111(a) - Transportation,Transportation,Yes,12/20/2022,,R:Transportation,Low,No,"During the inspection, it was discovered a staff who transports children doesn't have a valid driver's license on file. ",
12/06/2022,748.1703(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/20/2022,12/21/2022,Individual Standards Evaluated,Low,Yes,"During the inspection, it was observed that the date on the menu showed 6/06/2021  6/12/2021. ","During inspection, menu was updated to show current week. Staff have created future menus and will post them at the beginning of each week. "
12/06/2022,748.3111(a) - Safety and Emergency Practices,Safety and Emergency Practices,No,12/20/2022,12/21/2022,O:Safety and Emergency Practices,Medium,Yes,There was no documentation of the smoke detectors being tested monthly.,"Monthly calendar created to remind staff to test smoke detectors. Section created on calendar for date, time, and staff signature."
12/06/2022,748.949(b)(5) - Training and Professional Development,Training and Professional Development,No,12/20/2022,12/21/2022,F:Training and Professional Development,Medium Low,Yes,"During review of records, it was found that 3 out of 4 records reviewed lacked documentation showing the amount of time caregivers attended transportation training.",
11/07/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/31/2023,01/31/2023,Individual Standards Evaluated,High,Yes,It was discovered in this investigation caregivers forgot a youth alone at an event for about an hour before discovering the youth was missing.,"Interviews were conducted on January 30, 2023 with some of the youth in care at the operation to follow up on current supervision methods of the operation. Interviews have been entered in Chronology.

On 01/31/2023 administration provided a compliance plan. A meeting on Professionalism in The Workplace was held for all Redicare staff. Several items were covered in the meeting, including, employee general responsibilities and the Redicare Event Form. This form was created to help prevent this deficiency in the future. "
11/07/2022,748.1387 - Individual Standards Evaluated,Individual Standards Evaluated,No,01/31/2023,01/31/2023,Individual Standards Evaluated,Medium Low,Yes,It was discovered during the investigation caregivers were not aware what the service plan stated for the supervision needs of the children. ,"Administration provided their compliance plan. A meeting on Professionalism in The Workplace was held for all Redicare staff. Several items were covered in the meeting, including, service plan review. Staff were informed that they must comply with notification, participation, implementation, and documentation requirements for an initial service plan. They were also informed where this information is located."
10/28/2022,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/02/2022,12/09/2022,Individual Standards Evaluated,Medium High,Yes,Two staff members used inappropriate language while performing their assigned tasks.,"On 12/5/22, an email was received from the operation's administrator, Tamra Oliver, requesting an extension to submit the correction. An extension will be granted until December 9, 2022. On December 9, 2022, the operation's administrator sent an email including a CAP along with a training sign in sheet dated 12-1-22 which indicated all staff were retrained on workplace professionalism."
06/30/2022,748.1003(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/07/2022,07/11/2022,Individual Standards Evaluated,Medium High,Yes,The child/caregiver ratio is currently 1:6 for children receiving treatment services.,The operation has discharged a youth and admitted one youth. A second youth is currently in the behavioral hospital and has a 24 hour discharge scheduled. The operation's current ratio is 1:5 as required per Minimum Standards.
06/16/2022,745.651(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/23/2022,06/23/2022,Individual Standards Evaluated,Medium,Yes,The operation's current employee list in the portal has not been validated in over three months.,An email was received from the operation that included a corrective action plan that indicated the correction had been made and a calendar reminder was set to ensure this task is done in a timely manner moving forward.
06/16/2022,748.363(5) - Reports and Record Keeping,Reports and Record Keeping,No,06/23/2022,06/23/2022,D:Reports and Record Keeping,Medium,No,"One out of three employee records reviewed did not include a TB skin test, a signed affidavit for employment, nor a signed acknowledgment for operational policies as well as reporting abuse/neglect.",An email was received from the operation's administrator that included a corrective action plan indicating the employee's file was audited and updated with the missing documents. A copy of the missing documents were also provided in the email.
06/16/2022,748.363(1) - Reports and Record Keeping,Reports and Record Keeping,No,06/23/2022,06/23/2022,D:Reports and Record Keeping,Medium,No,Three out of three employee records reviewed did not indicate a date of employment.,An email was received from the operation's administrator that included a corrective action plan indicating the employee's list was updated to include date of hire for each employee. A copy of the updated list was also provided in the email.
06/16/2022,748.2953(b) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,06/23/2022,06/23/2022,N:Emergency Behavior Intervention,Medium,Yes,The operation has not reported any data regarding EBI's to Licensing.,An email was received from the operation that included a corrective action plan that indicated the correction had been made and a calendar reminder was set to ensure this task is done in a timely manner moving forward. The data was reviewed in an EBI report generated by the CLASS system.
06/16/2022,745.651(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/23/2022,06/23/2022,Individual Standards Evaluated,Medium,Yes,The operation failed to inactivate several employees no longer associated with the operation in the portal within the required timeframe.,An email was received from the operation's administrator that included a corrective action plan indicating the correction has been made and a notice has been posted to remind admin staff to do this in a timely manner.
06/06/2022,748.303(a)(10)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/10/2022,06/13/2022,Individual Standards Evaluated,Medium,Yes,"A youth in care was on an unauthorized absence from the operation for more than 6 hours, and it had failed to be reported to Licensing.","An email was received from the operation's administrator, Tamra Oliver, including a corrective action plan that indicated staff were made aware of the timeframes to make reports to Licensing. The plan also indicated a poster has been posted at the operation to remind staff as well. A copy of this poster was also included in the email."
05/19/2022,748.303(a)(10)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/26/2022,06/06/2022,Individual Standards Evaluated,Medium,No,"A youth in care was on an unauthorized absence from the operation for more than 6 hours, and it had failed to be reported to Licensing.",
05/16/2022,748.1003(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/28/2022,06/30/2022,Individual Standards Evaluated,Medium High,Yes,The child/caregiver ratio was 1:7 for children receiving treatment services which resulted in runaways from the operation.,
03/29/2022,748.3421(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/15/2022,04/18/2022,Individual Standards Evaluated,High,Yes,"The pantry which has  food for the residence, also has cleaning supply, which should be kept seperate from food. ", 
03/02/2022,748.2151(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/21/2022,04/18/2022,Individual Standards Evaluated,Medium High,Yes,Medication counts were off on two different prescribed medications.,
02/18/2022,748.363(11) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/25/2022,02/25/2022,Individual Standards Evaluated,Medium,No,Staff file reviewed is missing the majority of the required trainings certificates or a collective sheet to indicate which trainings were taken.,An email was received from the operation's administrator that included a corrective action plan and copies of training certificates for the employee for verification. 
02/08/2022,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/15/2022,04/18/2022,Individual Standards Evaluated,Medium High,Yes,A youth in care did not receive a prescribed medication for three months.,
01/31/2022,748.363(11) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/07/2022,02/18/2022,Individual Standards Evaluated,Medium,Yes,Staff file reviewed is missing the majority of the required trainings certificates or a collective sheet to indicate which trainings were taken.,
01/31/2022,748.393(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/07/2022,02/14/2022,Individual Standards Evaluated,Medium High,Yes,Child records did not provide easy access to known allergies and chronic health conditions.,An email was received from the operation's administrator that included a corrective action plan indicating a face sheet was created that includes a space for known allergies or chronic conditions. A copy of the face sheet showing this information was also received in the email.
01/31/2022,748.363(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/07/2022,02/18/2022,Individual Standards Evaluated,Medium,Yes,Staff file reviewed is missing education required documentation .,
01/31/2022,748.1209(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/07/2022,02/14/2022,Individual Standards Evaluated,Medium Low,Yes,Child's file did not contain indication that an orientation was provided as no signed documentation was located in the file verifying this.,An email was received from the operation's administrator that included a corrective action plan indicating the child has signed the child orientation document as verification. A copy of the document was also provided.
01/31/2022,748.2151(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/07/2022,02/14/2022,Individual Standards Evaluated,Medium High,Yes,Daily medication log was not documented to include the remaining count.,An email was received from the operation's administrator including a corrective action plan that indicated the medication logs have been updated to include the daily count. It also indicated lead staff will review the med logs daily as well. A copy of the new medication logs was attached to the email.
01/11/2022,748.363(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/25/2022,01/31/2022,Individual Standards Evaluated,Medium,Yes,Staff file reviewed is missing education required documentation .,
01/11/2022,748.1209(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/25/2022,01/31/2022,Individual Standards Evaluated,Medium Low,Yes,Child's file did not have signed orientation. ,
01/11/2022,748.2151(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/25/2022,01/31/2022,Individual Standards Evaluated,Medium High,Yes,Medication log daily log was not documented.,
