Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
01/31/2023,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/14/2023,03/09/2023,Individual Standards Evaluated,High,Yes,"A caregiver failed to provide the appropriate level of supervision necessary when two children in care were allowed to continue to share a bedroom, after they engaged in inappropriate behaviors together and when the operation was aware of concerns for possible sexual acting out behaviors with one of the children.  As a result, the children continued to engage in inappropriate behaviors.  ", Ms. Moody stated that they would tell staff exactly what increase in supervision is and that the children will be separate after the first incident to prevent further incidents from occurring. A discussion with licensing about the best way to handle this situation was also had. 
08/01/2022,748.125(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/22/2022,09/21/2022,Individual Standards Evaluated,Medium,Yes,Overnight staff and day staff were not following the operation's policies; operation will have 24 hour awake staff. Staff was asleep while on duty. ,"Phone call for administrator informing that staff have received trainings about following policies in reporting, and awake staff and their responsibilities. "
08/01/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/22/2022,09/21/2022,Individual Standards Evaluated,High,Yes,A child was sick and had to wake the overnight staff to get medical care.,Phone call with administrator staff has received one on one additional training on reporting. Regular training for all staff overnight will be conducted. The staff that was on duty was terminated 7/24/22.  
07/24/2022,748.151(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/28/2022,11/29/2022,Individual Standards Evaluated,Medium,Yes,Staff did not comply with the operations policy of having evening staff check on the kids 3-4x during the night at different times. ,Staff did not comply with the operations policy of having evening staff check on the kids 3-4x during the night at different times. 
03/14/2022,748.1217(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/21/2022,03/15/2022,Individual Standards Evaluated,Medium High,Yes,Out of three child files reviewed one file did not have the admission assessment  completed within the required time frame. ,Ms. Fletcher emailed stating they had conducted a retraining for case managers to ensure  Admission Assessments are completed as required by minimum standards. She also stated that they have also changed settings in extended reach to ensure there is more timely notification of when Admission assessments are due. 
02/16/2022,748.2003(b)(5) - Medication,Medication,No,02/18/2022,02/18/2022,L:Medication,Medium High,Yes,A child in care did not recieve prescription medication for two days.,Received and email that the cottage house parents were retrained. Certificates received for the additional training. 
12/06/2021,748.1217(b)(10) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,12/06/2021,,Individual Standards Evaluated,Medium Low,Yes,While reviewing three child records it was noted that two of the three admission assessments were no emergency placement were not completed prior to admission.  ,
11/26/2021,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/20/2022,01/19/2022,Individual Standards Evaluated,Medium High,Yes,A caregiver did not demonstrate prudent judge when she engaged in sexual conversations with residents.,"Email, phone call and inspection completed. Staff is no longer employed at the operation. Newly hired staff will received prudent judgment training and examples and will be implemented in those trainings. "
10/22/2021,748.2003(b)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/21/2021,12/22/2021,Individual Standards Evaluated,Medium High,Yes,An alternative house parent failed to ensure a child had taken their medication. The child in care had eight prescription Zoloft in her possession when the primary house parent completed a search. ,"This citation was followed-up on during a Heightened Monitoring inspection (#3856347) at the operation on 12/22/2021 by Heightened Monitoring Supervisor Lindsey Franco.  

Supervisor reviewed a training sign-in sheet dated 12/21/2021 where the Administrator trained the involved staff regarding medication administration.  The training included information regarding observing children taking their medications, checking for cheeked medications, and having the child sit in your presence for 30 minutes after taking medication.  It was also discussed that only one child should be present at a time when administering medications, watching the child to make sure they only use their fingertips when taking the medication, and not placing in in their hands to make it look like theyve taken it.  It was discussed that the supervise should be contacted if there are any problems with medication administration.  Supervisor Franco spoke with the Director of Admissions and Compliance, who noted that if there is any issue with the child cheeking medication, it will be noted in the medication log, the childs daily notes, and will be immediately reported to the supervisor and case manager.  Supervisor Franco also reviewed all medication logs for the Owens and Christy Cottages, with no medication administration errors observed.  This citation will be marked as compliance met.  "
09/21/2021,"748.1337(b)(1)(D)(ii) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,10/05/2021,10/06/2021,"I:Admission, Service Planning, Discharge",Medium High,Yes,"A service plan indicated that supervision was required inside and outside of the home, but lacked any details regarding the level of supervision required. ",The operation emailed stating all case managers have received information to ensure that all of the service plan is completed. This is to be reviewed by supervisors for final approval. 
09/21/2021,"748.1331(a) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,10/05/2021,10/06/2021,"I:Admission, Service Planning, Discharge",Medium Low,Yes,A child's Preliminary Service Plan was not completed within 72-hours. The child was admitted on 8/23/2021 and the Preliminary Service Plan was completed on 8/31/2021.,The operation emailed stating they have made changes to their software to ensure that dates are not missed causing issues with non compliance. The software will notify case managers prior to regulated time frames to ensure all Preliminary service plans are in compliance. 
09/09/2021,748.2461(b)(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/15/2021,11/15/2021,Individual Standards Evaluated,High,Yes,Video footage shows a caregiver uses an improper restraint when they twist the child's arm and place the arm behind the child's back. ,The operation called and emailed their corrective action plan. Training on EBI was out sourced and staff received 4 hours on de escalation The Cost of Caring. The operation is writing new EBI policies that will not allow restraints. The staff involved in the restraints will only use de escalation technics and will not use any restraints on residents. Once the new Policies on EBI are completed the rep for the operation will received a copy. 
09/09/2021,748.1209(b)(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/15/2021,11/17/2021,Individual Standards Evaluated,Medium High,Yes,Caregivers did not follow a child's de-escalation method that was listed in the child's orientation admission record. The caregiver took away a radio as a form of discipline when the child's orientation records reflected the child listens to music for de-escalation. ,The operation called and emailed their corrective action plan. Training on EBI was out sourced and staff received 4 hours on de escalation The Cost of Caring. The operation is writing new EBI policies that will not allow restraints. The staff involved in the restraints will only use de escalation technics and will not use any restraints on residents. Once the new Policies on EBI are completed the rep for the operation will received a copy. 
09/09/2021,748.2461(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/15/2021,11/15/2021,Individual Standards Evaluated,High,Yes,Video footage from the operation shows a caregiver leaning on the child who is sitting on the floor. The caregiver has the child's arm pulled over the child's head putting pressure on a child which impairs the breathing . ,The operation called and emailed their corrective action plan. Training on EBI was out sourced and staff received 4 hours on de escalation The Cost of Caring. The operation is writing new EBI policies that will not allow restraints. The staff involved in the restraints will only use de escalation technics and will not use any restraints on residents. Once the new Policies on EBI are completed the rep for the operation will received a copy. 
06/02/2021,748.1331(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/23/2021,06/23/2021,Individual Standards Evaluated,Medium Low,Yes,"One out of three children's records reviewed, one child's Preliminary Service Plan was not completed within 72-hours. The child was admitted on 5/17/21 and Preliminary Service Plan was completed on 6/1/21.",Received an email from the Director of Admissions and Compliance: All Preliminary Plans of Services (Standard 748.1331) have been completed. Going forward all Preliminary Plans of Service will be completed within 72 hours of Admission. At the 48 hour mark I will follow up with case managers to ensure that they are not late going forward. 
05/12/2021,748.2455(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/08/2022,07/08/2021,Individual Standards Evaluated,Medium High,Yes,A caregiver used Emergency Behavior Intervention when it was not an emergency situation. ,"requested an AR, extension granted. Operation emailed stating they completed additional EBI trainings. 
11/15/2021 Follow up completed with Administrator by 11/15/21. New EBI policies are being implemented and the Administrator will no  longer engage in personal restraints. "
04/06/2021,748.105(7) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/25/2021,06/30/2021,Individual Standards Evaluated,High,Yes,Caregiver failed to report  a collages vulgar language towards a child as soon as she was informed of it. ,Caregiver failed to report  a collages vulgar language towards a child as soon as she was informed of it. 
02/17/2021,748.2451(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/28/2022,08/31/2021,Individual Standards Evaluated,Medium High,Yes,Staff members contained a child in a restraint that was not approved by operation policy.  ,"Extension granted due to Administrative Review per PA Penelope Baldwin. On 11/15/21 A conference call with the Administrator and Director was conducted and the operation is writing new EBI policies to eliminate personal restraints. Personal restraints will no longer be used, they will include all de escalation methods that will be used by trained caregivers. "
12/27/2020,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/10/2021,02/10/2021,Individual Standards Evaluated,High,Yes,Overnight staff failed to supervision children in care resulting in two children engaging in inappropriate sexual activities. ,"Administrator Townsley send an email stating on 1/7/2021 staff received additional training on cameras, job duties, and over night staff received additional training on alarms and cameras. The staff involved in the incident was released from the operation on 12/30/2020"
12/27/2020,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/10/2021,02/10/2021,Individual Standards Evaluated,High,Yes,An overnight caregiver failed to provide adequate supervision resulting in a 17 yr old female engaging in sexual activity  with a 13 yr old male. ,"Administrator emailed informing that staff was trained on 1/7/2021 in child's rights, and job duties. Staff received additional trainings on alarms and cameras. The staff involved in the incident was released from the shelter on 12/30/2020."
12/17/2020,748.2151(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,12/17/2020,,Individual Standards Evaluated,Medium High,Yes,Medication logs in the shelter did not reflect the date when medication was given on 2 logs that were reviewed.  ,
10/06/2020,745.621(a)(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/07/2020,10/06/2020,Individual Standards Evaluated,High,Yes,Two household members ages 14 did not have their intial background.,Online background checks were submitted on 10/6/2020. 
09/10/2020,748.2855(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/06/2020,11/06/2020,Individual Standards Evaluated,Medium,Yes,Documentation received from the operation does not ensure that all required information is included related to emergency behavior intervention.   ,An email was received from the operation program director which reports that the operation has updated the EBI report in order to ensure that it contains all the appropriate information.  A copy of the report was reviewed and found to contain all retired information.  
