Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
02/01/2021,745.651(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/08/2021,02/08/2021,Individual Standards Evaluated,Medium,No,The operation failed to validate their staff list within 3 months. Last validation was completed on 4/16/2020,Positive Steps will ensure that anyone associated with Positive Steps will be validated every 3 months.  Compliance of this standard will be effective immediately. 
02/01/2021,"748.1217(b)(1) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,02/08/2021,02/08/2021,"I:Admission, Service Planning, Discharge",Low,No, The childs legal status was not indicated in the admissions assessment. ,Positive Steps will ensure that childs legal status will be indicated in the admissions assessment.  Compliance of this standard will be effective immediately.
02/01/2021,"748.1209(c)(1) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,02/08/2021,02/08/2021,"I:Admission, Service Planning, Discharge",Medium High,No,The childs orientation checklist did not include informing the child on how to make complaints to outside agencies.,Positive Steps will ensure that the Childs Orientation Checklist will include information on how to make complaints to outside agencies.  Compliance of this standard will be effective immediately. 
02/01/2021,"748.1205(a)(10) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,02/08/2021,02/08/2021,"I:Admission, Service Planning, Discharge",Medium High,No,Child file did not indicate known contraindications to the use of restraints.,Positive Steps will ensure that childs documentation on the Admission Assessment will include known contraindications to the use of restraints. Compliance of this standard will be effective immediately.
02/01/2021,"748.1331(b)(2) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,02/08/2021,02/08/2021,"I:Admission, Service Planning, Discharge",Medium Low,No,The childs preliminary service plan did not include the possible side effects of medication prescribed to the child.,Positive Steps will ensure that the childs Preliminary Service Plan will include the possible side effects of medication prescribed to the child. Compliance of this standard will be effective immediately. 
02/01/2021,"748.1437(3) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,02/08/2021,02/08/2021,"I:Admission, Service Planning, Discharge",Medium Low,No,Child discharge summary was missing information on who the child was being released to.,"Positive Steps will ensure that the Discharge/Transfer documentation will include name, address, telephone number, and relationship of person to whom child is released to if provided by the Caseworker. Compliance of this standard will be effective immediately. "
02/01/2021,"748.1437(7) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,02/08/2021,02/08/2021,"I:Admission, Service Planning, Discharge",Medium Low,No,Child discharge summary was missing the explanation given to the child regarding reason for the discharge and the childs reaction.,"Positive Steps will ensure that the Discharge/Transfer documentation will include name, address, telephone number, and relationship of person to whom child is released to if provided by the Caseworker. Compliance of this standard will be effective immediately. "
02/01/2021,748.1101(b)(7) - Children's Rights,Children's Rights,No,02/08/2021,02/08/2021,H:Children's Rights,High,No,"Child rights missing information on how to make complaints/calls/reports w/o interference, coercion, punishment, retaliation, threats, and the number to do so.","Positive Steps will ensure that the Childs Rights will include information on how to make complaints/calls/reports without interference, coercion, punishment, retaliation, threats, and the number to do so anonymously.  Compliance of this standard will be effective immediately. "
12/16/2020,748.303(a)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/11/2021,02/09/2021,Individual Standards Evaluated,Medium High,Yes,An incident was not reported timely where a child in care was admitted to the hospital,"An email was received from the operation stating the following;
Positive Steps will ensure that all serious incidents shall be reported to Licensing no later than 24 hours after injury/illness that warrants treatment by a medical professional or hospitalization.  Compliance of this standard will be effective immediately. "
08/18/2020,748.3421(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/12/2020,11/20/2020,Individual Standards Evaluated,Medium High,Yes,The cleaning chemicals were not stored properly which resulted in children gaining access to them.,An email from the operation was received stating the following; Positive Steps will ensure that all poisonous or flammable materials are inaccessible and stored properly from children.  Compliance of this standard will be effective immediately.
08/18/2020,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/12/2020,11/20/2020,Individual Standards Evaluated,High,No,Staff failed to appropriately supervise the children in their care which resulted in them being able to gain access to dangerous chemicals.,"An email was received stating the following; 
Positive Steps will ensure that all staff will provide the level of supervision for the safety and well-being of all children.  Compliance of this standard will be effective immediately."
08/18/2020,748.1531(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/12/2020,11/20/2020,Individual Standards Evaluated,High,Yes,Medical attention was not provided in a timely manner. A child in care was not taken to receive medical attention until the following day after it was recommended by the investigator. ,An email was received from the operation stating the following; Positive Steps will ensure that all children will receive medical attention in a timely manner.  Compliance of this standard will be effective immediately. 
08/18/2020,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/12/2020,11/20/2020,Individual Standards Evaluated,Medium High,No,"Three children stated a staff gave the residents milk after they ingested chemicals, instead of getting them proper medical attention. Staff failed to use prudent judgment when making the decision on getting the residents medical care.",An email from the operation was received stating the following; Positive Steps will ensure that all staff will utilize competency and prudent judgment while caring for all children.  Compliance of this standard will be effective immediately.
08/18/2020,HRC42.04412(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/12/2020,11/20/2020,Individual Standards Evaluated,High,Yes,"During two interviews with staff, Administration interfered by way of interrupting and/or directing the staff on how to answer questions. Additionally, a child admitted that staff will use them to talk to licensing and coach them on what to say. ",An email was received from the operation stating the following; Positive Steps will not coerce or coach staff/child on what to say to licensing or an investigator during the interview process. Compliance of this standard will be effective immediately. 
