Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
04/17/2023,748.1203(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/18/2023,09/20/2023,Individual Standards Evaluated,Medium,Yes,A child was admitted not meeting the age requirements per the license. ,According to the admission/discharge documentation the child is no longer in care. Child was admitted on 4/13/2023 and discharged on 04/16/2023.
02/22/2023,748.303(a)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/28/2023,03/24/2023,Individual Standards Evaluated,Medium High,Yes,During the investigation it was found that the agency failed to call into the hotline a serious incident for the child in care J.M. ,
11/02/2022,748.3391(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/02/2022,12/08/2022,Individual Standards Evaluated,Medium High,Yes,The toilet in bathroom 3 does not flush.,"During the follow-up inspection, bathroom #3 toilet is working properly.  "
10/26/2022,748.3475(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/07/2022,11/14/2022,Individual Standards Evaluated,Medium High,Yes,Final determination of this deficiency is pending compliance with fixing the damaged fence brought about by inclement weather.,"The damaged fence, brought about by inclement weather, was accordingly fixed and repaired. Photos of the repaired fence was sent to the Inspector."
10/25/2022,745.651(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/01/2022,12/08/2022,Individual Standards Evaluated,Medium,Yes,"There is a background check listed as active however the individual is not employed at this operation, he is employed at a different location.","There is a background check listed as active however the individual is not employed at this operation, he is employed at a different location."
10/25/2022,748.2151(c)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/01/2022,12/08/2022,Individual Standards Evaluated,Medium,No,Medication records were observed to not include the reason the medication or the prescribing physician's name. ,"During the follow-up inspection, children records were viewed and the physican's name and reason for medication was documented.  "
10/18/2022,748.1003(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/02/2022,12/08/2022,Individual Standards Evaluated,Medium High,Yes,A caregiver was observed to be out of ratio for at least one hour.,During the follow-up inspection observed 9 children with two staff.  
09/12/2022,748.393(b)(2) - Reports and Record Keeping,Reports and Record Keeping,Yes,09/12/2022,,D:Reports and Record Keeping,Medium High,Yes,"In the child's records, there is no visible notation of the child's allergies status.",
09/12/2022,748.363(2) - Reports and Record Keeping,Reports and Record Keeping,No,09/16/2022,09/20/2022,D:Reports and Record Keeping,Medium,Yes,One of two employee files did not have the qualifications of the staff member.,A variance request was submitted regarding the staff member's educational background. 
09/12/2022,748.3391(a) - Physical Site,Physical Site,No,09/16/2022,09/20/2022,P:Physical Site,Medium High,Yes,One of the restrooms had a water leakage from one of the handles in the shower. ,The water leakage was stopped. The two restrooms are being completely renovated. 
05/27/2022,748.685(c)(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/11/2022,07/11/2022,Individual Standards Evaluated,Medium,Yes,It was founded in this investigation the caregivers were not following the child's supervision requirements. ,"On 07/11/2022 the inspector reached out to the administrator through e-mail for compliance plan. No response provided.

On 07/18/2022 the inspector followed up again through e-mail to the administrator for the compliance plan. No response provided.

On 07/20/2022 the inspector e-mailed the administrator to follow up on the compliance plan and reminded the administrator of potential re-citation. The licensing representative responded and stated they received the compliance plan on 07/11/2022. The compliance plan was in the inspector's spam mail.

The administrator provided a compliance plan on 07/11/2022. The action step taken in service training will be conducted regarding staff is aware of individualized supervision for each resident by 07/25/2022. This is immediately on-going."
03/22/2022,748.3017(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/16/2022,05/18/2022,Individual Standards Evaluated,Medium,Yes,Cat at operation does not have vaccines on record.  ,Cat at operation does not have vaccines on record.  
03/22/2022,748.3271(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/16/2022,05/18/2022,Individual Standards Evaluated,Medium High,Yes,"First aid kits were observed missing required items such as bandages, thermometers, antiseptic solutions.","First aid kits were observed missing required items such as bandages, thermometers, antiseptic solutions.. "
03/22/2022,748.3441(m) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/16/2022,05/18/2022,Individual Standards Evaluated,Medium High,Yes,Raw pork product was left to thaw in the kitchen sink. Pork product was not sealed in a leak proof bag or container. ,Raw pork product was left to thaw in the kitchen sink. Pork product was not sealed in a leak proof bag or container. 
03/22/2022,748.2151(c)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/16/2022,05/18/2022,Individual Standards Evaluated,Medium High,Yes,Medication administration was not documented for the full seven days prescribed.,Medication administration was not documented for the full seven days prescribed.
03/04/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/13/2022,04/12/2022,Individual Standards Evaluated,High,Yes,Children in placement are being left long periods of time without supervision.,Operation emailed night supervision logs. Logs will be placed in digital storage. 
01/18/2022,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/18/2022,02/15/2022,Individual Standards Evaluated,Medium,No,Medication Administration Records for two residents have conflicting information regarding the reason their medication was prescribed. The medication log for two children indicated errors with the pill count on 4 separate occasions. There is one instance of the initials of the staff administering the medication not being legible.  ,"Medication training was provided for all employees on 1-7-22 including proper medication documentation, medication error reports and proper administering of medication. Medication audits will be conducted by facility manager and case manager to continue medication improvement. 
Medication error reports were completed and submitted with previous request for information regarding this investigation.  "
01/13/2022,745.641 - Individual Standards Evaluated,Individual Standards Evaluated,No,01/18/2022,01/25/2022,Individual Standards Evaluated,High,Yes,One employee does not have an active background check and is presently working for the faciity. ,A review of the background checks for the operation shows that a background check was submitted for the employee identified on 1/14/2022. 
01/13/2022,748.981(a)(1) - Training and Professional Development,Training and Professional Development,No,01/18/2022,01/25/2022,F:Training and Professional Development,Medium High,No,Two out of two personnel records did not have First-aid-CPR training documented for staff. ,An email from the operation was received stating that a First/Aid training was held with all staff on 1/21/22. The training log and certificates for the employees identified was also received. 
01/13/2022,748.505(b)(2) - Personnel,Personnel,No,01/27/2022,01/25/2022,E:Personnel,High,Yes,Two out of two personnel records did not have documentation of a TB screening for the employee. ,An email was received from the operation showing the employees identified have completed their TB skin tests. 
01/13/2022,748.363(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/27/2022,01/25/2022,Individual Standards Evaluated,Medium,No,One of two personnel records reviewed did not have documentation to show the staff meets minimum age for the position held. ,An email was received from the operation stating that the employee has provided the required documentation. A copy of the documentation was also provided via email. 
01/13/2022,748.3443(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/18/2022,01/25/2022,Individual Standards Evaluated,Medium,No,The thermometer in the refrigerator was seen to be at 48 degrees Fahrenheit and the freezer was seen to be at 3 degrees Fahrenheit . ,A email was received from the operation indication that the thermometer for the freezer and refrigerator were replaced. A photograph showing the thermometer temperature within the required temperature range was provided. 
12/02/2021,748.3301(a) - Physical Site,Physical Site,Yes,12/02/2021,,P:Physical Site,High,Yes,A switch  in the one of the bathrooms was missing the switch plate covering. An outlet in the classroom area was missing a face plate. ,
12/02/2021,748.1539(b) - Child Care,Child Care,Yes,12/02/2021,,J:Child Care,Medium Low,Yes,One of three child records reviewed did not have the immunizations records. ,
11/09/2021,748.3301(g) - Physical Site,Physical Site,Yes,11/23/2021,,P:Physical Site,Medium,Yes,It was found on the premises of the operation that there is an accumulation of trash and debris items located on the outer quarters behind the buildings. ,
11/09/2021,748.2151(c)(6) - Medication,Medication,No,11/23/2021,11/29/2021,L:Medication,Medium,Yes,The signatures of personnel administering medication were not included in the medical record. ,"CCR received the following from the administrator. An audit was completed by the case manager and facility manager. All signatures and initials were completed and the medication book maintained. To ensure ongoing compliance, a primary signature page for all  approved staff who administer medication was created and placed in the medical record.      "
11/09/2021,745.635(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/11/2021,11/16/2021,Individual Standards Evaluated,High,Yes,"Staff at the  operation whom have provisional background checks with conditions, are not following their conditions concerning medication administration, supervision,  and Transportation. ",RCCR received the following from the LCCA: The facility manager will immediately adjust the  staff schedule and provide alternative Direct Care staff personnel to ensure adequate ratio and supervision per minimum standards 
08/24/2021,748.685(d)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/06/2021,09/10/2021,Individual Standards Evaluated,Medium High,Yes,"The operation did not provide, arrange or confirm transportation for a child in care. ","The facility will verify all alternative forms of transportation for supervised and unsupervised off campus activities. All alternative forms of transportation will be verified in writing. No staff will transport a resident without first having verified with the facility manager that the child is approved for transport to and from activities. The agency will further verify transportation methods for school during the administrative and dismissal meetings. Should transportation continue to be an issue the facility manager will work with direct care staff to ensure they are informed about all bus routes, pick up and drop off times, as well as bus assignments.  "
06/30/2021,748.3301(f) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/14/2021,07/14/2021,Individual Standards Evaluated,Medium High,Yes,"2 picnic tables were rotted on the legs,   ",RCCL Inspector Received the following. Adjustment were made to the benches
06/30/2021,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,06/30/2021,,Individual Standards Evaluated,Medium,No,"There was a medication log that had an error, which resulted in the count being incorrect on the medication record. ",
06/30/2021,748.3301(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/05/2021,07/19/2021,Individual Standards Evaluated,High,Yes,There is a hole in one of the walls located in a child's bedroom.,The hole was repaired a picture was attached. 
06/30/2021,748.3301(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/14/2021,07/14/2021,Individual Standards Evaluated,Medium High,Yes,There are 2 dressers that are missing knobs,RCCL Inspector received the following 2 new dressers were purchased. Attached were photos  
06/30/2021,748.3365(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,06/30/2021,,Individual Standards Evaluated,Medium,Yes,Two beds did not have the protective mattress coverings. ,
06/30/2021,748.3395(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/14/2021,07/17/2021,Individual Standards Evaluated,Medium,Yes,One of the sinks in a child bedroom did not have a drain stopper with a lift handle to release the water to drain. ,"RCCL Inspector received the following: Sink stopper was removed, water will now follow freely down the drain. Attached was a photo. "
06/30/2021,748.113(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/14/2021,07/20/2021,Individual Standards Evaluated,Medium High,Yes,The EBI policy did not list the use of short personal restraints as a type of restraint that is used at the operation.,RCCL Inspector received a copy of the updated EBI policy which included the short personal restraints. 
06/01/2021,748.2151(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/06/2021,08/05/2021,Individual Standards Evaluated,Medium High,Yes,During the investigation it was noticed that the medication log for a child in care did not have an accurate count of medication on the log and in the pill packet.,RCCL Inspector received the following from the Administrator:Facility manager/ Case manager will ensure to complete an audit of medication to ensure that the medication count is correct on MAR and documented properly. 
06/01/2021,748.2151(c)(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/06/2021,08/05/2021,Individual Standards Evaluated,Medium,Yes,During the investigation it was noted that a child in care's medication log did not have a signature of the person who administrated the medication. ,RCCL Inspector received the following from the Administrator: All staff were notified to sign and properly document for all medication being administered to residents. Staff signatures will be verified during medication audit.
05/20/2021,748.3233(b)(2) - Safety and Emergency Practices,Safety and Emergency Practices,No,06/03/2021,06/02/2021,O:Safety and Emergency Practices,Medium High,Yes,The diagram was missing  the designated location outside the operation. The diagram was also missing the designated area to shelter inside in case of a threatening weather. ,The administrator provided RCCL inspector with a an updated diaphragm of the emergency evaluation plan. The are symbols to indicate the designated location outside the operation where caregivers and children are to meet.    
05/20/2021,748.3239(a) - Safety and Emergency Practices,Safety and Emergency Practices,No,06/03/2021,06/02/2021,O:Safety and Emergency Practices,Medium,Yes,"3 out of 4 residents reported that they have not participated in any fire evacuation drills, the operation more than several drills listed in that timeframe. ",The administrator informed me that a fire and weather drill was completed with residents on 6/2/2021. The administrator will be ensuring this task is completed. 
05/20/2021,748.3273(8) - Safety and Emergency Practices,Safety and Emergency Practices,Yes,05/20/2021,,O:Safety and Emergency Practices,Medium Low,No,There was no thermometer in the first aid kit that is located inside the facility. ,
05/20/2021,748.2101(7) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/03/2021,06/02/2021,Individual Standards Evaluated,Medium High,Yes,There were 2 over the counter medications that were expired in the first aid kit that is house in the facility. ,"The pills were removed during the inspection. The Administrator, Treatment director, and Facility Manager will ensure the first aid kits are maintained to compliance. "
05/07/2021,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/24/2021,01/13/2022,Individual Standards Evaluated,High,Yes,Five children AWOL'd from the facility and staff were not aware that the children had left.,The operation is implementing a Q60 supervision form for overnight staff. The staff will fill out the form daily and ensure residence rights to be safe and adequately supervised. The executive director will once monthly on a random basis view a live circuit of the facility to ensure compliance with supervision standards. The logs were reviewed and all logs filled out up to 1/13/2022 live circuit viewed on 1/5/2022. Residents spoken with did not express concern for their supervision and stated they are adequately supervised during all activities at the operation. 
05/07/2021,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/24/2021,01/13/2022,Individual Standards Evaluated,High,Yes,"Caregivers failed to adhere to the child's rights to be free of abuse, neglect, and exploitation as defined in Texas Family Code 261.401","I spoke with current residents at the facility who expressed there were no staff members who have been seen sleeping while on shift. Also, the operation administrator has been conducting random checks of the overnight staff with no concerns noted in the recent past. "
04/16/2021,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/02/2021,10/27/2021,Individual Standards Evaluated,Medium High,Yes,"Staff member failed to demonstrate the use of appropriate de-escalation techniques, which ultimately led to a power struggle. ",The follow-up information was provided after the Administrative Review occurred RCCR inspector received the following information from the Administrator: staff will be provided additional training on de-escalation techniques and managing aggression.      
04/14/2021,748.363(3) - Reports and Record Keeping,Reports and Record Keeping,No,04/28/2021,04/29/2021,D:Reports and Record Keeping,Medium,Yes,In 2 of the personnel records reviewed there was no current job description. ,Written Response: The treatment director will ensure that all personnel files includes a signed job description indicated that all personnel have been informed and acknowledged of their job duties. A copy of the missing job descriptions were included with the written response. 
04/14/2021,748.3395(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/28/2021,04/29/2021,Individual Standards Evaluated,Medium,Yes,There were no personnel towels or paper towels for the kids to dry their hands in one of the bathrooms. ,Written Response: The Administrator and direct care staff will make sure that paper towels and toilet tissue are placed in the restrooms. .     
04/14/2021,748.3301(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/14/2021,04/29/2021,Individual Standards Evaluated,High,Yes,"There were 2 electrical outlets that are missing covers, one shower had several black stains at the bottom of the shower wall, a white baseboard needs to be repaired,  and a floor tile in one of the bathrooms needs to be repaired. ",The electrical outlets were corrected during inspection. The shower has been cleaned. The base board has been repaired and the tile has been repaired. Photos of the repairs were also emailed along with the written response.   
04/14/2021,748.1101(b)(3)(C) - Children's Rights,Children's Rights,No,04/28/2021,04/29/2021,H:Children's Rights,Medium High,Yes,"in 1 of 2 child records reviewed, the religious needs were no addressed. There were several other sections not addressed. ",Written Response: Renewed strength will revise its bill of rights to mirror DFPS rights of youth.  
04/07/2021,748.1101(b)(6)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/20/2021,05/21/2021,Individual Standards Evaluated,Medium High,Yes,A child was given medication that was discontinued. ,Staff will be in serviced on identifying medication and matching it to a current order for medication to ensure residents are not receiving discontinued medication. This in service will be completed on 5/14/2021. 
03/03/2021,745.651(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/05/2021,03/02/2021,Individual Standards Evaluated,Medium,Yes,It was found that a caregiver was deemed Ineligible but is listed as an active employee.,The Administrator of the operation emailed the following information:  Upon separation from the agency the employee will be deactivated within a seven day period. The administrator will be responsible for the timely upkeep of the background check records and coordinating with the centralized unit. 
02/10/2021,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/14/2021,04/15/2021,Individual Standards Evaluated,Medium High,Yes,It was reported that caregivers use profane language towards and in the presence of children in care.,The operation provided me the following information. On Friday 4.16.2021 a face to face training will be conducted with all personnel to address proper discipline and punishment to include not using profane language around or towards residents. I requested that a roster be provided of those that participated. 
11/04/2020,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/10/2021,02/12/2021,Individual Standards Evaluated,Medium High,Yes,Children disclosed that staff use profane language in their presence. ,"RCCL received an email from Mr. Garrett Grant stating the following: All staff will be in serviced on using appropriate language while in the presence of residents. All new staff will have this as part of their orientation into the agency.  Any staff found using profanity while residents are around or towards residents will be disciplined accordingly. Responsible 
Parties: George Grant, Garrett Grant, Darrian Perriatt
 "
