Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
05/01/2023,748.1331(f) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/13/2023,07/12/2023,Individual Standards Evaluated,Medium,Yes,A child was escalated and the staff member failed to use coping mechanisms listed on the service plan., The case manager who writes the preliminary plans of service will be expanding on content to ensure that a variety of coping skills are listed and not simply the first two that come to the childs mind. 
05/01/2023,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/13/2023,07/12/2023,Individual Standards Evaluated,High,Yes,While under the supervision of caregivers an 11 year old stabbed a 13 year old in the chest and back with a stick causing an injury. ,"Operation indicated that due to the seriousness of the allegations, both staff members named in the RTB have been suspended pending the resolution of this investigation and will have no contact with any children at the shelter as a result until that time.  "
04/19/2023,748.459(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/23/2023,06/21/2023,Individual Standards Evaluated,Medium High,Yes,two of the three triggered reviews did not indicate that the child's case manager was present for the triggered review. The child's case manager must participate in the triggered review. ,The agency modified their Triggered review signature page to include the title of the persons that are required to attend the triggered review and added a date line for when the notification was sent to the required parties. The new form will be discussed in their meeting to ensure that everyone is aware of the process. 
03/12/2023,748.685(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/02/2023,05/02/2023,Individual Standards Evaluated,High,Yes,"Staff did not use any measure to encourage the children to not run away.  

",Operation provided response to this deficiency including IR report showing that staff did re-direct youth. Operation is requesting an administrative review indicating that this deficiency was issued in error. 
03/12/2023,748.1117 - Individual Standards Evaluated,Individual Standards Evaluated,No,05/02/2023,05/02/2023,Individual Standards Evaluated,Medium Low,Yes,"The staff conducted a search of the youths' room, took cell phones, and did not document the search.","Operation provided response to this deficiency including incident report showing the search was documented, operation stated that they would also be filing an appeal to this deficiency as they indicated that it was issued in error. "
12/06/2022,"748.1331(a) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,12/20/2022,06/06/2023,"I:Admission, Service Planning, Discharge",Medium Low,Yes,A new preliminary service plan was not completed when a child discharged but then was readmitted to the operation several days later. ,
12/06/2022,748.455(a)(4) - Reports and Record Keeping,Reports and Record Keeping,No,12/20/2022,06/06/2023,D:Reports and Record Keeping,Medium,Yes,"Two debriefings do not include required documentation such as what occurred while the child was away, where the child went, and the child's activities. One debriefing does not include the child's condition upon returning. ",
12/06/2022,"748.1337(b)(1)(D)(iii) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,12/20/2022,06/06/2023,"I:Admission, Service Planning, Discharge",Medium,Yes,"One initial service plan is missing several pieces of required information such as the child's personal trauma history, trauma triggers, plans for educating on STD's and human reproduction, and plans for preparation for independent living. ",
12/06/2022,748.393(b)(2) - Reports and Record Keeping,Reports and Record Keeping,No,12/20/2022,06/06/2023,D:Reports and Record Keeping,Medium High,Yes,A child's chronic condition of being epileptic or having seizures was not on the exterior of the file and was not clearly visidble in the file. ,This child is no longer in placement. An inspection to the operation was completed on 06/06/2023 to determine compliance with this standard. 3 out 3 records reviewed were in compliance. 
11/19/2022,748.453(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/28/2022,01/11/2023,Individual Standards Evaluated,Medium,Yes,"The unauthorized absence log is missing how long the child was gone or did not return, the name of the caregiver responsible for the child at the time the childs absence was discovered, the intake report number and the number of the police report.",The Inspector received an email from the director with an updated log to include all the required information for the unauthorized absence log.
11/19/2022,748.1331(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/28/2022,01/10/2023,Individual Standards Evaluated,Medium Low,Yes,One of the service plans reviewed did not document the supervision in the preliminary service plan for the child. ,"The director sent an email stating that an audit all current client preliminary service plans will be conducted to ensure all fields are complete. Going forward, these will be reviewed for thorough completion during the existing monthly record review process. "
06/15/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/05/2022,08/03/2022,Individual Standards Evaluated,High,Yes,Two children were seen going in and out of the closet., 
06/14/2022,748.930(b)(2) - Training and Professional Development,Training and Professional Development,Yes,06/14/2022,,F:Training and Professional Development,Medium High,Yes,"One caregivers trauma informed care training expired on 5/3/2022. 

Note: This was corrected at inspection due to the staff completing the training during the inspection. ",
06/14/2022,748.930(b)(3) - Training and Professional Development,Training and Professional Development,Yes,06/14/2022,,F:Training and Professional Development,Medium High,No,"One caregivers normalcy training expired on 5/3/2022. 

Note: This was corrected at inspection due to the staff completing the training during the inspection. ",
06/14/2022,748.455(a) - Reports and Record Keeping,Reports and Record Keeping,No,06/28/2022,06/28/2022,D:Reports and Record Keeping,Medium High,Yes,A debriefing was not conducted with 24 hours following an unauthorized absences. ,Operation director completed a meeting with all staff on 6/28/2022 to discuss the requirement to complete a follow up debriefing when youth go absent without permission within 24 hours of the youth returning. A copy of the meeting agenda and sign in sheet was emailed. 
05/25/2022,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/01/2022,08/01/2022,Individual Standards Evaluated,Medium High,Yes,A child in care was left outside of the operation.,"An email was received with an attachment with the operations YES overnight room and and Facility Check Protocols. 

1.	 All youth should be in bed no later than 10:00PM, youth may be awake in their rooms but should not be in the common areas unless we are meeting with them or assisting them with something.  
2.	Room checks should be completed every 0 to 15 minutes and should be completed in random intervals. Please make sure that we are staggering our check times to ensure that we are not developing patterns of supervision that the youth can pick up on throughout the night.  Checks should never be completed in the same time intervals to ensure that they are random, and they should never exceed 15 minutes.  
3.	Please make sure that at least one member of the team is positioned where they can visually see the entry door to the shelter program when not completing rooms checks to ensure that we can see anyone approaching or attempting to access the front entry door. 
4.	Headphones should not be worn during working hours to ensure that staff can hear the phone, doorbells, or anything else that may require their attention.  This also allows us to hear and respond to all emergencies as needed.   
5.	While conducting a room checks please make sure that we are checking the porches of the shelter to ensure that no youth or visitors are outside of the shelter throughout the night.  These checks should be documented on the same check sheet being completed for the rooms checks. 
6.	If we have a youth go AWOP during nightshift, please follow the YES AWOP and Runaway protocol.  If we have a youth go AWOP or if we have any youth on current runaway status, please make sure we notify campus security immediately so that they are aware of the situation.  
 "
05/01/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/29/2022,07/07/2022,Individual Standards Evaluated,High,Yes,Children engaged in inappropriate contact due to the adequate supervision of the caregiver. ,This standard was evaluated and found to be compliant. 
12/11/2021,748.3351(5) - Physical Site,Physical Site,No,12/17/2021,12/29/2021,P:Physical Site,Medium Low,Yes,"One child's bedroom does not have blinds, curtains or anything covering the window to provide privacy. ","One child's bedroom does not have blinds, curtains or anything covering the window to provide privacy. "
11/05/2021,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/10/2022,01/10/2022,Individual Standards Evaluated,High,Yes,A caregiver slapped a child in care in the face. ,
10/06/2021,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/21/2022,01/28/2022,Individual Standards Evaluated,High,Yes,Children in care were able to gain access to staff keys and be unsupervised in the gym for several hours.,This standard was evaluated and found to be compliant. 
07/22/2021,748.455(a) - Reports and Record Keeping,Reports and Record Keeping,No,07/29/2021,08/03/2021,D:Reports and Record Keeping,Medium High,No,Two chidren did not have a debriefing within 24 hours of returning to the operation following an unauthorized absence. ,A refresher training was conducted on how to properly complete an incident report including how to complete the debriefing. Meeting agenda was provided and will be uploaded to SharePoint. The operation also implemented a new procedure requiring the Director to ensure the debriefing section is completed prior to approving submitted incident reports.  
07/22/2021,748.2851(b)(1) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,07/29/2021,08/03/2021,N:Emergency Behavior Intervention,Medium,Yes,One child was restrained and there was no EBI post discussion with the child and the staff involved. ,A refresher training was conducted on how to properly complete an incident report including how to debrief with youth following a containment.  Meeting agenda was provided and will be uploaded to SharePoint. The operation also implemented a new procedure requiring the Director to ensure the debriefing section is completed prior to approving submitted incident reports.  
07/22/2021,748.2151(d) - Medication,Medication,No,07/29/2021,08/03/2021,L:Medication,Medium High,Yes,One medication had two separate medication logs for the same medication prescribed. One medication log had documented medication given prior to iit being administered. ,Operation Registered Nurse is not conducting weekly medication audits to identify any systematic errors and create a plan to address them. 
07/22/2021,748.3351(5) - Physical Site,Physical Site,No,07/29/2021,08/03/2021,P:Physical Site,Medium Low,Yes,One child's bedroom has been without window blinds for a month. ,This standard was found to be compliant. Blinds were observed in the bedroom. 
05/26/2021,748.3301(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/07/2021,07/01/2021,Individual Standards Evaluated,High,Yes,"During the walk through a broken exit sign with exposed wire and broken furniture with exposed nails were found  the gym that the children had access to. Also in the bedroom two pollows did not have pollow cases. In one room a dresser drawer was missing.
Pictures were taken","During the walk through a broken exit sign with exposed wire and broken furniture with exposed nails were found  the gym that the children had access to. Also in the bedroom two pillows did not have pillow cases. In one room a dresser drawer was missing.
Pictures were taken

Note: A follow up inspection was conducted and the broken exit sign had been repaired. Pillow cases were observed on all pillows and the broken furniture had been removed and discarded. "
05/26/2021,748.685(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/29/2021,08/03/2021,Individual Standards Evaluated,High,Yes,A child was allowed to intervene with another child who was destroying property at the operation.  Staff did not intervene but stayed outside of the room as both children were in the room and one child was hitting the walls and door with a metal pole.,This standard was evaluated and found to be compliant. Staff were provided a refresher training on the basics of supervision and how to provide safe and supportive supervision when working with youth with the potential for high risk behaviors. Staff interviewed confirmed that training was provided and meeting agenda was provided and uploaded to SharePoint. 
05/12/2021,748.2551(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/30/2021,07/01/2021,Individual Standards Evaluated,Medium High,Yes,A caregiver implemented a restraint when there was no emergency situation and the child posed no risk to himself or others. ,A follow up inspection was conducted at the operation (Inspection #3831071) The employee involved is no longer employed at the operation. 
05/12/2021,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/30/2021,07/01/2021,Individual Standards Evaluated,Medium High,Yes,A caregiver uses inappropriate language in the presence of children in care. ,A follow up inspection was conducted at the operation (Inspection #3831071) The employee involved is no longer employed at the operation. 
05/12/2021,748.2463(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/30/2021,07/01/2021,Individual Standards Evaluated,Medium High,Yes,A caregiver used an inappropriate restraint as a form of discipline and not during a crisis. ,A follow up inspection was conducted at the operation (Inspection #3831071) The employee involved is no longer employed at the operation. 
05/12/2021,748.2551(c)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/30/2021,07/01/2021,Individual Standards Evaluated,High,Yes,A caregiver placed a child in an uncomfortable position by placing her arm around his neck to escort him to his room. ,A follow up inspection was conducted at the operation (Inspection #3831071) The employee involved is no longer employed at the operation. 
02/08/2021,748.3397(d)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/22/2021,02/22/2021,Individual Standards Evaluated,Medium Low,No,Hot water in one of the boys bathroom was observed to not be available.,Operation administrator provided an emailed copy of the work order showing that the water pressure in the boys hallway bathroom sink been fixed by maintenance on 2/10/2021.
01/19/2021,748.2307(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/05/2021,04/01/2021,Individual Standards Evaluated,High,Yes,A caregiver pushed a child and blocked the entrance preventing children from coming back inside the operation. ,"Program manager and Human Resources Director met with the individual involved and provided additional coaching and presented a corrective action plan. The corrective action plan was signed by staff and noted that the staff involved was retrained and signed copies of child abuse prevention and intervention, agency wide policies and procedures, employee handbook and physical discipline protocol. The physical discipline protocol was reviewed with all staff at the operation and a copy of the signature sheet was provided. "
01/19/2021,748.453(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/05/2021,04/01/2021,Individual Standards Evaluated,Medium,Yes,The unauthorized absence log does not include all required information. ,Operation administrator provided an updated copy of the unauthorized absence log with all required information documented. 
