Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
08/04/2023,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/08/2023,10/25/2023,Individual Standards Evaluated,Medium High,Yes,One child in care did not recieve their prescribed medication as directed. ,"1) The 1st caregiver on duty will administer medications and complete a pill count of the medication and sign the medication log for accuracy.
2) The 2nd caregiver on duty will complete an audit of the pill count for accuracy and sign the Medication of sheet, after the 1st caregiver on duty has completed administering medication.
3) If there is not a 2nd caregiver on duty, the Lead Direct Care staff complete the audit of the pill count for accuracy and sing the Medication log.
4)The Lead Direct Care staff will do a daily audit of the Medication logs for accuracy.
5) The case Managers will complete weekly audit of the medications log sheet.
During Inspection on 10/25/2023 we saw it being applied.
 "
08/02/2023,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/08/2023,10/25/2023,Individual Standards Evaluated,Medium High,Yes,"A caregiver did not use self-control when she snatched a phone out of child's hand, causing the child to escalate grab a fire extinguisher and set it off inside the cottage house. ","To achieve improvement, staff will demonstrate the 3 R's, relationship, regulation, and de-escalation. Directors will ensure staff receive a refresher to alter the youth's emotional and physical state when they are exhibiting verbal and or aggressive behaviors.

On 10/25/2023 a follow up inspection was conducted. Documentation was reviewed regarding crisis intervention response training for both staff members. Documentation indicates a meeting was conducted with both staff members related to strategies to de-escalate children verbally. The fire extinguisher was installed in a safer place but still accessible to staff members."
08/02/2023,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/08/2023,10/25/2023,Individual Standards Evaluated,High,Yes,"A caregiver was not paying attention to a child in care, allowing the child to gain access to a fire extinguisher, sit it on the table, figure out how to engage the fire extinguisher and then use it to spray another caregiver without warning. ","To achieve improvement, staff will provide active and engaging supervision. Staff must be in close range and have visibility of youth. Staff will ensure youth are in line of sight and provide 1015-minute checks. Directors will ensure staff maintain their Managing Aggressive Behavior training every six months and/or provide refreshers as needed. 
During the Inspection on 10/25/2023 during our walk through we saw the form that is being used in the 10-15 minutes check."
06/07/2023,748.3239(b) - Safety and Emergency Practices,Safety and Emergency Practices,No,06/14/2023,,O:Safety and Emergency Practices,Medium,No,Documentation of severe weather drill was not produced during the inspection. ,
06/07/2023,748.4231(a)(5)(A) - Emergency Care,Emergency Care,No,06/14/2023,,S:Emergency Care,Low,Yes,A child file was reviewed and did  not have the reason of why the child was placed in emergency care. The file was also missing the child's understanding or need for placement and child feels about crisis situation/operation.,
06/07/2023,"748.1209(c)(1) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,06/14/2023,,"I:Admission, Service Planning, Discharge",Medium High,Yes,2 of 2 files did not provide the child with information on making reports to outside agencies.,
06/07/2023,748.681(2) - Personnel,Personnel,No,06/14/2023,,E:Personnel,Medium,Yes,a file that was reviewed did not have an employee s high school diploma or any verification that they completed high school. ,
06/07/2023,748.4211(a) - Emergency Care,Emergency Care,No,06/14/2023,,S:Emergency Care,Low,Yes,The operation was not completing the place extension documentation by the timeframe required.  ,
06/07/2023,"748.1437(2) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,06/14/2023,,"I:Admission, Service Planning, Discharge",Low,No,1 child file reviewed did not include the date the child was notified of the discharge.,
03/24/2023,748.685(c)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/17/2023,,Individual Standards Evaluated,Medium High,Yes,Caregivers did not follow a child's safety plan requirements. Requirements state the child will remain within line of sight during waking hours and staff will ensure no other residents are down the hall when the child is goes to the bathroom. ,
09/22/2022,748.1347(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/30/2022,11/22/2022,Individual Standards Evaluated,Low,No,A child's service plan was not signed by the child or any members of the service planning team. ,Operation director emailed me the service plan signed by all participants in the service planning team. 
07/27/2022,748.151(2) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,08/09/2022,,Individual Standards Evaluated,Medium,No,"A caregiver did not follow the operation's procedures when they took six children in care on an outing after being told they could only take three. 
The operation's management staff provided the caregiver with verbal counseling on 8/2/2022 and a written final warning for not following directions of the management staff and placing children at risk.",
07/27/2022,748.1337(b)(1)(D) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/01/2022,10/01/2022,Individual Standards Evaluated,Medium,Yes,"Of the three initial service plans reviewed, none of the plans state specific supervision requirements based on the child's age, behaviors, and level of care. The information in all three service plans appear to be copied and pasted. All three service plans are missing signatures from the service plan team and only contain the signatures of the children.","At the time the investigation was complete, the children were discharged, and no corrections could be made."
07/27/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/01/2022,11/10/2022,Individual Standards Evaluated,High,Yes,"During an outing, four of six children were separated and out of sight of the caregiver which resulted in two children being caught shoplifting and law enforcement being called.",A follow-up inspection is planned for 11/10/2022. The caregiver no longer works at the operation as of 11/10/22.
07/27/2022,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/01/2022,11/10/2022,Individual Standards Evaluated,Medium High,Yes,"A caregiver admitted to using profane language in the presence of the children in care. The caregiver was also yelling at a child in care. 
The operation's management staff provided the caregiver with verbal counseling on 8/2/2022 and a written final warning for using inappropriate language in the presence of children.","A follow-up inspection is planned for 11/10/2022.

RCCR completed a follow-up inspection on 11/10/22. During the inspection it was learned that a staff member had used inappropriate language with a new group of children in care. After speaking with the operation, it was confirmed that the staff will no longer be working with the operation going forward. A report was called into the abuse hotline on 11/10/22. Report # 76946635. As of 11/10/22, The staff member is not an active employee of the operation."
07/19/2022,748.685(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/30/2022,,Individual Standards Evaluated,High,Yes,A child with a history of cutting self harmed 7/16/22 and on 7/31/22. This was after a safety plan was implemented on 7/6/22.,
07/19/2022,748.685(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/30/2022,,Individual Standards Evaluated,Medium High,Yes,"On 7/31/22 after staff was made aware of the first self harming incident, the child was left unattended and self harmed again with objects in the environment.",
07/07/2022,748.1501(b) - Child Care,Child Care,Yes,07/07/2022,,J:Child Care,Medium Low,No,4 out of 6 child files reviewed did not have a dental examination record.,
07/07/2022,748.1531(b) - Child Care,Child Care,Yes,07/07/2022,,J:Child Care,Medium,No,2 out of 6 child files reviewed did not have a medical examination record.,
04/22/2022,748.685(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/25/2022,05/24/2022,Individual Standards Evaluated,High,Yes,A caregiver slept while counted in the child care ratio.,A detailed plan was emailed to RCCR Inspector JerSean Walder. Jonathans Place is updating the overnight monitoring procedure to include bed check documentation on the electronic monitoring system in extendedReach.
07/14/2021,748.3443(a)(6) - Physical Site,Physical Site,Yes,07/14/2021,,P:Physical Site,Medium,Yes,During the inspection 1 out of 3 cottages homes had an uncovered piece of cake in the freezer. ,
07/07/2021,748.2101(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,07/16/2021,,Individual Standards Evaluated,Medium High,Yes,Psychotropic medication (Sertraline) was stored in an unlock storage box.  Corrected during inspection.  Pictures were taken.,
