Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
06/02/2025,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/24/2025,07/18/2025,Individual Standards Evaluated,Medium High,Yes,Information gathered and obtained throughout the investigation determined a staff member used inappropriate language towards a child in care.,Two Children were interviewed at the operation. Children confirmed that they have never been cursed at or witnessed any staff cursing.  
05/15/2025,748.303(a)(4)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/30/2025,06/23/2025,Individual Standards Evaluated,Medium High,Yes,A child in care physically assaulted another child in care by punching the victim in the head several times. This resulted in the victim being taken to an urgent care center. The child was diagnosed with a mild concussion. ,"Received corrective action plan from Executive Director stating the following: Kensley Care Staff will participate in a refresher training on July 2,2025. The Executive Director and LCCA are to hold the training. A sign in sheet will be available for RCCL to review. "
04/03/2025,748.3101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/11/2025,04/07/2025,Individual Standards Evaluated,Medium High,Yes,"During a review of the operation's current inspection, the fire inspection has not yet been completed and expired on 3/19/2025. The facility has already purchased the necessary items for the inspection. They are currently just awaiting completion. ",I received a corrective action plan from the Executive Director. Kensley Care South will set a calendar reminder to ensure the fire inspection is completed before the expiration date of the last inspection. 
03/24/2025,748.311 - Individual Standards Evaluated,Individual Standards Evaluated,No,07/11/2025,07/14/2025,Individual Standards Evaluated,Medium,Yes,"A child was involved in 3 serious incidents that were not documented fully as required by 748.311(1-11).  One incident was not documented at all.  Two incidents did not include all required information about the incident, witness, or resolution to the incidents.","Received a corrective action plan from the Executive Director stating the following: SIR training was completed with staff on July 2, 2025. Sign-in sheet was confirmed and will be placed in Document Library. "
03/24/2025,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/11/2025,07/14/2025,Individual Standards Evaluated,Medium,Yes,"Multiple discrepancies were discovered in the active child records for discharge summaries, safety plans, and admission assessments.  The discharge summaries for 3 children were verbatim copy and pasted information, including another child's name.  A safety plan implemented after a physical altercation included contradictory information about the incident and resolution. Admission Assessments included contradictions regarding the medical care for each child.  The assessments also include blanket, copy and pasted statements.","Received corrective action plan from Executive Director stating the following: Kensley Care Staff will ensure they are maintaining current, true, accurate and complete records through quality assurance (QA). Their ongoing QA efforts will ensure that they consistently meet the highest standards for accuracy and completeness. Additionally, scheduled audits of client files will help them identify any areas for improvement and ensure adherence to all relevant guidelines and regulations."
03/24/2025,748.685(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/11/2025,07/14/2025,Individual Standards Evaluated,High,Yes,A caregiver failed to intervene and take appropriate action to separate a child from other aggressive children after a physical altercation. ,Two Children were interviewed at the operation. Children confirmed that supervision has improved. Two staff confirmed during interviews that they received training on 07/02/2025 on providing adequate supervision to children in care. Reviewed the sign in sheet that confirmed a refresher training was held on 07/02/2025. 
03/24/2025,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/11/2025,07/14/2025,Individual Standards Evaluated,High,Yes,A treatment team staff for the operation did not delegate or provide the appropriate direct supervision for a child in care with history of suicidal behaviors after the child expressed suicidal ideations and scored high on suicide screening. ,Two Children were interviewed at the operation. Children confirmed that supervision has improved. Two staff confirmed during interviews that they received training on 07/02/2025 on providing adequate supervision to children in care. Received documentation that confirmed a refresher training was held on 07/02/2025. 
03/24/2025,748.1437(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/11/2025,07/14/2025,Individual Standards Evaluated,Medium Low,Yes,3 of 3 discharge forms did not document when the child was informed of the discharge. ,Received a corrective action plan from Executive Director stating the following: Kensley Care South has updated their discharge form to a discharge packet. This packet includes the placement summary which has all required information according to standards and includes the time and date the child was notified of his discharge/transfer.
03/22/2025,748.457(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/23/2025,05/23/2025,Individual Standards Evaluated,Medium High,No,,"Received a corrective action plan from the Treatment Director stating the following:  The Treatment Director will ensure that additional staff training is conducted for all relevant staff to identify trigger events and execute timely reviews.

A tracking system will be implemented to monitor incidents and flag them for potential trigger review. The Treatment Director will conduct monthly audits to ensure that updates on AWOL behaviors are implemented to provide the trigger review/assessment. The treatment team will also be held responsible for overseeing compliance, documentation, and follow-up actions.

Updated documentation templates will include checklists and clear guidance on trigger review procedures."
03/14/2025,748.3441(m) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/21/2025,03/21/2025,Individual Standards Evaluated,Medium High,Yes,There was meat observed in the kitchen sink defrosting and there was food not properly stored in the pantry. ,"Received corrective action plan from Executive Director: Kensley Care South Executive Director held a meeting with staff who regularly prepare meals reviewing the proper way to defrost and store food on March 19, 2025."
03/08/2025,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/06/2025,05/06/2025,Individual Standards Evaluated,Medium,No,"It was reported that a victim child was injured during AWOL, however, the serious incident report completed reports that there were np injuries upon return.","A corrective action plan was received and documents that Kensley Care Staff will complete a refresher training reviewing documentation of incidents with staff on May 7, 2025. A sign in sheet will be available for licensing review."
03/08/2025,748.303(a)(10)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/06/2025,05/06/2025,Individual Standards Evaluated,Medium,No,A serious incident report was completed for both children on 3/7/2025 at 5:40pm. The intake came in on 3/08/2025 at 7:24am which was about 14 hours after the children had gone AWOL and almost 8 hours past the time frame in which the facility was to report to licensing.,"A corrective action plan was sent and documents that Kensley Care South will complete a refresher training with staff on May 7, 2025, reviewing the AWOL protocol and licensing standards for unauthorized absences. A sign in sheet will be available for licensing review."
01/21/2025,748.685(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/05/2025,03/06/2025,Individual Standards Evaluated,High,Yes,A child was not properly supervised and was able to maintain a knife in their possession without the knowledge of staff. ,Two Children were interviewed at the operation. Children confirmed that supervision has improved. Two staff confirmed during interviews that they received training on February 26th on providing adequate supervision to children in care. 
01/21/2025,748.1113(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/05/2025,03/06/2025,Individual Standards Evaluated,Medium Low,Yes,Staff did not document the results of the search conducted on their debriefing form. Staff confiscated a knife from a child in care. ,"Kensley Care South will ensure that searches are documented when needed including searches conducted when clients return from an unauthorized absence. These searches and its findings will be documented on the unauthorized absence debriefing form. On February 26, 2025, a training/meeting was held with direct care staff reviewing these findings and the proper way to document searches moving forward"
04/30/2024,745.4151(c)(4)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/10/2024,05/21/2024,Individual Standards Evaluated,High,Yes,Three staff files were reviewed and were missing drug test results. ,"I, RCCL Inspector Michonne Chandler received a corrective action plan via email stating: Kensley Care South Administrator or designee will ensure all employees receives a drug test prior to employment and the drug test is filed in the employee file timely."
03/11/2024,748.3101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/15/2024,03/21/2024,Individual Standards Evaluated,Medium High,Yes,During a review of the operation's current inspections. It appears that the fire inspection has not been completed as of yet and expired on 11/23/2023. ,"I, RCCL Inspector Michonne Chandler received an email from the administrator with the fire inspection report that was completed on 3/19. "
11/28/2023,748.3001(a)(2) - Safety and Emergency Practices,Safety and Emergency Practices,No,12/05/2023,01/09/2024,O:Safety and Emergency Practices,Medium High,No,"At the time of the monitoring inspection, there was not proof of a current health inspection.",I received an email from administration with a completed inspection report. 
01/18/2023,748.1101(b)(4)(A)(ii) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/10/2023,03/10/2023,Individual Standards Evaluated,High,Yes,During the course of the investigation this standard was found to be deficient when a caregiver threatened to physically harm a child in care and pulled him by his hoodie.,"The agency responded with a corrective action plan on March 1, 2023 a training was held for children rights in foster care with all staff. All staff who didnt attend will be trained on the upcoming staff meeting before the end of the month. "
12/21/2022,748.3351(5) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,12/21/2022,,Individual Standards Evaluated,Medium Low,Yes,The bathroom window inside of room 3 was observed uncovered. ,
10/19/2022,748.303(a)(4)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/09/2022,05/23/2023,Individual Standards Evaluated,Medium High,Yes,During the course of this investigation this standard was found to be deficient due to the operation failing to complete and report an incident where on child in care choked another child in care.,"Kensley Care South LCCA employees participated in a 
peer-to peer abuse prevention webinar hosted by 
OC-OK on December 7, 2023. On this date staff were 
also trained on serious incidents and documentation 
protocol. These trainings were held to ensure staff 
understood what peer-to-peer abuse is called, the 
importance of documentation and reporting through 
the chain of command to ensure we are always in 
compliance with minimum standards."
03/30/2022,748.455(a)(4) - Reports and Record Keeping,Reports and Record Keeping,Yes,04/13/2022,,D:Reports and Record Keeping,Medium,Yes,The form was missing a spot for what occurred while the child was away. ,
03/30/2022,748.113(2) - Organization and Administration,Organization and Administration,No,04/13/2022,03/30/2022,C:Organization and Administration,Medium High,Yes,Policy states that they can use emergency medication for PMN kids.  Also says they can use mechanical restraints.  ,Kensley Care sent and updated EBI and restraint policy. This information was added to their policies binder. 
03/30/2022,748.2203(c)(1) - Medication,Medication,Yes,04/13/2022,,L:Medication,Medium High,Yes,Need to add time medication occurred to the form.  ,
03/30/2022,748.109(2) - Organization and Administration,Organization and Administration,Yes,03/30/2022,,C:Organization and Administration,Medium,No,The Admissions policy must include all genders that the operation will be excepting. ,
