Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
03/10/2023,"748.1205(a)(7) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,03/24/2023,03/24/2023,"I:Admission, Service Planning, Discharge",Medium High,Yes,4 out of 4 records did not have the immunization record documented in the resident's record.,"On 3/21/23 Ms. Ware sent an email with the following: 

1.	Our Admissions Team will be sending parents the attached assessment to complete prior to admissions (stored in EMR)
a.	This will identify neonatal history and dates of immunizations, dental, hearing, vision and medical exams
2.	Our Admissions Team will then be reviewing, collecting, & uploading the following documents (documentation for immunizations, dental, hearing, vision and medical exams) that align with the attached
3.	If a client does not have said exams prior to intake, our Admissions Team will inform our Head Nurse, who will make plans with the families to complete within first week of admissions

A test document was also uploaded to SharePoint showing all medical documentation."
03/10/2023,"748.1217(c)(3) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,03/24/2023,03/21/2023,"I:Admission, Service Planning, Discharge",Low,Yes,4 out of 4 records did not contain the neonatal history recorded in the resident's chart.,"On 3/21/23 Ms. Ware sent an email with the following: 

1.	Our Admissions Team will be sending parents the attached assessment to complete prior to admissions (stored in EMR)
a.	This will identify neonatal history and dates of immunizations, dental, hearing, vision and medical exams
2.	Our Admissions Team will then be reviewing, collecting, & uploading the following documents (documentation for immunizations, dental, hearing, vision and medical exams) that align with the attached
3.	If a client does not have said exams prior to intake, our Admissions Team will inform our Head Nurse, who will make plans with the families to complete within first week of admissions.

A test document was also uploaded to SharePoint showing all medical documentation."
03/10/2023,"748.1337(b) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,03/24/2023,03/21/2023,"I:Admission, Service Planning, Discharge",Medium Low,Yes,"4 out of 4 records did not have medical, and dental records documented in the child's record.","On 3/21/23 Ms. Ware sent an email with the following: 

1.	Our Admissions Team will be sending parents the attached assessment to complete prior to admissions (stored in EMR)
a.	This will identify neonatal history and dates of immunizations, dental, hearing, vision and medical exams
2.	Our Admissions Team will then be reviewing, collecting, & uploading the following documents (documentation for immunizations, dental, hearing, vision and medical exams) that align with the attached
3.	If a client does not have said exams prior to intake, our Admissions Team will inform our Head Nurse, who will make plans with the families to complete within first week of admissions.

A test document was also uploaded to SharePoint showing all medical documentation."
03/10/2023,748.1545(a) - Child Care,Child Care,No,03/24/2023,03/21/2023,J:Child Care,Medium High,Yes,4 out of 4 records were missing the vision and hearing exam in the children's record's. ,"On 3/21/23 Ms. Ware sent an email with the following: 

1.	Our Admissions Team will be sending parents the attached assessment to complete prior to admissions (stored in EMR)
a.	This will identify neonatal history and dates of immunizations, dental, hearing, vision and medical exams
2.	Our Admissions Team will then be reviewing, collecting, & uploading the following documents (documentation for immunizations, dental, hearing, vision and medical exams) that align with the attached
3.	If a client does not have said exams prior to intake, our Admissions Team will inform our Head Nurse, who will make plans with the families to complete within first week of admissions.

A test document was also uploaded to SharePoint showing all medical documentation."
02/09/2023,748.1437(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/25/2023,04/11/2023,Individual Standards Evaluated,Medium Low,Yes,The operation did not include the name or information of the person the child was discharged to on the discharge summary. ,The operation provided an updated copy of their discharge summary template including a section to list who the client will be discharged to and to include the name and contact information of this person. 
12/13/2022,748.3113(c) - Safety and Emergency Practices,Safety and Emergency Practices,No,12/27/2022,12/19/2022,O:Safety and Emergency Practices,Medium High,Yes,"Several fire extinguishers were observed to have low pressure or in the red, no documentation of service date, and one fire extinguisher was last serviced in October 2018,","On 12/19/22, an email was received from the operation with several photos of fire extinguishers indicating the fire extinguishers were inspected in December 2022 and fire extinguisher pressure for the fire extinguishers are in green/does not need to be recharged. Tags indicate the fire extinguishers are new. Photos uploaded into SharePoint digital storage."
12/13/2022,745.641 - Individual Standards Evaluated,Individual Standards Evaluated,No,12/27/2022,01/03/2023,Individual Standards Evaluated,High,Yes,Four employees do not have cleared fingerprint results from the CBCU and have began employment.  Three of four of the employees work directly with the children. One of four of the staff's background checks is showing as inactive in CLASS.,Email received on 01/03/23 stating that the (3) staff in question have been cleared. From here on out all staff will be required to complete Background checks before starting employment.
12/04/2022,748.1345(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/17/2023,02/17/2023,Individual Standards Evaluated,Medium Low,Yes,"The operation continued to care for a teenager in care who has history of trauma related to human trafficking as documented in the child's Biopsychosocial Assessment, however the operation doesn't provide this service.","The operation has determined that if information comes out before admission that a child has been found to be outside of their licensing requirements, they will look for a different placement for the child or seek assistance with an outside contract service to meet the need of the child and inform DFPS agency. If they find out information after admission of the child, they will seek assistance to meet the needs of child and will inform DFPS agency for compliance. They reported they will comply with this standard as of 2/03/2023. On 2/1/23, it was also discussed by phone with the operation Administrator and Executive Director that in certain situations where the operation is not able to meet a standard, then they may submit a variance if needed temporarily and licensing would either approve or deny it based on the child's best interest and other requirements."
12/04/2022,748.2003(b)(11) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/17/2023,02/17/2023,Individual Standards Evaluated,Medium High,Yes,"During the investigation, it was found that a direct care staff administered a prescription medication to a teenager in care that was requested by the child, but this medication was not supposed to be administered to this child because there was no health care professional order for the prescription medication. There were no reported injuries, adverse actions or drug reactions for the child that would have caused harm.

It was also found that children in care have been administered two different as needed prescription medications from the same prescription bottle prescribed to the operation as a whole.",The operation reported they have consulted with their contracted psychiatrist that all prescribed meds will only be given to the child that is prescribed that individual medication and labeled accordingly for specific child. This standard will be complied by 2/03/2023. The staff involved in the incident who gave unprescribed medication has gone through re-training on med pass as of 1/15/2023 and will continue to receive training.
12/04/2022,745.635(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/03/2023,02/01/2023,Individual Standards Evaluated,High,Yes,"One staff who has a Provisional background check with conditions was reported to have been working at the operation with direct access to children in care and administering medications to children in care, this staff was working at the operation on 1/27/23.","On 2/1/23, in speaking with the operation by phone the Administrator reported they will make sure moving forward they will ensure background checks are properly run. The Administrator reported for the direct care staff with the Provisional background check they will ensure conditions are followed and if any other staff are hired w/ provisional background checks, then they will make sure they follow all conditions. The Administrator and Executive Director will ensure compliance.

Additionally, on 2/6/23, the operation reported the direct care staff has sent in documents from Colorado to clear their background check and the person within the background company stated this will clear the provision and will enter it ASAP but that they were swamped since the closure last week due to severe weather.

As of 2/7/23, the direct care staff's provisional background check cleared and is now without any provisions."
12/04/2022,745.641 - Individual Standards Evaluated,Individual Standards Evaluated,No,02/03/2023,02/01/2023,Individual Standards Evaluated,High,Yes,"During the investigation, it was found that one (1) staff who was reported to be an employee of the operation has a pending fingerprint background check but has been working at the operation on an as needed basis as a nurse.

Another staff who was reported to be a personal trainer on campus for the children in care who is considered a volunteer of the operation did not have a background check.","On 2/1/23, in speaking with the operation by phone the Administrator reported they will make sure to run the background check for the personal trainer and moving forward they will ensure any other background checks are properly run. The Administrator reported the ""as needed"" Nurse will not be working until cleared. The Administrator and Executive Director will ensure compliance.

Additionally, on 2/6/23, the operation reported through email that the nurse is waiting on fingerprints as they were closed through the winter storm last week. This Nurse will not work until the background check has completely cleared and they reported the personal trainer background check has been submitted and they are awaiting results.

As of 2/7/23, the PRN Nurse's fingerprints cleared and on 1/30/23, the contract Personal Trainer's background check was submitted and Eligible as of 2/24/23."
11/23/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/10/2023,01/25/2023,Individual Standards Evaluated,High,Yes,A child in care was able to gain access to the operation's medication storage area and obtain another child's prescription medication without any staff witnessing the incident. ,A child in care was able to gain access to the operation's medication storage area and obtain another child's prescription medication without any staff witnessing the incident. 
11/23/2022,748.2101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/10/2023,01/25/2023,Individual Standards Evaluated,High,Yes,A child in care was able to obtain another child's prescription medication due to the medication storage area being left open and unlocked and unattended by staff. ,A child in care was able to obtain another child's prescription medication due to the medication storage area being left open and unlocked and unattended by staff. 
09/27/2022,748.505(b)(4) - Personnel,Personnel,No,10/11/2022,10/05/2022,E:Personnel,Medium,Yes,1 out of 4 staff records reviewed was missing their affidavit in their file. ,Email received on 10/5/22 with proof of completed employee's affidavit. 
09/27/2022,748.3001(a)(1) - Safety and Emergency Practices,Safety and Emergency Practices,No,10/11/2022,10/20/2022,O:Safety and Emergency Practices,Medium High,Yes,Sanitation Inspection was not provided.,On 10/20/22 an email was sent out with the sanitation inspection stating that it PASSED. Uploaded document into digital storage.
09/27/2022,748.3365(b)(2) - Physical Site,Physical Site,Yes,09/27/2022,,P:Physical Site,Medium,Yes,Three mattresses were missing the cover.,
09/27/2022,748.3101(1) - Safety and Emergency Practices,Safety and Emergency Practices,No,10/11/2022,10/25/2022,O:Safety and Emergency Practices,Medium High,Yes,Fire Inspection was not provided.,On 10/25/22 email was received from the fire department a letter confirming that the certificates that the facilities have are to be used as their formal PASS for the fire inspection. Uploaded into digital storage.
09/27/2022,748.3301(i) - Physical Site,Physical Site,No,10/11/2022,10/05/2022,P:Physical Site,Medium High,Yes,The 2 doors leading to the water heater were not locked. 1 out of 2 doors that contain electrical wires were not locked.,Email received on 10/5/22 from operation with a picture showing a lock was placed on door so that children could not access the water heater and electrical wires.
09/27/2022,748.3301(f) - Physical Site,Physical Site,No,10/11/2022,10/05/2022,P:Physical Site,Medium High,Yes,Bedroom facing the pool has a metal structure that can be hazardous for a child if they fall over the balcony. ,Email was received on 10/5/22 from operation with 2 photos showing that the metal structure by the balcony was removed.
09/27/2022,748.363(4) - Reports and Record Keeping,Reports and Record Keeping,No,10/11/2022,10/05/2022,D:Reports and Record Keeping,Medium,Yes,Copy of Clinical Social Worker License not in personnel record.,On 10/5/22 email was received with proof of employee's Clinical Social Worker license.
09/27/2022,748.505(b)(2) - Personnel,Personnel,No,10/11/2022,10/06/2022,E:Personnel,High,Yes,1 out of 2 staff records reviewed that will be working with residents directly did not have a copy of their TB results.,Email received on 10/06/22 with documentation showing proof of the 1 out of 2 staff members that was missing a copy of their TB results. 
