Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
06/11/2024,748.151(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/11/2024,07/12/2024,Individual Standards Evaluated,High,Yes,"The operation's administrator resigned effective 4/5/24. 

On 4/9/24, the operation was provided technical assistance and given 60 days to hire a qualified administrator. 

The operation's administrator position continues to remain vacant. ",Operation hired an LCCA and submitted changes through provider portal. 
06/03/2024,748.3751(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/27/2024,10/07/2024,Individual Standards Evaluated,Medium High,Yes,12 children were taken to a community pool and there wasn't a lifeguard on duty.,"A corrective action/implementation plan was received via email on 10/07/2024 stating the following:
Lifeguard on Duty
- Action: Hire or designate a qualified lifeguard to be on duty during all swimming activities.
- Implementation:
  - Verify lifeguard credentials and ensure they are present whenever the pool is in use.
  - Establish a protocol for lifeguard communication with staff.

 Safety Briefing
- Action: Conduct a safety briefing for residents prior to any water activity.
- Implementation:
  - Create a standardized safety briefing checklist covering pool rules, emergency procedures, and expected behavior.
  - Schedule briefings before each swimming session, ensuring all residents are present.

Due to the incident having occurred at a community pool, there is not a need to conduct unannounced follow up at the operation as there is not a pool at the operation. 
It is acceptable for the follow up to be completed by accepting the operations plans for correction for any future community pool events. 
"
06/03/2024,748.685(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/27/2024,10/07/2024,Individual Standards Evaluated,Medium High,Yes,A five-year-old was able to unsafely access the four-feet end of a community pool during a swimming activity while staff were present in different perimeters of the pool area.,"A corrective action/implementation plan was received via email on 10/07/2024 stating the following:
Staff Positioning and Assignment
- Action: Strategically position staff around the pool to ensure constant supervision.
- Implementation:
  - Create a supervision map indicating where each staff member will be stationed.
  - Assign specific residents to each staff member, ensuring that each staff member is aware of their assigned residents.

 Monitoring and Evaluation
- Action: Regularly review and assess the effectiveness of the supervision plan.
- Implementation:
  - Schedule monthly meetings to discuss any incidents or near misses.
Solicit feedback from staff and residents on safety practices and make adjustments as needed.

Due to the incident having occurred at a community pool, there is not a need to conduct unannounced follow up at the operation as there is not a pool at the operation. 
It is acceptable for the follow up to be completed by accepting the operations plans for correction for any future community pool events. 
"
04/09/2024,748.153(3)(C) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/12/2024,04/15/2024,Individual Standards Evaluated,Medium High,Yes,The operation's administrator resigned effective 4/5/24. ,Operation inactivated the previous LCCA as a controlling person. Verified in CLASS.
04/09/2024,748.153(3)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/12/2024,04/15/2024,Individual Standards Evaluated,Medium High,Yes,"The administrator of record for the operation notified CCR on 4/9/24, of resignation and no longer employed at the operation effective 4/5/24. 
The operation has not reported the vacancy of the administrator position. ","Previous LCCA has been removed as administrator of record. Verified in CLASS. 
Operation submitted requested plan for search for new LCCA and plans for interim administrator duties. "
10/06/2023,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/07/2023,12/20/2023,Individual Standards Evaluated,High,Yes,Multiple children reported being made to exercise as a form of discipline. ,"Several children in care and staff members were interviewed. The children did not disclose physical discipline being used or being made to exercise as a form of discipline, nor did the operations staff members. "
08/07/2023,748.3301(c) - Physical Site,Physical Site,No,08/21/2023,08/31/2023,P:Physical Site,Medium High,Yes,The blind of the door leading to the playground was observed to have a slat missing.,The blind of the door leading to the playground was observed to have a slat missing.
08/07/2023,748.3301(a)(2) - Physical Site,Physical Site,Yes,08/07/2023,,P:Physical Site,Medium,No,The door in room # 3 was observed to have a small hole.,
02/21/2023,748.2151(d) - Medication,Medication,Yes,02/21/2023,,L:Medication,Medium High,Yes,"Of the four medication records, there was one medication record that was incorrect on their daily count on one specif medication administered.",
02/21/2023,748.3301(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/01/2023,03/01/2023,Individual Standards Evaluated,Medium,No,Rooms 3 and 2 were observed to have holes on the walls. ,"The agency staff completed daily checks for repairs. The holes were
repaired on February 21, 2023. Staff will continue completing daily checks for future repairs needed."
02/21/2023,748.363(6) - Reports and Record Keeping,Reports and Record Keeping,No,03/01/2023,03/01/2023,D:Reports and Record Keeping,Medium,No,One of the staff's records did not contain the required affidavit for employment.,"The agency developed a spreadsheet to track items
needed for personnel file. The spreadsheet will be
viewed weekly to ensure items are in the file. The
spreadsheet will be available upon request.  The affidavit was placed in filed on February 21, 2023."
02/21/2023,748.1583(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/01/2023,03/01/2023,Individual Standards Evaluated,Medium Low,No,One of four staff records read did not contain a TB exam.,"The agency developed a spreadsheet to track items needed for personnel file. The spreadsheet will be viewed weekly to ensure items are in the file. The spreadsheet will be available upon request.The TB skin test
was uploaded to the file on February 21, 2023."
02/21/2023,748.2151(c)(5) - Medication,Medication,No,03/01/2023,03/01/2023,L:Medication,Medium High,Yes,1 of 4 medication records for one child was missing proper documentation for medication administration. ,"The agency conducted a staff meeting to inform staff to ensure all medications are properly administered and all records regarding medication administration are clear and accurate to provide up-todate. Staff was informed to sign for medications administered when administered. Staff signed for the medication on February 21, 2023. Medication logs will be checked frequently throughout the day."
05/25/2022,748.2003(b)(3) - Medication,Medication,No,05/25/2022,05/27/2022,L:Medication,Medium High,Yes,A child's medication and medication record indicates that a child has not taking his medication since 5/17/2022.,"The operation sent an email showing pictures of the new way medications will be provided. The operation got the pharmacy to switch up the medication packs, ensuring that each child get their required medications daily, to avoid missing any doses. They also sent a plan stating, ""All medication have been taken to Bemaj Pharmacy where they were placed in blister packets and given for a 30 day count. From this day going forth Bemaj Pharmacy will continue to blister package all medication for the children and deliver to the home. This will cut out the need of employees having to package or group the medication for the children. In addition, the date that the blister was administered is also recorded under numerical number on the blister package. """
05/25/2022,748.151(3) - Organization and Administration,Organization and Administration,No,06/01/2022,05/27/2022,C:Organization and Administration,Medium,Yes,"One child's medication record reviewed showed that the child started a new pack of medication on 5/18/2022, but there was no medication to validate that.","The operation provided documentation showing that the staff has been retrained on medication, including their office manager who will be in charge of ensuring the documentation is correct. They also provided a plan stating, ""All medication have been taken to Bemaj Pharmacy where they were placed in blister packets and given for a 30 day count. From this day going forth Bemaj Pharmacy will continue to blister package all medication for the children and deliver to the home. This will cut out the need of employees having to package or group the medication for the children. In addition, the date that the blister was administered is also recorded under numerical number on the blister package. """
05/25/2022,748.2151(d) - Medication,Medication,No,06/01/2022,05/27/2022,L:Medication,Medium High,Yes,Some of the children's medication records were missing the medication counts.,The operation provided documentation showing that all staff have been retrained on medications. The staff were retrained on 5/25/2022.
05/25/2022,748.363(6) - Reports and Record Keeping,Reports and Record Keeping,No,06/01/2022,05/27/2022,D:Reports and Record Keeping,Medium,Yes,2 of the 3 staff records reviewed had Licensing Affidavits that are not notarized.,The operation sent an email providing a copy of the staff's notarized Licensing Affidavit.
05/25/2022,748.363(7) - Reports and Record Keeping,Reports and Record Keeping,No,06/01/2022,05/27/2022,D:Reports and Record Keeping,Medium,No,Employee records did not include a sign statement stating they have read the operation's policies.,The operation sent an email with signed copies of statements from staff showing they have read the operation's policies.
05/25/2022,748.363(1) - Reports and Record Keeping,Reports and Record Keeping,No,06/01/2022,05/27/2022,D:Reports and Record Keeping,Medium,Yes,Staff records did not include date of employment.,The operation sent an email with a picture showing the employees date of employment.
05/25/2022,748.363(5) - Reports and Record Keeping,Reports and Record Keeping,No,06/01/2022,05/27/2022,D:Reports and Record Keeping,Medium,Yes,1 staff record reviewed did not include cleared TB test.,The operation provided an email with the staff's TB screening attached.
11/04/2021,748.363(8) - Reports and Record Keeping,Reports and Record Keeping,No,11/12/2021,11/12/2021,D:Reports and Record Keeping,Medium,No,4 of the 4 employee records does not include a signed statement stating they will report suspected abuse/neglect.,The operation provided a picture of the document.
11/04/2021,748.363(6) - Reports and Record Keeping,Reports and Record Keeping,No,11/12/2021,11/12/2021,D:Reports and Record Keeping,Medium,No,4 of the 4 employee records reviewed did not have a signed Licensing Affidavit,The operation provided a picture of the document.
08/06/2021,748.3001(a) - Safety and Emergency Practices,Safety and Emergency Practices,Yes,08/06/2021,,O:Safety and Emergency Practices,Medium High,Yes,There has been no sanitation inspection completed for the operation,
08/06/2021,748.105(3) - Organization and Administration,Organization and Administration,No,08/20/2021,08/11/2021,C:Organization and Administration,Medium,Yes,Professional staffing plan is not sufficient as it did not give enough detail on how the staffing patterns will meet the needs of the children in care. It also does not provide enough detail on part time employees. ,The operation emailed an updated policy that included an updated staffing plan.
08/06/2021,748.121 - Organization and Administration,Organization and Administration,Yes,08/06/2021,,C:Organization and Administration,Medium High,No,There is no abuse and neglect policy,
08/06/2021,748.113(5)(A) - Organization and Administration,Organization and Administration,No,08/20/2021,08/11/2021,C:Organization and Administration,Medium High,No,EBI policy does not tell how the operation will explain and document to a child who can use EBI in a way the child can understand,The operation email an updated EBI policy.
08/06/2021,748.111(4) - Organization and Administration,Organization and Administration,No,08/20/2021,08/11/2021,C:Organization and Administration,Medium Low,No,There is no policy on child s right to receive and give gifts,The operation emailed an updated policy that includes detailed information on the child's right to give and receive gifts.
08/06/2021,748.105(5) - Organization and Administration,Organization and Administration,No,08/20/2021,08/11/2021,C:Organization and Administration,Medium,Yes,There is no policy on whether or not the operation allows caregivers to take children in care away from the operation for day or overnight visits. ,The operation provided an updated policy that addresses whether caregivers can take children away for day and/or overnight visits.
08/06/2021,748.531(b) - Personnel,Personnel,No,08/20/2021,08/11/2021,E:Personnel,Medium,Yes,professional staffing plan did not address the administrator splitting a full time schedule between the to operations. ,The operation provided a plan on how the LCCA plans to split her full-time schedule.
08/06/2021,748.151(3) - Organization and Administration,Organization and Administration,No,08/20/2021,08/11/2021,C:Organization and Administration,Medium,No,child admission form included the name of another operation. ,The operation provided an updated admissions form with the name of the other operation removed.
08/06/2021,748.109(1) - Organization and Administration,Organization and Administration,No,08/20/2021,08/11/2021,C:Organization and Administration,Medium,No,Admission policy does not state the operation's goals and services the operation will provide and does not describe the type of treatment services. Also does not include whether or not the operation will accept emergency admissions ,The operation emailed an updated admissions policy.
08/06/2021,748.127(a) - Organization and Administration,Organization and Administration,No,08/20/2021,08/11/2021,C:Organization and Administration,Medium Low,No,Policy does not have an effective date,The operation sent an email with their updated policy showing the effective date.
08/06/2021,748.111(5) - Organization and Administration,Organization and Administration,No,08/20/2021,08/11/2021,C:Organization and Administration,Medium Low,No,There is no policy on how the children will obtain clothing.,The operation emailed an updated policy that includes information on how children in care will obtain clothing.
08/06/2021,"748.1209(b)(1) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,08/20/2021,08/11/2021,"I:Admission, Service Planning, Discharge",Medium Low,Yes,child orientation did not include all required components. ,The operation emailed an updated policy that addresses family visitation and overnight visitation. 
