Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
11/06/2024,748.2307(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/13/2024,01/15/2025,Individual Standards Evaluated,Medium High,No,"During the incident / physical altercation, a staff member was heard to be cursing.","Guardian Angels has implemented a corrective action plan that includes enhanced staff training in de-escalation techniques, conflict resolution, and maintaining self-control during resident interactions. This training was conducted during the staff meeting held on December 13, 2024. Additionally, all caregivers are required to complete mandatory refresher courses on appropriate behavior, effective communication, and managing confrontational situations, with a particular focus on Trust-Based Relational Intervention (TBRI) principles. These refresher courses were also conducted.

Following an internal investigation into the incident, the staff member involved was immediately placed on suspension and will remain so until the case is resolved, or further directives are provided by the state.

During the follow up (INSP ID: 4038025) conducted interviews were held with staff and children who reported that there is no cursing on behalf of the staff towards children or in the presence of children, in addition staff reported being trained on TBRI methods. The individual involved in this investigation is no longer employed at the operation. "
10/11/2024,748.2307(13) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/18/2024,01/31/2025,Individual Standards Evaluated,High,Yes,Children's clothing are still being taken away as a form discipline. ,Interviews with children were conducted and their clothing are no longer being removed as a form of discipline.
10/01/2024,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/06/2024,12/05/2024,Individual Standards Evaluated,High,Yes,A child in care had a high-risk behavior of suicidal ideation and was able to grab multiple objects and self-harm.,"Received a corrective action plan from the facilities case manager stating that the facility will now ensure that the resident involved in this investigation will only be able to use markers and crayons for their art, no compasses or pens.    "
08/07/2024,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/27/2024,10/11/2024,Individual Standards Evaluated,Medium High,Yes,"A caregiver became belligerent, yelled, and used profanity in reference to and at a child in care.  ","Refresher training was completed by all staff and a staff meeting took place to remind all staff of the expectations and prohibited punishment methods. In addition, the staff involved in inappropriate discipline methods was terminated."
08/07/2024,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/27/2024,10/11/2024,Individual Standards Evaluated,High,Yes,A staff member became both verbally and physically aggressive with a child in care. A staff member with protective capacity physically positioned herself between the staff and child in care in an attempt to protect the child. ,"Refresher training was completed by all staff and a staff meeting took place to remind all staff of the expectations and prohibited punishment methods. In addition, the staff involved in inappropriate discipline methods was terminated."
08/07/2024,748.2301(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/27/2024,10/11/2024,Individual Standards Evaluated,High,Yes,A caregiver physically pushed and used a close fist to punch a child in care. ,"Refresher training was completed by all staff and a staff meeting took place to remind all staff of the expectations and prohibited punishment methods. In addition, the staff involved in inappropriate discipline methods was terminated."
07/24/2024,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/09/2024,10/11/2024,Individual Standards Evaluated,Medium High,Yes,"During the investigation, a caregiver failed to maintain self-control when they positioned themselves for a physical confrontation with a child, and verbally provoked the child.",A TBRI method of switching out with another staff if they are overwhelmed has been reiterated that it is an available method to use while staff regain composure to maintain self-control. In addition the staff involved in innapropriate discipline methods was terminated.
07/24/2024,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/09/2024,10/11/2024,Individual Standards Evaluated,Medium High,Yes,"During the investigation, it was found that a child was cursed at by a caregiver during a confrontation.","Refresher training was completed by all staff and a staff meeting took place to remind all staff of the expectations and prohibited punishment methods. In addition, the staff involved in inappropriate discipline methods was terminated."
07/24/2024,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/09/2024,10/11/2024,Individual Standards Evaluated,High,Yes,"During the investigation, there were multiple accounts of a caregiver pushing a child in care.","Refresher training was completed by all staff and a staff meeting took place to remind all staff of the expectations and prohibited punishment methods. In addition, the staff involved in inappropriate discipline methods was terminated."
07/24/2024,748.303(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/04/2024,09/04/2024,Individual Standards Evaluated,Medium,Yes,The incident report does not contain the required elements for reporting non serious medical incidents as required. The document does not have the physical address or phone number of the operation. ,"The incident documentation was updated in their extended reach system to add the elements that were missing, such as the gender, age, and date of admission. In addition, staff will be trained on incident reports on September 6, 2024, during the all-staff meeting. "
06/05/2024,748.303(a)(10)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/10/2024,06/10/2024,Individual Standards Evaluated,Medium,Yes,Three children left the operation on 05/30 in the 4pm hour and the unauthorized absence was not reported until 05/31 in the 8am hour. ,"Guardian Angels will report unauthorized absences, as soon as possible but within the 6-hour timeframe; without delay.     "
05/16/2024,748.303(a)(10)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/17/2024,06/18/2024,Individual Standards Evaluated,Medium,Yes,Child in care went on AWOL on 5-16-24 immediately after child got down from the school bus at about 3:25pm and did not return until the next day. Operation staff stated that AWOL report was made on 5-16-24 around 11:50pm which is more than 6 hours report timeframe.,"The operation sent its correction via email. In its correction, the operation stated that Guardian Angels will report unauthorized absences, as soon as possible but within the 6-hour timeframe; without delay.     "
03/26/2024,748.3161(e) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/09/2024,07/15/2024,Individual Standards Evaluated,Medium High,Yes,Staff is using an oven to heat the home on multiple occasions. ,
03/21/2024,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/09/2024,07/02/2024,Individual Standards Evaluated,High,Yes,Two children and one agency staff witnessed an agency staff member sleeping. ,"HM inspector received an e-mail for compliance. The operation staff member that was sleeping is no longer at the operation. The operation also sent in a response for future compliance: 
Enhanced Monitoring Procedures: We will conduct sporadic walkthroughs by team leads during all shifts to ensure adherence to supervision protocols.
Staff Training: All staff members will undergo a virtual refresher training emphasizing the importance of constant vigilance and the critical nature of their supervisory role.
Accountability Systems: We will introduce accountability systems, including regular performance reviews and incident reporting mechanisms, to promptly address any deviations from expected standards.
Support for Staff Well-being: Recognizing the challenges of caregiver roles, we are enhancing support for staff well-being, including reducing scheduled days and access to wellness resources to help manage stress and prevent fatigue by talking with our Clinical Director when necessary."
12/18/2023,748.1205(a)(12) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/19/2024,01/19/2024,Individual Standards Evaluated,Medium,No,"During a review of external documentation, the operation did not complete a suicide screening, as well as a safety plan at the time of admission. ","I,RCCL Inspector Michonne Chandler received an email from Guardians Angels case manager stating the following:

Case manager will revise intake packet with a checklist to identify those needs instead of leaving for the caseworker to identify them. 
Case manager has been retrained on completing the Intake Suicide Assessment at Intake, while caseworker is present.     
Case manager will make the safety plan for each intake available to staff and retrain the staff on what to expect with the childs behavior. 
"
12/14/2023,748.601 - Personnel,Personnel,No,01/31/2024,02/02/2024,E:Personnel,Medium High,Yes,The operation does not have a Treatment Director to oversee the treatment program that provides treatment services for children with emotional disorders. ,"01/31/2024-The operation's HR Generalist/Compliance Officer submitted via email licensing staff the Corrective Action Plan consisting of the operation's new Clinical Director's Employment Job Offer including start date of February 1, 2024, employment of full-time, expected work dates Monday through Friday signed by Clinical Director as well as additional attachment of the Clinical Director's signed Employee Acceptance letter.

In addition, the operation's HR Generalist/Compliance Officer submitted via email to licensing staff the Clinical's Director's required minimum qualifications including Master's Degree in Clinical Social Work, Psychology, Counseling, or related field, valid Texas license as Licensed Professional Counselor as well as three to five years of program management initialed by the new Clinical Director.

02/02/2024-The operation's HR Generalist/Compliance Officer submitted via email licensing staff the operation's new Clinical Director's license for Licensed Professional Counselor in the state of Texas with effective date of 12/29/2021 as well as expiration date of 05/31/2025.  In addition, the operation's HR Generalist/Compliance Officer submitted via email licensing staff the operation's new Clinical Director's transcript from Prairie View A&M University indicating a Masters in Counseling granted in May 2018.  Additional supporting documents based on the operation's new Clinical Director's resume indicates work experience as an Executive Director/LPC (therapeutic services), Care Coordinator/QMHP (targeted case management), CPS Supervised Visitation Coordinator as well completion of counseling practicum. 

Based on the documents submitted, the operation's new Clinical Director meets qualifications and/or criteria as required by Minimum Standards including education level as well as extensive professional experience."
12/10/2023,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/18/2024,08/20/2024,Individual Standards Evaluated,Medium High,Yes,Prudent judgment was not applied to a situation where a staff member immediately noticed a change and did not verify the information before preforming assigned tasks. ,"The follow up was completed by inspection (Insp. ID: 4013453) in which medication was observed to be double locked. There is a cabinet in the kitchen that is locked and the medication box itself is also locked. Interviews conducted with children and staff were conducted in which the children are aware of what they are taking, and the staff is also familiar with medication administration procedures. "
12/10/2023,748.2151(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/18/2024,08/20/2024,Individual Standards Evaluated,Medium High,Yes,Medication was not accurately accounted for medication logs for children in care. ,The follow up was completed by inspection (Insp. ID: 4013453) in which medication was evaluated and a medication count was conducted and was found to be in compliance. 
12/10/2023,748.2101(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/18/2024,08/20/2024,Individual Standards Evaluated,Medium High,Yes,Scheduled II medication was improperly stored in a kitchen drawer that is not double locked. ,The follow up was completed by inspection (Insp. ID: 4013453) in which medication was observed to be double locked. There is a cabinet in the kitchen that is locked and the medication box itself is also locked. 
12/10/2023,748.1205(a)(12) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/09/2024,02/06/2024,Individual Standards Evaluated,Medium,No,"During a review of external documentation, the operation did not complete a suicide screening, as well as a safety plan at the time of admission. ","I,RCCL Inspector Michonne Chandler received an email from Guardians Angels case manager stating the following:

Case manager will revise intake packet with a checklist to identify those needs instead of leaving for the caseworker to identify them. 
Case manager has been retrained on completing the Intake Suicide Assessment at Intake, while caseworker is present.     
Case manager will make the safety plan for each intake available to staff and retrain the staff on what to expect with the childs behavior. "
11/17/2023,748.2461(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/03/2024,04/02/2024,Individual Standards Evaluated,High,Yes,"Caregiver conducted restraint on a youth utilizing unapproved technique.  


","In person follow-up conducted.  Youth in care and staff were interviewed.


"
07/14/2023,748.3365(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,07/14/2023,,Individual Standards Evaluated,Medium,Yes,Two youth beds were observed to not have a mattress cover during a walkthrough of the operation.,
06/03/2023,748.685(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/23/2023,01/31/2025,Individual Standards Evaluated,High,Yes,Caregivers at the operation are not physically intervening when children are engaging in a physical altercation.,The staff were retrained and discussed supervision and intervening in emergency situations. INSP ID: 4040976
05/31/2023,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/01/2023,09/06/2023,Individual Standards Evaluated,High,Yes,During a review of the investigation it was determined that a staff member threatened a child in care was threatened with corporal punishment verbally and with hand gestures. ,Interview with victim confirmed no further incidents. Interview with Ms. McGlory confirmed Mr. Matthews no longer employed at operation. Review of corrective actions following investigation supports the operation increasing its initial new staff training to include the sharing of children's high-risk behaviors and ensuring staff are better trained to meet individual child needs. 
05/28/2023,748.2551(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/04/2023,08/17/2023,Individual Standards Evaluated,High,Yes,Staff used unnecessary force when pushing a child before restraining her three separate times. ,"8/17/23: A physical follow-up was conducted at the operation. 3 of the 6 current residents were interviewed, none voiced any concern regarding restraints. - MSLewis 
8/4/23: NCI/CPI Training is a requirement upon hire for our facility. Employees are trained within the first 90 days of employment and are trained by our Certified Instructors here on campus. Our certified instructors conduct refresher trainings every month. Our last one was July 31st.  On August 22nd, we will conduct a refresher on proper implementation of relocating to a safe place, and also proper holds, ie.  Low-Level, Medium Level, and High Level Holding during a crisis or during aggressive behaviors. Our goal with our caregivers is to always use our controlled dynamics of managing the arms, managing the incline, and manage mobility when using interventions to get to residents therapeutic stage. "
05/28/2023,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/04/2023,08/17/2023,Individual Standards Evaluated,Medium High,Yes,Three children in care expressed that a DCS used inappropriate language when talking to them. ,"8/17/23: A physical follow-up was conducted at the operation. 3 of the 6 current residents were interviewed, none voiced any concern regarding staff using profane language. - MSLewis 
8/4/23: Staff have been trained that profanity and other inappropriate language is not permitted at work and children should not be addressed using appropriate language. Staff will model appropriate language to residents, so that the resident can learn how to carry on conversations with appropriate language. 

This topic will also be retrained during trainings on Cultural Competence and Abuse, Neglect and Exploitation on September 29th and November 3rd, respectively."
01/24/2023,748.2307(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/08/2023,03/08/2023,Individual Standards Evaluated,Medium High,No,A staff member got into a verbal argument with a resident. ,"Guardian Angels (GA) sets policies and procedures for resident rights in areas including but not limited to: normal life, discipline, medical care, complaints, parent and sibling contact, privacy and search. 

Discipline, including:
The right to be free from any harsh, cruel, unusual, unnecessary, demeaning, or humiliating treatment or punishment. The means the resident must not be: 
Talked to disrespectfully, use of profane language (towards them and/or in front of them), slapped, shaken, hit, made to run laps, do sit-ups or push-ups, hold an unnatural position or do unproductive work. The use of mechanical and personal restraints and seclusions also are prohibited methods of discipline.
Moving forward, Staff will use strategies taught during and after training:

Strategies and Techniques Staff Can Use to Avoid Abusive/Harmful Behavior:
During orientation to the facility, Staff are taught strategies and techniques they can use to avoid Abusive/harmful behaviors; they are taught to:

	Be sensitive to the resident(s) feelings and recognize words and actions they are using that indicate a rise in frustration or anger.
	When these feelings arise, they must remove themselves from their assigned group by asking permission to go outside or someplace where they can calm down;
	Ask to talk to a supervisor and/or another staff member about their feelings;
	Ask to talk to Human Resources, Executive Director, and/or the Compliance Officer:
	Use all taught techniques that de-escalates any rising or heighten situations that caused these feelings to arise, and how they might avoid the situation in the future and/or positive actions they can take to the situations.
	Be sensitive to the resident(s) feelings and use words that are appropriate for the setting (work) to avert further crisis.
	Practice verbal techniques.
	Avoid name calling and any forms of disrespect

Moving Forward, after each incident has been managed;

Staff will ensure children report all altercations (physical and/or verbal) to an adult (be a direct care staff, Case-manager, LCCA, etc.), while refraining from any form of abuse without retaliation or defense.

Staff may be removed from work schedule pending results from investigation and/or allowed to work in another Unit, while working under a safety plan.



"
01/24/2023,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/08/2023,03/08/2023,Individual Standards Evaluated,Medium High,No,"A staff member used profane language in an argument with a resident,","Guardian Angels (GA) sets policies and procedures for resident rights in areas including but not limited to: normal life, discipline, medical care, complaints, parent and sibling contact, privacy and search. 

Discipline, including:
The right to be free from any harsh, cruel, unusual, unnecessary, demeaning, or humiliating treatment or punishment. The means the resident must not be: 
Talked to disrespectfully, use of profane language (towards them and/or in front of them), slapped, shaken, hit, made to run laps, do sit-ups or push-ups, hold an unnatural position or do unproductive work. The use of mechanical and personal restraints and seclusions also are prohibited methods of discipline.
Moving forward, Staff will use strategies taught during and after training:

Strategies and Techniques Staff Can Use to Avoid Abusive/Harmful Behavior:
During orientation to the facility, Staff are taught strategies and techniques they can use to avoid Abusive/harmful behaviors; they are taught to:

	Be sensitive to the resident(s) feelings and recognize words and actions they are using that indicate a rise in frustration or anger.
	When these feelings arise, they must remove themselves from their assigned group by asking permission to go outside or someplace where they can calm down;
	Ask to talk to a supervisor and/or another staff member about their feelings;
	Ask to talk to Human Resources, Executive Director, and/or the Compliance Officer:
	Use all taught techniques that de-escalates any rising or heighten situations that caused these feelings to arise, and how they might avoid the situation in the future and/or positive actions they can take to the situations.
	Be sensitive to the resident(s) feelings and use words that are appropriate for the setting (work) to avert further crisis.
	Practice verbal techniques.
	Avoid name calling and any forms of disrespect

Moving Forward, after each incident has been managed;

Staff will ensure children report all altercations (physical and/or verbal) to an adult (be a direct care staff, Case-manager, LCCA, etc.), while refraining from any form of abuse without retaliation or defense.

Staff may be removed from work schedule pending results from investigation and/or allowed to work in another Unit, while working under a safety plan.



"
