Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
06/17/2024,748.3301(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/20/2024,06/20/2024,Individual Standards Evaluated,Medium High,Yes,"During walk through, it was observed that the far left window, on the back of the home, was missing a screen. ","1.	On June 17, 2024, the LCCA or designee completed a maintenance request, and the screen was replaced with a new screen on June 20, 2024.
2.	The LCCA or designee conducts a daily walk through to ensure windows or doors are in good repair and free of broken class or hazards
3.	Staff complete a maintenance request form if there are windows, doors, any broken glass or other hazards that are identified.
"
06/17/2024,748.1103(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/20/2024,06/20/2024,Individual Standards Evaluated,Medium,No,A child right form has not been by the child.,"1.	The Case Manager informs residents of their Child Rights during the admission process and the youth signs the statement indicating that he read and understands the rights and a copy is filed in the child's record.
2.	The LCCA or designee conducts a monthly audit of the childs record to ensure a copy of the Child Rights has been signed by the youth and filed in the record.
"
06/07/2024,748.2203(c)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/27/2024,06/25/2024,Individual Standards Evaluated,Medium High,No,There is no medication error report completed for a medication log that shows a change in medication dosage prescribed vs. the dosage of medication administered. ,"Plan of Action: 
1. The Case Manager or staff completes a medication error report for a medication log that shows a change in medication dosage prescribed vs. the dosage of medication administered.
2. The LCCA or designee conducts a monthly quality review audit to ensure medication error reports are completed.




"
06/07/2024,748.1349(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/27/2024,06/25/2024,Individual Standards Evaluated,Low,No,Records reviewed show service plans not signed by all required parties as a form of acknowledgment or a child's refusal to sign is not noted.,"Plan of Action: 
1. The Case Manger obtain the resident signature on the service when completed or the case manager document the childs refusal to sign.
2. The Case Manger email a signed copy of the service plan with the residents signature to the DFPS case worker and a copy of the service plan is filed in the residents folder.

"
06/07/2024,748.2151(c)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/27/2024,06/25/2024,Individual Standards Evaluated,Medium,Yes,"Medication logs reviewed listed ""N/A"" as reason for medication. ","The Case Manager will document the reason the medication is administered on the medication log. The use of N/A is not used as a reason for medication.

"
06/07/2024,748.1337(b)(1)(H)(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/27/2024,06/25/2024,Individual Standards Evaluated,High,No,Records reviewed did not documented how identified high-risks behaviors will be mitigated. ,"Plan of Action:  
1. On June 12, 2024 a Runaway Prevention Plan was completed by the Case Manager along with the resident and copy was emailed to the DFPS case worker, supervisor and proof of email was attached to the plan.  
2. The Case Manger review the Runaway Prevention plan monthly or until the high-risk behavior is mitigated.
"
06/07/2024,748.935(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/27/2024,06/25/2024,Individual Standards Evaluated,Medium,Yes,Records reviewed show multiple staff members did not renew annual trainings timely. ,"Plan of Action: 
1. An annual training calendar was implemented on June 25, 2024, and an alert is received by the LCCA 30-45 days prior to training expiration date.

2. The LCCA or designee notify staff 30-45 days prior to the expiration date of the required training via text or email. A reminder notice is sent 15 days prior to the training expiration.
"
09/05/2023,748.363(7) - Reports and Record Keeping,Reports and Record Keeping,No,09/15/2023,09/13/2023,D:Reports and Record Keeping,Medium,No,Staff file is missing an Affidavit for Employment. ,"1.	The notarized affidavit was completed by the staff involved on September 8, 2023 and placed in the staffs personnel record.

2.	The LCCA will conduct an audit on all new hire personnel file to ensure that a notarized affidavit and other required documents have been received and the new hire process has been completed.
"
09/05/2023,748.3239(b) - Safety and Emergency Practices,Safety and Emergency Practices,No,09/15/2023,09/13/2023,O:Safety and Emergency Practices,Medium,No,The operation has not conducted a weather drill. ,"1.	The LCCA conducted a severe weather drill on September12, 2023 for a tornado warning. There were 9 residents present during the drill and the facility was evacuated within 3 minutes of receiving evacuation instructions.  The staff retrieved residents medical records and medications prior to evacuating.  In the event that the center received actual evacuation instructions the administrator will notify licensing.  

2.	A debriefing was conducted by the LCCA and the drill was evaluated for improvements and there were no improvements needed. 

3.	The LCCA will ensure that Severe Weather drills are conducted at least once every 6 months.
"
08/31/2023,748.303(a)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/29/2023,09/28/2023,Individual Standards Evaluated,Medium High,Yes,The operation failed to report a serious incident in time. ,"An Email was sent that stated:

Standard Rule: 748.303 (a) (2) A-  AP Serious Incident Report to Licensing no later than 24 hours after injury/illness that warrants treatment by a medical professional or hospitalization

Deficient: The Operation failed to report a serious incident on time

Plan of Action:  
1.The LCCA developed and implemented a process on September 20, 2023 to ensure that serious incident reports are reported to Licensing no later than 24 hours after injury/illness that warrant treatment by a medical professional or hospitalization.
2.Direct Care Staff received an updated training on September 20 on the timely reporting of a serious incident.
3.The Direct Care Staff who transports the resident to the Emergency Room/hospital calls the Neglect and Abuse Hotline to report the incident.
4.The Direct Care Staff documents the time incident reported, name of reporter, reporter ID and Incident Report Number.
5.The LCCA conducts daily Quality Assurance audits, reviewing Serious Incident Reports to ensure serious incident reports are reported to Licensing no later than 24 hours
"
04/30/2023,748.126(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/05/2023,07/11/2023,Individual Standards Evaluated,Medium,No,"An overnight shift staff member did not follow the RTC's policy when they prefilled out the bed check log form, notating all children were asleep the entire night until 6am. ","A review of the operations night check logs have been reviewed and met compliance. 

Correctives have been emailed over and advise that Action Plan: 
1.	Education/Policy Review: Employees received education training by the LCCA on appropriate documentation of bed check logs and the 24 Hour Continuous Awake Supervision Policy in order to maintain compliance with our continuous awake supervision.  
 
2.	Supervision: 
A random audit is conducted monthly or as needed by the On Call administrative team during the night shift to monitor staff compliance with bed check documentation.

Additional Information: 
On April 27, 2023, the employee involved in the investigation received a disciplinary action and was informed that any new occurrences of not following Dream RTCs bed check documentation policy will result in termination of employment. 
"
02/13/2023,748.1381(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/14/2023,04/13/2023,Individual Standards Evaluated,Medium Low,Yes,"In review of two child service plans, it was found that service plans are being reviewed after 90 days from the last service plan. ","Plan of Action:  
1.	The Clinical Director updates the residents service plan and monitor the next service plan date to ensure the next service plan is reviewed at least 90 days from the last service plan.
2.	The Clinical Director/LCCA reviews Dream RTC online Resident Data base monthly for the next service plan due date.
3.	The Clinical Director/LCCA receives a notification from Dream RTC Resident Data base when the next service plan review date is due.
4.	The LCCA provide monthly Service Plan Quality Assurance audits, reviewing service plans to ensure plans are reviewed at least 90 days from the date of the last service plan.
"
12/13/2022,748.1583(a) - Child Care,Child Care,No,12/23/2022,12/23/2022,J:Child Care,Medium,Yes,A child in care in missing documentation of the TB exam. ,"The operation sent over a copy of the child's TB exam results. 
The LCCA developed a spreadsheet with residents' TB skin test due dates.  The spreadsheet ensures that residents TB skin test are completed annually.. The spreadsheet is reviewed monthly and appointments are made for the resident when their TB test is due.  The results of the test are placed in the residents file."
07/29/2022,748.3237(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/21/2022,11/29/2022,Individual Standards Evaluated,Medium High,Yes,Both the front and rear exit doors from the facility required a code/key to leave building. ,"A walk-through of the operation was conducted, and both the front and back doors were observed to have the coded door locks removed and replaced with regular turn locks. The operations permit holder opted out of having the fire inspectors come to access if she can reapply the coded locks due to the cost of the inspection. "
07/27/2022,748.1101(b)(4)(A)(vii) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/30/2022,09/30/2022,Individual Standards Evaluated,Medium High,Yes,Three out of three youth interviewed stated staff will get in their personal space as a means of intimidating or getting them to comply.,"on 10/10/22: 4 children were interviewed and there no new areas of concerns. On 09/30/2022 there were a plan of actions/corrections initialed to address the following: 
Action Plan: 
1.	Staff will receive appropriate refresher training by an outside trainer. During the trainings staff objective is to learn  how to use appropriate de-escalation techniques and what actions are disciplinary actions are prohibited. 

2.	Our LCCA and Program Director supervise and monitor our staff daily to ensure staff are adhering to regulatory standards and policies. 

3.	Our staff receive a 90 day and an annual performance evaluation to provide feedback on their performance. 

4.	Our residents meet with our Program Director daily as our Open Door communication and during these meetings residents are given an opportunity to express issues and concerns.  During these monthly meetings our residents will express any concerns. 

5.	After Hour Supervisory Visits are made by our LCCA or Program Director after hours and weekends.  During these visits staff interaction with residents are observed and residents are given an opportunity to provide feedback

6.	Staff are required to sign an Abuse and Neglect Exploitation and a Prohibited Discipline Acknowledgement during General Orientation.  Any violation of these policies will result in immediate termination of employment. 
"
07/27/2022,748.2605(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/30/2022,09/30/2022,Individual Standards Evaluated,High,Yes,Two out of three youth interviewed stated multiple staff have twisted their arms behind their back and held them in this position as a restraint.,Two out of three youth interviewed stated multiple staff have twisted their arms behind their back and held them in this position as a restraint.
07/25/2022,748.3301(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/01/2022,10/05/2022,Individual Standards Evaluated,High,Yes,There is a whole in the upstairs bathroom,"During the followup, the wall was  observed to be repaired. "
01/31/2022,748.2151(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/11/2022,04/19/2022,Individual Standards Evaluated,Medium High,Yes,"During the medication review, it was found that the Medication log for one of the 5 children shows that he should have a remaining 7 pills and the count reflects a remaining 6. ",Medication logs have been reviewed and pills have been counted for all residence living in the home. Review of all information meets compliance. 
01/18/2022,748.2151(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/04/2022,01/31/2022,Individual Standards Evaluated,Medium,No,Two out of the four medication records reviewed were missing the health professionals name or had the wrong health care professional's name on the form and did not reflect the medication.,Two out of the four medication records reviewed were missing the health professionals name or had the wrong health care professional's name on the form and did not reflect the medication.
01/18/2022,748.2151(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/04/2022,01/31/2022,Individual Standards Evaluated,Medium High,Yes,Four medication records were reviewed and all of them contained medication count errors. ,Four medication records were reviewed and all of them contained medication count errors. 
01/02/2022,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/06/2022,05/09/2022,Individual Standards Evaluated,High,Yes,"Staff put residents at risk for substantial physical injury when she failed to remove both from an unsafe environment. Staff continued to put resident at risk by allowing another resident to restrain and hit the resident numerous times without removing either from the situation, resulting in the resident receiving a black eye due to the other resident striking him in the face with no intervention from Staff. Staff continued to put resident at risk by allowing him to remain present after resident broke the glass. Due to the severity of the situation, resident was transported to the hospital because he had major cuts on his arm and lost a lot of blood. ",Interviews were conducted with four of the five children that currently live in the home. Interviews are located in chronology. 
12/31/2021,748.1583(a) - Child Care,Child Care,No,01/07/2022,01/04/2022,J:Child Care,Medium,Yes,One of the two child files reviewed were missing documentation of a TB screening. ,"To ensure residents have TB exam w/in 30 days,  the following action plan implemented:
1.	Completed TB exam for child without TB exam documentation and placed documentation in childs record.
2.	Director or designee schedule TB exam for residents within 30 days and place documentation in childs record.
"
12/31/2021,748.1103(d) - Children's Rights,Children's Rights,No,01/07/2022,01/05/2022,H:Children's Rights,Medium,Yes,One of the two child files reviewed is missing a signed statement for the child's rights. ,"To ensure child informed of rights and that the child  informed must sign statement indicating he read and understands the rights-signed and copy filed in child's record, the following action plan implemented:
1.	Director contacted DFPS case worker for the file missing a signed statement and requested a copy of the child rights. 
2.	Revised Admission Checklist to include patient rights statement to ensure childs rights are received from DFPS during admission and rights discussed and signed by child.
"
12/31/2021,748.363(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/07/2022,01/05/2022,Individual Standards Evaluated,Medium,Yes,"Both staff files reviewed were missing a signed statement for reporting and suspected incident of child abuse, neglect or exploitation.  ","To ensure personnel records include signed dated statement that staff must immediately report suspected child abuse, neglect, or exploitation, the following action plan was implemented:
1.	Developed and implemented an Abuse/Neglect Acknowledgement Statement form that staff sign and certify receipt of information on their rights to report abuse and neglect.
2.	Educated staff on signs of Abuse and Neglect and mandatory reporting to the Neglect and Abuse Hotline.  
3.	Staff signed Abuse/Neglect Acknowledgement statement and acknowledgement statement placed in personnel record.
"
12/31/2021,748.461(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/07/2022,01/05/2022,Individual Standards Evaluated,Medium High,Yes,Trigger review has not been conducted for a child who has run away more than 3 times within a 60 day period. ,"To ensure Unauthorized Absence-Triggered Review must include review of childs records and previous unauthorized absences, including previous debriefings, the following action plan implemented:
1.	Developed and implemented a Triggered Review Form completed by the Director for residents with three (3) unauthorized absences within 60 days.
2.	Conduct monthly audit on unauthorized absences log to ensure Triggered Reviews are conducted timely.
"
10/08/2021,748.303(a)(9)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/29/2021,11/01/2021,Individual Standards Evaluated,Medium,Yes,Staff did not report to Licensing that a child ran away within the 6 hour timeframe. ,"Letter has been uploaded into sharepoint

To ensure Licensing is aware of significant incidents of unauthorized absence of a child 13 yrs. or older the following action plans were implemented:
1.	Staff were educated on completing the AWOL Log.
2.	Staff were educated on reporting unauthorized absences to the Neglect and Crisis Hotline within the 6 hr time frame.
3.	 Case Manager or designee will review each AWOL case to ensure timely reporting.
"
09/23/2021,748.453(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/03/2021,11/30/2021,Individual Standards Evaluated,Medium,Yes,"Unauthorized Absence Log is missing pertinent information required by standards: (1) gender, DOA, (2) time the unauthorized absence was discovered, (4) the name of the caregiver responsible for the child at the time the childs absence was discovered, (5) the intake report number,if a report was made to Licensing or the DFPS, and (6) whether law enforcement was contacted, including the name of any law enforcement agency that was contacted and the number of the police report, if applicable.","To ensure Unauthorized Absences are documented in full detail and include name, age, gender, date of admission the following action plan was implemented:
 1). Revised Unauthorized Absences Annual Summary Log to include name, age, gender date of admission, time unauthorized absence was discovered, name of the caregiver responsible for the child at the time of absence discovered, intake report number, if a report made to Licensing or DFPS and name of any law enforcement agency that was contacted and the number of the police report, if law enforcement was contacted.
2). Conducted Staff education on the accurate documentation and completion of the Unauthorized Absence Annual Summary Log."
09/23/2021,748.685(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/03/2021,11/30/2021,Individual Standards Evaluated,High,Yes,Children reported that 2 children were smoking vape pens in the game room and a child in care was able to offer drugs to other children in care in their bedroom. ,"To ensure Caregiver responsibility of being aware of and accountable for each childs on-going activity and ensure adequate care and supervision of residents the following action plan was implemented:
1.	Implemented a Daily Staff/Resident Assignment. Staff are assigned residents for their shift in order to ensure residents are supervised and residents receive adequate care.
"
09/23/2021,748.457(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/03/2021,11/30/2021,Individual Standards Evaluated,Medium High,Yes,"Two children have more than three documented Unauthorized Absences, with no documented Triggered Review. ","To ensure Triggered Review of childs unauthorized absences occur ASAP, but no later than 30 days after third absence within 60-days the following action plan was implemented:
1.	Case Manager conducts Triggered Review of childs unauthorized absences ASAP, but no later than 30 days after third absence within 60-days. 
2.	Case Manger review the residents debriefing, service plan, trauma informed alternatives, and develop a plan to reduce continued unauthorized absences of the resident and documents on the Triggered Review Form.
3.	Staff educated on the residents Triggered Review Plan in order to reduce resident continued unauthorized absences."
08/28/2021,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/14/2022,01/14/2022,Individual Standards Evaluated,High,Yes,Staff members use corporal punishment by punching a child and pushing another. ,"To ensure Corporal Punishment-May not use/threaten corporal punishment, such as hitting/spanking, forced exercise, holding physical position, unproductive work, the following action plan implemented: 
1.	Terminated the employee for pushing resident and another staff punched another child submitted a letter of resignation. Both staff members are classified as Do Not Rehire.  
2. Conducted staff education on Discipline Policy and Prohibited Practice:
a)	Staff do not use corporal punishment, aversive stimuli or any interventions that inflict physical, psychological, and/or emotional pain to modify behavior.
b)	Failure of caregivers to abide by the Discipline Policy result in disciplinary action, up to and including termination

Interviews of residents have been uploaded into Chronology. "
08/19/2021,745.621(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/17/2021,12/20/2021,Individual Standards Evaluated,High,Yes,A background check for a maintenance person was submitted on 12/01/2021 as a Contracted Service Provider.  It was cancelled by the operation on 12/16/2020 but the person was still allowed to be at the operation performing work for the operation. ,"Operation come into compliance by submitting a CAP for the background check standard. Email has been uploaded into SharePoint. 
To ensure an initial background check is submitted at the time Dream RTC contracts with some who requires a background check the following action plan implemented:
1.	Conduct and review initial background check on contractors, to ensure DFPS permission to be on property and allowed to enter facility.
2.	Developed Contractor Background Manual with contractors completed DFPS background check results on file.
3.	Developed background compliance spreadsheet to ensure background compliance with list of all persons requiring background checks.
4.	Conduct audit on contractors background file prior to being allowed to enter the facility and to ensure compliance with DFPS permission to enter facility
"
08/19/2021,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/17/2021,12/17/2021,Individual Standards Evaluated,High,Yes,"The owner of the operation was negligent in their duty by allowing a contracted person to continue being present at the facility, despite admitting knowledge that the contracted person was not allowed to be on the property, and in doing so exposed the children placed at the facility at immediate risk of harm.","To ensure and adhere to residents rights to be free of abuse, neglect, and exploitation the following action plan  implemented:
1.	Conduct background check on contractors, to ensure background cleared by DFPS prior to being present at the facility.
2.	Review contractors background file to ensure DFPS approval and permission granted to be present at the facility."
08/19/2021,748.3(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/17/2021,12/20/2021,Individual Standards Evaluated,High,Yes,The permit holder allowed a contractor access to the facility with children in care without a background check.,"Operation come into compliance by submitting a CAP for the background check standard. Email has been uploaded into SharePoint. 
To ensure an initial background check is submitted at the time Dream RTC contracts with some who requires a background check the following action plan implemented:
1.	Conduct and review initial background check on contractors, to ensure DFPS permission to be on property and allowed to enter facility.
2.	Developed Contractor Background Manual with contractors completed DFPS background check results on file.
3.	Developed background compliance spreadsheet to ensure background compliance with list of all persons requiring background checks.
4.	Conduct audit on contractors background file prior to being allowed to enter the facility and to ensure compliance with DFPS permission to enter facility
"
06/07/2021,748.2151(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/09/2021,08/11/2021,Individual Standards Evaluated,Medium High,Yes,Multiple records did not include the daily amount given each day. ,"Revised our Medication Administration Record in July to include the accurate daily amount given.
Staff education conducted on completing the daily amount given to reflect the accurate daily count.
The LCCA or designee will conduct monthly quality assurance audits on each medication record to ensure the daily amount given is indicated.
"
06/07/2021,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/09/2021,08/11/2021,Individual Standards Evaluated,Medium High,Yes,Over five medication records reviewed determined that the operation did not administer the meds as the doctor prescribed for certain days.,The standard was reviewed and meets compliance. 
06/07/2021,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/09/2021,08/11/2021,Individual Standards Evaluated,Medium,No,The medication record for one child was for March but he arrived at the facility in April. ,"Revised our Medication Administration Record in July to ensure the record is current, true, and accurate and reflects the current month. 
Staff education conducted on reviewing the Medication Administration Record prior to administering medication to ensure the accurate date/month is reflected. 
The LCCA or designee conducts a monthly quality assurance audit on each medication record to ensure the correct date/month.
"
06/07/2021,748.2151(c)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/09/2021,08/11/2021,Individual Standards Evaluated,Medium High,Yes,Mulitple medication logs did not include the date and time. ,"Revised our Medication Administration Record in July to ensure the record reflects the time, date (day/month/year) off each medication administered.  
Staff education conducted on completing the date and time of medication administration. 
Staff education conducted to follow the time and frequency prescribed by healthcare provider..
The LCCA or designee will conduct monthly quality assurance audit on each medication record to ensure the accurate date and time of each medication administered.
"
05/20/2021,748.2461(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/19/2021,02/22/2022,Individual Standards Evaluated,High,Yes,"Two of five children interviewed stated that when they are restrained, they are in a supine position. Two of five children interviewed stated that other residents are restrained in a supine position. One of five children interviewed stated that during restraints, residents are in a supine position or prone position. ",The facility has not submitted a corrective action plan due to requesting an administrative review of this investigation. Interviews for three of the six residence residing in the operation have been conducted and compliance has been meet. Interviews have been uploaded into SharePoint. 
05/17/2021,"748.1205(a)(4) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,05/26/2021,06/01/2021,"I:Admission, Service Planning, Discharge",Low,Yes,no documentation of siblings,"Admission documentation was updated to reflect sibling information (names, address, telephone numbers, etc.)"
05/17/2021,"748.1205(a)(12) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,05/26/2021,06/01/2021,"I:Admission, Service Planning, Discharge",Medium,Yes,No place to document high risk behaviors,Admission assessment was update to reflect residents high risk behavior (see attachment C)
05/17/2021,"748.1217(b)(15) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,05/26/2021,06/01/2021,"I:Admission, Service Planning, Discharge",Medium Low,Yes,No documentation of how operation will meet the needs of the child being admitted. ,Admission assessment was updated to include determination of operation being able to meet the needs of the children.
05/17/2021,"748.1219(1)(C) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,05/26/2021,06/01/2021,"I:Admission, Service Planning, Discharge",Low,Yes,No documentation of the reasons in 2 out of the 2 files reviewed. ,Treatment service admission was updated to include the reason(s) for choosing treatment in the admission assessment (attachment D)
05/17/2021,"748.1331(a) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,05/26/2021,06/01/2021,"I:Admission, Service Planning, Discharge",Medium Low,Yes,The 72 hours plan provided is the exact same information found in the admissions assessment. ,72 hour preliminary Service plan was updated to include details of the child and also reflect the services provided during his treatment.
05/17/2021,748.2151(d) - Medication,Medication,No,05/26/2021,06/01/2021,L:Medication,Medium High,Yes,"2 children's medication count wrong
all children's medication count prefilled",The Medication Administration Record was revised to include an accurate daily count of each prescribed medication (see attachment B).
05/17/2021,748.363(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/21/2021,06/01/2021,Individual Standards Evaluated,Medium,Yes,1 out of 3 staff files reviewed did not have the date of hire documented in the file. ,Staff file was updated with the date of hire documented in the file (see attachment A).
04/15/2021,748.681(2) - Personnel,Personnel,No,04/26/2021,04/26/2021,E:Personnel,Medium,Yes,"In review of two staff files, there is no documentation that verifies education requirements. ",Robert Wilson and Rodrick Perkins documentation of their education requirements were placed in their personnel file (attachment C)
04/15/2021,748.2855(a)(4) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,04/26/2021,04/26/2021,N:Emergency Behavior Intervention,Medium,Yes,"In review of restraint reports, there are no mention of what method of EBI was administered. ",Incident Report was revised to indicate the method of emergency behavior intervention administered (attachment G).
04/15/2021,745.4151(c)(5)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/26/2021,04/26/2021,Individual Standards Evaluated,High,Yes,"In review of Drug test, it is found that staff is only being tested for Marijuana and nothing else. ","6 staff members tested with the appropriate drug testing method for Marijuana, Cocaine, Opiates, Phencyclidine (PCP) and Methamphetamine on 4/26/2021 (see attachment B) and results placed in their personnel file.  The remaining staff notified they are required to be retested by 4/28/2021."
