Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
12/05/2024,748.3301(a)(2) - Physical Site,Physical Site,No,01/17/2025,12/12/2024,P:Physical Site,Medium,Yes,"The staff house is not in an appropriate condition for children in care. The house would need to be cleaned, cleared, and beds added prior to operating. The larger house has several bathroom handles and sink knob that required replacement. Some flooring was soiled. The garage was filled with items to be discarded. The pool house is blocked and in need of repairs/maintenance. The house where the heater is stored is dilapidated and contains discarded items. ","The staff house is not in an appropriate condition for children in care. The house would need to be cleaned, cleared, and beds added prior to operating. The larger house has several bathroom handles and sink knob that required replacement. Some flooring was soiled. The garage was filled with items to be discarded. The pool house is blocked and in need of repairs/maintenance. The house where the heater is stored is dilapidated and contains discarded items. "
12/05/2024,748.115(2) - Organization and Administration,Organization and Administration,No,01/17/2025,12/18/2024,C:Organization and Administration,Medium,No,The policies and procedure do not address this rule. ,
12/05/2024,748.105(2) - Organization and Administration,Organization and Administration,No,01/17/2025,12/11/2024,C:Organization and Administration,Medium,Yes,"The minimum qualification for the PLSP, in YHA's plan, is that the person would have a degree in social work or a bachelor's degree. This is not according to minimum standard rule 748.563(a).",Policies and procedures were updated to include this information. 
12/05/2024,748.119(2) - Organization and Administration,Organization and Administration,No,01/17/2025,12/11/2024,C:Organization and Administration,Medium Low,Yes,"A description for volunteer responsibilities, the criteria for the selection process, and required training is not explained. ",The policy was updated to identify that the operation will not accept volunteers. 
12/05/2024,748.105(9) - Organization and Administration,Organization and Administration,No,01/17/2025,01/02/2025,C:Organization and Administration,Medium,Yes,The policies and procedures do not specify confidentiality requirements for contractors and volunteers. ,The operation returned policies and procedures to address this rule. 
12/05/2024,748.103(b)(12) - Organization and Administration,Organization and Administration,No,01/17/2025,12/07/2024,C:Organization and Administration,High,Yes,"In the weapons policy PDF on pg. 242, it states that weapons will be prohibited. However, on page 229 of the YHA policies and procedures it states that children may engage in high-risk activities that include weapons, etc. ",Policies and procedures were updated to stated that weapons are not allowed. 
12/05/2024,748.107(2) - Organization and Administration,Organization and Administration,No,01/17/2025,12/07/2024,C:Organization and Administration,Medium,Yes,Conflict of Interest section did not have a statement which informs that governing body does not have a conflict of interest.,Policies and procedures were submitted to support compliance with this rule requirements. 
12/05/2024,748.109(2) - Organization and Administration,Organization and Administration,No,01/17/2025,12/07/2024,C:Organization and Administration,Medium,Yes,"The application states that children with emotional disorders will be admitted. However, the admission policies found on pages 118, 124, and 130 conflict.",Policies and procedures were updated to include clear information to meet the criteria for admission. 
12/05/2024,748.153(2)(B) - Organization and Administration,Organization and Administration,No,01/17/2025,01/02/2025,C:Organization and Administration,Medium Low,Yes,This rule was not addressed in the policies and procedures. ,The operation returned policies and procedures to address this rule. 
12/05/2024,748.111(5) - Organization and Administration,Organization and Administration,No,01/17/2025,12/18/2024,C:Organization and Administration,Medium Low,Yes,The procedures for obtaining clothing indicate that children will have adequate clothing at placement. The budget does not have a line item for how clothing will be purchased or provided.,
