Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
06/22/2022,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/19/2022,08/16/2022,Individual Standards Evaluated,Medium High,Yes,"1 staff member who was on duty consumed an alcoholic beverage. 2 other staff members who were volunteering their time, but still around children in care, also consumed an alcoholic beverage. ","The administrator emailed and spoke on the phone with the Inspector to discuss the follow up plan. The three staff members were given written verbal warnings as soon as the operation became aware of the incident.  Verbal written warnings were dated 3/14/2022 and each staff member was told that they are not to consume any alcohol while they are on duty on campus or off campus. Volunteers/Off-duty staff cannot be responsible for supervising children while consuming alcohol beverages. 
For future trips, Sweeten Home for Children has taken other measures during lengthy off campus trips (more than 72 hours) that allow staff to have personal time off which includes providing separate housing for staff who are ""off the clock"".  When staff are ""off the clock"" they are not responsible for supervising children and are free to conduct themselves as they normally would during ""off time"".  All staff are aware when they are ""on duty"" or around children, no alcoholic beverages can be consumed.     "
05/18/2022,748.2605(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/07/2022,06/27/2022,Individual Standards Evaluated,High,Yes,A child was in a prone position during a restraint. The restraint lasted for about 6-10 minutes. ,"Administrator Scott Russell emailed Inspector Jordan Green the following actions taken: 
The three employees that were involved and/or witnessed the physical restraint on Damari received written warnings. (These are attached to the email and will be entered into digital storage.) We reviewed physical restraint policies and procedures regarding prone restraints and time limits for transitional holds.  These employees understand that prone restraints are not permitted beyond one-minute transitional hold and that the child should have been transitioned into a sitting or standing basket hold restraint within one minute of implementing the prone restraint.  
Further follow-up on 6/29/22: Also, the operation has Restraint Training coming up again for all staff in late August.  Christy Lewis is certified in Peaceful Intervention and we plan to begin training staff in this Restraint Process starting in August as well. By having a certified Restraint person on staff, we feel that we will be able to enhance our Restraint Training Program and continue to reduce the need for Physical Restraints.  "
01/26/2022,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/11/2022,03/04/2022,Individual Standards Evaluated,Medium High,Yes,A caregiver was rough housing with a child in care that one at least one occasion resulted in the child falling,The operation sent documentation that on 3/2 staff Matt was written up for horse playing with children. It reads that TBRI principles were reviewed and alternative interactions were discussed.
08/03/2021,748.2463(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/01/2021,09/26/2021,Individual Standards Evaluated,Medium High,Yes,It was found that a restraint was conducted in order have a child comply in returning to the operation as the child was attempting to leave the facility.,"The operation administrator sent a detailed corrective action plan via email which shows how the operation will come into compliance in regards to the cited deficiency. 

The plan states that EBI training occurred on 9/08/21 and again on 9/22/21 as a result from receiving a citation on this investigation. all care staff were involved in this training where they reviewed the specific incident. It notes their concerns with child safety, specifically in the specific conditions with running into the field behind the operation where snakes and dangerous wildlife can become a danger to children. The plan states that they will not perform a restraint on a child in care in situations similar to this, specifically to keep children from walking into the field as it does not present an immediate danger. This document is uploaded to digital storage."
06/25/2021,748.2307(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/06/2021,08/06/2021,Individual Standards Evaluated,Medium High,Yes,Multiple children in care interviewed were yelled at by 2 caregivers. A staff also cursed at a child in care while yelling.,The operation reviewed de-escalation techniques with caregivers and also went over ways to prevent yelling or cursing at a child such as stepping away or asking for assistance. This was reviewed specifically with the two caregivers alleged to have yelled
06/25/2021,748.303(a)(6)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/06/2021,08/06/2021,Individual Standards Evaluated,Medium,No,On two occasions the operation did not report that law enforcement came out to the operation to the parent of the child charges were bring pressed against until the next morning,The management team received training on 7/26 regarding reporting responsibilities and specifically of reporting to a child's managing conservator regarding an arrest of a child or the police responding to an incident regarding that child at the operation. The action plan is to send an email to the managing conservator directly
04/29/2021,748.2203(c) - Medication,Medication,No,04/29/2021,04/30/2021,L:Medication,Medium High,Yes,A medication error was not completed for every incident that required one. ,A medication error only form was created and submitted. This form will be filed with both houses documents and will be the new expectation when a medication error occurs. 
11/13/2020,748.3365(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/18/2020,11/19/2020,Individual Standards Evaluated,Medium,No,During the walk through it was observed that six beds did not have mattress protector. ,During the walk through it was observed that six beds did not have mattress protector. 
11/13/2020,748.3441(m) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/18/2020,11/19/2020,Individual Standards Evaluated,Medium High,No,During walk through noticed there was a package of ground beef sitting next to the sink. ,During walk through noticed there was a package of ground beef sitting next to the sink. 
11/13/2020,748.3441(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/18/2020,11/19/2020,Individual Standards Evaluated,Medium High,No,"Upon conducting a walk through it was noticed that the kitchen's refrigerator was not properly clean, there was food crumbles and food spilled on the bottom refrigerator and on the top freezer. ","Upon conducting a walk through it was noticed that the kitchen's refrigerator was not properly clean, there was food crumbles and food spilled on the bottom refrigerator and on the top freezer. "
11/13/2020,748.3351(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/18/2020,11/19/2020,Individual Standards Evaluated,Medium High,No,"During the walk through it was observed that the kitchen area was not properly, dirty dishes were noted in the sink, refrigerator had food crumbs and spills on the bottom and top freezer, bathrooms were had a foul smell and trash cans for both the kitchen and 4 bathrooms did not have a lid. A shower curtain was pulled out from the shower bar and only had two shower curtain rings holding it on. There was light fixture in the bathroom that did not have a cover for the lightbulb. In the kitchen there was water damage under the sink and wood collapsed. In one bathroom there was mold observed underneath the sink on the wall. Observed clothes on the floor in three bedrooms. Two of the bedrooms had a dresser that was broken and had a missing drawers. There were multiple sets of blinds that had broken slats. It was noticed that there was a bedroom 's closet that had a insulation exposure. There was an A/C intake vent that was very dusty.","During the walk through it was observed that the kitchen area was not properly, dirty dishes were noted in the sink, refrigerator had food crumbs and spills on the bottom and top freezer, bathrooms were had a foul smell and trash cans for both the kitchen and 4 bathrooms did not have a lid. A shower curtain was pulled out from the shower bar and only had two shower curtain rings holding it on. There was light fixture in the bathroom that did not have a cover for the lightbulb. In the kitchen there was water damage under the sink and wood collapsed. In one bathroom there was mold observed underneath the sink on the wall. Observed clothes on the floor in three bedrooms. Two of the bedrooms had a dresser that was broken and had a missing drawers. There were multiple sets of blinds that had broken slats. It was noticed that there was a bedroom 's closet that had a insulation exposure. There was an A/C intake vent that was very dusty."
11/13/2020,748.3301(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/18/2020,11/19/2020,Individual Standards Evaluated,Medium High,No,During the walk through a sliding glass door was observed shattered glass pieces were still attached around the edges. ,During the walk through a sliding glass door was observed shattered glass pieces were still attached around the edges. 
