Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
08/29/2023,748.685(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/04/2023,12/11/2023,Individual Standards Evaluated,High,Yes,It was determined that child was left outside unsupervised for about 10 to 15 minutes while staff was inside the facility.,"2 staff were interviewed, and they confirmed that a refresher course for Supervision was held to reiterate the importance of ensuring that staff on duty should be able to be accountable for resident's actions at all times. They stated that staff should be able to see what residents are doing at all times."
08/28/2023,748.3301(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/29/2023,09/14/2023,Individual Standards Evaluated,High,Yes,It was observed during the walkthrough of the facility that the Air Conditioner in the Day room is leaking water from the unit to the ground. It appears the leak has been going on for some days which has resulted to some part of the wall appeared to be soaked from the leaking water from the A/C Unit. ,It was observed during the walkthrough of the facility that the Air Conditioner in the Day room is leaking water from the unit to the ground. It appears the leak has been going on for some days which has resulted to some part of the wall appeared to be soaked from the leaking water from the A/C Unit. 
08/28/2023,748.393(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,08/28/2023,,Individual Standards Evaluated,Medium,Yes,It was observed during the review of a childs file that the admission assessment form Part 1 has wrong date of admission for the child. Child correct date of admission was 6-16-23 but the date of admission in the admission assessment form Part 1 has 3-8-21. The Administrator corrected the information to reflect the correct date of admission which was 6-16-23.,
07/03/2023,748.393(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,07/03/2023,,Individual Standards Evaluated,Medium,Yes,"During the review of a childs initial service plan, it was observed that the DOB for the child in the initial Service plan is different from the correct DOB which is in the childs DFPS placement authorization.",
05/20/2023,748.303(a)(12)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/26/2023,06/07/2023,Individual Standards Evaluated,Medium High,Yes,The administrator confirmed that the incident went on for several hours. Licensing was not made aware of the incident until the following day. ,"Follow up to assessment #269388. 2 serious incident reports were reviewed for 5-21-23 and 5-22-23, and no concern was observed. Also spoke with administrator regarding ensuring that staff reports SIR timely to the hotline."
04/10/2023,748.535(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/11/2023,04/11/2023,Individual Standards Evaluated,Medium High,Yes,"During a review conducted on April 10, 2023, it was determined that:

(1) your operations administrator failed to ensure compliance with the current HM Plan(s); and

(2) 12 months had elapsed since the effective date of the plan.

As you know, the heightened monitoring plans for your
operation included a specific ""planned end date at the
12-month mark by which your operation was expected to meet all heightened monitoring criteria necessary to move out of active heightened monitoring to a phase of post plan monitoring.""  As a direct result of the administrators failure to ensure timely compliance with heightened monitoring plans, your operation was unable to successfully move to post-plan monitoring necessitating extension.  Furthermore, your operations planned end date must now be revised again, and the period of heightened monitoring must be extended again.  Further details of the failure of your operations administrator to ensure compliance include the following:

Your operation received a medium-low weighted citation in a pattern/trend category on February 15, 2023.  Specifically, the operation was cited for 748.2857(b) A copy of EBI documentation provided to the parent must be maintained in the childs record. The operation met compliance on February 16, 2023.  

- Operation failed to demonstrate 6 months of successive compliance with the standard and contract requirements that led to heightened monitoring.  

-Operation was unable to meet compliance with Medium-High or High weighted licensing citations. 
","An HM extension was approved effective 4/10/2023.  In conjunction with this extension, a new deadline was established by which all requirements must be completed by your CPA/GRO in order for the operation to be released from its HM plan and move to the Post-plan Monitoring Stage of HM.  Because the extended deadline is now effective, HHSC has determined that the operation is compliant with the requirements of 26 TAC 748.535(2).  The HM deadline for your operation has been extended by 6 months and the new deadline is 10/11/2023.  "
04/08/2023,748.2307(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/02/2023,05/10/2023,Individual Standards Evaluated,Medium High,Yes,Three out of five children interviewed stated a staff member calls them names.,"Written corrections were received by the operation. The operation stated that the staff that was involved in the standard violation was counseled by the Administrator as well as trained on the specific minimum standard that was violated. He received Sensitivity training on 4-27-23. Follow up inspection will be complete. 
An in person follow-up inspection was conducted on 05/10/2023 and there were no concerns."
02/15/2023,748.2857(b) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,02/22/2023,02/16/2023,N:Emergency Behavior Intervention,Medium Low,No,Four out of four EBI documentation reviewed did not document that the youth's parent was notified.,A copy of updated EBI form was emailed to show where   parent will be notified of EBI.
02/15/2023,748.1539(b) - Child Care,Child Care,Yes,02/22/2023,,J:Child Care,Medium Low,Yes,One out of four child records reviewed did not include an immunization record or documented attempts to obtain the record.,
01/17/2023,748.1007(c)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/27/2023,02/03/2023,Individual Standards Evaluated,Medium High,Yes,3 children stated that staff are sleeping while on shift. The operation currently has 11 children in care with one staff during overnight shift.  ,"Leadership emailed over corrective action on 1/31/2023 and stated that Administration will meet with each individual overnight staff to stress the importance and safety of them remaining awake and monitoring the residents during their shift. As well as Administration will review the Minimum standard with them that is affected. All discussions will happen by 2/3/2023. 

on 2/3/2023, leadership sent correction via email. All staff received supervision training and certificates were received. Leadership had a meeting with overnight staff to discuss the no sleeping policy and the signature page was sent via email. "
11/15/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/17/2023,01/17/2023,Individual Standards Evaluated,High,Yes,The victim child and the Caregiver supervising the group stated the Caregiver had stepped away to help another resident when a physical altercation happened.,The victim child and the Caregiver supervising the group stated the Caregiver had stepped away to help another resident when a physical altercation happened. No concerns regarding general supervision were reported. 
11/15/2022,748.2605(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/17/2023,01/17/2023,Individual Standards Evaluated,High,Yes,"Both the victim child and the Caregiver who performed a restraint, stated the child's arms was placed behind his back.",Follow-up was conducted by inspection. Children were interviewed and there were no concerns. Written corrections was sent to inspector via email that they will schedule restraint training and discipline with updated curriculum.
10/07/2022,748.535(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/08/2022,10/08/2022,Individual Standards Evaluated,Medium High,Yes,"During a review conducted on October 7, 2022, it was determined that:

(1) your operations administrator failed to ensure  compliance with the current HM Plan(s); and

(2) 12 months had elapsed since the effective date of the plan.

As you know, the heightened monitoring plans for your
operation included a specific ""planned end date at the
12-month mark by which your operation was expected to meet all heightened monitoring criteria necessary to move out of active heightened monitoring to a phase of post plan monitoring.""  As a direct result of the administrators failure to ensure timely compliance with heightened monitoring plans, your operation was unable to successfully move to post-plan monitoring necessitating extension.  Furthermore, your operations planned end date must now be revised again, and the period of heightened monitoring must be extended again.  Further details of the failure of your operations administrator to ensure compliance include the following:

Your operation received a medium-weighted citation in a pattern/trend category on September 6, 2022.  Specifically, the operation was cited for 748.3301(a)(2) Physical Site- Buildings must be clean and in good repair. The operation met compliance on September 22, 2022.  

- Operation failed to demonstrate 6 months of successive compliance with the standard and contract requirements that led to heightened monitoring.  
","An HM extension was approved effective 10/7/2022.  In conjunction with this extension, a new deadline was established by which all requirements must be completed by your CPA/GRO in order for the operation to be released from its HM plan and move to the Post-plan Monitoring Stage of HM.  Because the extended deadline is now effective, HHSC has determined that the operation is compliant with the requirements of 26 TAC 748.535(2).  The HM deadline for your operation has been extended by 6 months and the new deadline is 4/2/2023.  "
09/06/2022,748.3301(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/09/2022,09/22/2022,Individual Standards Evaluated,Medium,Yes,One of the bathrooms was observed to be clogged and had fecal matter in it. A window was observed not to be in good repair and was pushed out on one side. ,One of the bathrooms was observed to be clogged and had fecal matter in it. A window was observed not to be in good repair and was pushed out on one side. 
08/22/2022,748.2455(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/12/2023,01/17/2023,Individual Standards Evaluated,Medium High,Yes,Restraint was initiated in a non-emergency situation due to child refusing to release a lego. ,Restraint was initiated in a non-emergency situation due to child refusing to release a lego.  Four children were interviewed regarding inappropriate restraints. There were no concerns.
08/22/2022,748.1101(b)(4)(A)(v) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/12/2023,01/17/2023,Individual Standards Evaluated,Medium High,Yes,6 children reported that profane language and belittling remarks were made by the staff. ,6 children reported that profane language and belittling remarks were made by the staff. Four children were interviewed regarding profane language and belittling remarks. There were no concerns.
08/22/2022,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/12/2023,01/17/2023,Individual Standards Evaluated,High,Yes,Staff engaged in physical discipline by slamming child on a table due to child refusing to follow instructions. ,Staff engaged in physical discipline by slamming child on a table due to child refusing to follow instructions. Four children were interviewed regarding inappropriate restraints. There were no concerns.
08/22/2022,748.2463(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/12/2023,01/17/2023,Individual Standards Evaluated,Medium High,Yes,Restraint was initiated due to child refusing to follow directives from staff. ,Restraint was initiated due to child refusing to follow directives from staff. Four children were interviewed regarding inappropriate restraints. There were no concerns.
08/22/2022,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/12/2023,01/17/2023,Individual Standards Evaluated,High,Yes,Staff member engaged in a power struggle with a child in care due child refusing to release a lego. Staff member slammed child on a table during the incident. ,Staff member engaged in a power struggle with a child in care due child refusing to release a lego. Staff member slammed child on a table during the incident. 
07/18/2022,748.1213(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/22/2022,09/22/2022,Individual Standards Evaluated,Medium High,Yes,The operation is not sharing any information regarding the child's needs such as coping skills and triggers there is also no documentation available that anything has been shared to the caregivers. The last documentation reviewed and available for caregivers was from 12/14/2020.  ,A physical site inspection resulted in an observation of staff being able to locate a binder in the staff's office that contained each child's de escalation preferences and each staff member has signed confirming that they read them. 
07/05/2022,748.3301(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/08/2022,07/07/2022,Individual Standards Evaluated,Medium High,Yes,"During walkthrough, it was observed that sofa chair in dayroom spring was broken, causing the chair to lean. ",Leadership emailed picture of sofa chair being removed from inside the operation and placed on the curb for dump truck to pick-up. 
06/20/2022,748.1003(a) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,06/20/2022,,Individual Standards Evaluated,Medium High,Yes,"During walkthrough,  it was observed that a staff that is not counted in ratio was watching a group of children. ",
04/24/2022,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/20/2022,07/20/2022,Individual Standards Evaluated,Medium High,No,"Staff member was overheard telling the resident that he was a liar and not credible. In the interview with staff member, staff member stated there was a pattern forming with the child having an attraction to his older roommates. Staff member even admits to bringing in the children and putting them against one another. However, he continued to put him with similar roommates, and failed to tell his therapist. ","All Administrative staff will document any conversatios
that are held with residents and with other individuals about residents, to ensure that nothing is misunderstood and to validate what was stated during the conversation. The document will be signed by resident (if applicable) as well as any other party that is present (if applicable). Documentation will be kept in Binders in the Administrative Offices.    
"
04/15/2022,748.2553(2)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/25/2022,05/25/2022,Individual Standards Evaluated,High,Yes,Documentation shows a child was held in a prone position for 2 minutes.,"The staff involved completed retraining for EBI.  The op conducted a staff meeting on May 20, 2022 and focused on EBI documentation; specific to, ensuring that the type of containment and length of time is also documented in the incident report."
04/05/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/13/2022,06/24/2022,Individual Standards Evaluated,High,Yes,"It is determined that a child was found outside the home, close to the street with no supervision. ","It is determined that a child was found outside the home, close to the street with no supervision. "
03/23/2022,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/18/2022,05/18/2022,Individual Standards Evaluated,Medium High,No,Children that were interviewed stated that  a staff member talks to them rudely and at time uses profane language. ,". All staff were re-trained on   subjecting a child to abusive or profane language and the standard.  
2. A suggestion box was ordered and will be made available upon arrival for residents to express their concern/complaints anonymously as well as any issues that they have. 
"
02/24/2022,748.3301(g) - Physical Site,Physical Site,No,03/10/2022,03/16/2022,P:Physical Site,Medium,Yes,"There were several areas on the physical grounds that require attention such as the fence being broken in several areas, large trash that include furniture, trash, ant beds, and large rocks.  ",
02/24/2022,748.3233(b)(3) - Safety and Emergency Practices,Safety and Emergency Practices,No,03/10/2022,03/16/2022,O:Safety and Emergency Practices,Medium High,Yes,The emergency evacuation & relocation diagrams observed do no include a designated shelter inside location nor an identified meeting place on the outside of the operation.,The emergency evacuation & relocation diagrams observed do no include a designated shelter inside location nor an identified meeting place on the outside of the operation.
02/24/2022,748.3273(4) - Safety and Emergency Practices,Safety and Emergency Practices,No,03/10/2022,03/16/2022,O:Safety and Emergency Practices,Medium Low,Yes,"Most of the first aid kits were observed missing several of the required supplies such as: cotton balls, adhesive tape, and thermometers. ","Most of the first aid kits were observed missing several of the required supplies such as: cotton balls, adhesive tape, and thermometers. "
02/24/2022,748.3441(a) - Physical Site,Physical Site,Yes,02/24/2022,,P:Physical Site,Medium High,Yes,There were three packages of chicken fajitas with a use by date of 02/17/2022. ,
02/24/2022,748.2101(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,02/24/2022,,Individual Standards Evaluated,Medium High,Yes,"There was a black-two drawer file cabinet in the medication closet without a lock; preventing the ""overflow"" medication from being double locked. ",
02/23/2022,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/16/2022,03/16/2022,Individual Standards Evaluated,Medium High,Yes,Five out of five children interviewed stated staff members curse at them. ,"An email was received from the administrator stating the following: Administrator will conduct a Mandatory Emergency Staff Meeting on 3-15-22 to address this Citation.  Administrator will train/re-train staff on the importance of the standard and the ramification of not following the standard.  It will further be discussed in detail, how the inappropriate verbiage can impacts the residents.     

Brief interviews were conducted with staff and residence; there were no additional disclosures of concerns. "
12/20/2021,748.1583(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/27/2021,12/22/2021,Individual Standards Evaluated,Medium,No,"Upon reviewing child's file, the TB test was missing from immunization list. ",The TB test that was missing in the child's file was completed and was sent via email. 
11/20/2021,748.2101(1) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,11/20/2021,,Individual Standards Evaluated,High,Yes,Two bottles of medication was observed in the staff room; not in the medication container where medication is kept. ,
11/09/2021,748.303(a)(6)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/22/2021,11/15/2021,Individual Standards Evaluated,Medium,Yes,"An altercation between two children that resulted in LE being called, was not reported to licensing. ",The operation emailed a corrective action plan so that they are aware of what needs to be reported to liscensing. 
08/30/2021,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/29/2021,11/20/2021,Individual Standards Evaluated,Medium High,Yes,"Four of six children interviewed stated staff used profanity to or around them. Three of six children stated Supervisory Staff use abusive, profane and threatening language towards children in care. ","Client interviews were conducted and three of three children denied being subjected to staff that were verbally degrading or using profanity. Staff were consulted about their participation in a staff meeting to discourage inappropriate language in the presence of children in care.  

An email was received from the administrator stating that a zoom staff meeting was held to address the minimum standard violation and discourage any further behaviors. "
08/17/2021,748.2151(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/24/2021,08/24/2021,Individual Standards Evaluated,Medium High,Yes,Two medication record logs were missing pills that are not accounted for. One Log has 20 pills listed but only 18 pills were found and the second log had 23 pills listed and only 22 pills accounted for. ,An audit of the logs were conducted and it was found the pills were administered but was not documented. 1. medication error was form was completed. 2. Medication audits will be conducted twice weekly. 
07/02/2021,748.3395(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/09/2021,08/24/2021,Individual Standards Evaluated,Medium,Yes,Two of three bathrooms contained no hand washing soap. Three of three bathrooms did not contain any approved hand drying agent. ,"All bathrooms were observed to have electronic hand drying devices, toilet paper and hand washing soap."
06/24/2021,748.1331(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/25/2021,06/24/2021,Individual Standards Evaluated,Medium Low,No,One child record reviewed did not include the priliminary service plan.  ,Operation submitted via email the preliminary service plan. 
04/19/2021,748.3301(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/20/2021,04/20/2021,Individual Standards Evaluated,Medium High,Yes,A bed board was broken on the bottom bunk in bedroom 1 creating a risk to children in care.,"The broken bed board was repaired on 4-20-21 by Maintenance.  Going forward New Hope Youth Center will continue to conduct Walk-Thru Inspections twice a week to ensure that all needed repairs are seen, documented and repaired in a timely manner.  "
04/01/2021,748.3301(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/09/2021,01/19/2022,Individual Standards Evaluated,Medium High,No,The operation was observed to have a broken broken stove top.,"A new stove top was installed on April 26, 2021."
03/16/2021,748.3301(f) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/19/2021,04/01/2021,Individual Standards Evaluated,Medium High,Yes,"It was observed and photographed that the operation had loose bricks scattered throughout the property grounds in four (4) areas and a pile of damaged wood on the grounds.  At the front entrance, the porch light was observed to have damaged glass (outside). The front entrance outlet cover was observed to be damanged and have exposed metal area that needs to be replaced.","During follow up walkthrough on 4/1/21, it was observed that all the pieces of wood were picked up, the front lamp has been replaced, and the outlet has been covered. The bricks are needed to separate different areas of the property, such as the garden. The bricks are not a hazard to the children as the children are unable to pick up them.  "
03/09/2021,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/31/2021,04/01/2021,Individual Standards Evaluated,Medium High,Yes,It was determined that staff use profanity around children at the operation; which exposes residents to inappropriate language while in care.  ,There were interviews conducted at the operation and no concerns were noted. 
01/29/2021,748.1545(a) - Child Care,Child Care,No,02/12/2021,04/01/2021,J:Child Care,Medium High,No,In four out of the four files reviewed there was no documentation and it was confirmed that the children did not have a hearing screenings. ,"After speaking with Clinic where residents are taken for THSTEPS exams it was revealed that we have to request the Hearing Exams because they are no longer standard practice.  Going forward during each 30 day THSTEPS exam, staff will rewquest that the Clinic perform a hearing exam."
01/29/2021,748.3365(c)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/29/2021,04/01/2021,Individual Standards Evaluated,Medium,No,In one of the four bedrooms there was one bed with a pillow and no pillowcase.,"During the follow up walkthrough on 4/1/21, it was observed that all pillows had a pillowcase."
01/29/2021,748.3421(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,01/29/2021,,Individual Standards Evaluated,Medium High,No,Bleach was observed accessible to children in a cabinet that was not locked.,
01/29/2021,748.3119(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/12/2021,04/01/2021,Individual Standards Evaluated,Medium,No,The fire sprinkler system is out dated and should be inspected annually. ,The fire sprinkler system inspection was conducted on 3/24/2021.
01/29/2021,748.363(4) - Reports and Record Keeping,Reports and Record Keeping,No,02/01/2021,04/01/2021,D:Reports and Record Keeping,Medium,No,One of the files observed had expired licensure and certificate which is required for the position the employee is filling. ,Current LMSW Licensure information was placed in the file 
01/29/2021,748.1583(a) - Child Care,Child Care,No,02/12/2021,04/01/2021,J:Child Care,Medium,No,In two out of the four child files reviewed it was observed and confirmed that the screening had not been done. ,Going forward if resident does not arrive with a current TB Test on will be administered during the 3 day Intake Exam 
01/29/2021,748.949(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/12/2021,04/01/2021,Individual Standards Evaluated,Medium Low,No,Several certificates provided to employees for required annual trainings did not include the trainer's qualifications or the source of the training.,"Going forward, New Hope Youth Center will ensure that Trainer s credentials are listed on all certificates after trainings have been completed as well as before being placed in the files"
01/29/2021,748.363(3) - Reports and Record Keeping,Reports and Record Keeping,No,02/12/2021,04/01/2021,D:Reports and Record Keeping,Medium,No,Two of the four files reviewed did not have the employees current job description. ,Job descriptions were updated and placed in file.
01/29/2021,748.3395(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/12/2021,04/01/2021,Individual Standards Evaluated,Medium,Yes,All bathrooms were observed to not have soap or any towels for the children to dry their hands on. ,"During the follow up walkthrough on 4/1/21, it was observed that all bathrooms contained hand soap and paper towels. "
01/29/2021,748.3301(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/12/2021,04/01/2021,Individual Standards Evaluated,Medium High,No,"The operation was observed to have a broken bookshelf, broken stove top, and broken dresser drawers which the children use to store their clothing in the bedrooms.",
12/30/2020,748.2855(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/15/2021,03/15/2021,Individual Standards Evaluated,Medium,No,There was no documentation on the EBI in the child's record at the operation. ,"Staff involved in the EBI did not provide paperwork to Administration.  Staff will be reminded of the protocol during staff meeting that was arranged on 3-12-21 for 
3-21-21. An unannounced inspection (INSP ID: 3820035) was conducted on 4/1."
