Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
04/04/2024,748.399(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/11/2024,05/10/2024,Individual Standards Evaluated,Medium,Yes,Licensing arrived at the facility at 9:45 AM to conduct an unannounced monitoring inspection and was not provided records until 2 hours later. Several requested records were unavailable. ,The following action has been taken: To ensure records are available upon request. Our records will be provided via a printed binder or access will be granted to our electronic records system to ensure timely access to records upon request
03/18/2024,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/31/2024,06/18/2024,Individual Standards Evaluated,Medium High,Yes,Multiple children in care stated children are subjected to profane language. ,CORRECTIVE ACTION PLAN: The One Discovery has conducted a training class on appropriate communication techniques and the impact of language on children. Encourage the use of positive reinforcement and constructive feedback.  Implement a monitoring plan to ensure that the individual adheres to appropriate behavior moving forward.
03/18/2024,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/31/2024,06/18/2024,Individual Standards Evaluated,Medium High,Yes,"Staff did not exhibit prudent judgement when they did not attempt to de-escalate or restrain a child in care ready to harm themselves, property, or others. ","CORRECTIVE ACTION PLAN: Schedule regular check-ins to discuss progress, address any ongoing issues, and provide constructive feedback. Use these meetings to reinforce positive changes and offer additional support if needed. Ensure the employee is fully aware of and understands all relevant policies and procedures related to professional behavior and responsibilities. Staff regular de-escalate and redirect the youth to prevent them from harming themselves and others. "
03/18/2024,748.685(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/31/2024,06/12/2024,Individual Standards Evaluated,High,Yes,Staff did not exhibit accountability or awareness when they allowed a child to elope from the facility. ,"A physical follow up was conducted. One child and three caregivers were interviewed. No supervision concerns were noted.

CORRECTIVE ACTION PLAN: We aim to ensure the safety and well-being of all children in our care, while fostering a responsible and vigilant workforce committed to preventing such incidents in the future. Our youth has demonstrated the use of their coping skills which includes allowing them outside for walks or in the enclosed area. Many times, this de-escalates our youth without the use of restraint or any other incidents."
01/23/2024,748.2151(e) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/12/2024,03/08/2024,Individual Standards Evaluated,Medium,Yes,"The children and staff state that the children were given over-the-counter vitamins, but there is no documentation of them. ",All over the counter medications including vitamins will be recorded/logged. 
01/23/2024,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/12/2024,03/08/2024,Individual Standards Evaluated,Medium High,Yes,Two staff members admit that they repeat the curse words that the children use against them. ,"Staff was given a training class on de-escalation 2/7/2024 to provide redirection, eliminate rephrasing, or better words choices."
01/23/2024,748.1013(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/12/2024,03/08/2024,Individual Standards Evaluated,High,Yes,Two of two children interviewed stated that they saw a staff member sleeping at night and one child requires 24-hour supervision. ,The operation has implemented shift changes. 
01/23/2024,748.311 - Individual Standards Evaluated,Individual Standards Evaluated,No,06/11/2024,06/05/2024,Individual Standards Evaluated,Medium,Yes,Two serious incidents occurred and where not documented as required by minimum standards. ,"Email received on 06/05/2024 stating that all serious incidents that occur are documented as required, reported to the casework, hotline as well as contacting the EMTs or police when necessary."
01/23/2024,748.3421(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/07/2024,06/05/2024,Individual Standards Evaluated,Medium High,Yes,Child in care was able to access chemicals and ingest them. ,Email was received on 06/05/2024 stating that stating the closet where our cleaning products are kept was changed the next morning to a dead bolt lock.
01/23/2024,748.303(a)(2)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/11/2024,06/05/2024,Individual Standards Evaluated,Medium High,Yes,A child in care required medical attention for allegedly ingesting bleach and the incident was not reported to the parent. ,"Email was provided on 06.05.2024 stated that the caseworker was notified in this incident with details with the police incident number and hotline report number. This information is provided via text, voicemail and email."
01/23/2024,748.303(a)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/11/2024,06/05/2024,Individual Standards Evaluated,Medium High,Yes,A child in care required medical attention for allegedly ingesting bleach and the incident was not reported to licensing. ,"Email was received on 06/05/2024 stating that this was a serious incident report and was reported to the hotline, the police and EMT were contacted. All serious incidents are reported to the hot line and other professional service providers as soon as possible."
01/18/2024,748.126(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/08/2024,03/08/2024,Individual Standards Evaluated,Medium,Yes,An overnight caregiver did not follow the operation's 24 Hour Continuous Supervision policy when they were found to be asleep while present at the operation.,The operation has implemented shift changes. 
01/18/2024,745.635(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/02/2024,03/08/2024,Individual Standards Evaluated,High,Yes,An unauthorized individual is present at the operation and has direct access to children in care.,An unauthorized individual was deactivated from CBCU 02/14/2024. 
01/18/2024,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/08/2024,03/08/2024,Individual Standards Evaluated,High,Yes,Overnight operation staff failed to provide adequate supervision due to the staff sleeping while on duty.,The operation has implemented shift changes. 
12/26/2023,748.303(a)(10)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/22/2024,08/21/2024,Individual Standards Evaluated,Medium,Yes,"Regarding IMPACT case # 49930701, information in class stated that the AWOL incident occurred on 12-24-23 but was reported to the hotline on 12-26-23 at 5:40pm.

Regarding IMPACT case # 49930963 (Merged), in formation in class stated that the AWOL occurred on 12-23-23 but was reported to the hotline on 12-27-23 at 6:44am","CORRECTIVE ACTION:  AWOL reporting is serious at The One Discovery.  ALL residents not at their designated location up for pick up or elopement are reported promptly to the appropriate authorities, reporting to the hot line and texting, calling and following up with and email to the caseworker.  These actions are taken immediately."
12/24/2023,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/26/2024,02/29/2024,Individual Standards Evaluated,Medium High,No,Staff open the door and encourage the children to walk out while they are attempting to run away. ,"CORRECTIVE ACTION PLAN
The following action will be taken: The staff does not encourage the youth to walk out. When a youth indicate getting fresh air is part of their coping skill to calm down. The youth under the watchful supervision of the direct care staff can and will be utilized. This action will allow the youth to de-escalate without restraint, assault on staff members, bodily inquire or property damage. This decision will be made prudently and on a case by case bases.
"
12/24/2023,748.453(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/26/2024,02/29/2024,Individual Standards Evaluated,Medium,No,"The unauthorized annual summary log does not include the intake report number for the report made to the hotline, it does not have the child's age as required in 748.453(a)(1) in addition does not indicate how long the child was gone for as required in 748.453(a)(3).","CORRECTIVE ACTION PLAN
The following action has been taken: The age of the child has been added and was the only information missing from the Annual AWOL Summary Log. All other information was being recorded.
"
09/05/2023,748.399(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/26/2024,03/02/2024,Individual Standards Evaluated,Medium,Yes,"Between 9/18/2023 and 11/10/2023, DFPS made multiple requests to obtain operation documents for review. Operation documents were not received until 11/17/2023 and 11/29/2023.",The operation provided a copy of their written corrective action plan on 3/2/2024. Additional staff has been given access to operation records to ensure records requests are completed in a timely manner.
06/15/2023,748.311(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/31/2023,08/29/2023,Individual Standards Evaluated,Medium,Yes,Two serious incident reports were missing the information as to what staff were present during the incident. ,"I, Ashley Williams, RCCR made face to face contact Administrator Carla Johnson. Ms. Johnons stated moving forward the operation will submit both completed incident report along with serious incident report call in sheet.   The form now contains all components in alignment with minimum standards."
06/15/2023,748.311(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/31/2023,08/29/2023,Individual Standards Evaluated,Medium,Yes,Two serious incident reports were missing information in regard to what interventions occurred during the incident. ,"I, Ashley Williams, RCCR made face to face contact Administrator Carla Johnson. Ms. Johnons stated moving forward the operation will submit both completed incident report along with serious incident report call in sheet.   The form now contains all components in alignment with minimum standards."
06/15/2023,748.311(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/31/2023,08/29/2023,Individual Standards Evaluated,Medium,Yes,Two serious incident reports were missing the time that the incidents occurred.,"I, Ashley Williams, RCCR made face to face contact Administrator Carla Johnson. Ms. Johnons stated moving forward the operation will submit both completed incident report along with serious incident report call in sheet.   The form now contains all components in alignment with minimum standards."
06/15/2023,745.8411(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/31/2023,08/29/2023,Individual Standards Evaluated,High,Yes,"CCI requested staff records that were needed for the ANE investigation, on June 29, 2023, and multiple times after.  The documents were not received until July 21, 2023.",The operation has assured that all administrative staff has access to records/documents in the absence of LCCA Carla Johnson.  
06/15/2023,748.311(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/31/2023,08/29/2023,Individual Standards Evaluated,Medium,Yes,Two serious incident reports reviewed were missing information in regard to the child's gender and the child's age.  The report does include the child's date of birth.,"I, Ashley Williams, RCCR made face to face contact Administrator Carla Johnson. Ms. Johnons stated moving forward the operation will submit both completed incident report along with serious incident report call in sheet.   The form now contains all components in alignment with minimum standards.    "
06/15/2023,748.1003(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/25/2023,08/29/2023,Individual Standards Evaluated,Medium High,Yes,During an outing there was only one staff member with six kids and one if the children's service plan states that the child but have supervision of one staff to five children. ,"RCCR Ashley Williams, completed a full walk-through during inspection and observed staff/resident ratio in compliance.  Ms. Carla stated in the future the operation will ensure ratio standards are aligned with child service plans. The operation will ensure staff availability for 1:1 supervision as needed."
01/26/2023,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/21/2023,03/28/2023,Individual Standards Evaluated,High,Yes,Witnesses advised that the child was left unattended by the staff member. ,"An email was sent from the operations administrator stating.
CORRECTIVE ACTION PLAN
The following Deficiency was corrected:
Correction: All staff were required to participate in a training for Child Safety and Supervision. This training was scheduled and attended on March 19, 2023. All new employees will also be required to complete the training.
 "
01/26/2023,748.363(10) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/21/2023,03/28/2023,Individual Standards Evaluated,Medium,Yes,The staff did not have a current valid driver's license..,"An email was sent from operation Administrator stating.  
CORRECTIVE ACTION PLAN

The following Deficiency was corrected:

Correction: All staff drivers license were reviewed to ensure that that were update to date. A spreadsheet was created to be reviewed monthly and to give notice to employees at least 30 days prior to expiring drivers license to be renewed and new copy of drivers license updated in the employees files as of March 19, 2023
 
***The One Discovery RTC will continue to review and update our records of staff to ensure that no other issues of this nature arise. 






"
05/17/2022,748.311 - Individual Standards Evaluated,Individual Standards Evaluated,No,05/31/2022,05/30/2022,Individual Standards Evaluated,Medium,Yes,"Incident report documentation was missing information, such as the correct address, nature of the incident and conclusion of the incident.","All staff were required to participate in a training for ""Report Writing"". This training was scheduled and attended on May 27, 2022. All new employees will also be required to complete the training. 

-Report Writing.
-The One Discovery RTC"
04/16/2022,748.4041 - Individual Standards Evaluated,Individual Standards Evaluated,No,07/22/2022,07/29/2022,Individual Standards Evaluated,High,Yes,It was confirmed that children in care were not wearing seat belts while being transported in a vehicle. ,The operation provided a follow- up response. The operation stated that when transporting children staff will ensure that children are properly secured and the number of children in the vehicle will not exceed the seating capacity. A second vehicle will be utilized if needed to ensure that all children are properly secured while in a vehicle. Staff will ensure that all children remain in their seats and seat belted until the behicle arrives at its destination. 
12/13/2021,745.621(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/24/2021,12/24/2021,Individual Standards Evaluated,High,Yes,The current treatment director did not have a background chick on file. The treatment director is currently hired as a contractor and is assisting the operation with the treatment services they provide.,"On 12/22/2021 the operation submitted a background check for Bobby Price, Treatment Director. According to CLASS there Bobby Price in Eligible and the background check is complete."
12/13/2021,748.3443(b)(2) - Physical Site,Physical Site,Yes,12/13/2021,,P:Physical Site,Medium,No,During a walk through inspection the freezer in the storage room was at two degrees Fahrenheit. The freezer was brought down to zero degrees after the operation staff was notified. ,
12/13/2021,748.505(b)(2) - Personnel,Personnel,Yes,12/13/2021,,E:Personnel,High,Yes,One out of three staff records did not include TB screening documentation in the staff record. The TB record was provided by the administrator once they were notified it was not in the record.,
11/24/2021,748.311 - Individual Standards Evaluated,Individual Standards Evaluated,No,01/17/2022,01/25/2022,Individual Standards Evaluated,Medium,No,A caregiver admitted to not completing documentation of serious incident. ,"The One Discovery RTC LCCA will complete a documentation training with all staff to ensure all serious incidents are documented and turned in to the administrator by 9:00 am the next morning.  Once submitted, all incidents will be reviewed by the LCCA to ensure all documentation is thorough and completed prior to being filed in the client binder. This training will be completed by all staff by January 27, 2022.  A copy of the training roster will be kept in the Administrators office for review."
04/15/2021,748.105(3)(D)(i) - Organization and Administration,Organization and Administration,No,04/29/2021,04/27/2021,C:Organization and Administration,Medium,Yes,Policy must include detailed plan   for additional staff to address frequency of any unforeseen circumstances such as 1-1 supervision.  ,An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
04/15/2021,748.123(7) - Organization and Administration,Organization and Administration,No,04/29/2021,04/27/2021,C:Organization and Administration,Medium,Yes,An outline is needed to address the maintenance of written/electronic records of employee compliance with policy. ,An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
04/15/2021,748.1661(b) - Child Care,Child Care,No,04/29/2021,04/27/2021,J:Child Care,Medium High,Yes,Policy needs to be individualized and not copied verbatim from Minimum Standards. Policy should specify the distance deemed safe for a smoker to partake in tobacco products away from the premises. ,An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
04/15/2021,745.4151(c)(7)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/29/2021,04/27/2021,Individual Standards Evaluated,High,Yes,Policy must include the applicant or employee's right to appeal process for a positive drug test,An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
04/15/2021,748.123(8) - Organization and Administration,Organization and Administration,No,04/29/2021,04/27/2021,C:Organization and Administration,Medium,Yes,Policy needs to include disciplinary actions regarding noncompliance with policy. ,An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
04/15/2021,745.4151(c)(3)(C) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/29/2021,04/27/2021,Individual Standards Evaluated,High,Yes,Policy must include a clear definition of various drug testing required. ,An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
04/15/2021,745.4151(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/29/2021,04/27/2021,Individual Standards Evaluated,High,Yes,,An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
04/15/2021,745.4151(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/29/2021,04/27/2021,Individual Standards Evaluated,High,Yes,"Policy must include the scope of those required to be drug tested- perspective employees, current employees, contract employees, and volunteers.",An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
04/15/2021,748.123(6) - Organization and Administration,Organization and Administration,No,04/29/2021,04/27/2021,C:Organization and Administration,Medium Low,Yes,A statement  is needed to address discrimination against exempt employees,An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
04/15/2021,745.4151(c)(5)(D) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/29/2021,04/27/2021,Individual Standards Evaluated,High,Yes,Policy must include how the operation preserves the privacy and rights of the person tested. ,An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
04/15/2021,748.105(2) - Organization and Administration,Organization and Administration,No,04/29/2021,04/27/2021,C:Organization and Administration,Medium,Yes,"Policy must specify what personnel will be doing the admissions, admissions assessment, 72 hour, and service plans. ",An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
04/15/2021,748.903(c)(9) - Training and Professional Development,Training and Professional Development,No,04/29/2021,04/27/2021,F:Training and Professional Development,Medium High,Yes,Policy must include photographs of restraints permitted by the operation as it pertains to EBI. ,An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
04/15/2021,748.109(1) - Organization and Administration,Organization and Administration,No,04/29/2021,04/27/2021,C:Organization and Administration,Medium,Yes,"Policy must include the program's goals and services provided. In addition, policy must include descriptions of each  program offered. ",An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
04/15/2021,745.621(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/29/2021,04/27/2021,Individual Standards Evaluated,High,Yes,Background checks were not submitted at the time of Application. ,Background checks were resubmitted under the correct operation number that corresponds with the applicant in a timely manner. Compliance was assessed via Online BGC submission and BGC fee payments. The operation has come into compliance with this standard. 
04/15/2021,745.4151(c)(8)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/29/2021,04/27/2021,Individual Standards Evaluated,High,Yes,Policy must include the plan to maintain drug test results of previous employees for one year  following the last work day. ,An online correspondence was received via email containing the elements that were not included the operation's original policy. The added elements allow for the operation's compliance with minimum standards.  
