Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
09/12/2024,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/16/2024,10/24/2024,Individual Standards Evaluated,Medium High,Yes,Video reviewed and staff interviews confirm that staff engaged in a physical altercation with a child in care.  ,Staff interviewed confirmed management regularly discuss discipline. Staff were also provided SAMA refresher. Sign in sheets were provided.
09/12/2024,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/18/2024,10/24/2024,Individual Standards Evaluated,High,No,This standard was found deficient as part of a DFPS Investigation,Staff interviewed confirmed management regularly discuss discipline and child's rights. Staff were also provided SAMA refresher. Sign in sheets were provided.
05/01/2024,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/03/2024,06/27/2024,Individual Standards Evaluated,Medium High,Yes,An employee engaged in a power struggle with a child in care while matching their energy and escalating the situation further. ,"Administrator emailed compliance plan to RCCR inspector on 6/27/24. Prior to this investigation the staff in question was coached on engaging in power struggles with residents. The staff will receive training on Stress Management and Preventing Burnout. They will be required to check in with supervisors every shift and will tap out when they, themselves are escalated. Document was uploaded to document library. "
04/15/2024,748.1339(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/15/2024,05/14/2024,Individual Standards Evaluated,Low,Yes,A child's service plan did not have the required amount of team members/professionals present. ,"RCCR Supervisor interviewed Administrator at Blue Skies on 5-14-2024, inspection #4001808. They stated they are working on service plans and making them more detailed and to fit the child's needs. They met with the new case manager to go over what changes need to be made."
04/15/2024,748.1337(b)(1)(D) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/15/2024,05/14/2024,Individual Standards Evaluated,Medium,Yes,"A child's service plan does not include personal or specific strategies to meet the child's behavioral, supervision, and high-risk needs.","RCCR Supervisor interviewed Administrator at Blue Skies on 5-14-2024, inspection #4001808. They stated they are working on service plans and making them more detailed and to fit the child's needs. They met with the new case manager to go over what changes need to be made."
04/15/2024,748.2307(15) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/15/2024,05/14/2024,Individual Standards Evaluated,High,Yes,A staff member was observed on video saying they will restrain a child and make them feel the ground. ,"RCCR Supervisor completed a follow up inspection #4001808, on 5-14-2024. 2 children were interviewed along with 1 staff member about EBI and discipline. The children stated that staff hasn't been restraining the children as much. They stated they only get restrained if they are trying to hurt themselves or someone else. The staff member stated they have been retrained and get refreshers often. They feel it has been helping and have seen a decrease in restraints. The administrator was interviewed and stated the EBI numbers have decrease significantly since they have retrained staff. Regarding the staff in the allegations, they were written up for the comments. They stated they have seen a difference in the behavior of the staff, and they have no issues since. "
04/15/2024,748.2307(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/15/2024,05/14/2024,Individual Standards Evaluated,Medium Low,Yes,"A staff member was observed on video telling a child that ""we need to get you out of here."" ","RCCR Supervisor completed a follow up inspection #4001808, on 5-14-2024. 2 children were interviewed along with 1 staff member about EBI and discipline. The children stated that staff hasn't been restraining the children as much. They stated they only get restrained if they are trying to hurt themselves or someone else. The staff member stated they have been retrained and get refreshers often. They feel it has been helping and have seen a decrease in restraints. The administrator was interviewed and stated the EBI numbers have decrease significantly since they have retrained staff. Regarding the staff in the allegations, they were written up for the comments. They stated they have seen a difference in the behavior of the staff, and they have no issues since. "
03/29/2024,748.2303(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/10/2024,05/22/2024,Individual Standards Evaluated,High,Yes,A staff member hit a child in the face as a means to get the child to comply. ,The staff were interviewed and they stated they were retrained for EBI and are doing training this week with de-escalation. They have seen a big decrease in restraints. 
03/29/2024,748.2551(d)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/10/2024,05/22/2024,Individual Standards Evaluated,Medium,Yes,"Children confirmed during interviews that they observed the staff restrain the child. 
",The staff were interviewed and they stated they were retrained for EBI and are doing training this week with de-escalation. They have seen a big decrease in restraints. 
03/29/2024,748.2463(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/10/2024,05/22/2024,Individual Standards Evaluated,Medium High,Yes,"During the interviews staff confirmed statements were made indicating the child needed to comply and learn to behave as they continued with a restraint. 
","The staff were interviewed and they stated they were retrained for EBI and are doing training this week with de-escalation. They have seen a big decrease in restraints. . 
"
03/29/2024,748.2605(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/10/2024,05/22/2024,Individual Standards Evaluated,High,Yes,"Staff did not release the child from the restraint after the child said they could not breathe. Collateral staff confirmed during interviews that the staff member was directed to release the child from the restraint and the child said they could not breathe. 
",The staff were interviewed and they stated they were retrained for EBI and are doing training this week with de-escalation. They have seen a big decrease in restraints. 
03/29/2024,748.2455(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/10/2024,05/22/2024,Individual Standards Evaluated,Medium High,Yes,"A restraint was implemented after the child was walking away from the situation. The child was not a danger to themselves or others at the time. 
",The staff were interviewed and they stated they were retrained for EBI and are doing training this week with de-escalation. They have seen a big decrease in restraints. 
03/29/2024,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/10/2024,05/22/2024,Individual Standards Evaluated,High,Yes,A child in care was hit in the face by operation staff. ,The staff member was fired.
03/26/2024,748.2455(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/01/2024,05/03/2024,Individual Standards Evaluated,Medium High,Yes,Video showed staff did not attempt a less restrictive intervention prior to initiating a containment on a child in care. ,Interviewed 2 staff member and they talked about being retrained in EBI last week. The staff EBI training certificate were reviewed. 
03/22/2024,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/03/2024,05/22/2024,Individual Standards Evaluated,High,Yes,Interviews confirmed staff did not keep the children in line of sight while the children played in the fort. ,"Case manager reported all staff are informed of the supervision. A follow up inspection was conducted, and case manager reported all staff are informed of the supervision. Staff interviewed stated their lead supervisor goes over supervision during shift change if it has changed for the child or they have a new child."
03/14/2024,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/04/2024,06/04/2024,Individual Standards Evaluated,High,No,This standard was found deficient as part of a DFPS Investigation,Staff were retrained on EBI procedures and policies. The action taken by this particular staff was not condoned nor tolerated by Blue Skies. He was placed on administrative leave and then terminated before the conclusion of this investigation.  
03/14/2024,748.2605(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/04/2024,06/04/2024,Individual Standards Evaluated,High,Yes,A staff member placed a child's arm behind their back during a restraint.,"After reviewing this event, Blue Skies immediately notified DFPS Hotline as this event was not permitted in Blue Skies Procedure. The staff performed a restraint that was not trained on nor permitted by Blue Skies procedure. The staff member was terminated, and retraining took place for all other staff, beginning on April 12th. "
03/14/2024,748.2455(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/04/2024,06/04/2024,Individual Standards Evaluated,Medium High,Yes,Staff interviewed during the investigation confirmed the situation was not an emergency that would warrant a restraint. ,"After reviewing this event, Blue Skies immediately notified DFPS Hotline as this event was not permitted in Blue Skies Procedure. The staff in question was immediately placed in administrative leave and was terminated. All of Blue Skies staff were retrained in EBI and Blue Skies EBI procedures."
03/13/2024,748.1337(b)(1)(D) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/01/2024,05/03/2024,Individual Standards Evaluated,Medium,Yes,A child's service plan does not include personal or specific strategies to meet the child's behavioral and supervision needs. It also does not include signatures. ,"Inspection was completed on 5-3-2024. The case coordinator was interviewed and stated she is working on updating all the service plans to include more details. She pulled up a service plan that she has completed that showed more detail in the level of supervision. We also talked about getting signatures for all the service plans which she had on the update service plan. SA
Email received 04/30/24 Training and feedback has been provided to the Case Coordinator, whom has already made corrections to Service Plans moving forward. These corrections are noted as having more thorough descriptions of supervision and de-escalation techniques that are individualized and specific. After review of this incident, leadership put all staff back through EBI trainings, including the use of the verbal de-escalation processes. Supervisors were retrained on responding to crisis interventions and best practices. "
03/13/2024,748.2463(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/01/2024,05/03/2024,Individual Standards Evaluated,Medium High,Yes,A staff member engaged in a power struggle with a child and pushed the child to the ground. ,"Inspection was completed on 5-3-2024 at Blue Skies. Staff were interviewed and they stated they have been retrained in EBI and will be getting a refresher for the next couple of weeks. They staff stated they have seen a decrease in restrains the past month and most of the staff are working on their communication. EBI training for the staff was reviewed and the sign in sheet. SA.
Email received 4/30/24 After review of this incident, leadership put all staff back through EBI trainings, including the use of the verbal de-escalation processes. Supervisors were retrained on responding to crisis interventions and best practices. "
11/24/2023,748.125(d)(4)(E) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/22/2023,12/13/2023,Individual Standards Evaluated,Medium High,Yes,A suicide assessment was not administered after a child in care self-harmed. ,Administrator emailed safety plan and suicide risk assessment to inspector on 12/13/23. A suicide screener was given to child in care on 12/12/23. The child refused to answer the questions. Their refusal is documented. The safety plan states staff will remove potentially dangerous items from room and the child will be in line of sight with wellness checks every 5 minutes. 
08/01/2023,HRC42.046(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/08/2023,08/24/2023,Individual Standards Evaluated,High,No,The notice must be published at least 10 days before the date of the public hearing. The notice was not published until 7/30/23 for hearing to be held on 8/2/23.,Inspector spoke with Ryan Lynn about notifications being sent out in a timely manner. Ryan stated he understood and will comply with minimum standards. 
07/20/2023,748.3271 - Safety and Emergency Practices,Safety and Emergency Practices,No,07/27/2023,07/27/2023,O:Safety and Emergency Practices,Medium,No,There were no first aid kits in the operation. ,At follow up inspection it was verified that the operation had the required first aid kits. Photos were taken. 
07/20/2023,748.3001(a)(1) - Safety and Emergency Practices,Safety and Emergency Practices,No,07/27/2023,07/27/2023,O:Safety and Emergency Practices,Medium High,No,A health inspection was not completed. ,At follow up inspection it was verified that the health inspection had been completed 7/26/23.
07/20/2023,748.191(3) - Organization and Administration,Organization and Administration,No,07/27/2023,07/27/2023,C:Organization and Administration,Medium High,No,During the first application walk through there was no emergency evacuation plan posted in the building. ,During the follow-up inspection the required emergency and evacuation postings were posted as required. Pictures were taken.  
