Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
11/26/2024,"748.1215(b) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",Yes,11/26/2024,,"I:Admission, Service Planning, Discharge",Low,No,A child's admission assessment was not in the child record as required. ,
11/26/2024,748.1103(d) - Children's Rights,Children's Rights,No,12/03/2024,01/28/2025,H:Children's Rights,Medium,No,There is no indication that the child's rights were reviewed with the child and that they understood their rights as the form was not signed by the child and did not indicate a reason why it was not signed. ,A file checklist was created to ensure that all children have reviewed and signed the child rights. 
11/08/2024,748.3301(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/29/2024,01/28/2025,Individual Standards Evaluated,High,Yes,In the laundry area and hallway it was observed that the ceiling is bubbled up and has mold. ,The ceiling was repaired and was in good repair with no mold. 
10/10/2024,748.2851(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/13/2024,06/04/2025,Individual Standards Evaluated,Medium,No,"Based on the information gathered, it was determined that staff does not inform children in care why they are being restrained when a restraint occurs. ",
10/10/2024,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/13/2024,06/04/2025,Individual Standards Evaluated,Medium High,Yes,"Based on the information gathered, staff did not appropriately handle a situation regarding administration of medication leading to a restraint.",
10/10/2024,748.2003(b)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/13/2024,06/04/2025,Individual Standards Evaluated,Medium High,Yes,"Medication logs reviewed, indicated medication was not provided to child in care as prescribed. In addition, there was no medical log for child's inhaler. ",
10/10/2024,748.1101(b)(4)(A)(v) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/13/2024,06/04/2025,Individual Standards Evaluated,Medium High,Yes,"Based on information gathered, it was determined one staff member uses profanity towards the children in care. ",
10/10/2024,748.2461(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/13/2024,06/04/2025,Individual Standards Evaluated,High,Yes,"Based on the information reviewed, it was determined staff conducted a restraint that caused impairment in child's breathing.",
10/08/2024,748.453(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/09/2024,12/10/2024,Individual Standards Evaluated,Medium,No,The log did not indicate the date of the unauthorized absence. ,An email from operation administration staff stated that: A staffing will be held by 12/20/24 with the objective to train staff on entering information for unauthorized absence in the absence of administration team. Documentation of staffing will be sent to licensing rep for the operation. 
09/20/2024,748.1531(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/18/2024,11/26/2024,Individual Standards Evaluated,High,Yes,The operation was made aware of the need for medical attention to an injury to a child on 9/16/24. Medical care was not provided until 9/18/2024.,"A follow up was completed via inspection ID: 4030830. A log was created and will be reviewed by the Administrator, Case Manager and all staff for illnesses and injuries. In addition, a resident's refusal for medical treatment will be signed and dated. The form and log were observed. "
09/20/2024,748.303(a)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/18/2024,11/26/2024,Individual Standards Evaluated,Medium High,Yes,"The operation waited 3 days to report an injury before going to the doctor.  
",All staff were retrained on documenting and reporting serious incidents. A training log was observed as well as certificates. 
08/29/2024,748.463(a) - Reports and Record Keeping,Reports and Record Keeping,No,09/05/2024,11/26/2024,D:Reports and Record Keeping,Medium,No,The unauthorized absence evaluation is nonexistent.,The unauthorized absence evaluation wil lbe completed every 6 months and the next one will occur in January per the operation's plan. 
08/29/2024,748.3351(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/05/2024,11/26/2024,Individual Standards Evaluated,Medium Low,No,"During the walkthrough of the inspection, blinds were missing from the window in the downstairs bedroom close to the kitchen. ",During the inspection bedroom 1 was observed to have blinds on all of the windows. 
08/29/2024,748.753(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/05/2024,11/26/2024,Individual Standards Evaluated,Medium,No,While reviewing staff records it was noted that reference checks were missing from a staff record. ,Reference checks are being conducted prior to any training for all new hires.
08/29/2024,748.363(13) - Reports and Record Keeping,Reports and Record Keeping,No,08/29/2024,11/26/2024,D:Reports and Record Keeping,Medium,No,There were multiple staff files with no training record to reflect the required components. ,A training log was created. 
08/29/2024,748.311(1) - Reports and Record Keeping,Reports and Record Keeping,Yes,08/29/2024,,D:Reports and Record Keeping,Medium,No,"Serious Incidents are missing physical address, telephone number of the operation, the age of the child,  and follow up information after the incident.",
08/06/2024,748.3233(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/13/2024,08/19/2024,Individual Standards Evaluated,Medium High,Yes,"During the walkthrough, we observed the emergency evacuation plan lacked a designated meeting spot outside in case of fire or inside for inclement weather.","On 8/19/24, the operation submitted a correction plan stating the evacuation plans have been updated and posted in the operation.  Pictures of the updated evacuation plans were submitted, depicting the designated meeting places inside and outside the building."
08/06/2024,748.3301(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/13/2024,08/19/2024,Individual Standards Evaluated,Medium High,Yes,"During the walkthrough, we observed an upstairs window that lacked a screen.","On 8/19/24, the operation submitted a correction plan indicating the screens have been replaced in all the windows in the home.  Pictures were provided as well.  There was a delay in getting the screens in due to the recent storm causing limited availability of the screens and installation.  "
07/13/2024,748.3397(d)(1) - Physical Site,Physical Site,No,07/16/2024,07/19/2024,P:Physical Site,Low,No,The showers do not have hot water and only has cold running water. ,"The showers do not have hot water and only has cold running water. 
Went to the operation and checked the water pressure in two bathrooms and the hot water and cold water was accurate for the needs of children."
07/13/2024,748.3395(b)(4) - Physical Site,Physical Site,Yes,07/13/2024,,P:Physical Site,Medium,No,Sinks in the bathrooms throughout the operation were observed without soap or anything for the children to dry their hands with. ,
07/13/2024,748.3161(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/15/2024,07/19/2024,Individual Standards Evaluated,Medium High,Yes,The gas stove was malfunctioning in that it emmitted a clicking noise. ,The gas stove was malfunctioning in that it emmitted a clicking noise. 
07/13/2024,748.3301(a)(2) - Physical Site,Physical Site,No,07/15/2024,07/19/2024,P:Physical Site,Medium,No,"There were multiple holes in the wall observed in one of the bedrooms upstairs, in addition one of the bedroom upstairs was observed with a broken window with shattered glass. ","There were multiple holes in the wall observed in one of the bedrooms upstairs, in addition one of the bedroom upstairs was observed with a broken window with shattered glass. 
*Windown was fixed and holes were filled."
03/27/2024,748.3421(3) - Physical Site,Physical Site,Yes,03/27/2024,,P:Physical Site,Medium High,Yes,A bottle of Multi Purpose cleaner was found in an unlocked cabinet in the kitchen. ,
03/27/2024,748.3061(2) - Safety and Emergency Practices,Safety and Emergency Practices,No,04/03/2024,03/27/2024,O:Safety and Emergency Practices,Medium High,Yes,The operations last Gas Inspection was conducted on 04/03/2021. ,The operation was able to come into compliance by having there gas inspection completed on 03/27/2024 
11/08/2023,748.457(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/10/2024,01/10/2024,Individual Standards Evaluated,Medium High,No,There was not a trigger review conducted for a child that  had run away 3 times within a 60 day period. ,To correct the specifics of this standard the administrator in collaboration with the treatment director and case manager will ensure that unauthorized absence triggered reviews of child's unauthorized absence is completed and documented no later than 30 days after third absence within 60 days.  
11/08/2023,748.453(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/10/2024,01/10/2024,Individual Standards Evaluated,Medium,No,The Unauthorized Absence log does not mention how long the children were gone. ,"To correct the specifics of this standard, the facility administrator shall ensure that the unauthorized absence summary log is adjusted to include the length of time the resident was gone from the facility, if he returns and specifically the summary log will also state if the child does not return. "
10/23/2023,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/28/2023,11/27/2023,Individual Standards Evaluated,Medium High,Yes,Caregivers failed to institute a safety plan for two residents who both had high risk behaviors for sexually acting out and sexual aggression despite noting the plan would be put in place in the children's service plans. The two children were also placed in bedrooms directly across from each other despite the operation's knowledge of their alleged previous sexual interactions at their shared previous placement.,"The operation emailed corrections advising that the staff one staff always sits between the bedroom in question and going forward prudent judgement shall be practices in bedroom allocation. One of the residence is not longer in the placement. 

on 11/29/23, Children living at the operation have been interviewed and advised of no concerns with supervision. "
10/06/2023,748.685(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/08/2023,12/12/2023,Individual Standards Evaluated,High,Yes,"Video footage reviewed during inspection showed a staff member sitting down engaged on their phone while two children in care walked up to another child and assaulted him by slapping, shoving, and punching them.",The operation has come into compliance with this standards. 
09/29/2023,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/27/2023,01/26/2024,Individual Standards Evaluated,Medium High,Yes,Staff member was using profane language towards children in care. ,The operation has come into compliance with this standard. 
07/31/2023,748.4703(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/23/2023,11/16/2023,Individual Standards Evaluated,Medium High,Yes,Two staff members sleep during night shifts.  ,"To address the specifics of these standaed rules the sitting positions of overnight staff was changed. Monitoring cameras are checked more frequently by the facility administrator  to ensure overnight supervision compliance. All staff are now retrained monthly during our staff monthly meeting to remind them of expectations regarding appropriate supervision. 

Interview with the children at the operation were conducted and the child report no resent concerns with supervision or staff sleeping at night."
07/14/2023,748.4653(a)(2) - Training and Professional Development,Training and Professional Development,No,07/21/2023,08/22/2023,F:Training and Professional Development,Medium High,Yes,There is no documentation to show that a staff member has completed pre-service EBI training. ,The operation emailed the updated training certificates for EBI. 
07/14/2023,748.930(b)(1)(A) - Training and Professional ,Training and Professional Development,No,07/21/2023,08/22/2023,F:Training and Professional Development,Medium High,Yes,Staff has not completed 4 hours of EBI ever 6 months. ,The operation emailed the updated training certificates for EBI. 
05/17/2023,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/07/2024,03/04/2024,Individual Standards Evaluated,High,Yes,A child took automobile keys from an unlocked drawer and drove off with another resident. The automobile belonged to the operation. ,"An email with attachment was received from the primary inspector for the operation. The van keys are no locked int he chemical closet with access to staff only. The garage door is now disabled. The treatment director has retrained staff have on appropriate supervision, understanding resident history, and supervision regarding behaviors."
05/09/2023,748.3301(g) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/05/2023,06/26/2023,Individual Standards Evaluated,Medium,No,"During the inspection, a pile of trash bags were observed outside of the home in the backyard. The trash was not in a trash can.  The trash had a distinct smell and flies were surrounding the garbage.",This standards was found to be compliant. 
05/09/2023,748.3445(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/05/2023,06/26/2023,Individual Standards Evaluated,Medium High,Yes,"During the inspection, it was observed that multiple items in the freezer and the pantry were not properly stored. Expired items were also observed in the freezer and pantry as well.",This standards was found to be compliant. 
05/09/2023,748.3301(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/05/2023,06/26/2023,Individual Standards Evaluated,Medium,No,"During the inspection, multiple were observed in the walls of the operation in various places. At least three holes bigger than the size of large fists were observed in the walls of more than one bedroom upstairs and behind the doors of at least one bathroom. There was one exceptionally large hole in onoe bedroom where planks of wood were exposed through the hole on the other side of the wall. Pieces of the wall were observed on the floor of the bedroom. Missing rail posts on the stairway were also observed in two different places. Lighter fluid was observed outside of the residence in the backyard near the trash.",This standards was found to be compliant. 
05/08/2023,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/11/2023,05/25/2023,Individual Standards Evaluated,High,Yes,A child on 1:1 supervision was not being adequately supervised. A child in care on 1:1 supervision stated he is not always supervised 1:1.,The operation has come into compliance with this standard. 
04/28/2023,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/18/2023,05/18/2023,Individual Standards Evaluated,Medium,Yes,Child in cares service plan stated the wrong name in several sections.,The operation Administrator emailed over a corrective action plan for the deficiency stating that the child's service plan has been corrected and the Administrator and Case manager will continue to verify to ensure service plans are correctly tailored with the right child's name. 
03/06/2023,748.3117(a) - Safety and Emergency Practices,Safety and Emergency Practices,No,03/17/2023,04/13/2023,O:Safety and Emergency Practices,Medium,Yes,"Both fire extinguishers in the kitchen area are out of compliance, as the last fire inspection for extinguisher was conducted in February 2022","An inspection was conducted, and the operation has come into compliance for this standard."
03/06/2023,748.2151(b)(1) - Medication,Medication,No,03/17/2023,04/13/2023,L:Medication,Medium High,Yes,"In review of multiple medication records, it has been found that multiple med logs do not match the count of the pills in the pill packs and bottles. ","An inspection was conducted, and the operation has come into compliance for this standard."
11/04/2022,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/25/2023,01/05/2023,Individual Standards Evaluated,Medium High,No,a staff member made the choice to have a child in care get out of the car to follow another child in care to convince him to get in the car instead of contacting the operation/ law enforcement that she knew where the child in care was. ,"Prime Residential RTC will continue to be trained and re-trained to exercise prudent judgement and always follow facility policy and procedures. This will be enforced by the administrator.
On 01/05/23 interviews were done with current residence of the operation. They were each spoken to about supervision, basic needs, discipline and restraints. No new concerns. -Ashley Russell"
08/17/2022,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/06/2022,10/12/2022,Individual Standards Evaluated,Medium High,Yes,Staff provided resident with a cellphone. ,"Aderemi Oso, Facility Administrator provided the inspector with an updated copy of policy regarding cell phone usage. Staff was provided a copy of the new policy and procedure. Staff that provided resident with cell phone was terminated. "
08/17/2022,748.125(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/06/2022,10/12/2022,Individual Standards Evaluated,Medium,Yes,Staff did not follow the operations policy in regard to cellphone use. ,"Aderemi Oso, Facility Administrator provided the inspector with an updated copy of policy regarding cell phone usage. Staff was provided a copy of the new policy and procedure."
08/09/2022,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/15/2022,08/23/2022,Individual Standards Evaluated,Medium High,Yes,Medication directions advise that medication is to be taken every 3 hours but medication has been administered once daily. ,"on 8/11/22 the operation submitted correction and advised that the operations admin' will be conducting weekly reviews of logs and has update information on the medication forms to assist staff with better documentation pratices. 

on 8/23/22 All med logs have been observed to be updated to assure medication will be given as prescribed. Medication logs have been reviewed and medication counted has been conducted. "
08/09/2022,748.2151(c)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/15/2022,08/23/2022,Individual Standards Evaluated,Medium,No,Each medication log is missing the reason the residence are receiving the medications. ,All medication logs have been updates to list the reason the medication is being given. 
08/09/2022,748.2003(b)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/15/2022,08/23/2022,Individual Standards Evaluated,Medium High,No,"While counting medications, it was found for multiple medications, there was more medication is missing from the pill packs, than recording as administered on the medication logs. ",All medication has been reviewed counted and meets compliance. 
06/02/2022,748.3301(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/10/2022,06/06/2022,Individual Standards Evaluated,High,Yes,"Light fixtures has wires expose and it hanging from
the ceiling.",Photo in share point
05/31/2022,748.4041 - Transportation,Transportation,No,06/01/2022,06/01/2022,R:Transportation,High,Yes,"There are two residence under the age on 10 and under the height of 4'9 that require booster seats when being transported, the operation, does not have booster seats for either child. ",Pictures were received on the boosters seats and are in compliance. 
05/28/2022,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/21/2022,12/21/2022,Individual Standards Evaluated,High,Yes,A child in care was inappropriately restrained leading to injuries. ,"On 01/05/23 interviews were done with current residence of the operation. They were each spoken to about supervision, basic needs, discipline and restraints. No new concerns. 
email on 12/21/22: The Staff directly involved in this incident is no longer a staff member of Prime Residential Care. To address the specifics off this standard rules, all staff members of the operation will continue to train and re-train all staff regarding appropriate was to avoid restraints and right position during restraints. This will be coordinated and enforced by the administrator. "
05/28/2022,748.2461(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/21/2022,12/21/2022,Individual Standards Evaluated,High,Yes,A child in care was restrained by a staff in a prone position.  ,"On 01/05/23 interviews were done with current residence of the operation. They were each spoken to about supervision, basic needs, discipline and restraints. No new concerns. 
email on 12/21/22: The Staff directly involved in this incident is no longer a staff member of Prime Residential Care. To address the specifics off this standard rules, all staff members of the operation will continue to train and re-train all staff regarding appropriate was to avoid restraints and right position during restraints. This will be coordinated and enforced by the administrator. "
05/28/2022,748.2461(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/21/2022,12/21/2022,Individual Standards Evaluated,High,Yes,A child in care was restrained in a manner that obstructed the child's breathing. ,"On 01/05/23 interviews were done with current residence of the operation. They were each spoken to about supervision, basic needs, discipline and restraints. No new concerns. 
email on 12/21/22: The Staff directly involved in this incident is no longer a staff member of Prime Residential Care. To address the specifics off this standard rules, all staff members of the operation will continue to train and re-train all staff regarding appropriate was to avoid restraints and right position during restraints. This will be coordinated and enforced by the administrator. "
05/21/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/27/2022,06/29/2022,Individual Standards Evaluated,High,Yes,Three of 4 children had knowledge that the incident took and the children were left unsupervised. ,"The staff member directly involved in the is negligence is no longer a staff member of Prime Residential Care. The address the specifics of theis standard rules, all staff members of Prime Residential Care will continue to be retrained on ""Appropriate Supervision and Childcare Ratio"" be the facilities Administrator to ensure minimum standard compliance. 
Interviews with residence regarding supervision, can be found in chronology. "
04/05/2022,748.2151(b)(1) - Medication,Medication,No,04/11/2022,08/09/2022,L:Medication,Medium High,Yes,Medication log shows that a child's last AM pill was given on 4/4/22 with a remaining 6 pills. The medication pack shows 5 pills are remaining. Documentation does not show that the pill was given or refused. ,Medication log shows that a child's last AM pill was given on 4/4/22 with a remaining 6 pills. The medication pack shows 5 pills are remaining. Documentation does not show that the pill was given or refused. 
04/05/2022,748.2151(c)(3) - Medication,Medication,No,04/11/2022,04/15/2022,L:Medication,Medium,Yes,Medication log is missing the reason the medication is being taken on each of the medication logs. ,"diagnosis and reason for taking medication column was completed for all residents, the case manager under the direct supervision of the facility administrator will ensure this is always completed for all residents. attachment has been uploaded into sharepoint. "
04/05/2022,748.453(a)(3) - Reports and Record Keeping,Reports and Record Keeping,No,04/11/2022,08/15/2022,D:Reports and Record Keeping,Medium,No,The operation has not developed an unauthorized absence log.,"to address the specifics of this standard rule, and to prevent future occurrences, the operation has developed Resident Absent witout leeave form that will be filed in a binder titled AWOL LoG. 
The new for has been uploaded into sharepoint. "
04/05/2022,748.1583(a) - Child Care,Child Care,No,04/11/2022,07/15/2022,J:Child Care,Medium,Yes,Resident does not have documentation for a TB exam. ,Operation emailed over copies of TB test results for each resident. 
02/02/2022,748.3115(3) - Safety and Emergency Practices,Safety and Emergency Practices,No,02/14/2022,02/07/2022,O:Safety and Emergency Practices,Medium High,Yes,Fire extinguisher inspection expired Jan 2022 ,The operation has emailed over pictures and documentation for the fire extinguishers being inspected and have come into compliance. documents have been uploaded into SharePoint. 
12/21/2021,748.3239(d) - Safety and Emergency Practices,Safety and Emergency Practices,No,12/31/2021,12/21/2021,O:Safety and Emergency Practices,Medium Low,Yes,Operation needs evacuation drill forms. ,The operation emailed over a copy of the evacuation drill form which has been uploaded into SharePoint. 
10/26/2021,748.363(1) - Reports and Record Keeping,Reports and Record Keeping,No,11/02/2021,11/02/2021,D:Reports and Record Keeping,Medium,Yes,"In review of the two staff files the items list below were missing:
A copy of the record of tuberculosis screening, 
A statement signed and dated by the employee documenting that the employee has read a copy of the operational policies required
A statement signed and dated by the employee indicating the employee must immediately report any suspected incident of child abuse, neglect, or exploitation to the Texas Abuse and Neglect Hotline and to the operations administrator or administrators designee
A current job description
Documentation showing the date of employment 
",The operations administrator has emailed me a copy of all missing documentation which has been uploaded into SharePoint. 
07/29/2021,748.3301(c) - Physical Site,Physical Site,Yes,07/29/2021,,P:Physical Site,Medium High,No,In two bedrooms there were exposed screws found,
07/29/2021,748.111 - Organization and Administration,Organization and Administration,No,08/06/2021,08/05/2021,C:Organization and Administration,Medium,No,The policies need to reflect detailed information on child care policies. ,facility submitted a child care policy which has been uploaded into sharePoint
07/29/2021,748.3001(b) - Safety and Emergency Practices,Safety and Emergency Practices,No,08/06/2021,07/31/2021,O:Safety and Emergency Practices,Medium,No,The facility has not had a health inspection conducted. ,Facility has had a environmental inspection completed. Documentations has been uploaded into sharepoint. 
07/29/2021,748.191(1) - Organization and Administration,Organization and Administration,No,08/06/2021,08/06/2021,C:Organization and Administration,Medium Low,No,The facility lacks required postings. ,Pictures of required posting have been reviewed an meet compliance
07/29/2021,748.2101(3) - Medication,Medication,No,08/06/2021,08/06/2021,L:Medication,Medium High,No,Schedule two medication need to be a a location where they can be double locked. ,The facility sent me a photo that has been uploaded into sharepoint of the medication being moved to an area where it is able to be double locked.
07/29/2021,748.3301(a) - Physical Site,Physical Site,Yes,07/29/2021,,P:Physical Site,High,No,The chairs on the back patio has crack in them and are not clean. ,
07/29/2021,748.105(3)(C) - Organization and Administration,Organization and Administration,No,08/06/2021,08/06/2021,C:Organization and Administration,Medium,Yes,The policy lack plans to provide a backup care giver in case of an emergency. ,Back-up designation was added to the Resident Policy on 8/6/21.
07/29/2021,748.119(1) - Organization and Administration,Organization and Administration,No,08/06/2021,08/06/2021,C:Organization and Administration,Medium Low,Yes,The policy lacks detail on what the volunteers role at the facility will initial,Explanation of volunteer role was expanded to include all duties of direct care staff. 
