Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
02/03/2023,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/12/2023,04/13/2023,Individual Standards Evaluated,Medium High,Yes,It was confirmed that a staff member failed to demonstrate prudent judgement when they exchanged personal text messages with a child in care. ,"In response to the case findings, the operation has taken actions to address staff concerns. The steps being taken by the operation were discussed with the administrator during inspection #3937841. Additionally, an email was received from the operation on 04/13/2023 regarding their compliance plan. The operation has increased monitoring of cameras in all cabins. Operation is reviewing and updating their policies regarding staff engagement with children and youth on social media. The operation recognizes the importance of maintaining safe and appropriate relationship with children and will review these polices with all employees. "
01/29/2023,748.303(a)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/06/2023,02/06/2023,Individual Standards Evaluated,Medium High,Yes,A child sustained injury that required medical attention and incident was not called in until months after.,The operation provided a follow-up regarding the deficient standard stating that effective immediately all non-scheduled routine medical visits will be reported to Licensing within 24 hours. The operation will be requesting an administrative review. 
11/15/2022,748.3441(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/22/2022,12/12/2022,Individual Standards Evaluated,Medium High,Yes,Food in a freezer was found to be open. ,Food in a freezer was found to be open. 
11/15/2022,748.3393(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/22/2022,12/12/2022,Individual Standards Evaluated,Medium Low,Yes,Two toilets were observed with no toilet paper. ,Two toilets were observed with no toilet paper. 
11/15/2022,748.3301(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/22/2022,12/12/2022,Individual Standards Evaluated,Medium,Yes,Two ovens and one sink  were observed to be dirty.,Two ovens and one sink  were observed to be dirty.
11/08/2022,748.3441(a) - Physical Site,Physical Site,No,11/15/2022,11/15/2022,P:Physical Site,Medium High,Yes,Food in a refridgerator was found to be expired. ,
11/08/2022,748.3301(a)(2) - Physical Site,Physical Site,No,11/15/2022,11/15/2022,P:Physical Site,Medium,Yes,"Two refrigerators, a dishwasher, two ovens, one sink, and two bathrooms  were observed to be dirty or not in good repair. ",
09/02/2022,748.3001(C)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/16/2022,09/28/2022,Individual Standards Evaluated,Medium,Yes,Yearly updated documentation showing inspections are unavailable at the operation has not been provided. ,The operation provided a response to the citation stating that they continue to have difficulties getting a health inspection completed at their operation. They are outside the city limits and the county does not provide this service. The operation states that they are able to conduct quarterly inhouse inspections using TDFPS form 2932: Environmental Checklist until an alternative can be found. 
07/07/2022,748.3115 - Individual Standards Evaluated,Individual Standards Evaluated,No,07/14/2022,07/08/2022,Individual Standards Evaluated,Medium,Yes,Three fire extinguishers observed have not been inspected since April 2022. ,The operation provided a corrective action plan in response to the citation. Operation states that the staff member responsible for inspecting the fire extinguishers on a monthly basis understands that this must be completed by the last Friday of every month. The executive director of the operation will assign a designee to ensure that this is completed. 
05/24/2022,748.3443(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,05/24/2022,,Individual Standards Evaluated,Medium,Yes,A plate of fish was observed left out on the kitchen counter at cannon cottage.  A dish of meat and noodles was obsevered uncovered in the refrigerator and food was observed on the floor in the pantry at meadow cottage.  An open containter of raw meat was observed in the refrigerator at mabee cottage.,
03/28/2022,748.303(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/21/2022,04/11/2022,Individual Standards Evaluated,Medium,Yes,A medical incident involving a child that did not rise to the level of a serious incident was not documented in the same manner as a serious incident report.  ,A compliance plan was received from the operation. In response to the standards deficiency the operation stated that a staffing was completed with staff regarding the deficiency and the circumstances in which a serious incident report needs to be documented. 
12/28/2021,748.2455(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/11/2022,03/11/2022,Individual Standards Evaluated,Medium High,Yes,A restraint was used on a child in care during a situation which was not considered an emergency.,Operation responded with a corrective action plan stating that the staff member that restrained the child is no longer employed at the operation. The operation will continue to receive training on proper EBI techniques and procedures. 
12/28/2021,748.2307(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/11/2022,03/11/2022,Individual Standards Evaluated,Medium High,Yes,Children in care were yelled at by a caregiver. ,The operation responded with a corrective action plan by stating that the staff member that yelled at children completed additional compassion fatigue training on 03/10/2022. Supervision of direct care staff and children by supervisors will continue in order to ensure safety and wellbeing of children. 
12/16/2021,748.723(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/15/2022,02/08/2022,Individual Standards Evaluated,Medium,Yes,A volunteer did not have all the required trainings to be a caregiver for children and supervised 8 residents with a staff.,"The operation will ensure that volunteers or contractors who perform employee functions meet the required qualifications, by being careful not to mix RTC and Basic Care participants in activities unless necessary. If it is necessary to mix RTC and Basic Care Program kids together in an activity, the operation will ensure that qualified supervision ratio will be present by discussing beforehand the necessary qualified staff that will be needed to meet the ratio requirements.
"
11/24/2021,748.1661(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/05/2022,01/03/2022,Individual Standards Evaluated,High,Yes,A staff member provided children in care with vaporizer pens on multiple occasions. ,The operation provided a compliance response stating that the staff member was immediately terminated and vacated the premises. Program Supervisors will continue to perform unannounced visits and monitor the cabins daily. All staff receive training regarding Professional Boundaries and other trauma focused childcare training. Ratio was increased in the boy's cabin to provide additional supervision for the children. 
11/24/2021,748.507(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/05/2022,01/03/2022,Individual Standards Evaluated,Medium High,Yes,"Three staff members were made aware of allegations of abuse toward children in care, yet failed to report as per timeframes. ",The operation provided a compliance response stating that additional risk and reporting training was completed with all staff. The operation is also contracting with an external agency to conduct an organization risk assessment to review policies and procedures. Program Supervisors will continue to perform unannounced visits and monitor the cabins daily.
11/24/2021,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/28/2022,03/02/2022,Individual Standards Evaluated,High,Yes,"Evidence and information gathered support that a staff member inappropriately touched, provided substances to and inadequately supervised children in care.",The operation will be implementing a night electronic check system to enhance supervision during sleep hours. Camera systems will be installed in common areas to ensure residents safety. Program Supervisors will monitor and review. The operation will be conducting a policy and procedure review. New hires and new volunteers will undergo additional safety screening.
11/24/2021,748.4005(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/28/2022,03/02/2022,Individual Standards Evaluated,Medium High,Yes,"Operation staff allowed two children in care to transport other children in care, who are not licensed drivers. ",The staff member that allowed the children to drive the vehicle was fired. Direct care staff will continue to be required to complete transportation training. Residents are not allowed to drive vehicles. 
11/24/2021,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/05/2022,01/03/2022,Individual Standards Evaluated,Medium High,Yes,A staff member employed by the operation provided illegal substances to children while charged with caring for them. A staff member was made aware of these allegations of abuse against a staff member and failed to act in protecting children in care. ,"The operation provided a compliance response stating that the employee named in the incident had their employment terminated and does not have access to children in care. Direct care staff received risk management training to include reporting and serious incidents. Program Supervisors will continue to perform unannounced visits and monitor the cabins daily. A new night electronic monitoring system will be implemented by January 31, 2022. The operation is exploring prevention training opportunities with other partners in addition to the training we currently offer."
11/24/2021,748.1661(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/05/2022,01/03/2022,Individual Standards Evaluated,Medium High,Yes,A staff member admitted to smoking in the children's living quarters. ,The operation provided a compliance response stating that the staff member was immediately terminated and vacated the premises. Program Supervisors will continue to perform unannounced visits and monitor the cabins daily. All staff receive training regarding Professional Boundaries and other trauma focused childcare training. Ratio was increased in the boy's cabin to provide additional supervision for the children. 
11/24/2021,748.685(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/05/2022,01/03/2022,Individual Standards Evaluated,High,Yes,Staff member was inappropriate with children and provided illegal substances to minors. ,"The operation provided a compliance response stating that the employee named in the incident had their employment terminated and does not have access to children in care. The operation will continue to monitor and supervise children daily. The operation will continue to evaluate supervision practices and monitor staff compliance of  Personnel Policies and Procedures and HHSC Minimum Standards. Disciplinary action, up to termination may result if staff are found in noncompliance. A new night electronic monitoring system will be implemented by January 31, 2022. The operation is also contracting with an external agency to conduct an organization risk assessment to review policies and procedures. Ratio has been increased in the boy's cabin to provide additional supervision by staff. Mentor visits are no longer allowed to take place in private and must be held in a communal area. "
11/24/2021,748.683(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/28/2022,03/02/2022,Individual Standards Evaluated,Medium,Yes,"Operation did not provide adequate oversight and a caregiver provided children with illegal substances, alcoholic beverages and acted inappropriately with children while employed at the operation. ",The operation provided a corrective action plan stating that in response to the deficiency they terminated the staff member's employment. The operation will be installing a electronic check system to improve supervision. Camera systems will also be installed in common areas of the homes and program supervisors will review footage. 
11/24/2021,748.2101(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/28/2022,03/02/2022,Individual Standards Evaluated,Medium High,Yes,Medications were observed in a child's bedroom.,Direct care staff will continue with annual medications policy and procedures training. The medical coordinator will complete random and unannounced inspections. 
10/27/2021,748.3443(b)(2) - Physical Site,Physical Site,Yes,10/27/2021,,P:Physical Site,Medium,Yes,Throughout the operation there were a total of 7 missing thermometers in the refridgerators.  ,
09/15/2021,748.303(a)(10)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/14/2021,10/06/2021,Individual Standards Evaluated,Medium,Yes,Operation did not report awareness of communicable disease timely. ,"Compliance plan received from Executive Director via email.

Operation will ensure that a report is made to licensing within twenty-four hours along with notifying the child's guardian of all children in care who contract a reportable communicable disease.  "
08/04/2021,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/30/2021,11/29/2021,Individual Standards Evaluated,Medium High,Yes,The operation was made aware of concerns of an inappropriate relationship between a child in care and a staff member and failed to take action to protect the child. The child in care was sexually abused by the staff member. ,"Issues brought to the attention of HCYR were addressed by the Program Director. HCYR will ensure that any issues and/or concerns are appropriately addressed and noted in the personnel file. HCYR will continue to evaluate supervision practices and monitor staff compliance of HCYR Personnel Policies and Procedures and HHSC Minimum Standards. Disciplinary action, up to termination may result if staff are found in noncompliance."
08/04/2021,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/30/2021,11/29/2021,Individual Standards Evaluated,High,Yes,A child in care was sexually abused by a staff member. ,The employee named in the alleged incident was terminated immediately and does not have access to children in care. HCYR Supervisors will continue to monitor and supervise children daily.
08/04/2021,748.303(a)(3)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/30/2021,11/29/2021,Individual Standards Evaluated,Medium High,Yes,The operation did not report to Licensing concerns of an inappropriate relationship between a child in care and a staff member for possible sexual abuse.,HCYR will continue to abide by Serious Incident Report timelines as defined by HHSC Minimum Licensing Standards.
07/15/2021,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/10/2021,09/13/2021,Individual Standards Evaluated,High,Yes,Two children in care engaged in sexual behaviors due to neglectful supervision of a staff member.,"On 09/13/21, email was received from operation with the following compliance plan:

Upon receiving the report regarding the two youth involved, the employee responsible for supervising the resident was terminated. HCYR ensures that all employees are adequately trained and understand their job responsibilities. In this incident, the employees lapse in judgment and failure to report the incident were cause for termination.

HCYR will continue to provide support, training, and supervision to ensure children are appropriately monitored.

Staff has been terminated and no longer present at this operation. "
