Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
12/16/2024,748.2953(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/20/2024,12/20/2024,Individual Standards Evaluated,Medium,No,Agency has not reported the EBI data for third quarter of 2024 as of assessment date.,A review of the operation's annual EBI data report was reviewed and observed to be up to date.
12/06/2024,748.2101(7) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/14/2025,03/24/2025,Individual Standards Evaluated,Medium High,Yes,Medication which expired July 2024 was not discarded on or before expiration date. ,Corrected by medication and expiration dates being observed to be compliant.
11/13/2024,748.2953(b) - Emergency Behavior Intervention,Emergency Behavior Intervention,No,11/27/2024,12/16/2024,N:Emergency Behavior Intervention,Medium,No,Agency has not reported the EBI data for third quarter of 2024 as of inspection date.,
11/13/2024,748.1103(d) - Children's Rights,Children's Rights,No,11/27/2024,12/11/2024,H:Children's Rights,Medium,No,There was no documentation that child's rights were explained to child within 7 days of placement in two of the children records. ,An email was received from the operation which included a corrective action plan indicating intake personnel will ensure child's rights are reviewed with new youth placed at the operation. It also indicated a monthly audit of all resident records will be completed to ensure they're in compliance.
11/13/2024,748.3101(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/27/2024,12/11/2024,Individual Standards Evaluated,Medium High,Yes,It was observed that fire inspection expired on 11/01/24.,An email was received from the operation which included a corrective action plan indicating the operation will maintain a spreadsheet to keep track of all inspection due dates and will review it monthly to ensure due dates are not missed. A receipt of payment for the annual fire inspection was also provided.
11/13/2024,748.930(b)(1)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/27/2024,12/11/2024,Individual Standards Evaluated,Medium High,Yes,Review of two staff records revealed that the caregivers did not receive the required 4 hours of EBI training every 6 months.,An email was received from the operation which included a corrective action plan indicating all employees are up to date on their EBI training. It also indicated the compliance manager has created a spreadsheet to keep track of all employees' trainings and will review it monthly with each employee to ensure they are completing trainings timely. The training certificates verifying completion was also provided for the employees missing it.
11/13/2024,"748.1339(c) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,11/27/2024,12/11/2024,"I:Admission, Service Planning, Discharge",Low,No,"Review of one child record found youth did not participate in the service plan meeting, and there was no documentation of justification for no participation.",An email was received from the operation which included a corrective action plan indicating the Treatment Director will be responsible for ensuring the youth participate in their service plan meetings and document a reason on the service plan if the youth is unable to attend.
11/13/2024,748.161(b) - Organization and Administration,Organization and Administration,No,11/27/2024,12/11/2024,C:Organization and Administration,Medium Low,No,"Per conversation with the administrator, the agency does not maintain financial records for 2023 that comply with Generally Accepted Accounting Principles.",An email was received from the operation which included a corrective action plan indicating management personnel will obtain a copy of the operation's financial statements from their Certified Public Accountant quarterly to maintain at the operation for Licensing to review upon request.
11/13/2024,"748.1347(b) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,11/27/2024,12/11/2024,"I:Admission, Service Planning, Discharge",Low,No,Review of 2 children records found PLSP did not date the prliminary service plan; initial service plan; and/or service plan review.,An email was received from the operation which included a corrective action plan indicating the newly hired Program Director will be responsible for ensuring all relevant treatment team members sign the youth's service plans accordingly.
05/07/2024,748.3353(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,05/07/2024,,Individual Standards Evaluated,Medium Low,No,Observed during walkthrough a camera in children bedroom.  ,
05/07/2024,745.621(a)(7) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/28/2024,07/01/2024,Individual Standards Evaluated,High,No,A volunteer to the operation does not have a background check completed by the operation.,Corrected.
04/24/2024,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/13/2024,08/13/2024,Individual Standards Evaluated,High,Yes,This standard was found deficient as part of a DFPS Investigation.,"An email was received on 8/13/24 from the operation's administrator. The email included a letter written to send to all legal parents of the current youth in care. In the letter it was indicated the employee involved was terminated, the operation has updated their training curriculum, and they have increased management oversight of the operation to ensure the nature of the incident doesn't occur again.

On 8/15/24, current youth in care at the operation were interviewed and determined the reason for the deficiency is no longer occurring."
04/24/2024,748.1101(b)(4)(A)(ii) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/13/2024,08/13/2024,Individual Standards Evaluated,High,Yes,A child in care was slapped by a caregiver in the face which caused a bruise.,"An email was received on 8/13/24 from the operation's administrator. The email included a letter written to send to all legal parents of the current youth in care. In the letter it was indicated the employee involved was terminated, the operation has updated their training curriculum, and they have increased management oversight of the operation to ensure the nature of the incident doesn't occur again.

On 8/15/24, current youth in care at the operation were interviewed and determined the reason for the deficiency is no longer occurring."
04/24/2024,748.399(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/13/2024,08/09/2024,Individual Standards Evaluated,Medium,Yes,A serious incident report requested from the operation was not provided for an investigation.,"During the exit interview with the administrator via a phone call, the administrator stated she will be responsible for following up with their designee to ensure all requested documentation is provided."
03/20/2024,748.3395(b)(3) - Physical Site,Physical Site,No,04/05/2024,04/08/2024,P:Physical Site,Medium Low,Yes,One of the bathrooms does not have sufficient water pressure.  ,"The facility sent the following corrections by email:Turning Point will ensure that during the daily Facility walkthrough, water pressure throughout the house will be checked.  Any issues with water pressure will be written up and given to maintenance for repair. "
03/20/2024,745.651(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/05/2024,04/08/2024,Individual Standards Evaluated,Medium,No,It was found that a staff was not inactivated that is no longer working at the facility.,"The operation sent in the following corrections by email:Turning Point will ensure that staff not associated with Facility are removed from Background checks 7 days after their last day of employment.  This task will be reviewed by Compliance and followed up by Administrator the last of employment, to ensure the background check has been removed from the system.

"
03/20/2024,748.3701(b) - Recreation Activities,Recreation Activities,No,04/05/2024,04/08/2024,Q:Recreation Activities,Low,Yes,The operations Recreational Calendar does not contain daily indoor and outdoor activities.,"The operation sent the following by email:Turning Point will ensure that the Recreational Calendar contains daily indoor and outdoor activities.  PLSP has added task to Calendar, and it will be discussed in daily staffing to ensure that Calendar is completed prior to the month due. The operation also sent in an corrected calendar"
01/30/2024,748.2151(c)(1) - Medication,Medication,No,02/16/2024,02/22/2024,L:Medication,Medium High,No,It was found that a medication log was missing a child's name .,It was found that a medication log was missing a child's name .
01/30/2024,748.2151(f) - Medication,Medication,No,02/16/2024,02/22/2024,L:Medication,High,No,It was found on child medication logs no information regarding contraindications or side effects.,It was found on child medication logs no information regarding contraindications or side effects.
01/30/2024,748.3351(1) - Physical Site,Physical Site,No,02/16/2024,02/22/2024,P:Physical Site,Medium High,No,Dark colored growth was found on a ceiling of a child's bathroom.,Dark colored growth was found on a ceiling of a child's bathroom.
03/23/2023,748.393(b)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/03/2023,04/28/2023,Individual Standards Evaluated,Medium High,Yes,"It was observed that 3 out of 4 child records reviewed the child's allergy and chronic conditions or ""no known allergies"" was not listed on the exterior of the record.","It was observed that 3 out of 4 child records reviewed the child's allergy and chronic conditions or ""no known allergies"" was not listed on the exterior of the record."
03/23/2023,748.2151(a) - Medication,Medication,No,04/14/2023,04/28/2023,L:Medication,Medium High,Yes,It was found during inspection that the operation did not have an accepted physical or electronic cumulative medication log record and the name of the person and signature administering the medication or if the child refused. There was also a repetitive time for each of the dosages. ,It was found during inspection that the operation did not have an accepted physical or electronic cumulative medication log record and the name of the person and signature administering the medication or if the child refused. There was also a repetitive time for each of the dosages. 
03/23/2023,748.3301(g) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/03/2023,04/28/2023,Individual Standards Evaluated,Medium,Yes,It was found during the inspection that there was trash and broken furniture in the backyard accessible to children in care.,It was found during the inspection that there was trash and broken furniture in the backyard accessible to children in care.
08/16/2022,HRC42.048(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/03/2022,10/18/2022,Individual Standards Evaluated,High,Yes,The operation has a child in care that requires treatment services that the operation is not permitted to provide.   The operation is providing treatment services not authorized by the permit.,The operation has a child in care that requires treatment services that the operation is not permitted to provide.   The operation is providing treatment services not authorized by the permit.
08/16/2022,748.2705(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/03/2022,10/18/2022,Individual Standards Evaluated,Medium High,Yes,The operation used a harness as a mechanical restraint on a child in care with runaway behaviors.  The use of mechanical restraint is not listed as approved for use on the operation permit.,The operation used a harness as a mechanical restraint on a child in care with runaway behaviors.  The use of mechanical restraint is not listed as approved for use on the operation permit.
04/07/2022,748.3351(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/14/2022,05/02/2022,Individual Standards Evaluated,Low,Yes,One bedroom occupied by a youth in care does not have a window.,"A team inspection of the home and outside physical site was completed at the facility by Licensing Inspectors, Carla McGowen, Carolyn Washington and Veronica Martinez. There were no children occupying the upstairs bedroom. "
11/17/2021,748.535(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/27/2022,05/19/2022,Individual Standards Evaluated,Medium,No,Investigator reported several unsuccessful attempts to make contact with Administrator. ,Turning Point Childrens Social Service will ensure that Administrators is always available to speak with Licensing staff.  Administrator will be responsible for this task.
10/05/2021,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/12/2021,10/12/2021,Individual Standards Evaluated,Medium,Yes,During the monitoring inspection: The name on the staff list was incorrect. The contract staff binder contained information from another operation other than Turning Point. ,Turning point was able to provide accurate documentation proving that they the Staff list has been corrected and all members prove to pass the background check.
06/07/2021,748.3441(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/14/2021,06/27/2021,Individual Standards Evaluated,Medium High,Yes,"During the inspection, there was a missing face plate/cover, which was located at the bottom of the kitchen freezer. There was a small opening with minor wiring exposed.",Turning Point sent a photo showing the exposed wiring had been covered on the back of the refrigerator as a correction. 
01/13/2021,748.1203(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/01/2021,09/09/2021,Individual Standards Evaluated,Medium,Yes,The operation admitted a child with Autism Spectrum disorder and are not licensed to provide the treatment services to meet the child's needs. ,"Administrator will be responsible for ensuring that Turning Point Childrens Social Service is able to meet the needs of children admitted, and licensed."
12/01/2020,748.941(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/15/2020,03/30/2021,Individual Standards Evaluated,Medium,Yes,Operation serves children under 9yo and the transportation training is provided online.,Operation serves children under 9yo and the transportation training is provided online.
