Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
10/25/2024,748.3391(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/25/2024,10/25/2024,Individual Standards Evaluated,Medium High,No,"During the physical site inspection, several concerns were observed throughout all of the dorm's bathrooms and shower areas. Showers were observed to have mold and other bacteria growing, dripping shower heads, shower heads that squirt water out of the shower area, leaking soap dispensers,  bacteria growing on water fountains, and rusty screws on both toilet seats and faucets.  ",
10/08/2024,748.2101(7) - Medication,Medication,No,10/25/2024,10/25/2024,L:Medication,Medium High,Yes,It was observed that an expired medication was left in the medication locker and was still being used.  ,
10/08/2024,748.3391(a) - Physical Site,Physical Site,No,10/25/2024,10/25/2024,P:Physical Site,Medium High,Yes,"During the physical site inspection, several concerns were observed throughout all of the dorm's bathrooms and shower areas. Showers were observed to have mold and other bacteria growing, dripping shower heads, shower heads that squirt water out of the shower area, leaking soap dispensers,  bacteria growing on water fountains, and rusty screws on both toilet seats and faucets.  ",
09/24/2024,748.303(a)(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/07/2024,10/11/2024,Individual Standards Evaluated,Medium High,Yes,"Review of the Serious Incident Report, Medical Documentation, and CLASS showed the incident occurred on 9/24/24 and was not reported until 9/26/24. ",The person on call is responsible for reporting all Serious Incidents. In the event an emergency arises for that person there will be a back up person put in charge to ensure everything is reported timely. This was discussed with the Administrator. 
08/06/2024,748.685(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/27/2024,09/26/2024,Individual Standards Evaluated,High,Yes,Evidence supports that multiple children in care were able to engage in sexual activity while the same caregiver was supervising those children on multiple occasions.,"The operation provides a corrective action plan stating how they addressed staff during a staff meeting and went over the importance of being highly alert at all times, maintaining proper supervision of the children under their care at all times and not remaining stationary, moving around to better supervise the residents. One of the staff members involved is no longer with the operation and the other was given disciplinary action and placed on probation. "
08/06/2024,748.151(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/23/2024,09/25/2024,Individual Standards Evaluated,Medium,Yes,In their interviews staff stated that they have either seen or have nodded off while on shift. ,In their interviews staff stated that they have either seen or have nodded off while on shift. 
08/03/2024,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/27/2024,09/26/2024,Individual Standards Evaluated,Medium High,Yes,"Evidence was provided showing that staff member provided their personal number and social media to a child in care.  In addition, communication with a discharged child was deemed inappropriate. ","The operation provided a correction action plan and stated that after reviewing the citation and the incident, they are updating their employee standards of conduct. The operation has also conducted a staff meeting going over the incident and instructing staff how to conduct themselves going further, an additional training will be provided to staff on 09/27/2024. The staff member involved in the incident was given disciplinary action and was terminated. "
07/15/2024,748.126(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/30/2024,08/29/2024,Individual Standards Evaluated,Medium,Yes,"In an interview, a staff member admitted that they had on occasion fallen asleep. In an additional interview, a child in care stated that they witnessed the staff member sleeping during school hours. ",The operation has provided an email covering the different areas they will cover to ensure staff members are not sleeping on their shifts. The operation has also counseled listed employees and given them documentation.  
05/22/2024,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/28/2024,07/09/2024,Individual Standards Evaluated,High,Yes,"During the course of the investigation, it was determined that a caregiver allowed children to be unsupervised in the community for short periods of time.  ",During an in person follow up inspectiton 2 staff and 10 residents were interviewed. All were consistant in stating that staff are always supervising them and that residents have never been left alone or unsupervised. Staff and residents reported that while off campus staff will always maintain line of sight on the resdients. 
05/10/2024,748.2307(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/05/2024,07/09/2024,Individual Standards Evaluated,Medium High,Yes,It was determined that a staff member was heard yelling at a child in care to comply with their request prior to conducting a restraint. ,During an in person follow up inspectiton 2 staff and 10 residents were interviewed. All were consistant in stating that staff do not yell or curse at them to get them to comply. All stated that they will get hours assigned to them if they are not following directives. 
05/10/2024,748.2463(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/05/2024,07/09/2024,Individual Standards Evaluated,Medium High,Yes,"Multiple children and staff reported that a staff member placed a child on an escort hold because they were cursing, threatening peers, and threatening to run.",During an in person follow up inspectiton 2 staff and 10 residents were interviewed. All were consistant in stating that staff have only restrained residents if the resident is attempting to hurt themselves or fight other peers. All residents were consistant in stating that they are not restrained as a method of getting them to comply. 
04/18/2024,748.2101(1) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,04/20/2024,,Individual Standards Evaluated,High,Yes,During a physical inspection is was observed that the door to medication room and the medication cabinet were left unlocked. ,
04/01/2024,748.685(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/03/2024,06/12/2024,Individual Standards Evaluated,High,Yes,"During the investigation, it was found that two children in care went behind a golf cart outside during recreation time for a period of approx. 5 minutes and staff were unaware of their whereabouts during this time. It was reported the two children were supposed to remain within eyesight of staff. Additionally, the staff that was reportedly responsible for watching one or both of the children involved is currently on Provisional status with conditions.","During and in-person follow up inspection, interviews with 5 resdients and 5 staff reported that resdients will be in line of sight and in earshot of staff. "
04/01/2024,745.635(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/03/2024,06/11/2024,Individual Standards Evaluated,High,Yes,It was found that a staff who was reportedly supervising one or both children in care involved during this incident is currently on Provisional status with conditions.,"During an in person follow up inspection interviews with 5 staff and 5 residents, staff with provisional background checks or background checks with conditions are never left to supervise children alone. 

6.3.2024 licensing received an email from the operation stating the following: Staff that are provisionally eligible with conditions or eligible with
conditions, were reminded that they have to follow the conditions set forth, at all times, as it reads on the documentation they received."
03/13/2024,748.2151(d) - Medication,Medication,No,03/27/2024,03/28/2024,L:Medication,Medium High,Yes,"During the review of medications, it was found that 4 children had med counts that didn't match the count that the med log noted. ",During an in person follow up med logs and med counts were reviewed with no concern. Medication recertification training was reviewed and interviews with staff and administration were conducted discussing the medication administration training. 
11/12/2023,748.1003(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/22/2023,12/08/2023,Individual Standards Evaluated,Medium High,Yes,"Through interviews it was determined that, while in the PPL room, staff and residents were out of ratio for a period of time. ","The department received an email from the operation stating the following compliance plan.

The operation has reviewed the incident during staff meetings and passed on to all staff that ratios have to be met at all times. The operation also spoke about maintaining proper supervision and being vigilant at all times when on duty.
Staff member supervising the children at the time of incident, JM, was counseled and received a documentation of supervision for lack of supervision and not maintaining ratio.

On 12.19.2023 an in-person follow up inspection was conducted at the operation. A walkthrough was conducted of the operation's 3 school buildings to observe ratio with no concerns. Interviews were conducted with staff and 12 residents, 2 from each dorm, to discuss ratio and supervision. There were no concerns noted during the interviews. "
10/28/2023,748.685(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/05/2024,01/11/2024,Individual Standards Evaluated,High,Yes,"It was determined and confirmed that children in care were not provided raincoats to protect themselves from the rain, staff members attempted to persuade children in care from submitting grievances, staff displayed and fidgeted with a knife while caring for children, staff threatened EBI if the children touch their knife, staff threatened children after being released, staff used their personal cell phones to send text messages and make personal phone calls, while leaving the dorm out of ratio, and released confidential information to the children in their care. ","It was determined and confirmed that children in care were not provided raincoats to protect themselves from the rain, staff members attempted to persuade children in care from submitting grievances, staff displayed and fidgeted with a knife while caring for children, staff threatened EBI if the children touch their knife, staff threatened children after being released, staff used their personal cell phones to send text messages and make personal phone calls, while leaving the dorm out of ratio, and released confidential information to the children in their care. "
10/28/2023,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/05/2024,01/11/2024,Individual Standards Evaluated,Medium High,Yes,"Through information gathered, it was determined that staff members subjected children in care to inappropriate and obscene language.","Through information gathered, it was determined that staff members subjected children in care to inappropriate and obscene language."
10/28/2023,748.2307(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/05/2024,01/11/2024,Individual Standards Evaluated,High,Yes,"It was reported and confirmed that staff instructed and directed children in care to walk a lap by the staff parking lot while it was raining because they were chatty and particularly talkative, and they did not comply with the staffs warning. It was also confirmed that although not while raining, this form of punishment has occurred on multiple occasions and was described as very ordinary. ","It was reported and confirmed that staff instructed and directed children in care to walk a lap by the staff parking lot while it was raining because they were chatty and particularly talkative, and they did not comply with the staffs warning. It was also confirmed that although not while raining, this form of punishment has occurred on multiple occasions and was described as very ordinary. "
10/23/2023,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/05/2024,01/11/2024,Individual Standards Evaluated,High,Yes,Through video surveillance and interviews it was determined that residents were not adequately supervised and were able to have inappropriate contact. ,"The department received the following corrective action from the operation: 

In response to the citation received, Pegasus Schools, Inc. has taken the following actions:
Staff member involved in incident was terminated. During staff meetings the following week,
we discussed what transpired during the incident and the importance of proper supervision. We
also addressed the supervisors on being aware of which residents are not allowed to interact with
one another and making sure they are not part of the same ratio groups.

On 1.11.2023 RCCR Inspector Melanie Forsyth conducted an unannounced follow up inspection at the operation. Interviews were conducted with CEO Chris Moody and Asst. CEO Nick Sedlachek discussing a strategy of reminding newer staff the importance of supervision and the demographics of the residents. Employee Christopher Hill was confirmed to be terminated the day of the incident. Interviews with 7 residents were conducted discussing supervision with no concerns. A walkthrough of the Comanche dorm was conducted with no visible hazards."
10/12/2023,748.1337(b) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/19/2024,01/19/2024,Individual Standards Evaluated,Medium Low,Yes,While reviewing the service plan it was observed that a significant portion of the requirements are missing.  ,"An email was received from the Administrator stating, We will be start utilizing DFPS/CPS Form K-908-3300 for all residents, including
those placed by juvenile probation. All changes will be made and in place campus
wide by 2/01/24."
07/18/2023,748.1101(b)(1)(C) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/18/2023,08/18/2023,Individual Standards Evaluated,Medium High,Yes,"During the course of the investigation, it was determined that a caregiver failed to treat all residents fairly in terms of consequences for their actions which may have negatively impacts a childs positive success in the program. ","RCCR recevied the following email from Pegasus:

During Core Staff (supervisors) meeting on 8/17/23, we went over the citation received in this investigation, along with the others that were cited which we are requesting an administrative review for. The Core Staff were instructed to talk to their teams and ensure that all staff on duty are adhering to all PSI Policies and Procedures
at all times, including HHSC Minimum Standards. We also discussed using appropriate language at all times when on duty.

We will also be going over this deficiency with all other staff during staff meeting
next week on 8/22/23 and 8/24/23.

All the Core Staff in attendance at this meeting were provided with a copy of the investigation determination and we went over, in detail, what was cited as being deficient. We spoke about being consistent when giving out consequences for negative behaviors, not yelling at the children or shaming them. One of the core staff members that was named in the investigation, admitted to saying that the child was acting stupid by doing stupid things when he knew better and had been doing better. I then explained to the staff that I had requested an admin review and would keep them posted on the progress and outcome of that review.

The operation has requested an Administrative Review for this citation. "
07/18/2023,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/18/2023,08/22/2023,Individual Standards Evaluated,Medium High,Yes,"During the course of the investigation, it was determined that caregivers are subjecting children to profane language on a regular basis.","During the course of the investigation, it was determined that caregivers are subjecting children to profane language on a regular basis."
07/18/2023,748.2307(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/18/2023,08/22/2023,Individual Standards Evaluated,Medium High,Yes,"During the investigation, it was determined that a caregiver have been observed yelling at the children and shaming them for behaving inappropriately.  ","During the investigation, it was determined that a caregiver have been observed yelling at the children and shaming them for behaving inappropriately.  "
07/11/2023,748.685(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/18/2023,08/22/2023,Individual Standards Evaluated,High,Yes,During the course of the investigation it was determined two children in care were able to speak to each other from their bunks in an inappropriate manner during sleeping hours for six consecutive days.,"RCCR received the following email from Pegasus:

In response to the deficiency on standard §748.2307(9), the following is the corrective action response by our facility:

During Core Staff (supervisors) meeting on 8/17/23, we went over the citation received in this investigation, along with the others that were cited which we are
requesting an administrative review for. The Core Staff were instructed to talk to their teams and ensure that all staff on duty are adhering to all PSI Policies and Procedures at all times, including HHSC Minimum Standards. We also discussed using appropriate language at all times when on duty.

We will also be going over this deficiency with all other staff during staff meeting
next week on 8/22/23 and 8/24/23.

All the Core Staff in attendance at this meeting were provided with a copy of the investigation determination and we went over, in detail, what was cited as being deficient. We spoke about being consistent when giving out consequences for negative behaviors, not yelling at the children or shaming them. One of the core staff members that was named in the investigation, admitted to saying that the child was acting stupid by doing stupid things when he knew better and had been doing better. I then explained to the staff that I had requested an admin review and would keep them posted on the progress and outcome of that review."
06/23/2023,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/08/2023,08/22/2023,Individual Standards Evaluated,High,Yes,It was found one staff person was falling asleep for short periods of time while at work.,On 8.22.23 the department conducted an in-person inspection and interviews at the operation. 7 staff and 12 residents were interviewed regarding night shift staff supervision and staff sleeping. 12 of 12 resident's stated they have never witnessed a staff member sleeping and confirmed that staff walk around conducting checks all night. The operation reported that the staff involved has been terminated and that the operation has hired additional staff to allow staff to work shorter shifts and fewer days. 
05/10/2023,748.2307(8) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/24/2023,05/10/2023,Individual Standards Evaluated,Medium High,Yes,"When completing the walktrhough, a staff was observed yelling and tellling a kid to shut up. ","Documentation was received from the operation to show ""documentation of supervision on the staff member"" yelling at the child. Corrective action was taken to discuss with the staff member what was done and review standards and what it allowed and prohibited. "
05/08/2023,748.2455(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/16/2023,06/14/2023,Individual Standards Evaluated,Medium High,Yes,"During interviews and review of video footage, it was determined that a child in care was restrained due to not wanting to get up from sitting on the floor. ",The staff member who initiated the restraint is no longer employed by the operation. The operation stated that all staff members will continue to take  EBI training 3x a year. 
03/16/2023,748.3443(a)(6) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/20/2023,04/21/2023,Individual Standards Evaluated,Medium,Yes,Multiple food items were stored in open bags.,During follow-up it was observed concerns with food storage was properly addressed 
01/23/2023,748.1101(b)(4)(A)(ii) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/08/2023,03/02/2023,Individual Standards Evaluated,High,Yes,It was determined that a staff member used threats of getting physical if residents didn't calm down. ,"Licensing received an email from the operation stating their compliance plan. 

Staff member JP is placed on a 90 day probationary period which ends on 4/24/2023. JP was removed from working at the Apache Dorm, additionally JP was required to go through an EBI refresher course which also focuses on verbal de-escalation techniques."
01/17/2023,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/31/2023,04/21/2023,Individual Standards Evaluated,High,Yes,"During the course of this investigation, it was determined that staff did not adequately supervise a child at the operation during recreation time and the child sustained a serious injury. ","During the course of this investigation, it was determined that staff did not adequately supervise a child at the operation during recreation time and the child sustained a serious injury. "
10/11/2022,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/12/2022,11/16/2022,Individual Standards Evaluated,Medium High,Yes,"During the investigation, it was determined that staff members used profane language in front of or directed at children in care. ","An email from the operation was received with the following :
Employee will be placed on
a 90-dav probation that ends on February 5th. 2023. Any other infractions
involving the mentioned above will result in further disciplinary action, in and
UP to termination of employment with Pegasus Schools Inc"
09/22/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/28/2022,11/03/2022,Individual Standards Evaluated,High,Yes,There is sufficient evidence to show a staff member was sleeping while being counted in ratio.,"Administrator sent an email the staff stating received disciplinary action on 10/21/22 for inattention to duty. This was his first incident of inattention to duty and was told that any other incidents of inattention to duty will result in further disciplinary action, up to and including, termination of employment with Pegasus Schools, Inc. He stated they will not be requesting an administrative review."
08/25/2022,748.1101(b)(6)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/20/2022,10/21/2022,Individual Standards Evaluated,Medium High,Yes,"It was determined that a caretaker gave multiple tablets of over-the-counter medication at once, on multiple occasions, to numerous children in care without the approval of a healthcare provider and/or management. ","As per the Administrator, during staff meetings the weeks of 8/29/22 to 9/07/22, they addressed the incident and went over the Pegasus Schools, Inc., Policy on medication as well as the standard. "
08/25/2022,748.2151(e) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/20/2022,10/21/2022,Individual Standards Evaluated,Medium,Yes,"During the course of this investigation, it was determined that a caretaker gave over-the-counter medication to children in care on multiple occasions and did not document it in the childrens medication record. ","Information provided by the administrator, all over-the-counter medication, relating to this investigation, sent to each dorm, have been placed in bubble packs to ensure that the medication is approved and provided by Pegasus Schools, Inc. and able to keep an accurate count of the medication. The staff member involved in this incident was terminated immediately after notification of the incident."
06/04/2022,748.2151(a) - Medication,Medication,No,06/13/2022,06/28/2022,L:Medication,Medium High,Yes,Medications were not being properly documented in two dorms. In one dorm the medication had already been documented for night medicine that had not been administered and in another dorm the staff put their initials but did not fill out the rest of the documentation.,"Administrator sent an email stating ""The weeks of 6/6/22-6/17/22, we discussed these deficiencies during our Core Staff and Direct Care Staff meetings. We reiterated that all supervisors need to be mindful of basic medication dispensing procedures and they are to be followed at all times. Medical department was also notified and will continue to monitor for any and all discrepancies. """
04/14/2022,748.1101(b)(4)(A)(v) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/23/2022,06/23/2022,Individual Standards Evaluated,Medium High,Yes,"During the course of the investigation, four (4) individuals reported one particular staff uses language towards the children in care that is ridiculing and/or belittling in nature.",Called and spoke to the administrator who stated he has requested an AR. He stated after the citation they had a staff meeting with management then another with branch staff to discuss the allegations. He stated the staff are trained to point out thinking errors. When a child makes a thinking error like one that led to their offence they will help the kids identify the error. 
03/22/2022,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/28/2022,04/27/2022,Individual Standards Evaluated,High,Yes,There is sufficient evidence to show that night staff are not providing an appropriate level of supervision and are being distracted by paperwork. ,Spoke to operation staff who stated they had a staff meeting and they discussed that the staff should be doing paperwork on shifts not all at once. When two people are doing paperwork two others should be walking around. The night staff should be walking around every 10 minutes alternating. 
02/18/2022,748.685(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/25/2022,04/25/2022,Individual Standards Evaluated,High,No,"After conducting the investigation, two children in care reported that they touched each other inappropriately on top of clothing and the staff supervising either did not see and/or was not paying attention and this may have been due to the staff either being on their phone and/or sleeping in the classroom when supposed to be supervising. It was also reported that this staff and multiple other staff close their eyes/nod off/sleep in the classroom for short periods of time when supposed to be supervising and at times wear a cap and/or sunglasses which may be preventing them from supervising properly.","During staff meeting week from 4/18/22-4/22/22, the operation covered the specifics of the citation received and that it had also been reported that staff would either be on their phones and/or sleeping in the classroom when supposed to be supervising the children. The Administrator reiterated to staff that employees are required to remain fully alert and attentive during duty hours. The Administrator spoke to their on campus charter school Principal and passed on this information as well. The Principal emailed all teachers instructing them to notify the Principal if they observe staff sleeping while in the classrooms."
01/28/2022,748.685(c)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/08/2022,04/08/2022,Individual Standards Evaluated,Medium High,Yes,"During the course of this investigation, it was determined that a caretaker did not follow protocol in checking children in care as they entered the shower and/or latrines. It was also determined that a caretaker was not made aware of an active Safety Plan for a child under their care. ","During staff meeting week, all staff were advised of the findings and reminding all staff to follow set protocol when the boys use the restroom and showers. Also, every staff member must read and sign the general log at the beginning of their shift to ensure that they are all aware of the overall behaviors in the dorm and any restrictions or safety plans set in place for certain residents. "
12/30/2021,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/11/2022,03/10/2022,Individual Standards Evaluated,Medium High,Yes,A caregiver did not demonstrate self-control when they cursed at a child to get them out of bed and then forcefully pulled the child out of their bed. ,"Email from the operation- staff went through EBI refresher concerning verbal de-escalation. All staff had a meeting regarding how they speak to children in care, particularly how they address the boys when confronting them on their action/behaviors. "
12/08/2021,748.151(3) - Organization and Administration,Organization and Administration,No,12/15/2021,12/14/2021,C:Organization and Administration,Medium,No,Multiple training records showed staff were getting sometimes more than 20 hours of training in a day. ,"Staff sent an email outlining how they will come into compliance he stated 
To Correct the errors, I had in the training department I have implemented the following 
corrective actions immediately.
1. Pre-service and orientation training schedule with daily hours required for training for 
five days of training. Schedule attached.
2. We have begun auditing all employee training files. 
3. We will be doing monthly audits of new hire employee files for training and monthly 
audits for training records."
10/12/2021,748.2307(9) - Individual Standards Evaluated,Individual Standards Evaluated,No,12/29/2021,12/10/2021,Individual Standards Evaluated,Medium High,Yes,"During the course of the investigation, it was determined that a staff member subjected a child to insulting, offensive language. ",Staff were advised of being aware of their professionalism at all times and to be mindful of not only what they say but also how they say things when addressing their children un-der their care. The staff member involved in this incident was terminated after admitting that she had disrespected and insulted resident.
09/01/2021,748.2307(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/14/2021,09/14/2021,Individual Standards Evaluated,High,Yes,There is sufficient evidence to show a staff member cursed at and threatened a child and allowed other children in care to curse at the child.,Staff sent the following plan staff will receive this Documentation of Supervision and in addition will need to attend a Crisis Prevention Intervention refresher course dealing with facing conflict with confidence and how to exhale in verbal de-escalation. Staff was also written up.
06/12/2021,748.399(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/27/2021,08/27/2021,Individual Standards Evaluated,Medium,Yes,"Licensing requested EBI training for the two direct care staff involved in this incident on 6/23/21 and one of the two staff EBI training complete records/current records was not provided to licensing by the operation until 8/16/21. On 6/24/21, the operation provided EBI records for this staff from 2018 and 2019. On 8/11/21, the operation provided additional EBI training for this staff from 2019 and 2020, then on 8/16/21, the operation provided current EBI training for this staff from 2021.",The operation reported they will ensure that all active records are available for review and re­production when requested. It was reported by phone on 9/13/21 that the Training Coordinator uploads EBI certificates to the operation's record keeping system and either the Administrator or the Associate CEO can obtain the records from here to send to licensing. If for any reason the records are not available on the system they will contact the Training Coordinator to ensure the needed records are obtained.  
04/23/2021,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,09/27/2021,09/27/2021,Individual Standards Evaluated,High,Yes,There is a preponderance of evidence that a staff member allowed inappropriate contact between themself and children in care.,Op Personnel informed licensing that the staff was terminated as soon as the allegations were disclosed. 
03/24/2021,748.1337(b)(1)(H)(i) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/11/2021,06/09/2021,Individual Standards Evaluated,Medium High,Yes,"After reviewing the child's service plan, it was found that several required sections of the service plan were missing.",The Placement Director reported meeting with their Clinical Director about the issue raised with the citation. The operation has modified the treatment plans to now have a section that will address the necessary items to meet compliance with the standard and they will begin using this new treatment plan template as of 6/14/21. 
