Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
09/28/2021,"748.1437(3) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,10/05/2021,10/08/2021,"I:Admission, Service Planning, Discharge",Medium Low,Yes,The discharge summary did not have the address or phone number to whom the child was being discharged to.  ,This standard was evaluated and in compliance.    
09/28/2021,748.2151(c)(5) - Medication,Medication,No,10/05/2021,10/08/2021,L:Medication,Medium High,Yes,There were several medical logs that were reviewed that did not have the date and time the medication was given.,This standard was evaluated and in compliance.  
09/28/2021,748.393(b)(2) - Reports and Record Keeping,Reports and Record Keeping,No,10/05/2021,10/08/2021,D:Reports and Record Keeping,Medium High,Yes,Two out of two files that were read did not have known allergies listed on the exterior of the child's record. ,This standard was evaluated and in compliance. 
09/28/2021,748.2003(b)(3) - Medication,Medication,No,10/05/2021,10/08/2021,L:Medication,Medium High,Yes,Several children was not given their medication as prescribed by their doctor.  ,This standard was evaluated and in compliance. 
09/28/2021,745.651(2)(A) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,09/28/2021,,Individual Standards Evaluated,Medium,Yes,The agency had not validated their background list since they were issued a permit. ,
09/28/2021,748.2151(c)(6) - Medication,Medication,No,10/05/2021,10/08/2021,L:Medication,Medium,Yes,"There were two children's medication logs that were reviewed and it did not have who administered the medication for dates 9/24/21, 9/25/21 and 9/27/21. ",This standard was evaluated and in compliance.  
09/28/2021,"748.1437(5) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,10/05/2021,10/08/2021,"I:Admission, Service Planning, Discharge",Medium,No,The discharge summary did not have the frequency of the three medications that the child was taking.  ,The standard was evaluated and in compliance.  
09/28/2021,748.1103(d) - Children's Rights,Children's Rights,No,10/05/2021,10/08/2021,H:Children's Rights,Medium,Yes,One out of two files that were read did not have a signature on the Child Rights indicating that they received a copy of the rights or that it was discussed with them.  ,This standard was evaluated and in compliance.  
09/28/2021,748.363(1) - Reports and Record Keeping,Reports and Record Keeping,No,10/05/2021,10/08/2021,D:Reports and Record Keeping,Medium,Yes,"A staff file that was reviewed did not have the following items: 748.363(1) date of employment, 748.363(3) job description, 748.363(6) a notarized affidavit, and 748.363(9) proof of background eligibility.  ",This standard was evaluated and in compliance. 
08/02/2021,748.2151(c)(2) - Medication,Medication,No,08/09/2021,08/09/2021,L:Medication,Medium,Yes,One child's medication log did not have the prescribing physician noted.  In addition standard 748.2151(c)(4) was reviewed and the strength of the medication was not documented.  ,"An email was received from the owners stating they will ensure the medication has properly been administered, BTG will execute the following steps effective immediately:
1.) The prescribing health-care professional's name from discharging facility, will be included on the medication log upon admission.
2.) BTG will record the medication strength on medication log upon admission from discharging facility.
3.) BTG will ensure all steps are complete upon admission by using a checklist to prevent incomplete documentation.
4.) Program managers will conduct an admission audit within 72 of admission to ensure all forms are completed in the child file."
08/02/2021,748.1583(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,08/09/2021,08/09/2021,Individual Standards Evaluated,Medium,Yes,One child did not have record of TB testing.  ,"An email was received stating that the child that needed a TB has an appointment scheduled for 8/17/21. Due to the child having COVID, this is the earliest it can be completed.  The CPS worker was contacted, and she had no documentation that the child received one in the past.  The operation stated they will ensure when a child is placed, they will ensure they request a copy of the TB.  "
06/17/2021,748.191(1) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,06/17/2021,,Individual Standards Evaluated,Medium Low,Yes,The agency did not have the permit posted.  ,
03/30/2021,748.101(2)(A) - Organization and Administration,Organization and Administration,No,04/02/2021,04/05/2021,C:Organization and Administration,Medium Low,Yes,The budget had 0 in several expense columns even though the plan was to have children in care.  Several costs were staggered even though the income was for full capacity from month 1.  Capacity was reduced so the budget needs to be adjusted.,An email was receiving from consultant with a current budget estimate. This was uploaded onto the share point.  
03/30/2021,748.101(3) - Organization and Administration,Organization and Administration,No,04/06/2021,04/06/2021,C:Organization and Administration,Low,No,The operation did not provide a floor plan that had the correct floor plan dimension  .  ,An email was received from Consultant with a new floor plans with the correct square footage dimensions.  The floor plan was uploaded onto the share point. 
03/30/2021,748.113(8) - Organization and Administration,Organization and Administration,No,04/06/2021,04/06/2021,C:Organization and Administration,Medium High,Yes,The policies did not have the required annual EBI training hours for the caregivers. ,An email was received from Consultant with the new EBI policy including training.  
03/30/2021,748.119(5) - Organization and Administration,Organization and Administration,No,04/06/2021,04/05/2021,C:Organization and Administration,Medium Low,Yes,The policies did not include the overnight policies and the job description of the volunteer with the children care.   ,An email was received from consultant with the polices and job description for the volunteers and the overnight polices regarding volunteers. 
03/30/2021,748.105(2) - Organization and Administration,Organization and Administration,Yes,03/30/2021,,C:Organization and Administration,Medium,No,The operation did not have the job description of the PLSP staff and COO/program manager in their policies.  Operation provided it at the time of the inspection.,
