Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
12/05/2022,748.681(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/25/2023,01/18/2023,Individual Standards Evaluated,Medium Low,Yes,It was determined that a caregiver was 20 years old working with children 13 years old and older.,The caregiver is no longer employed at the operation. 
10/14/2022,748.533(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/25/2022,10/25/2022,Individual Standards Evaluated,Medium Low,Yes,"While working for Tree of Life, the administrator was also listed at another facility that was not contiguous. ",The administrator is no longer employed at the operation. 
09/19/2022,748.3351(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,10/03/2022,07/10/2023,Individual Standards Evaluated,Low,No,The operation has a bedroom downstairs that has 2 windows however there is an office being built therefore there is no outside exposure to natural light. ,The operation will do construction to ensure that the child has natural light from their bedroom. 
08/05/2022,"748.1209(c)(1) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,08/12/2022,08/12/2022,"I:Admission, Service Planning, Discharge",Medium High,Yes,It was determined that the orientation provided did not include how to make complaints.,The operation emailed a correction stating that the orientation packet has been updated to include information for the residents to know to make complaints if needed. 
08/05/2022,"748.1217(c)(7) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,08/12/2022,08/12/2022,"I:Admission, Service Planning, Discharge",Medium Low,Yes,"One of the two records reviewed did not include the history of other placements, neonatal history, criminal history, school history, or skills/special interest",The operation emailed an updated copy of the child's service plan that included all required information.
08/05/2022,"748.1217(b)(8) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,08/12/2022,08/12/2022,"I:Admission, Service Planning, Discharge",Medium High,No,One of two records reviewed did not include the child's current level of functioning.,The operation provided an updated copy of the child's plan including all required information.
06/07/2022,748.2151(d) - Medication,Medication,No,06/10/2022,06/29/2022,L:Medication,Medium High,Yes,Three of eight medication logs did not have the accurate count of medication administered.,"748.2151(d) Medication Record-must include accurate daily count of each prescribed medication, unless operate on a cottage home mode	Three of eight medication logs did not have the accurate count of medication administered.		All medication passers have been reminded of the importance of keeping an accurate and daily count of the medications and log.  A refresher medication training will be completed on 7/8/2022 for all medication passers.  A copy of the training certificates will be forwarded to Ms. Lodrig once completed."
04/27/2022,748.915(b)(5) - Training and Professional Development,Training and Professional Development,No,05/03/2022,04/29/2022,F:Training and Professional Development,Medium Low,No,"During inspection, it was noted that a CPR Certificate of a staff did not contain an expiration and/or renewal date as determined by the organization providing the certificate.",Trainer Dr. Victor Keys has corrected the CPR and First Aid Certificates to include the training hours and expiration date. Each certificate has been filed in the employee binder.  The LCCA will ensure all future certificates include whats needed according to the Minimum Standards. 
04/27/2022,748.4003(1)(B) - Transportation,Transportation,No,04/29/2022,04/27/2022,R:Transportation,Medium Low,No,"During inspection, it was noted that there was no copy of the car insurance of the operation's vehicle.",The operation emailed a copy of the insurance and insured that they will keep a copy of it in the vehicle. 
04/27/2022,"748.1335 - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,05/03/2022,05/03/2022,"I:Admission, Service Planning, Discharge",Medium Low,No,"During inspection, it was noted that 2 out of 2 children's files reviewed did not contain an initial/updated service plan.","The Initial and Service Plan review has been completed and filed in the childs record.  As of 5/3/22 the LCCA will ensure that each child record will include an Admission Assessment, 72-hour, Initial, and Service Plan review(s)."
04/27/2022,"748.1437(3) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,05/03/2022,05/03/2022,"I:Admission, Service Planning, Discharge",Medium Low,No,"During inspection, it was noted that the discharge plan of 1 child did not include the name, address, telephone number, and relationship of the person to whom the child is discharged.","The Discharge Plan has been updated and filed with the childs discharged documents.  All future discharge documentation will include the name, address, telephone number, and relationship of the person to whom the child is discharged to.  "
04/27/2022,748.3001(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/29/2022,05/02/2022,Individual Standards Evaluated,Medium High,No,"During inspection, it was noted that the Health and Sanitation permit for the operation has expired and needs to be renewed.",The Health and Sanitation Inspection was completed on 5/2/2022.  To avoid future deficiencies; the Director has set a reminder on his cellphone and calendar to schedule all inspections at least 2 months in advance of the due date.  A copy of the inspection has been placed in the inspection binder.  
04/27/2022,748.941(a)(4) - Training and Professional Development,Training and Professional Development,No,05/03/2022,04/29/2022,F:Training and Professional Development,Medium Low,No,"During inspection, it was noted that the training log for one staff did not contain a certificate, letter, or a signed and dated statement of successful completion from a training source on trainings held for the year 2021.","The current administrator Angie Bacon was hired on 3/29/22.  A certificate cannot be created before her hire date.  However, as of 3/29/22 all employee files will contain a training log and a certificate of training from the training source."
03/25/2022,748.363(7) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/30/2022,04/27/2022,Individual Standards Evaluated,Medium,No,One of two employee records still does not have a signed copy of the operational policies. ,One of two employee records still does not have a signed copy of the operational policies. 
03/25/2022,748.885(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/30/2022,04/27/2022,Individual Standards Evaluated,Medium High,No,One of two records did not contain documentation of training for the administering of medication. ,One of two records did not contain documentation of training for the administering of medication. 
03/25/2022,748.4653(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/30/2022,04/27/2022,Individual Standards Evaluated,Medium,No,There is no documentation regarding pre-service training for one of two employee records reviewed.,There is no documentation regarding pre-service training for one of two employee records reviewed.
03/25/2022,748.3301(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/30/2022,04/27/2022,Individual Standards Evaluated,Medium High,No,The locks on the window in a child's room is broken. Door handle missing on one door. ,The locks on the window in a child's room is broken. Door handle missing on one door. 
03/25/2022,748.3239(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/30/2022,04/27/2022,Individual Standards Evaluated,Medium Low,No,There was no documentation about the severe weather drills. ,There was no documentation about the severe weather drills. 
03/25/2022,748.105(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/30/2022,04/27/2022,Individual Standards Evaluated,Medium,No,One of two records reviewed did not contain a job description. The one job description reviewed needs more information in regards to the employee position. ,One of two records reviewed did not contain a job description. The one job description reviewed needs more information in regards to the employee position. 
03/25/2022,748.505(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/30/2022,04/27/2022,Individual Standards Evaluated,Medium,No,One of two records reviewed did not contain a notarized affidavit. ,One of two records reviewed did not contain a notarized affidavit. 
03/25/2022,748.685(b)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/27/2022,06/29/2022,Individual Standards Evaluated,Medium High,Yes,"Staff failed to appropriately supervise a child in care.  The child has been involved in several accounts of physical and verbal aggression incidents.  Staff have not taken into account the child's mental, emotional and social history and have not been able to prevent the incidents involving this child.",
03/25/2022,748.1381(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/27/2022,06/29/2022,Individual Standards Evaluated,Medium Low,Yes,The child's service plan was not updated.  The last service plan made available was dated 8/9/2021.      ,
03/09/2022,748.2461(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/13/2022,05/13/2022,Individual Standards Evaluated,High,Yes,It was determined that a caregiver placed a child in a chokehold. ,748.2461(b)(3) Short Personal Restraint-Caregiver may not use restraint that obstructs child's airways or impairs child's breathing	It was determined that a caregiver placed a child in a chokehold.5/11/2022. The caregiver(s) involved are no longer employed at the operation. All other staff have completed an 8-hour CPI Refresher Course on 4/25/22.  
03/09/2022,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/13/2022,05/13/2022,Individual Standards Evaluated,Medium High,Yes,"It was determined that a caregiver placed a child in a chokehold and slammed him against the wall, hitting the child's head. The child was not provided with medical care and has a history of a traumatic brain injury. ","748.507(1) Employee general responsibilities-Demonstrate competency, prudent judgment, self-control in presence of children and when performing assigned tasks	It was determined that a caregiver placed a child in a chokehold and slammed him against the wall, hitting the child's head. The child was not provided with medical care and has a history of a traumatic brain injury.	The caregiver(s) involved are no longer employed at the operation. All other staff have completed an 8-hour CPI Refresher Course on 4/25/22.  "
03/09/2022,748.2301(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/13/2022,05/13/2022,Individual Standards Evaluated,Medium,Yes,It was determined that the caregiver did not use appropriate disciplinary measures. ,The caregiver(s) involved are no longer employed at the operation. All other staff will complete a 1-hour instructor led training in TOL Discipline Policies and Procedures on 5/31/22. Once completed a copy of the training certificates and sign-in sheet will be sent to CCR Ms. Lodrig.
03/09/2022,748.4653(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/13/2022,05/13/2022,Individual Standards Evaluated,Medium High,Yes,It was determined that the caregiver was not properly trained in EBI.,"748.4653(a)(2) Pre-Service Training- All caregivers must receive 16 hours of EBI training, if operation prohibits EBI then 8 hours only.	It was determined that the caregiver was not properly trained in EBI.	5/13/2022	The caregiver(s) involved are no longer employed at the operation.   All other staff have completed an 8-hour CPI Refresher Course on 4/25/22."
03/09/2022,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/13/2022,05/13/2022,Individual Standards Evaluated,High,Yes,"Caregivers failed to adhere to the child's rights to be free of abuse, neglect, and exploitation as defined in Texas Family Code Section 261.001.","The caregivers involved are no longer an employee of the operation.   All other staff have completed the Abuse and Neglect online training.  In addition, all staff will receive an instructor led training on Preventing, Identifying, and Reporting Suspected Abuse, Neglect, and Exploitation training on 5/31/2022.  Once completed a copy of the training certificates and sign-in sheet will be sent to CCR Ms. Lodrig."
03/09/2022,748.311 - Individual Standards Evaluated,Individual Standards Evaluated,No,05/13/2022,05/13/2022,Individual Standards Evaluated,Medium,Yes,It was determined that there was no serious incident report documented. ,748.311 Serious Incident Documentation-Documented in written report.	It was determined that there was no serious incident report documented. 	5/13/202 The caregiver(s) involved are no longer employed at the operation. All other staff have completed a 2-hour Documentation- Progress Notes and Serious Incident training on 4/29/22.
02/18/2022,748.531(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/22/2022,04/22/2022,Individual Standards Evaluated,Medium,Yes,It is determined that the administrator was not working full-time at the operation. She was working another job as a CPS Investigator. ,The operation has hired a new administrator that started two weeks ago. 
02/16/2022,748.885(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/23/2022,03/25/2022,Individual Standards Evaluated,Medium High,Yes,There was no documentation of a training for the administering of medication. ,
02/16/2022,748.105(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/18/2022,03/25/2022,Individual Standards Evaluated,Medium,No,One of two records reviewed did not contain a job description.,
02/16/2022,748.981(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/23/2022,03/25/2022,Individual Standards Evaluated,Medium High,Yes,It was determined that two caregivers do not have CPR certification. ,It was determined that two caregivers do not have CPR certification. 
02/16/2022,748.4653(a)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/23/2022,03/25/2022,Individual Standards Evaluated,Medium,No,There is no documentation regarding pre-service training for one of two employee records reviewed.,
02/16/2022,748.363(7) - Reports and Record Keeping,Reports and Record Keeping,No,02/18/2022,03/25/2022,D:Reports and Record Keeping,Medium,Yes,One of two employee records did not have a signed copy of the operational policies. ,
02/16/2022,748.3239(d) - Safety and Emergency Practices,Safety and Emergency Practices,No,02/23/2022,03/25/2022,O:Safety and Emergency Practices,Medium Low,No,There was no documentation about the severe weather drills. ,
02/16/2022,748.505(b)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/23/2022,03/25/2022,Individual Standards Evaluated,Medium,No,One of two records reviewed did not contain a notarized affidavit. ,
02/16/2022,748.981(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/18/2022,03/25/2022,Individual Standards Evaluated,Medium High,Yes,It was observed that two children in care was left with a caregiver/case manager that has an expired CPR certificate. ,It was observed that two children in care was left with a caregiver/case manager that has an expired CPR certificate. 
02/16/2022,748.3301(c) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/23/2022,03/25/2022,Individual Standards Evaluated,Medium High,Yes,The window in the back bedroom does not have locks. ,
01/18/2022,"748.1217(b)(14) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,01/25/2022,01/25/2022,"I:Admission, Service Planning, Discharge",Low,Yes,Two of two records reviewed did not contain the child's understanding of being in placement. ,The operation emailed an updated admission assessment that included the child's understanding of the placement.
01/18/2022,"748.1217(b)(11) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,01/25/2022,01/25/2022,"I:Admission, Service Planning, Discharge",Medium Low,Yes,Two of two records reviewed did not contain the services the operation plans to provide for the child.,Provided an email with an updated admission assessment including the services the operation plans to provide. 
01/18/2022,"748.1209(c)(1) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,01/25/2022,01/25/2022,"I:Admission, Service Planning, Discharge",Medium High,Yes,Two of two records reviewed did not contain how to make complaints to outside agencies. ,An email was provided with a signed form by the employees on how to make complaints to outside agencies. 
11/08/2021,748.831(a) - Training and Professional Development,Training and Professional Development,No,11/15/2021,11/15/2021,F:Training and Professional Development,Medium,Yes,Three of three records did not contain orientation. ,The agency provided a date for when the orientation will be completed. I will follow-up again with the agency. 
11/08/2021,748.3301(c) - Physical Site,Physical Site,No,11/15/2021,11/15/2021,P:Physical Site,Medium High,Yes,"During the inspection, it was observed that over five windows do not have screens to protect against insects/bugs. ",The agency provided a work order stating that the windows will have screens before they admit children in the facility. 
11/08/2021,748.3351(1) - Physical Site,Physical Site,No,11/15/2021,11/15/2021,P:Physical Site,Medium High,Yes,"During the inspection, it was observed that the home should be sanitized before accepting children. ",The agency stated that they will ensure that the home is cleaned before admitting children. 
11/08/2021,748.363(7) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/15/2021,11/15/2021,Individual Standards Evaluated,Medium,Yes,Three of three employee records did not contain a signed/dated statement of the operational policies. ,The agency provided a signed copy of the policies. 
09/02/2021,748.1703(b) - Child Care,Child Care,No,09/09/2021,09/09/2021,J:Child Care,Low,No,The menu does not contain any substitutes.,"Tree of Lifes menu now reflects the food substitution that is going to be offered that day,"
09/02/2021,"748.1209(a) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,09/09/2021,09/09/2021,"I:Admission, Service Planning, Discharge",Medium Low,No,The orientation was missing from the child's record.,Each client file has been audited to ensure that each client has an orientation form.
09/02/2021,748.3239(d) - Safety and Emergency Practices,Safety and Emergency Practices,No,09/02/2021,09/10/2021,O:Safety and Emergency Practices,Medium Low,Yes,The severe weather drill form did not include a spot to document the length of time for the evacuation or relocation to take place. ,The Severe weather drill has a spot to notate the length of time for evacuation.
09/02/2021,748.3233(b)(4) - Safety and Emergency Practices,Safety and Emergency Practices,No,09/10/2021,09/10/2021,O:Safety and Emergency Practices,Medium High,No,"The emergency evacuation plan and relocation plan shows one exit route through the laundry room, but there is not a door in the laundry room to be able to exit the home. ","Corrective Action Plan
Tree of Lifes floor plan has since been fully corrected in where it matches the current floor plan of the home.
"
09/02/2021,748.1103(a) - Children's Rights,Children's Rights,No,09/09/2021,09/09/2021,H:Children's Rights,Medium,No,One child record observed did not have a copy of their rights.,Each client file will be audited to ensure that there is a signed copy of a child's rights form in every file.
09/02/2021,748.3301(a) - Physical Site,Physical Site,No,09/10/2021,09/10/2021,P:Physical Site,High,No,During a walk through of the facility I observed exposed wires near the shed in the back yard.  The floor paneling from kitchen to bedroom is loose and lifts up.  The dresser in one of the bedrooms was missing a door knob and appears to have unfinished paneling at the top. The hanging rods inside the closets are loose and can be removed. The upstairs bathroom has a hole on the side of the vanity where the toilet paper holder was located. The bathroom downstairs has a door for piping that does not shut well and is hanging. ,"The operation has secured all physical site deficiencies back in full tact and everything is now fully structurally sound. 
"
09/02/2021,"748.1217(b)(13) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,09/09/2021,09/10/2021,"I:Admission, Service Planning, Discharge",Low,No,The assessment does not specify how or if the childs family will be involved.," Parent's expectations for placement and  involvement will be included by the treatment director, for each child's service planning. "
09/02/2021,"748.1217(b)(15) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,09/09/2021,09/10/2021,"I:Admission, Service Planning, Discharge",Medium Low,No,The assessment does not specify how to meet the needs of child's history of drug abuse.," Parent's expectations for placement and  involvement will be included by the treatment director, for each child's service planning. "
09/02/2021,"748.1217(b)(14) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,09/09/2021,09/10/2021,"I:Admission, Service Planning, Discharge",Low,No,The assessment does not specify about the childs understanding of placement.,"Parent's expectations for placement and  involvement will be included by the treatment director, for each child's service planning. "
09/02/2021,748.363(4) - Reports and Record Keeping,Reports and Record Keeping,No,09/10/2021,09/10/2021,D:Reports and Record Keeping,Medium,No,After reviewing the personnel records one of the staff did not have their high school diploma or transcripts in their file. ,Each staff file will be audited to ensure that there is a copy of each employees diploma or transcripts.
09/02/2021,748.3233(b)(1) - Safety and Emergency Practices,Safety and Emergency Practices,No,09/10/2021,09/10/2021,O:Safety and Emergency Practices,Medium High,No,The floor plan used for the emergency evacuation and relocation diagram does not match the layout of the home. ,"Tree of Lifes floor plan has since been fully corrected in where it matches the current floor plan of the home.
"
09/02/2021,748.363(7) - Reports and Record Keeping,Reports and Record Keeping,No,09/09/2021,09/09/2021,D:Reports and Record Keeping,Medium,No,It was determined that four employee records did not consist the operational policies. ,"All staff members files have been audited to ensure that no job description forms are missing, and reflect all the duties of that employee."
09/02/2021,748.2151(c)(2) - Medication,Medication,No,09/10/2021,09/10/2021,L:Medication,Medium,No,After reviewing the medication log space I observed that the log was missing the prescribing health care professional. ,Tree of Life's RTC Medication log now includes the prescribing health care professionals name.
09/02/2021,748.3301(c) - Physical Site,Physical Site,No,09/10/2021,09/10/2021,P:Physical Site,Medium High,No,During a walkthrough of the operation I observed a window on the outside of the back porch has a screen that appeared to be torn and coming open. ,"The operation has secured all physical site deficiencies back in full tact and everything is now fully
 structurally sound. 
"
09/02/2021,748.363(3) - Reports and Record Keeping,Reports and Record Keeping,No,09/10/2021,09/09/2021,D:Reports and Record Keeping,Medium,No,One of the staff members personnel records was missing a job description. ,"All staff members files have been audited to ensure that no job description forms are missing, and reflect all the duties of that employee."
09/02/2021,748.2151(c)(3) - Medication,Medication,No,09/10/2021,09/09/2021,L:Medication,Medium,No,After reviewing the medication log I observed that there was not a space for the reason the medication was prescribed.,The operation has since corrected the medication record with a space informing the reason the medication was prescribed to the client. 
09/02/2021,748.151(3) - Organization and Administration,Organization and Administration,No,09/10/2021,09/10/2021,C:Organization and Administration,Medium,No,The policies and procedures contained conflicting information regarding whether the operation will allow staff to take children away from the operation on overnight visits. The preservice training policy (page 29) includes the name of another operation. ,The error of additional naming has been removed from the policies. Tree of Life RTC has updated policies stating that overnight visits will not be allowed.
