Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
05/08/2021,748.685(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/19/2021,07/14/2021,Individual Standards Evaluated,High,Yes,A caregiver did not adequately supervise children in care which allowed two teenagers to engage in sexual intercourse. ,"Email from Operation: Corrective Action Plan
Implemented Immediate:
Home perimeter systems - It was discovered that the south rear door of the home only chimed during the daytime hours however after the alarms are activated they functioned as expected.

On May 5, 2021  Youth Program administrators and Business Operations staff met to discussed home security systems specifically  rear and side doors alarms. It was decided that rear and side doors of the residents homes will be armed at all times.  Maintenance completed the task and notified Home Supervisors upon completion.  

Memo For Record dated 05/08/2021  Lead Home Supervisor documented a verbal conversation he had with Earl Home house parent and  reviewed the above incident with the house parent involved. This house parent was instructed by  to ensure that either visual or auditory confirmation that the resident is present and safe when completing routine 15 minute checks.

On May 12, 2021  During weekly house parent meeting, all direct care staff was informed that rear and side doors will be armed full time.

MFR dated June 21,2021  Mr. Wilsher, home supervisor reviewed Supervision and Transportation of residents procedure with staff involved focusing on active supervision and 15 minutes checks of residents.
b.	Ongoing
Administrative review of campus procedure  Supervision and Transportation of Residents specifically the routine 15 minutes checks and residents are in the bathroom.  The procedure was revised to reflect the following changes:
Supervision of Residents Inside the Home:
A. Residents are to be supervised in the home, according to their supervision levels and level of responsibility. No resident will go for extended periods of time without being seen by a direct care staff.
B. There should be frequent checks (at least every 15 minutes) on children when they are in their rooms.
C. If during routine 15-minute supervision checks, staff discover a child is in the bathroom/shower with the door closed staff will do the following:
a. Knock on the bathroom door and prompt a verbal response from the resident.
b. If the resident does not respond, staff will knock on the door a second time and then provide a warning that they will have to open the bathroom door.
c. If no answer from the resident, the staff will knock a third time and open the door wide enough to verify if the resident is in the bathroom or shower. If so, staff will promptly close the door and ask the resident if he/she is ok.
d. If child is ok, follow up with child once they are clothed and out of the bathroom regarding the need to respond when asked and notify the home supervisor or on call staff of the need to have opened the door.
e. If a child is not present in the bathroom, follow procedure to report a missing resident.
f. It is important to make all children aware of this procedure to encourage their cooperation in responding.


"
04/28/2021,748.685(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,07/09/2021,07/01/2021,Individual Standards Evaluated,High,Yes,Children in care were not provided with appropriate supervision when at an off campus activity and were able to leave hotel rooms without staff being aware and engaged in consensual sexual behavior.  ,Walkthrough coducted in the cottages. Interview with cottage parents conducted and new policies implented ensuring there is an awake overnight staff during away trip. 
04/26/2021,748.2307(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/21/2021,07/01/2021,Individual Standards Evaluated,High,Yes,"The caregiver used profane language, made verbal threats, and made vulgar gestures when disciplining children in care. The caregiver engaged in a verbal altercation with a child in care and would not allow the child to separate themselves from the altercation.",
04/26/2021,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/21/2021,07/01/2021,Individual Standards Evaluated,Medium High,Yes,A caregiver engaged in a discussion with children in care about the caregivers personal sexual activities and preferences.  A caregiver failed to maintain appropriate boundaries with children in care to include begging children in care to comply with requests.,Caregivers were released from their duties. Intervew with current caregiver were conducted.
01/25/2021,748.3391(a) - Physical Site,Physical Site,No,02/08/2021,02/22/2021,P:Physical Site,Medium High,Yes,Seven showers were observed to have mold in the grout lines.  ,"The operation has ensured that all homes and house parents are aware that they need to check showers for mold.  They have been provided with appropriate cleaning supplies in order to ensure that mold is appropriately removed.  Work orders will be requested, if the mold has been treated and continues to come back.   "
01/25/2021,748.2103(a) - Medication,Medication,No,02/08/2021,02/22/2021,L:Medication,Medium High,Yes,"Two prescription medications were observed to be expired.  One medication expired on 9/2/2020, and another expired on 1/15/2021.  ","Two prescription medications were observed to be expired.  One medication expired on 9/2/2020, and another expired on 1/15/2021.  The home life supervisors will ensure that all medications are checked on a monthly basis in order ot ensure that any medications that will expire are removed.    "
01/25/2021,748.3421(3) - Physical Site,Physical Site,No,02/08/2021,02/22/2021,P:Physical Site,Medium High,Yes,Weed killer was located on the porch and accessible to children in care.  A cleaning supply closet was observed to be unlocked in a recreational area of the operation.  ,All poison's have been appropriately secured.  There is an e-mail outlining how maintenance staff have been reminded of making sure that all cleaning supply closets are appropriately secured when a staff is not present to monitor.  
01/25/2021,748.3365(c)(1) - Physical Site,Physical Site,No,02/08/2021,02/22/2021,P:Physical Site,Medium,Yes,Four beds were observed to not have appropriate flat and fitted sheets.  No additional sheets were available to place on the beds.  ,The operation has ensured that all residents are provided with appropriate bedding.  Home life supervisors have also accessed each home to ensure that there is an ample supply of bedding for alll residents. .  
11/17/2020,748.1337(b)(1)(D)(ii) - Individual Standards Evaluated,Individual Standards Evaluated,No,01/20/2021,01/20/2021,Individual Standards Evaluated,Medium High,Yes,"A child in care was not supervised according to her service plan, when she engaged in a physical altercation with her roommate during daytime hours.  Her service plan stated that she was to stay in the big room and kitchen during the day.  ",An e- mail was received from operation administrator which stated that she had spoke with staff that were working during this shift and discussed the importance of reading each child's specific supervision plan when they begin their shift.  staff were reminded when working in a home that is not typically of their schedule that this is especially important.  All staff were informed they should ensure that they have everything appropriately documented in the homes notebook so other staff that come into the home are aware.    
09/29/2020,748.2307(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/18/2020,12/02/2020,Individual Standards Evaluated,High,Yes,A caregiver rang a cow bell and sprayed children in care with water when they attempted to sleep during daytime hours.  ,An inspection at the operation was completed.  The caregivers have not worked since the citation.  They were spoken with regarding the concern regarding discipline in the home.  The caregiver will be trained regarding appropriate discipline prior to being allowed to perform caregiver responsibilities.  
09/29/2020,748.685(a)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/18/2020,12/02/2020,Individual Standards Evaluated,High,Yes,Children in care were able to go into the bedroom of the opposite sex without the knowledge of the caregivers.  This occurred during both daytime and nighttime hours.  ,"The operation has spoken with house parents and caregivers regarding supervision of the children in care.  They are to check on the children according to the service plan, or more frequently if needed.  Overnight staff will check on the children during the overnight hours to ensure that the residents are in their rooms as required.  "
09/04/2020,748.1337(b)(1)(D)(viii) - Individual Standards Evaluated,Individual Standards Evaluated,No,11/10/2020,11/10/2020,Individual Standards Evaluated,Medium,Yes,"Caregivers were unaware that the child had an inhaler in his possession, despite it being documented in the child's service plan.  ","An email was received from John Hazle, Administrator Caseworker Services.  Mr. Hazle stated that he spoke with the Child Care Team as well as medical staff.  The inhaler was prescribed and a follow-up appointment was not scheduled. It appears to be something that was overlooked by casework staff.  An e-mail was sent to all casework staff and childcare team about ensuring that everyone that has interaction with the children are aware of the medications that each child is prescribed.    "
